experiment_id,strategy_name,signal_month,return_month,ticker,weight,hsi_state,hsi_direction,hsi_intensity,allocation_rule
combo_00_baseline_core,combo_00_baseline_core,2024-01,2024-02,069500,0.2,risk_warning,0.339293,0.339293,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2024-01,2024-02,114260,0.4,risk_warning,0.339293,0.339293,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2024-01,2024-02,153130,0.4,risk_warning,0.339293,0.339293,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2024-02,2024-03,069500,0.3333333333333333,risk_relief,-0.203809,0.33325,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2024-02,2024-03,114260,0.3333333333333333,risk_relief,-0.203809,0.33325,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2024-02,2024-03,153130,0.3333333333333333,risk_relief,-0.203809,0.33325,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2024-03,2024-04,069500,0.3333333333333333,risk_relief,-0.403428,0.460523,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2024-03,2024-04,114260,0.3333333333333333,risk_relief,-0.403428,0.460523,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2024-03,2024-04,153130,0.3333333333333333,risk_relief,-0.403428,0.460523,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2024-04,2024-05,069500,0.3333333333333333,conflict,0.0706,0.312187,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2024-04,2024-05,114260,0.3333333333333333,conflict,0.0706,0.312187,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2024-04,2024-05,153130,0.3333333333333333,conflict,0.0706,0.312187,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2024-05,2024-06,069500,0.2,risk_warning,0.202972,0.217073,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2024-05,2024-06,114260,0.4,risk_warning,0.202972,0.217073,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2024-05,2024-06,153130,0.4,risk_warning,0.202972,0.217073,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2024-06,2024-07,069500,0.3333333333333333,risk_relief,-0.419916,0.419916,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2024-06,2024-07,114260,0.3333333333333333,risk_relief,-0.419916,0.419916,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2024-06,2024-07,153130,0.3333333333333333,risk_relief,-0.419916,0.419916,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2024-07,2024-08,069500,0.3333333333333333,conflict,0.004993,0.162017,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2024-07,2024-08,114260,0.3333333333333333,conflict,0.004993,0.162017,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2024-07,2024-08,153130,0.3333333333333333,conflict,0.004993,0.162017,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2024-08,2024-09,069500,0.1,accident_zone,0.550122,0.550122,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2024-08,2024-09,114260,0.45,accident_zone,0.550122,0.550122,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2024-08,2024-09,153130,0.45,accident_zone,0.550122,0.550122,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2024-09,2024-10,069500,0.1,accident_zone,0.538714,0.538714,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2024-09,2024-10,114260,0.45,accident_zone,0.538714,0.538714,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2024-09,2024-10,153130,0.45,accident_zone,0.538714,0.538714,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2024-10,2024-11,069500,0.1,accident_zone,0.356975,0.429905,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2024-10,2024-11,114260,0.45,accident_zone,0.356975,0.429905,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2024-10,2024-11,153130,0.45,accident_zone,0.356975,0.429905,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2024-11,2024-12,069500,0.1,accident_zone,0.482349,0.482349,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2024-11,2024-12,114260,0.45,accident_zone,0.482349,0.482349,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2024-11,2024-12,153130,0.45,accident_zone,0.482349,0.482349,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2024-12,2025-01,069500,0.1,accident_zone,0.359247,0.359247,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2024-12,2025-01,114260,0.45,accident_zone,0.359247,0.359247,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2024-12,2025-01,153130,0.45,accident_zone,0.359247,0.359247,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2025-01,2025-02,069500,0.3333333333333333,conflict,-0.070888,0.265341,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2025-01,2025-02,114260,0.3333333333333333,conflict,-0.070888,0.265341,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2025-01,2025-02,153130,0.3333333333333333,conflict,-0.070888,0.265341,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2025-02,2025-03,069500,0.3333333333333333,neutral_watch,0.035849,0.066807,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2025-02,2025-03,114260,0.3333333333333333,neutral_watch,0.035849,0.066807,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2025-02,2025-03,153130,0.3333333333333333,neutral_watch,0.035849,0.066807,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2025-03,2025-04,069500,0.3333333333333333,neutral_watch,-0.007196,0.061209,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2025-03,2025-04,114260,0.3333333333333333,neutral_watch,-0.007196,0.061209,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2025-03,2025-04,153130,0.3333333333333333,neutral_watch,-0.007196,0.061209,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2025-04,2025-05,069500,0.3333333333333333,conflict,0.048793,0.289576,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2025-04,2025-05,114260,0.3333333333333333,conflict,0.048793,0.289576,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2025-04,2025-05,153130,0.3333333333333333,conflict,0.048793,0.289576,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2025-05,2025-06,069500,0.3333333333333333,risk_relief,-0.514589,0.514589,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2025-05,2025-06,114260,0.3333333333333333,risk_relief,-0.514589,0.514589,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2025-05,2025-06,153130,0.3333333333333333,risk_relief,-0.514589,0.514589,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2025-06,2025-07,069500,0.3333333333333333,risk_relief,-0.74736,0.74736,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2025-06,2025-07,114260,0.3333333333333333,risk_relief,-0.74736,0.74736,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2025-06,2025-07,153130,0.3333333333333333,risk_relief,-0.74736,0.74736,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2025-07,2025-08,069500,0.3333333333333333,risk_relief,-0.512068,0.512068,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2025-07,2025-08,114260,0.3333333333333333,risk_relief,-0.512068,0.512068,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2025-07,2025-08,153130,0.3333333333333333,risk_relief,-0.512068,0.512068,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2025-08,2025-09,069500,0.3333333333333333,conflict,-0.134109,0.238706,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2025-08,2025-09,114260,0.3333333333333333,conflict,-0.134109,0.238706,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2025-08,2025-09,153130,0.3333333333333333,conflict,-0.134109,0.238706,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2025-09,2025-10,069500,0.3333333333333333,risk_relief,-0.429586,0.429586,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2025-09,2025-10,114260,0.3333333333333333,risk_relief,-0.429586,0.429586,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2025-09,2025-10,153130,0.3333333333333333,risk_relief,-0.429586,0.429586,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2025-10,2025-11,069500,0.3333333333333333,risk_relief,-0.684343,0.815657,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2025-10,2025-11,114260,0.3333333333333333,risk_relief,-0.684343,0.815657,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2025-10,2025-11,153130,0.3333333333333333,risk_relief,-0.684343,0.815657,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2025-11,2025-12,069500,0.2,risk_warning,0.226677,0.525584,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2025-11,2025-12,114260,0.4,risk_warning,0.226677,0.525584,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2025-11,2025-12,153130,0.4,risk_warning,0.226677,0.525584,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2025-12,2026-01,069500,0.3333333333333333,risk_relief,-0.216677,0.250462,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2025-12,2026-01,114260,0.3333333333333333,risk_relief,-0.216677,0.250462,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2025-12,2026-01,153130,0.3333333333333333,risk_relief,-0.216677,0.250462,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2026-01,2026-02,069500,0.3333333333333333,risk_relief,-0.684094,0.684094,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2026-01,2026-02,114260,0.3333333333333333,risk_relief,-0.684094,0.684094,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2026-01,2026-02,153130,0.3333333333333333,risk_relief,-0.684094,0.684094,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2026-02,2026-03,069500,0.3333333333333333,risk_relief,-0.467199,0.967199,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2026-02,2026-03,114260,0.3333333333333333,risk_relief,-0.467199,0.967199,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2026-02,2026-03,153130,0.3333333333333333,risk_relief,-0.467199,0.967199,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2026-03,2026-04,069500,0.1,accident_zone,0.641684,0.641684,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2026-03,2026-04,114260,0.45,accident_zone,0.641684,0.641684,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2026-03,2026-04,153130,0.45,accident_zone,0.641684,0.641684,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2026-04,2026-05,069500,0.3333333333333333,risk_relief,-0.416866,0.429755,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2026-04,2026-05,114260,0.3333333333333333,risk_relief,-0.416866,0.429755,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2026-04,2026-05,153130,0.3333333333333333,risk_relief,-0.416866,0.429755,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2026-05,2026-06,069500,0.3333333333333333,risk_relief,-0.605733,0.846208,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2026-05,2026-06,114260,0.3333333333333333,risk_relief,-0.605733,0.846208,main_v2b_fixed
combo_00_baseline_core,combo_00_baseline_core,2026-05,2026-06,153130,0.3333333333333333,risk_relief,-0.605733,0.846208,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2012-07,2012-08,069500,0.3333333333333333,risk_relief,-0.342071,0.458949,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2012-07,2012-08,114260,0.3333333333333333,risk_relief,-0.342071,0.458949,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2012-07,2012-08,153130,0.3333333333333333,risk_relief,-0.342071,0.458949,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2012-08,2012-09,069500,0.3333333333333333,neutral_watch,-0.115985,0.134057,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2012-08,2012-09,114260,0.3333333333333333,neutral_watch,-0.115985,0.134057,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2012-08,2012-09,153130,0.3333333333333333,neutral_watch,-0.115985,0.134057,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2012-09,2012-10,069500,0.3333333333333333,risk_relief,-0.248907,0.293623,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2012-09,2012-10,114260,0.3333333333333333,risk_relief,-0.248907,0.293623,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2012-09,2012-10,153130,0.3333333333333333,risk_relief,-0.248907,0.293623,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2012-10,2012-11,069500,0.3333333333333333,neutral_watch,0.043998,0.184037,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2012-10,2012-11,114260,0.3333333333333333,neutral_watch,0.043998,0.184037,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2012-10,2012-11,153130,0.3333333333333333,neutral_watch,0.043998,0.184037,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2012-11,2012-12,069500,0.3333333333333333,risk_relief,-0.243802,0.243802,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2012-11,2012-12,114260,0.3333333333333333,risk_relief,-0.243802,0.243802,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2012-11,2012-12,153130,0.3333333333333333,risk_relief,-0.243802,0.243802,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2012-12,2013-01,069500,0.3333333333333333,risk_relief,-0.433396,0.433396,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2012-12,2013-01,114260,0.3333333333333333,risk_relief,-0.433396,0.433396,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2012-12,2013-01,153130,0.3333333333333333,risk_relief,-0.433396,0.433396,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2013-01,2013-02,069500,0.3333333333333333,neutral_watch,-0.063283,0.188899,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2013-01,2013-02,114260,0.3333333333333333,neutral_watch,-0.063283,0.188899,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2013-01,2013-02,153130,0.3333333333333333,neutral_watch,-0.063283,0.188899,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2013-02,2013-03,069500,0.3333333333333333,risk_relief,-0.300342,0.300342,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2013-02,2013-03,114260,0.3333333333333333,risk_relief,-0.300342,0.300342,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2013-02,2013-03,153130,0.3333333333333333,risk_relief,-0.300342,0.300342,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2013-03,2013-04,069500,0.3333333333333333,neutral_watch,-0.066245,0.1243,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2013-03,2013-04,114260,0.3333333333333333,neutral_watch,-0.066245,0.1243,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2013-03,2013-04,153130,0.3333333333333333,neutral_watch,-0.066245,0.1243,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2013-04,2013-05,069500,0.3333333333333333,neutral_watch,0.005555,0.074268,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2013-04,2013-05,114260,0.3333333333333333,neutral_watch,0.005555,0.074268,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2013-04,2013-05,153130,0.3333333333333333,neutral_watch,0.005555,0.074268,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2013-05,2013-06,069500,0.3333333333333333,neutral_watch,-0.146198,0.146198,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2013-05,2013-06,114260,0.3333333333333333,neutral_watch,-0.146198,0.146198,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2013-05,2013-06,153130,0.3333333333333333,neutral_watch,-0.146198,0.146198,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2013-06,2013-07,069500,0.1,accident_zone,0.49821,0.49821,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2013-06,2013-07,114260,0.45,accident_zone,0.49821,0.49821,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2013-06,2013-07,153130,0.45,accident_zone,0.49821,0.49821,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2013-07,2013-08,069500,0.3333333333333333,neutral_watch,-0.024528,0.150743,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2013-07,2013-08,114260,0.3333333333333333,neutral_watch,-0.024528,0.150743,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2013-07,2013-08,153130,0.3333333333333333,neutral_watch,-0.024528,0.150743,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2013-08,2013-09,069500,0.3333333333333333,conflict,-0.041506,0.184328,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2013-08,2013-09,114260,0.3333333333333333,conflict,-0.041506,0.184328,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2013-08,2013-09,153130,0.3333333333333333,conflict,-0.041506,0.184328,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2013-09,2013-10,069500,0.3333333333333333,risk_relief,-0.369568,0.369568,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2013-09,2013-10,114260,0.3333333333333333,risk_relief,-0.369568,0.369568,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2013-09,2013-10,153130,0.3333333333333333,risk_relief,-0.369568,0.369568,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2013-10,2013-11,069500,0.3333333333333333,risk_relief,-0.23031,0.232515,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2013-10,2013-11,114260,0.3333333333333333,risk_relief,-0.23031,0.232515,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2013-10,2013-11,153130,0.3333333333333333,risk_relief,-0.23031,0.232515,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2013-11,2013-12,069500,0.3333333333333333,neutral_watch,-0.114045,0.199454,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2013-11,2013-12,114260,0.3333333333333333,neutral_watch,-0.114045,0.199454,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2013-11,2013-12,153130,0.3333333333333333,neutral_watch,-0.114045,0.199454,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2013-12,2014-01,069500,0.3333333333333333,risk_relief,-0.154884,0.202062,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2013-12,2014-01,114260,0.3333333333333333,risk_relief,-0.154884,0.202062,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2013-12,2014-01,153130,0.3333333333333333,risk_relief,-0.154884,0.202062,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2014-01,2014-02,069500,0.2,risk_warning,0.19496,0.19496,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2014-01,2014-02,114260,0.4,risk_warning,0.19496,0.19496,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2014-01,2014-02,153130,0.4,risk_warning,0.19496,0.19496,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2014-02,2014-03,069500,0.3333333333333333,neutral_watch,-0.134243,0.134243,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2014-02,2014-03,114260,0.3333333333333333,neutral_watch,-0.134243,0.134243,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2014-02,2014-03,153130,0.3333333333333333,neutral_watch,-0.134243,0.134243,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2014-03,2014-04,069500,0.3333333333333333,neutral_watch,-0.094037,0.111096,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2014-03,2014-04,114260,0.3333333333333333,neutral_watch,-0.094037,0.111096,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2014-03,2014-04,153130,0.3333333333333333,neutral_watch,-0.094037,0.111096,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2014-04,2014-05,069500,0.3333333333333333,neutral_watch,-0.021522,0.211219,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2014-04,2014-05,114260,0.3333333333333333,neutral_watch,-0.021522,0.211219,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2014-04,2014-05,153130,0.3333333333333333,neutral_watch,-0.021522,0.211219,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2014-05,2014-06,069500,0.3333333333333333,neutral_watch,-0.108348,0.108348,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2014-05,2014-06,114260,0.3333333333333333,neutral_watch,-0.108348,0.108348,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2014-05,2014-06,153130,0.3333333333333333,neutral_watch,-0.108348,0.108348,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2014-06,2014-07,069500,0.3333333333333333,neutral_watch,-0.023305,0.069282,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2014-06,2014-07,114260,0.3333333333333333,neutral_watch,-0.023305,0.069282,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2014-06,2014-07,153130,0.3333333333333333,neutral_watch,-0.023305,0.069282,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2014-07,2014-08,069500,0.3333333333333333,risk_relief,-0.392847,0.392847,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2014-07,2014-08,114260,0.3333333333333333,risk_relief,-0.392847,0.392847,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2014-07,2014-08,153130,0.3333333333333333,risk_relief,-0.392847,0.392847,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2014-08,2014-09,069500,0.3333333333333333,neutral_watch,0.047559,0.140323,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2014-08,2014-09,114260,0.3333333333333333,neutral_watch,0.047559,0.140323,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2014-08,2014-09,153130,0.3333333333333333,neutral_watch,0.047559,0.140323,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2014-09,2014-10,069500,0.2,risk_warning,0.204032,0.42079,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2014-09,2014-10,114260,0.4,risk_warning,0.204032,0.42079,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2014-09,2014-10,153130,0.4,risk_warning,0.204032,0.42079,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2014-10,2014-11,069500,0.2,risk_warning,0.238769,0.284457,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2014-10,2014-11,114260,0.4,risk_warning,0.238769,0.284457,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2014-10,2014-11,153130,0.4,risk_warning,0.238769,0.284457,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2014-11,2014-12,069500,0.3333333333333333,neutral_watch,-0.102304,0.215079,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2014-11,2014-12,114260,0.3333333333333333,neutral_watch,-0.102304,0.215079,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2014-11,2014-12,153130,0.3333333333333333,neutral_watch,-0.102304,0.215079,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2014-12,2015-01,069500,0.2,risk_warning,0.185293,0.186781,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2014-12,2015-01,114260,0.4,risk_warning,0.185293,0.186781,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2014-12,2015-01,153130,0.4,risk_warning,0.185293,0.186781,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2015-01,2015-02,069500,0.3333333333333333,neutral_watch,-0.127312,0.243551,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2015-01,2015-02,114260,0.3333333333333333,neutral_watch,-0.127312,0.243551,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2015-01,2015-02,153130,0.3333333333333333,neutral_watch,-0.127312,0.243551,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2015-02,2015-03,069500,0.3333333333333333,neutral_watch,-0.186455,0.229593,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2015-02,2015-03,114260,0.3333333333333333,neutral_watch,-0.186455,0.229593,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2015-02,2015-03,153130,0.3333333333333333,neutral_watch,-0.186455,0.229593,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2015-03,2015-04,069500,0.3333333333333333,risk_relief,-0.154055,0.170982,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2015-03,2015-04,114260,0.3333333333333333,risk_relief,-0.154055,0.170982,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2015-03,2015-04,153130,0.3333333333333333,risk_relief,-0.154055,0.170982,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2015-04,2015-05,069500,0.3333333333333333,risk_relief,-0.411364,0.411364,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2015-04,2015-05,114260,0.3333333333333333,risk_relief,-0.411364,0.411364,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2015-04,2015-05,153130,0.3333333333333333,risk_relief,-0.411364,0.411364,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2015-05,2015-06,069500,0.3333333333333333,neutral_watch,0.173527,0.249938,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2015-05,2015-06,114260,0.3333333333333333,neutral_watch,0.173527,0.249938,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2015-05,2015-06,153130,0.3333333333333333,neutral_watch,0.173527,0.249938,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2015-06,2015-07,069500,0.3333333333333333,neutral_watch,0.096455,0.134104,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2015-06,2015-07,114260,0.3333333333333333,neutral_watch,0.096455,0.134104,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2015-06,2015-07,153130,0.3333333333333333,neutral_watch,0.096455,0.134104,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2015-07,2015-08,069500,0.1,accident_zone,0.412571,0.412571,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2015-07,2015-08,114260,0.45,accident_zone,0.412571,0.412571,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2015-07,2015-08,153130,0.45,accident_zone,0.412571,0.412571,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2015-08,2015-09,069500,0.1,accident_zone,0.479822,0.479822,main_v2b_fixed
combo_01_trend_speed,combo_01_trend_speed,2015-08,2015-09,114260,0.45,accident_zone,0.479822,0.479822,main_v2b_fixed
