strategy_name,signal_month,return_month,hsi_state,monthly_return,monthly_return_pct,growth_index,cumulative_return,cumulative_return_pct,drawdown,drawdown_pct
EW_1_3,,2024-03,benchmark,2.1855333333333333,218.55333333333334,14717.044438112984,14716.044438112984,1471604.4438112983,0.0,0.0
EW_1_3,,2024-04,benchmark,-0.7894666666666668,-78.94666666666667,3098.4284223707186,3097.4284223707186,309742.8422370719,-0.7894666666666668,-78.94666666666667
EW_1_3,,2024-05,benchmark,-0.29309999999999997,-29.31,2190.2790517738613,2189.2790517738613,218927.90517738613,-0.8511739866666668,-85.11739866666667
EW_1_3,,2024-06,benchmark,2.7724333333333333,277.24333333333334,8262.68170421344,8261.68170421344,826168.1704213441,-0.43856378643422234,-43.85637864342223
EW_1_3,,2024-07,benchmark,0.11356666666666666,11.356666666666666,9201.046923088614,9200.046923088614,920004.6923088614,-0.3748033471136022,-37.48033471136022
EW_1_3,,2024-08,benchmark,-1.3545666666666667,-135.45666666666668,-3262.3845373631198,-3263.3845373631198,-326338.453736312,-1.2216738932250872,-122.16738932250873
EW_1_3,,2024-09,benchmark,-1.1727666666666667,-117.27666666666667,563.6313019051019,562.6313019051019,56263.13019051019,-0.9617021403804791,-96.1702140380479
EW_1_3,,2024-10,benchmark,-0.4854,-48.54,290.04466796036536,289.04466796036536,28904.466796036537,-0.9802919214397946,-98.02919214397946
EW_1_3,,2024-11,benchmark,-0.9314333333333332,-93.14333333333332,19.887396066482417,18.887396066482417,1888.7396066482418,-0.9986486827467219,-99.86486827467219
EW_1_3,,2024-12,benchmark,-0.5761999999999999,-57.61999999999999,8.428278452975249,7.428278452975249,742.8278452975248,-0.9994273117480608,-99.94273117480607
EW_1_3,,2025-01,benchmark,1.8312666666666668,183.1266666666667,23.862703841293726,22.862703841293726,2286.270384129373,-0.9983785668418927,-99.83785668418928
EW_1_3,,2025-02,benchmark,0.4765,47.65,35.23328222167019,34.23328222167019,3423.328222167019,-0.9976059539420546,-99.76059539420547
EW_1_3,,2025-03,benchmark,0.20983333333333332,20.98333333333333,42.62639927451731,41.62639927451731,4162.639927451731,-0.9971036032775625,-99.71036032775625
EW_1_3,,2025-04,benchmark,0.941,94.1,82.7378409918381,81.7378409918381,8173.78409918381,-0.9943780939617488,-99.43780939617488
EW_1_3,,2025-05,benchmark,2.1977333333333333,219.77333333333334,264.5735520676337,263.5735520676337,26357.355206763372,-0.9820226436646163,-98.20226436646163
EW_1_3,,2025-06,benchmark,5.177566666666667,517.7566666666668,1634.420756134612,1633.420756134612,163342.0756134612,-0.8889436827477449,-88.8943682747745
EW_1_3,,2025-07,benchmark,2.0666666666666664,206.66666666666663,5012.223652146143,5011.223652146143,501122.36521461426,-0.6594272937597511,-65.9427293759751
EW_1_3,,2025-08,benchmark,-0.4023333333333334,-40.233333333333334,2995.639002766011,2994.639002766011,299463.9002766011,-0.7964510459037446,-79.64510459037446
EW_1_3,,2025-09,benchmark,3.3659999999999997,336.59999999999997,13078.959886076402,13077.959886076402,1307795.9886076401,-0.111305266415749,-11.1305266415749
EW_1_3,,2025-10,benchmark,7.4509333333333325,745.0933333333332,110529.41806657257,110528.41806657257,11052841.806657257,0.0,0.0
EW_1_3,,2025-11,benchmark,-1.5812000000000002,-158.12,-64239.697780291994,-64240.697780291994,-6424069.7780292,-1.5812000000000002,-158.12
EW_1_3,,2025-12,benchmark,2.8734333333333333,287.3433333333333,-248828.18670544235,-248829.18670544235,-24882918.670544233,-3.251239453333334,-325.1239453333334
EW_1_3,,2026-01,benchmark,8.9842,898.42,-2484350.3817044776,-2484351.3817044776,-248435138.17044777,-23.476824949970673,-2347.6824949970674
EW_1_3,,2026-02,benchmark,7.5317333333333325,753.1733333333333,-21195814.96326748,-21195815.96326748,-2119581596.326748,-192.7662766531631,-19276.627665316308
EW_1_3,,2026-03,benchmark,-6.985,-698.5,126856952.55515587,126856951.55515587,12685695155.515587,0.0,0.0
EW_1_3,,2026-04,benchmark,11.1501,1115.01,1541324659.2403994,1541324658.2403994,154132465824.03995,0.0,0.0
EW_1_3,,2026-05,benchmark,11.706299999999999,1170.6299999999999,19584533517.706284,19584533516.706284,1958453351670.6284,0.0,0.0
EW_1_3,,2026-06,benchmark,0.5850666666666667,58.506666666666675,31042791261.132305,31042791260.132305,3104279126013.2305,0.0,0.0
HSI_main_v2b_baseline,2012-07,2012-08,risk_relief,0.24376666666666666,24.376666666666665,1.2437666666666667,0.2437666666666667,24.37666666666667,0.0,0.0
HSI_main_v2b_baseline,2012-08,2012-09,risk_relief,1.7588666666666666,175.88666666666666,3.4313863977777777,2.4313863977777777,243.13863977777777,0.0,0.0
HSI_main_v2b_baseline,2012-09,2012-10,risk_relief,-1.3575,-135.75,-1.2267206372055552,-2.2267206372055552,-222.6720637205555,-1.3575,-135.75
HSI_main_v2b_baseline,2012-10,2012-11,conflict,0.696,69.6,-2.0805182007006215,-3.0805182007006215,-308.05182007006215,-1.6063199999999997,-160.63199999999998
HSI_main_v2b_baseline,2012-11,2012-12,risk_relief,1.5110666666666666,151.10666666666665,-5.22431990317264,-6.22431990317264,-622.431990317264,-2.5225099413333325,-252.25099413333325
HSI_main_v2b_baseline,2012-12,2013-01,risk_relief,-0.5105666666666666,-51.05666666666666,-2.556956304609463,-3.556956304609463,-355.6956304609463,-1.745167115619911,-174.5167115619911
