Date,ticker,ret_1m,ret_3m,ma_gap,momentum,volatility,relative_strength,ret_6m,ret_12m,drawdown,shock_count,defensive_rs
2013-12-04,114260,-0.00259,0.003618,-0.000519,0.002453,0.013898,0.008577,0.006331,0.020663,-0.004708,0,-0.003612
2013-12-05,114260,-0.002685,0.002595,-0.001443,0.001738,0.014123,0.011123,0.005305,0.020751,-0.005539,0,-0.004537
2013-12-06,114260,-0.002222,0.00427,-0.001,0.002638,0.014227,0.004067,0.005865,0.020473,-0.004985,0,-0.004302
2013-12-09,114260,-0.002221,0.005762,-0.00072,0.0036,0.011484,-0.012779,0.007258,0.020288,-0.004616,0,-0.001721
2013-12-10,114260,0.000835,0.006977,-0.000168,0.00487,0.011642,-0.007809,0.006799,0.021232,-0.00397,0,-0.00154
2013-12-11,114260,-4.1e-05,0.007404,-0.000766,0.004891,0.011746,0.009116,0.007311,0.020811,-0.004472,0,-0.002177
2013-12-12,114260,-0.000319,0.005627,-0.000829,0.003988,0.011551,-0.009649,0.006655,0.020059,-0.004472,0,-0.002683
2013-12-13,114260,0.00034,0.006569,0.000295,0.005712,0.012384,0.004014,0.010227,0.022523,-0.003262,0,-0.001561
2013-12-16,114260,0.002209,0.008845,0.002168,0.007692,0.014031,0.025148,0.01202,0.024246,-0.001307,0,0.000817
2013-12-17,114260,0.003795,0.008093,0.003199,0.007625,0.014125,0.024605,0.010986,0.024637,-0.000189,0,0.00259
2013-12-18,114260,0.003979,0.008093,0.002684,0.007561,0.014318,0.030349,0.01061,0.02482,-0.000655,0,0.002172
2013-12-19,114260,0.004541,0.006595,0.003168,0.00728,0.014083,0.024887,0.010705,0.02404,-9.6e-05,0,0.003342
2013-12-20,114260,0.005662,0.006035,0.003655,0.007467,0.014119,0.008149,0.010706,0.025946,0.0,0,0.003432
2013-12-23,114260,0.005008,0.003704,0.003301,0.008203,0.01347,0.004438,0.015896,0.026042,-0.000279,0,0.001662
2013-12-24,114260,0.003985,0.005382,0.003693,0.009212,0.013436,0.008699,0.01827,0.027188,0.0,0,0.002364
2013-12-26,114260,0.003891,0.004263,0.003351,0.009796,0.012654,0.013846,0.021234,0.026424,-0.000279,0,0.003153
2013-12-27,114260,0.00744,0.007067,0.005672,0.011875,0.014725,0.013429,0.021118,0.029578,0.0,0,0.005456
2013-12-30,114260,0.00613,0.005198,0.004195,0.009897,0.016005,0.016156,0.018361,0.027762,-0.001393,0,0.003813
2014-01-02,114260,0.00398,0.002771,0.002191,0.007107,0.016766,0.042213,0.014571,0.024705,-0.003343,0,0.003192
2014-01-03,114260,0.004722,0.002302,0.001417,0.006537,0.017145,0.044932,0.012586,0.024323,-0.004085,0,0.002397
2014-01-06,114260,0.006689,0.003893,0.003399,0.009205,0.018021,0.032801,0.017033,0.026806,-0.002043,0,0.003141
2014-01-07,114260,0.00613,0.004546,0.003955,0.008951,0.017575,0.017998,0.016176,0.02671,-0.001393,0,0.004681
2014-01-08,114260,0.007252,0.004641,0.004145,0.009451,0.017559,0.017225,0.01646,0.02509,-0.001114,0,0.0043
2014-01-09,114260,0.005568,0.004078,0.002943,0.008261,0.018295,0.02072,0.015137,0.024327,-0.002228,0,0.002802
2014-01-10,114260,0.005944,0.005757,0.003597,0.009482,0.018325,0.038428,0.016746,0.022811,-0.001486,0,0.002945
2014-01-13,114260,0.006226,0.005946,0.004426,0.010366,0.018233,0.030031,0.018928,0.023477,-0.000557,0,0.004289
2014-01-14,114260,0.005986,0.005851,0.003603,0.009971,0.018602,0.020426,0.018075,0.023001,-0.0013,0,0.003737
2014-01-15,114260,0.006173,0.005945,0.003726,0.009526,0.018285,0.017534,0.01646,0.02215,-0.001114,0,0.00265
2014-01-16,114260,0.004857,0.005571,0.003563,0.007892,0.01715,0.003693,0.013246,0.022148,-0.001207,0,0.000536
2014-01-17,114260,0.00317,0.004921,0.003766,0.006987,0.016772,0.011707,0.012869,0.021111,-0.000928,0,-0.000306
2014-01-20,114260,0.002515,0.004457,0.004179,0.007022,0.016679,0.009277,0.014094,0.022531,-0.000464,0,0.000675
2014-01-21,114260,0.002795,0.004736,0.003941,0.007177,0.016646,0.007405,0.014,0.02253,-0.00065,0,2.5e-05
2014-01-22,114260,0.002048,0.004735,0.003717,0.007085,0.016591,0.007048,0.014472,0.021678,-0.000836,0,-0.000673
2014-01-23,114260,0.002234,0.003531,0.004398,0.006619,0.016698,0.02007,0.014094,0.022248,-9.3e-05,0,0.000249
2014-01-24,114260,0.002886,0.003996,0.004712,0.006897,0.016676,0.034788,0.01381,0.021966,0.0,0,0.000103
2014-01-27,114260,0.002606,0.003534,0.004844,0.006524,0.01661,0.048447,0.013434,0.022629,0.0,0,0.000666
2014-01-28,114260,0.002792,0.004368,0.004687,0.007242,0.014275,0.04472,0.014565,0.022345,-9.3e-05,0,-0.001777
2014-01-29,114260,0.000928,0.004185,0.005159,0.006779,0.013366,0.039709,0.015224,0.022914,0.0,0,0.000226
2014-02-03,114260,0.002045,0.003442,0.004789,0.007313,0.011049,0.056809,0.016453,0.02244,-0.000278,0,0.001908
2014-02-04,114260,0.005217,0.005302,0.005887,0.009494,0.011006,0.051145,0.017964,0.022917,0.0,0,0.003869
2014-02-05,114260,0.007086,0.007257,0.006861,0.01102,0.009412,0.039432,0.018716,0.023961,0.0,0,0.002977
2014-02-06,114260,0.004001,0.006697,0.00571,0.008986,0.010294,0.031589,0.01626,0.023107,-0.001019,0,0.0013
2014-02-07,114260,0.004184,0.007723,0.006414,0.009829,0.010559,0.026269,0.01758,0.024907,-0.000185,0,0.001907
2014-02-10,114260,0.003625,0.008189,0.005965,0.009799,0.009551,0.025322,0.017582,0.025286,-0.000463,0,0.002799
2014-02-11,114260,0.005304,0.008656,0.006352,0.01064,0.009441,0.018157,0.017958,0.025476,0.0,0,0.00266
2014-02-12,114260,0.004928,0.008656,0.00655,0.010577,0.009092,0.007088,0.018145,0.025761,0.0,0,0.002098
2014-02-13,114260,0.003995,0.011089,0.006385,0.010856,0.008428,0.019796,0.017483,0.025571,0.0,0,0.002645
2014-02-14,114260,0.004742,0.010714,0.006221,0.011421,0.008469,0.007476,0.018808,0.025192,0.0,0,0.002558
2014-02-17,114260,0.004555,0.010433,0.00605,0.011171,0.008428,0.00845,0.018524,0.024624,0.0,0,0.002752
2014-02-18,114260,0.00502,0.010245,0.006234,0.01101,0.008441,0.013938,0.017764,0.023963,0.0,0,0.002843
2014-02-19,114260,0.005112,0.010525,0.006412,0.011102,0.008414,0.009612,0.017669,0.024342,0.0,0,0.002749
2014-02-20,114260,0.005109,0.011461,0.006666,0.01157,0.008301,0.021254,0.018139,0.024437,0.0,0,0.0032
2014-02-21,114260,0.003902,0.010714,0.005089,0.010984,0.01007,0.012586,0.018336,0.023489,-0.001386,0,0.001993
2014-02-24,114260,0.004368,0.010995,0.005206,0.011485,0.009873,0.014998,0.019092,0.023868,-0.001109,0,0.001726
2014-02-25,114260,0.0039,0.011839,0.005316,0.011768,0.009855,-0.004106,0.019565,0.023585,-0.000832,0,0.001532
2014-02-26,114260,0.004084,0.012025,0.005677,0.011448,0.009946,-0.012589,0.018235,0.023775,-0.000277,0,0.001903
2014-02-27,114260,0.004733,0.011366,0.006301,0.012075,0.010132,-0.02584,0.020125,0.024627,0.0,0,0.002882
2014-02-28,114260,0.004269,0.010992,0.005543,0.011797,0.010436,-0.02484,0.020129,0.023776,-0.000554,0,0.001816
2014-03-03,114260,0.003803,0.012211,0.005409,0.011858,0.010299,-0.005794,0.019559,0.023211,-0.000462,0,0.002238
2014-03-04,114260,0.003062,0.011276,0.00418,0.010575,0.010451,-0.01658,0.017387,0.022359,-0.001478,0,5.9e-05
2014-03-05,114260,0.002502,0.011743,0.004632,0.010764,0.009969,-0.046446,0.018046,0.022456,-0.000832,0,-0.000356
2014-03-06,114260,0.001481,0.01334,0.004511,0.010766,0.009103,-0.043827,0.017478,0.021704,-0.000739,0,0.000758
2014-03-07,114260,0.001575,0.012309,0.003393,0.009858,0.009421,-0.033389,0.015688,0.019633,-0.001663,0,-0.001003
2014-03-10,114260,0.000926,0.011276,0.003394,0.009046,0.009359,-0.012347,0.014935,0.019729,-0.001478,0,-0.00049
2014-03-11,114260,0.002507,0.013438,0.004503,0.010671,0.010217,-0.014918,0.016067,0.021243,-0.000179,0,0.000107
2014-03-12,114260,0.001671,0.012592,0.004022,0.010393,0.010247,0.003447,0.016915,0.020584,-0.000457,0,-0.000593
2014-03-13,114260,0.002416,0.013344,0.004922,0.011648,0.010896,0.004384,0.019183,0.022097,0.0,0,0.000524
2014-03-14,114260,0.003997,0.014284,0.006281,0.013214,0.012042,0.008556,0.02136,0.024085,0.0,0,0.002104
2014-03-17,114260,0.002789,0.013574,0.004897,0.012481,0.013024,0.015325,0.021079,0.022852,-0.001204,0,0.000846
2014-03-18,114260,0.002696,0.01348,0.004651,0.011786,0.01302,0.010517,0.019183,0.023134,-0.001297,0,0.000333
2014-03-19,114260,0.003626,0.013564,0.005773,0.012471,0.01366,0.011059,0.020222,0.023064,0.0,0,0.001312
2014-03-20,114260,0.001582,0.009893,0.003952,0.0101,0.015061,0.015932,0.018825,0.020793,-0.001667,0,-0.000822
2014-03-21,114260,0.001769,0.00942,0.004458,0.009593,0.014182,0.002758,0.017589,0.021833,-0.001019,0,0.001318
2014-03-24,114260,0.002881,0.009609,0.004033,0.01009,0.014257,0.013977,0.01778,0.020889,-0.001297,0,0.000661
2014-03-25,114260,0.002882,0.009325,0.004169,0.009396,0.014257,0.011868,0.015981,0.020704,-0.001019,0,0.000812
2014-03-26,114260,0.002697,0.008855,0.004113,0.008832,0.014168,0.00599,0.014944,0.020798,-0.000926,0,0.000298
2014-03-27,114260,0.002605,0.009605,0.004462,0.008518,0.013977,0.004341,0.013345,0.020895,-0.000463,0,-0.00012
2014-03-28,114260,0.001029,0.008387,0.003591,0.007743,0.014107,0.004303,0.013814,0.019668,-0.001204,0,-0.000257
2014-03-31,114260,0.002605,0.009698,0.004437,0.008768,0.014497,0.002413,0.014002,0.020146,-0.000185,0,0.000572
2014-04-01,114260,0.001584,0.006327,0.003333,0.007116,0.014406,-0.007533,0.013438,0.019107,-0.001111,0,0.000662
2014-04-02,114260,0.002324,0.00745,0.002919,0.007487,0.01434,-0.013048,0.012687,0.018917,-0.001389,0,-0.000314
2014-04-03,114260,0.001583,0.009328,0.002704,0.007678,0.014354,-0.003817,0.012124,0.018823,-0.001482,0,-0.000499
2014-04-04,114260,0.002698,0.011298,0.003775,0.009207,0.014378,-0.005393,0.013626,0.016964,-0.000278,0,0.001686
2014-04-07,114260,0.003533,0.009135,0.003527,0.008577,0.014411,-0.004382,0.013063,0.016963,-0.00037,0,0.001258
2014-04-08,114260,0.00344,0.008571,0.003475,0.008389,0.013774,-0.022563,0.013157,0.01715,-0.000278,0,0.000147
2014-04-09,114260,0.003157,0.009318,0.004352,0.008826,0.01406,-0.019809,0.014002,0.017534,0.0,0,0.001448
2014-04-10,114260,0.002786,0.00979,0.003554,0.008828,0.013884,-0.038716,0.013908,0.016875,-0.000648,0,-0.000269
2014-04-11,114260,0.002876,0.010254,0.004598,0.009733,0.013406,-0.028078,0.01607,0.017912,0.0,0,-0.000642
2014-04-14,114260,0.001112,0.009129,0.004249,0.008456,0.01259,-0.043293,0.015129,0.016978,-0.000185,0,0.00038
2014-04-15,114260,0.001205,0.008758,0.002995,0.008208,0.013312,-0.033312,0.01466,0.016035,-0.001295,0,-0.00059
2014-04-16,114260,0.002133,0.009411,0.003685,0.008985,0.012835,-0.029991,0.015412,0.017535,-0.000462,0,-0.001105
2014-04-17,114260,0.000834,0.009505,0.003537,0.00849,0.011143,-0.029714,0.01513,0.017535,-0.000462,0,0.000617
2014-04-18,114260,0.002598,0.009317,0.003476,0.008732,0.01097,-0.048061,0.014283,0.021749,-0.00037,0,-9e-05
2014-04-21,114260,0.002132,0.009035,0.003517,0.008233,0.010883,-0.038833,0.013532,0.022974,-0.000185,0,0.000474
2014-04-22,114260,0.002411,0.009222,0.00338,0.008545,0.010874,-0.032825,0.014001,0.022597,-0.000185,0,0.000195
2014-04-23,114260,0.001947,0.009223,0.003062,0.00839,0.010923,-0.033535,0.014001,0.020622,-0.00037,0,-3.4e-05
2014-04-24,114260,0.002503,0.009127,0.003568,0.008107,0.011026,-0.017516,0.01269,0.021284,0.0,0,0.000201
2014-04-25,114260,0.00139,0.008099,0.002794,0.007205,0.010935,0.001583,0.012127,0.019966,-0.000648,0,0.000295
2014-04-28,114260,0.003431,0.009218,0.003943,0.008478,0.011279,0.003431,0.012784,0.021382,0.0,0,0.000621
2014-04-29,114260,0.002223,0.009124,0.00363,0.008293,0.010656,0.010917,0.013532,0.021568,-0.000185,0,0.001166
2014-04-30,114260,0.002782,0.00819,0.003157,0.007794,0.010711,0.01282,0.012409,0.020721,-0.000555,0,0.000926
2014-05-02,114260,0.003989,0.009404,0.00395,0.008757,0.011006,0.020737,0.012878,0.021759,0.0,0,0.001997
2014-05-07,114260,-0.001299,0.002785,-0.00146,0.003196,0.022127,0.02418,0.008102,0.014699,-0.005359,0,-0.004587
2014-05-08,114260,0.003706,0.007905,0.004614,0.008943,0.031584,0.028287,0.015219,0.019611,0.0,0,0.001615
2014-05-09,114260,0.004448,0.009584,0.005122,0.010126,0.031622,0.025434,0.016345,0.020083,0.0,0,0.002171
2014-05-12,114260,0.004077,0.008463,0.004713,0.009597,0.031521,0.023947,0.016252,0.01924,-0.000277,0,0.00097
2014-05-13,114260,0.003425,0.009116,0.004948,0.009974,0.031384,0.011345,0.01738,0.017753,0.0,0,0.001991
2014-05-14,114260,0.004075,0.008556,0.004811,0.009972,0.031166,0.002185,0.017286,0.018125,0.0,0,0.000735
2014-05-15,114260,0.0037,0.009019,0.005494,0.010158,0.031232,-0.006239,0.017754,0.021585,0.0,0,0.001703
2014-05-16,114260,0.004256,0.009391,0.005715,0.011411,0.030851,-0.002025,0.020585,0.0214,0.0,0,0.00314
2014-05-19,114260,0.004724,0.00874,0.004932,0.011004,0.030938,-0.009475,0.019548,0.021584,-0.000645,0,0.001605
2014-05-20,114260,0.003794,0.008647,0.004716,0.010537,0.030948,-0.004795,0.01917,0.020741,-0.000737,0,0.001662
2014-05-21,114260,0.004072,0.008553,0.004841,0.010504,0.030947,-0.006253,0.018885,0.021398,-0.000461,0,0.001847
2014-05-22,114260,0.003887,0.008087,0.004603,0.010224,0.030964,-0.004322,0.018697,0.02224,-0.000553,0,0.001469
2014-05-23,114260,0.004071,0.007993,0.004826,0.010536,0.030963,-0.003945,0.019545,0.02168,-0.000184,0,0.00179
2014-05-26,114260,0.004534,0.009857,0.005143,0.011689,0.03094,-0.001946,0.020677,0.022525,0.0,0,0.002439
2014-05-27,114260,0.005183,0.010042,0.005466,0.012124,0.030914,0.007734,0.021147,0.022434,0.0,0,0.00235
2014-05-28,114260,0.004901,0.010134,0.005681,0.012376,0.030742,-0.004458,0.022092,0.023655,0.0,0,0.003371
2014-05-29,114260,0.005645,0.009666,0.005619,0.012373,0.03051,-0.017373,0.021807,0.023655,0.0,0,0.002014
2014-05-30,114260,0.004251,0.008734,0.005356,0.011061,0.030495,-0.009987,0.020198,0.023655,-9.2e-05,0,0.002306
2014-06-02,114260,0.004345,0.0092,0.005105,0.011279,0.030439,-0.016415,0.020294,0.023842,-0.000184,0,0.002685
2014-06-03,114260,0.005179,0.009571,0.005403,0.012216,0.030345,-0.017161,0.021899,0.023937,0.0,0,0.002119
2014-06-05,114260,0.003695,0.010041,0.004678,0.011722,0.022393,-0.017154,0.02143,0.022997,-0.000552,0,0.006923
2014-06-09,114260,0.009381,0.009666,0.004783,0.013523,0.006081,-0.021205,0.021523,0.023937,-0.000276,0,0.001207
2014-06-10,114260,0.0036,0.010037,0.005088,0.012383,0.005916,-0.032975,0.023511,0.028179,0.0,0,0.000971
2014-06-11,114260,0.003492,0.011516,0.005457,0.012992,0.005847,-0.030862,0.023967,0.028071,0.0,0,0.00164
2014-06-12,114260,0.004328,0.011891,0.005854,0.013173,0.005961,-0.019804,0.023301,0.029779,0.0,0,0.001779
2014-06-13,114260,0.005819,0.01245,0.007551,0.014775,0.008314,0.007948,0.026055,0.031498,0.0,0,0.003591
2014-06-16,114260,0.005633,0.012544,0.00718,0.01449,0.008221,0.014807,0.025294,0.031307,-0.000185,0,0.00267
2014-06-17,114260,0.005078,0.011698,0.007269,0.013991,0.008208,0.012722,0.025198,0.03264,0.0,0,0.002529
2014-06-18,114260,0.0048,0.010198,0.007191,0.013209,0.007551,0.017611,0.024628,0.031594,0.0,0,0.003271
2014-06-19,114260,0.006844,0.01282,0.008366,0.01541,0.008386,0.019246,0.026568,0.034073,0.0,0,0.00461
2014-06-20,114260,0.007309,0.013288,0.008521,0.015848,0.008382,0.032719,0.026947,0.033782,0.0,0,0.004704
2014-06-23,114260,0.007216,0.012161,0.008482,0.015089,0.008244,0.027464,0.025889,0.036381,0.0,0,0.005033
2014-06-24,114260,0.007588,0.014132,0.008536,0.015295,0.00825,0.022219,0.024164,0.036475,0.0,0,0.005039
2014-06-25,114260,0.007031,0.013287,0.008129,0.014383,0.008461,0.025683,0.022831,0.034068,-0.000185,0,0.004341
2014-06-26,114260,0.00573,0.012726,0.007093,0.013638,0.009383,0.016216,0.022457,0.033305,-0.001015,0,0.002942
2014-06-27,114260,0.007125,0.014316,0.008711,0.015072,0.010944,0.010014,0.023774,0.034734,0.0,0,0.004429
2014-06-30,114260,0.006383,0.013847,0.00812,0.014352,0.0112,0.015718,0.022825,0.033775,-0.000369,0,0.004114
2014-07-01,114260,0.006569,0.013658,0.00816,0.01454,0.011098,0.017438,0.023394,0.039662,-9.2e-05,0,0.004288
2014-07-02,114260,0.008519,0.016281,0.009745,0.016535,0.012192,0.004096,0.024805,0.043528,0.0,0,0.006238
2014-07-03,114260,0.009633,0.016274,0.010473,0.017345,0.012367,0.008674,0.026129,0.047918,0.0,0,0.006845
2014-07-04,114260,0.008983,0.017029,0.010016,0.016492,0.012033,0.010324,0.023464,0.045077,-0.000184,0,0.007167
2014-07-07,114260,0.00954,0.017312,0.009744,0.017248,0.012133,0.011081,0.024891,0.043709,-0.000184,0,0.006888
2014-07-08,114260,0.008704,0.016845,0.008926,0.017293,0.012655,0.010053,0.02633,0.041284,-0.000736,0,0.005917
2014-07-09,114260,0.008519,0.015901,0.008956,0.017266,0.012654,0.024922,0.027379,0.040309,-0.00046,0,0.005653
2014-07-10,114260,0.008904,0.01693,0.009609,0.017351,0.01278,0.022647,0.026219,0.043699,0.0,0,0.00602
2014-07-11,114260,0.008621,0.017116,0.009628,0.01719,0.011598,0.026629,0.025834,0.042428,0.0,0,0.004383
2014-07-14,114260,0.007032,0.01636,0.009639,0.016408,0.011437,0.009359,0.025831,0.042716,0.0,0,0.004798
2014-07-15,114260,0.00657,0.016365,0.008714,0.016417,0.011979,0.00387,0.026315,0.04185,-0.000643,0,0.004019
2014-07-16,114260,0.007124,0.015983,0.009274,0.016503,0.012083,0.00462,0.026401,0.043589,0.0,0,0.004759
2014-07-17,114260,0.009251,0.018411,0.011187,0.018457,0.013299,-0.002177,0.027708,0.04716,0.0,0,0.005383
2014-07-18,114260,0.00776,0.01945,0.010785,0.018529,0.013409,0.000225,0.028378,0.046966,-9.1e-05,0,0.00487
2014-07-21,114260,0.006741,0.017947,0.009841,0.017405,0.013872,-0.016,0.027527,0.04444,-0.000733,0,0.003939
2014-07-22,114260,0.00674,0.018134,0.009728,0.017562,0.013881,-0.016461,0.027811,0.041426,-0.00055,0,0.003795
2014-07-23,114260,0.008123,0.01972,0.011065,0.019021,0.014506,-0.00364,0.029221,0.042466,0.0,0,0.005593
2014-07-24,114260,0.007478,0.018691,0.009928,0.018021,0.014499,-0.01056,0.027895,0.042382,-0.000824,0,0.005601
2014-07-25,114260,0.0085,0.018878,0.009795,0.018551,0.013485,-0.004987,0.028274,0.04267,-0.000641,0,0.003877
2014-07-28,114260,0.006733,0.01916,0.00959,0.018151,0.013265,-0.018765,0.02856,0.043445,-0.000549,0,0.004291
2014-07-29,114260,0.006919,0.018313,0.009107,0.017613,0.0134,-0.023849,0.027607,0.04209,-0.000733,0,0.004075
2014-07-30,114260,0.006272,0.0186,0.00844,0.01724,0.012345,-0.039771,0.026849,0.04103,-0.001099,0,0.001903
2014-07-31,114260,0.004235,0.017095,0.007976,0.015934,0.012054,-0.029618,0.026471,0.04026,-0.001282,0,0.000704
2014-08-01,114260,0.003219,0.017284,0.007609,0.015689,0.012002,-0.027221,0.026566,0.041517,-0.001282,0,0.000938
2014-08-04,114260,0.003312,0.017567,0.007254,0.015593,0.012024,-0.02832,0.025901,0.041519,-0.001373,0,0.000846
2014-08-05,114260,0.003036,0.016347,0.006729,0.015095,0.011843,-0.027221,0.025904,0.042783,-0.001648,0,0.001075
2014-08-06,114260,0.004418,0.022665,0.007294,0.017532,0.012061,-0.022751,0.025514,0.043936,-0.000824,0,0.001725
2014-08-07,114260,0.004417,0.01662,0.007307,0.015231,0.011769,-0.023463,0.024656,0.043834,-0.000549,0,0.001078
2014-08-08,114260,0.004504,0.016987,0.008041,0.016075,0.012133,-0.008415,0.026734,0.043429,0.0,0,0.001911
2014-08-11,114260,0.004136,0.017176,0.007683,0.015699,0.012177,-0.022936,0.025785,0.043818,-9.1e-05,0,0.001543
2014-08-12,114260,0.003675,0.016614,0.007242,0.01539,0.011864,-0.019803,0.025882,0.043918,-0.000275,0,0.001857
2014-08-13,114260,0.004505,0.0168,0.007156,0.015602,0.011641,-0.014113,0.0255,0.043916,-9.1e-05,0,0.001063
2014-08-14,114260,0.002939,0.015213,0.006159,0.014174,0.009315,-0.016996,0.024369,0.042957,-0.000824,0,-0.001188
2014-08-18,114260,0.000733,0.014839,0.005905,0.013314,0.009304,-0.010522,0.024369,0.042278,-0.000824,0,-0.001342
2014-08-19,114260,9.1e-05,0.014749,0.004925,0.01282,0.009398,-0.020961,0.023619,0.042871,-0.001556,0,-0.001285
2014-08-20,114260,0.000826,0.014936,0.004779,0.013158,0.009385,-0.018493,0.023713,0.042676,-0.001464,0,-0.001426
2014-08-21,114260,0.000275,0.014284,0.004186,0.012506,0.007262,0.002798,0.022959,0.041131,-0.00183,0,-0.003392
2014-08-22,114260,-0.000916,0.014842,0.004421,0.012325,0.006911,-0.006018,0.023049,0.041125,-0.001373,0,-0.002011
2014-08-25,114260,0.000642,0.015212,0.004927,0.01306,0.00737,-0.006746,0.023326,0.041888,-0.000641,0,-0.001462
2014-08-26,114260,0.000916,0.015209,0.00515,0.01378,0.007528,-0.007978,0.025216,0.044014,-0.000183,0,-0.001046
2014-08-27,114260,0.001374,0.015299,0.005454,0.014056,0.007685,0.001603,0.025494,0.045074,0.0,0,-0.000411
2014-08-28,114260,0.001558,0.014925,0.005205,0.013898,0.007512,0.010367,0.02521,0.045268,0.0,0,-9.2e-05
2014-08-29,114260,0.002658,0.015574,0.005687,0.014541,0.007759,0.026257,0.025391,0.044089,0.0,0,0.000923
2014-09-01,114260,0.002842,0.015668,0.005424,0.014349,0.007759,0.02359,0.024538,0.045158,0.0,0,0.000923
2014-09-02,114260,0.002567,0.015483,0.004894,0.014292,0.007858,0.027502,0.024825,0.045454,-0.000274,0,0.000691
2014-09-03,114260,0.002475,0.01483,0.004468,0.01395,0.007801,0.029834,0.024543,0.044582,-0.000457,0,0.000783
2014-09-04,114260,0.002568,0.015205,0.004053,0.01439,0.007435,0.019993,0.025398,0.043227,-0.00064,0,-0.000472
2014-09-05,114260,0.002566,0.01576,0.004645,0.014635,0.007861,0.018916,0.025578,0.044086,0.0,0,-0.000906
2014-09-11,114260,0.002931,0.015943,0.005072,0.015005,0.007402,0.019727,0.02614,0.044075,0.0,0,-0.000439
2014-09-12,114260,0.004129,0.017632,0.00703,0.017037,0.010473,0.006422,0.029351,0.0455,0.0,0,0.001713
2014-09-15,114260,0.00468,0.017533,0.007232,0.017282,0.0104,0.016461,0.029632,0.04501,0.0,0,0.002014
2014-09-16,114260,0.006704,0.017509,0.008787,0.01813,0.011822,0.015255,0.030176,0.046729,0.0,0,0.003915
2014-09-17,114260,0.006059,0.017232,0.008068,0.017761,0.011532,0.011161,0.029992,0.047415,-0.000457,0,0.003995
2014-09-18,114260,0.007349,0.017508,0.008361,0.018089,0.011482,0.021668,0.02941,0.049158,0.0,0,0.004794
2014-09-19,114260,0.006889,0.016949,0.00765,0.017053,0.011169,0.011814,0.02732,0.049263,-0.000457,0,0.004974
2014-09-22,114260,0.007996,0.015911,0.007767,0.017614,0.011118,0.032982,0.028934,0.050623,-9.1e-05,0,0.005348
2014-09-23,114260,0.008732,0.016371,0.008328,0.018326,0.010837,0.035632,0.029876,0.049632,0.0,0,0.006498
2014-09-24,114260,0.009747,0.016832,0.008679,0.018592,0.010857,0.021595,0.029198,0.05001,0.0,0,0.006828
2014-09-25,114260,0.010021,0.017293,0.00914,0.019661,0.010856,0.029369,0.031669,0.05109,0.0,0,0.006726
2014-09-26,114260,0.009557,0.017759,0.009131,0.019532,0.010876,0.034718,0.031281,0.04942,0.0,0,0.006492
2014-09-29,114260,0.008267,0.01777,0.008037,0.01892,0.011766,0.038428,0.030722,0.049048,-0.00082,0,0.005061
2014-09-30,114260,0.008909,0.017097,0.008976,0.019221,0.012002,0.043398,0.031657,0.048144,0.0,0,0.006355
2014-10-01,114260,0.011023,0.019604,0.010815,0.02145,0.013338,0.059601,0.033723,0.049171,0.0,0,0.007484
2014-10-02,114260,0.010743,0.019785,0.010989,0.021414,0.013203,0.068145,0.033714,0.047509,0.0,0,0.007846
2014-10-06,114260,0.010008,0.017168,0.00998,0.020301,0.013661,0.06714,0.033729,0.048009,-0.000727,0,0.007339
2014-10-07,114260,0.010377,0.016231,0.009788,0.019792,0.01351,0.057514,0.032769,0.04723,-0.000636,0,0.007616
2014-10-08,114260,0.010378,0.016234,0.009329,0.02005,0.013509,0.058025,0.033539,0.047428,-0.000818,0,0.007814
2014-10-10,114260,0.011666,0.017343,0.010151,0.021321,0.01362,0.077265,0.034955,0.048085,0.0,0,0.009167
2014-10-13,114260,0.01065,0.017719,0.009696,0.021077,0.01385,0.076756,0.034863,0.047409,-0.000182,0,0.007551
2014-10-14,114260,0.009545,0.016976,0.008979,0.019889,0.012675,0.072309,0.033147,0.047225,-0.000636,0,0.005119
2014-10-15,114260,0.007051,0.015764,0.008439,0.018592,0.012868,0.072952,0.032961,0.046454,-0.000909,0,0.004727
2014-10-16,114260,0.006865,0.015761,0.008459,0.018591,0.01158,0.073967,0.033147,0.04674,-0.000636,0,0.002917
2014-10-17,114260,0.005482,0.015943,0.008691,0.017996,0.011289,0.086547,0.032564,0.047021,-0.000182,0,0.003686
2014-10-20,114260,0.005759,0.016412,0.008283,0.018405,0.01137,0.082667,0.033045,0.047413,-0.000364,0,0.003001
2014-10-21,114260,0.005481,0.015848,0.008318,0.017805,0.011051,0.083081,0.032085,0.04867,-9.1e-05,0,0.003735
2014-10-22,114260,0.005484,0.013153,0.007631,0.016815,0.011361,0.080489,0.031807,0.047417,-0.000545,0,0.002862
2014-10-23,114260,0.007035,0.01518,0.009321,0.019047,0.012661,0.068885,0.034926,0.050098,0.0,0,0.003954
2014-10-24,114260,0.006208,0.015832,0.009073,0.018701,0.012644,0.068647,0.034063,0.05,0.0,0,0.003213
2014-10-27,114260,0.005656,0.015738,0.008918,0.018517,0.012544,0.063285,0.034157,0.049803,0.0,0,0.002571
2014-10-28,114260,0.005288,0.014432,0.009034,0.018052,0.012551,0.063508,0.034437,0.049212,0.0,0,0.002857
2014-10-29,114260,0.005013,0.015268,0.00878,0.018175,0.011946,0.042661,0.034245,0.048241,0.0,0,0.003682
2014-10-30,114260,0.005655,0.014898,0.008341,0.018204,0.011568,0.04239,0.034058,0.048536,-0.000181,0,0.002162
