strategy_name,signal_month,return_month,ticker,weight,hsi_state,hsi_direction,hsi_intensity,allocation_rule
HSI_main_v2b_baseline,2025-03,2025-04,153130,0.3333333333333333,neutral_watch,-0.007196,0.061209,main_v2b_baseline
HSI_main_v2b_baseline,2025-04,2025-05,069500,0.3333333333333333,conflict,0.048793,0.289576,main_v2b_baseline
HSI_main_v2b_baseline,2025-04,2025-05,114260,0.3333333333333333,conflict,0.048793,0.289576,main_v2b_baseline
HSI_main_v2b_baseline,2025-04,2025-05,153130,0.3333333333333333,conflict,0.048793,0.289576,main_v2b_baseline
HSI_main_v2b_baseline,2025-05,2025-06,069500,0.3333333333333333,risk_relief,-0.514589,0.514589,main_v2b_baseline
HSI_main_v2b_baseline,2025-05,2025-06,114260,0.3333333333333333,risk_relief,-0.514589,0.514589,main_v2b_baseline
HSI_main_v2b_baseline,2025-05,2025-06,153130,0.3333333333333333,risk_relief,-0.514589,0.514589,main_v2b_baseline
HSI_main_v2b_baseline,2025-06,2025-07,069500,0.3333333333333333,risk_relief,-0.74736,0.74736,main_v2b_baseline
HSI_main_v2b_baseline,2025-06,2025-07,114260,0.3333333333333333,risk_relief,-0.74736,0.74736,main_v2b_baseline
HSI_main_v2b_baseline,2025-06,2025-07,153130,0.3333333333333333,risk_relief,-0.74736,0.74736,main_v2b_baseline
HSI_main_v2b_baseline,2025-07,2025-08,069500,0.3333333333333333,risk_relief,-0.512068,0.512068,main_v2b_baseline
HSI_main_v2b_baseline,2025-07,2025-08,114260,0.3333333333333333,risk_relief,-0.512068,0.512068,main_v2b_baseline
HSI_main_v2b_baseline,2025-07,2025-08,153130,0.3333333333333333,risk_relief,-0.512068,0.512068,main_v2b_baseline
HSI_main_v2b_baseline,2025-08,2025-09,069500,0.3333333333333333,conflict,-0.134109,0.238706,main_v2b_baseline
HSI_main_v2b_baseline,2025-08,2025-09,114260,0.3333333333333333,conflict,-0.134109,0.238706,main_v2b_baseline
HSI_main_v2b_baseline,2025-08,2025-09,153130,0.3333333333333333,conflict,-0.134109,0.238706,main_v2b_baseline
HSI_main_v2b_baseline,2025-09,2025-10,069500,0.3333333333333333,risk_relief,-0.429586,0.429586,main_v2b_baseline
HSI_main_v2b_baseline,2025-09,2025-10,114260,0.3333333333333333,risk_relief,-0.429586,0.429586,main_v2b_baseline
HSI_main_v2b_baseline,2025-09,2025-10,153130,0.3333333333333333,risk_relief,-0.429586,0.429586,main_v2b_baseline
HSI_main_v2b_baseline,2025-10,2025-11,069500,0.3333333333333333,risk_relief,-0.684343,0.815657,main_v2b_baseline
HSI_main_v2b_baseline,2025-10,2025-11,114260,0.3333333333333333,risk_relief,-0.684343,0.815657,main_v2b_baseline
HSI_main_v2b_baseline,2025-10,2025-11,153130,0.3333333333333333,risk_relief,-0.684343,0.815657,main_v2b_baseline
HSI_main_v2b_baseline,2025-11,2025-12,069500,0.2,risk_warning,0.226677,0.525584,main_v2b_baseline
HSI_main_v2b_baseline,2025-11,2025-12,114260,0.4,risk_warning,0.226677,0.525584,main_v2b_baseline
HSI_main_v2b_baseline,2025-11,2025-12,153130,0.4,risk_warning,0.226677,0.525584,main_v2b_baseline
HSI_main_v2b_baseline,2025-12,2026-01,069500,0.3333333333333333,risk_relief,-0.216677,0.250462,main_v2b_baseline
HSI_main_v2b_baseline,2025-12,2026-01,114260,0.3333333333333333,risk_relief,-0.216677,0.250462,main_v2b_baseline
HSI_main_v2b_baseline,2025-12,2026-01,153130,0.3333333333333333,risk_relief,-0.216677,0.250462,main_v2b_baseline
HSI_main_v2b_baseline,2026-01,2026-02,069500,0.3333333333333333,risk_relief,-0.684094,0.684094,main_v2b_baseline
HSI_main_v2b_baseline,2026-01,2026-02,114260,0.3333333333333333,risk_relief,-0.684094,0.684094,main_v2b_baseline
HSI_main_v2b_baseline,2026-01,2026-02,153130,0.3333333333333333,risk_relief,-0.684094,0.684094,main_v2b_baseline
HSI_main_v2b_baseline,2026-02,2026-03,069500,0.3333333333333333,risk_relief,-0.467199,0.967199,main_v2b_baseline
HSI_main_v2b_baseline,2026-02,2026-03,114260,0.3333333333333333,risk_relief,-0.467199,0.967199,main_v2b_baseline
HSI_main_v2b_baseline,2026-02,2026-03,153130,0.3333333333333333,risk_relief,-0.467199,0.967199,main_v2b_baseline
HSI_main_v2b_baseline,2026-03,2026-04,069500,0.1,accident_zone,0.641684,0.641684,main_v2b_baseline
HSI_main_v2b_baseline,2026-03,2026-04,114260,0.45,accident_zone,0.641684,0.641684,main_v2b_baseline
HSI_main_v2b_baseline,2026-03,2026-04,153130,0.45,accident_zone,0.641684,0.641684,main_v2b_baseline
HSI_main_v2b_baseline,2026-04,2026-05,069500,0.3333333333333333,risk_relief,-0.416866,0.429755,main_v2b_baseline
HSI_main_v2b_baseline,2026-04,2026-05,114260,0.3333333333333333,risk_relief,-0.416866,0.429755,main_v2b_baseline
HSI_main_v2b_baseline,2026-04,2026-05,153130,0.3333333333333333,risk_relief,-0.416866,0.429755,main_v2b_baseline
HSI_main_v2b_baseline,2026-05,2026-06,069500,0.3333333333333333,risk_relief,-0.605733,0.846208,main_v2b_baseline
HSI_main_v2b_baseline,2026-05,2026-06,114260,0.3333333333333333,risk_relief,-0.605733,0.846208,main_v2b_baseline
HSI_main_v2b_baseline,2026-05,2026-06,153130,0.3333333333333333,risk_relief,-0.605733,0.846208,main_v2b_baseline
