year_month,score_date,ticker,ticker_name,ticker_role,score_return,score_ma_pos,score_momentum,score_vol,score_rs,direction_date,hsi_direction,raw3_signal_date,raw3_signal,raw_signal_date,ret_1m,ret_3m,ma_gap,momentum,volatility,relative_strength,ret_6m,ret_12m,drawdown,shock_count,defensive_rs,event_balance_raw,event_intensity_raw,event_balance_13612w,event_intensity_13612w,event_balance_13612w_label,event_intensity_13612w_label
2023-06,2023-06-30,114260,KODEX 국고채3년,방어 채권,2.11228169900103,2.872710938704848,0.9395419584147068,-4.763160842252366,0.1623766553936614,2023-06-30,0.0264750081852376,2023-06-30,watch,2023-06-30,-0.004849,-0.005452,-0.00517,0.001362,0.023518,-0.004555,0.014387,0.032522,-0.009822,0,-0.005881,-0.3103448275862068,0.4482758620689655,-0.4488368910782704,0.5747263273125343,relief_accumulation,high_accumulated_intensity
2023-06,2023-06-30,153130,KODEX 단기채권PLUS,현금성 방어자산,-1.267297419777163,-2.14361755632095,-3.936974230905441,8.923234661936489,-0.3944392090215358,2023-06-30,0.0236181249182279,2023-06-30,watch,2023-06-30,0.00283,0.007677,0.003416,0.009665,0.005687,0.003124,0.018488,0.02824,0.0,0,0.0,-0.3103448275862068,0.4482758620689655,-0.4488368910782704,0.5747263273125343,relief_accumulation,high_accumulated_intensity
2023-07,2023-07-31,069500,KODEX 200,위험자산,0.831660462310399,-2.669907216866346,-4.064423810260464,4.12972458211696,,2023-07-31,-0.035458919653989,2023-07-31,watch,2023-07-31,0.002909,0.054703,0.023859,0.067419,0.208979,0.0,0.144644,0.161661,-0.010759,0,-0.005742,-0.3214285714285714,0.3928571428571428,-0.4103780592696849,0.5086343732895456,relief_accumulation,high_accumulated_intensity
2023-07,2023-07-31,114260,KODEX 국고채3년,방어 채권,0.2660690984835399,1.196316068914065,-0.1290320076490005,-3.043674334838722,-0.5387767653743291,2023-07-31,-0.0449819588092889,2023-07-31,watch,2023-07-31,0.00313,-0.003885,-0.000834,0.006048,0.028229,0.000221,0.018898,0.0226,-0.005945,0,-0.001951,-0.3214285714285714,0.3928571428571428,-0.4103780592696849,0.5086343732895456,relief_accumulation,high_accumulated_intensity
2023-07,2023-07-31,153130,KODEX 단기채권PLUS,현금성 방어자산,-5.623979004542655,-4.870555216863123,-4.636786373095421,0.3196880177498915,-0.5831311205502671,2023-07-31,-0.3078952739460315,2023-07-31,buy,2023-07-31,0.003955,0.008705,0.004796,0.010528,0.003071,0.001047,0.018925,0.031046,0.0,0,0.0,-0.3214285714285714,0.3928571428571428,-0.4103780592696849,0.5086343732895456,relief_accumulation,high_accumulated_intensity
2023-08,2023-08-31,069500,KODEX 200,위험자산,2.700565959426427,0.4472491789008415,-0.8030316026510941,-5.586266019074568,,2023-08-31,-0.0648296496679678,2023-08-31,watch,2023-08-31,-0.018849,0.027859,-0.009753,0.019397,0.114502,0.0,0.049181,0.058946,-0.036724,0,-0.029343,-0.3214285714285714,0.3214285714285714,-0.3191360739698178,0.4246496012197983,relief_accumulation,high_accumulated_intensity
2023-08,2023-08-31,114260,KODEX 국고채3년,방어 채권,-0.1534332102667888,0.0123478507661899,0.8618061316278771,-3.989074686912435,-2.333256758730363,2023-08-31,-0.1120322134703104,2023-08-31,watch,2023-08-31,0.001559,-0.001985,0.00246,0.003001,0.024754,0.020408,0.00943,0.018142,-0.003534,0,-0.001102,-0.3214285714285714,0.3214285714285714,-0.3191360739698178,0.4246496012197983,relief_accumulation,high_accumulated_intensity
2023-08,2023-08-31,153130,KODEX 단기채권PLUS,현금성 방어자산,-2.112662585294219,-3.885082150880899,-4.07637974419819,-3.171152049862132,-2.186236206233259,2023-08-31,-0.308630254729374,2023-08-31,buy,2023-08-31,0.003519,0.00963,0.004938,0.010591,0.00202,0.022368,0.018623,0.032939,0.0,0,0.0,-0.3214285714285714,0.3214285714285714,-0.3191360739698178,0.4246496012197983,relief_accumulation,high_accumulated_intensity
2023-09,2023-09-30,069500,KODEX 200,위험자산,2.119556098319075,3.438510733450943,1.536290236619077,-3.819887089653254,,2023-09-30,0.0654893995747168,2023-09-30,watch,2023-09-30,-0.017484,-0.04724,-0.027964,-0.01136,0.131449,0.0,0.030643,0.04298,-0.056807,0,-0.023405,-0.1785714285714285,0.3214285714285714,-0.2715947298459614,0.3490685354601611,relief_accumulation,medium_accumulated_intensity
2023-09,2023-09-30,114260,KODEX 국고채3년,방어 채권,1.628487333593579,2.054791492347428,0.9849361391225028,-3.752977905745605,-1.775208655434575,2023-09-30,-0.0171994319223333,2023-09-30,watch,2023-09-30,-0.001733,-0.00182,-0.000568,0.003124,0.02476,0.01575,0.012926,0.030875,-0.00415,0,-0.005332,-0.1785714285714285,0.3214285714285714,-0.2715947298459614,0.3490685354601611,relief_accumulation,medium_accumulated_intensity
2023-09,2023-09-30,153130,KODEX 단기채권PLUS,현금성 방어자산,-1.576281911319874,-3.724166881310189,-4.237177454406451,0.9979418917740188,-1.917905546231865,2023-09-30,-0.2091517980298872,2023-09-30,watch,2023-09-30,0.003275,0.01008,0.00476,0.011046,0.003321,0.020758,0.019782,0.03509,0.0,0,0.0,-0.1785714285714285,0.3214285714285714,-0.2715947298459614,0.3490685354601611,relief_accumulation,medium_accumulated_intensity
2023-10,2023-10-31,069500,KODEX 200,위험자산,5.749613103733433,9.024230927228928,6.745318297060634,2.74490086253328,,2023-10-31,0.4852812638111254,2023-10-31,caution,2023-10-31,-0.074359,-0.107269,-0.072433,-0.074318,0.191218,0.0,-0.041326,0.107453,-0.110882,0,-0.064693,0.1071428571428571,0.5357142857142857,-0.153589999218078,0.4469231370709203,relief_accumulation,high_accumulated_intensity
2023-10,2023-10-31,114260,KODEX 국고채3년,방어 채권,2.574936819330766,3.514341427332139,4.018642652101678,-2.101023280716631,-6.635756950446797,2023-10-31,0.027422813352023,2023-10-31,watch,2023-10-31,-0.003643,-0.005971,-0.002666,-0.004073,0.028623,0.070716,-0.002605,0.043044,-0.007003,0,-0.00565,0.1071428571428571,0.5357142857142857,-0.153589999218078,0.4469231370709203,relief_accumulation,high_accumulated_intensity
2023-10,2023-10-31,153130,KODEX 단기채권PLUS,현금성 방어자산,0.6776656194181077,-1.185672133780175,-2.521921523223879,0.9125042761692366,-6.659577167854367,2023-10-31,-0.1755400185854216,2023-10-31,watch,2023-10-31,0.003314,0.009392,0.004027,0.010154,0.003245,0.077673,0.017756,0.036405,0.0,0,0.0,0.1071428571428571,0.5357142857142857,-0.153589999218078,0.4469231370709203,relief_accumulation,high_accumulated_intensity
2023-11,2023-11-30,069500,KODEX 200,위험자산,-5.435208689315354,-1.516099747085304,-2.673382263247431,4.504881673712582,,2023-11-30,-0.1023961805187102,2023-11-30,watch,2023-11-30,0.092327,0.02281,0.032402,0.053783,0.213118,0.0,0.046213,0.139795,-0.015329,0,0.07127,-0.3333333333333333,0.5555555555555556,-0.2037106903212541,0.4030077207553946,relief_accumulation,high_accumulated_intensity
2023-11,2023-11-30,114260,KODEX 국고채3년,방어 채권,-5.174651364033814,-4.360156694804214,-2.025634496292465,-5.194154833832172,6.061011095878515,2023-11-30,-0.213871725861683,2023-11-30,watch,2023-11-30,0.017747,0.014218,0.013006,0.013645,0.019921,-0.074581,0.008969,0.052447,-0.000769,0,0.011139,-0.3333333333333333,0.5555555555555556,-0.2037106903212541,0.4030077207553946,relief_accumulation,high_accumulated_intensity
2023-11,2023-11-30,153130,KODEX 단기채권PLUS,현금성 방어자산,-1.826849965439378,-3.311578298062623,-2.773371291702794,-3.41316440055609,6.766258873444873,2023-11-30,-0.0911741016463202,2023-11-30,watch,2023-11-30,0.003675,0.009309,0.004689,0.010529,0.001844,-0.088653,0.018601,0.038407,0.0,0,0.0,-0.3333333333333333,0.5555555555555556,-0.2037106903212541,0.4030077207553946,relief_accumulation,high_accumulated_intensity
2023-12,2023-12-31,069500,KODEX 200,위험자산,-6.053892877221196,-9.27608433861737,-4.334060136739187,-2.39726690673766,,2023-12-31,-0.4412260851863083,2023-12-31,buy,2023-12-31,0.067907,0.092977,0.091937,0.072731,0.138643,0.0,0.057309,0.166696,0.0,0,0.067491,-0.7037037037037037,0.8518518518518519,-0.3293731519853578,0.4694747801206476,relief_accumulation,high_accumulated_intensity
2023-12,2023-12-31,114260,KODEX 국고채3년,방어 채권,-4.835420997792257,-8.128953517157056,-6.69778815852489,-1.960095623301387,4.657169815897861,2023-12-31,-0.3393017696175546,2023-12-31,buy,2023-12-31,0.016879,0.031014,0.020416,0.024964,0.025829,-0.051027,0.026999,0.052034,0.0,0,0.009771,-0.7037037037037037,0.8518518518518519,-0.3293731519853578,0.4694747801206476,relief_accumulation,high_accumulated_intensity
2023-12,2023-12-31,153130,KODEX 단기채권PLUS,현금성 방어자산,-4.742922119096042,-5.792845508443224,-5.040720341241526,0.1380201460634195,5.484451284502045,2023-12-31,-0.1990803307643066,2023-12-31,watch,2023-12-31,0.004174,0.010973,0.005152,0.011451,0.002827,-0.063732,0.019206,0.039015,0.0,0,0.0,-0.7037037037037037,0.8518518518518519,-0.3293731519853578,0.4694747801206476,relief_accumulation,high_accumulated_intensity
2024-01,2024-01-31,069500,KODEX 200,위험자산,7.610845892993831,1.909399792415134,2.990323629178924,1.061294170860644,,2024-01-31,0.2714372697089707,2024-01-31,watch,2024-01-31,-0.062085,0.092924,-0.000661,0.003693,0.173365,0.0,-0.019759,0.147458,-0.067756,0,-0.070618,-0.2222222222222222,0.5925925925925926,-0.3155879401569056,0.4978554342128507,relief_accumulation,high_accumulated_intensity
2024-01,2024-01-31,114260,KODEX 국고채3년,방어 채권,0.6908431963693727,-2.80221535614436,-3.748816704589106,-5.711200810767242,-7.143562752174935,2024-01-31,-0.3742990485461254,2024-01-31,buy,2024-01-31,-0.000506,0.031927,0.009376,0.019894,0.017705,0.06158,0.028259,0.05113,-0.000758,0,-0.000496,-0.2222222222222222,0.5925925925925926,-0.3155879401569056,0.4978554342128507,relief_accumulation,high_accumulated_intensity
2024-01,2024-01-31,153130,KODEX 단기채권PLUS,현금성 방어자산,0.9691840095362042,-3.405843821694424,-4.709713155492104,10.0,-7.062305392280319,2024-01-31,-0.0841735671986128,2024-01-31,watch,2024-01-31,0.003233,0.010608,0.004941,0.011362,0.024787,0.065318,0.020244,0.039531,0.0,0,0.0,-0.2222222222222222,0.5925925925925926,-0.3155879401569056,0.4978554342128507,relief_accumulation,high_accumulated_intensity
2024-02,2024-02-29,069500,KODEX 200,위험자산,-4.066585611526653,-2.774762114176703,-3.899724843948503,2.588911665169613,,2024-02-29,-0.1630432180896449,2024-02-29,watch,2024-02-29,0.052268,0.071886,0.034394,0.071488,0.19034,0.0,0.090309,0.101264,-0.01281,0,0.046815,0.037037037037037,0.2592592592592592,-0.2320697691592601,0.4452877617628575,relief_accumulation,high_accumulated_intensity
2024-02,2024-02-29,114260,KODEX 국고채3년,방어 채권,2.091865582922051,-0.0067832150811346,-1.743784105600952,-4.856403130312349,4.320059955530815,2024-02-29,-0.0039008982508313,2024-02-29,watch,2024-02-29,0.00076,0.016119,0.002361,0.015353,0.017921,-0.051508,0.029179,0.033938,-0.001769,0,-0.008069,0.037037037037037,0.2592592592592592,-0.2320697691592601,0.4452877617628575,relief_accumulation,high_accumulated_intensity
2024-02,2024-02-29,153130,KODEX 단기채권PLUS,현금성 방어자산,-10.0,0.6360452740299171,-1.050689679639583,8.445004907506991,3.860817513200463,2024-02-29,0.0378235603019557,2024-02-29,watch,2024-02-29,0.002625,0.009974,0.004209,0.010549,0.0173,-0.049644,0.01905,0.038146,0.0,0,0.0,0.037037037037037,0.2592592592592592,-0.2320697691592601,0.4452877617628575,relief_accumulation,high_accumulated_intensity
2024-03,2024-03-31,069500,KODEX 200,위험자산,-4.792738779673515,-7.21735479501821,-5.268996347787697,1.142035888664424,,2024-03-31,-0.3227410806763,2024-03-31,buy,2024-03-31,0.05622,0.085759,0.068661,0.089178,0.174051,0.0,0.125554,0.205681,0.0,0,0.056357,-0.3703703703703703,0.6666666666666666,-0.2626857788666765,0.4016834490288239,relief_accumulation,high_accumulated_intensity
2024-03,2024-03-31,114260,KODEX 국고채3년,방어 채권,-0.4296303304488501,-0.1586273462012802,-1.065021825387776,-6.270618762302494,4.65831829896181,2024-03-31,-0.0653115993075717,2024-03-31,watch,2024-03-31,0.003204,0.005409,0.003183,0.014019,0.012732,-0.053016,0.033443,0.043596,-0.000336,0,0.001218,-0.3703703703703703,0.6666666666666666,-0.2626857788666765,0.4016834490288239,relief_accumulation,high_accumulated_intensity
2024-03,2024-03-31,153130,KODEX 단기채권PLUS,현금성 방어자산,1.603368240440681,2.708290164793953,-0.0800189476371488,-1.964529213085809,4.464600041972659,2024-03-31,0.1346342057296867,2024-03-31,watch,2024-03-31,0.002894,0.008827,0.003911,0.010478,0.001547,-0.053326,0.019712,0.038732,0.0,0,0.0,-0.3703703703703703,0.6666666666666666,-0.2626857788666765,0.4016834490288239,relief_accumulation,high_accumulated_intensity
2024-04,2024-04-30,069500,KODEX 200,위험자산,3.873779695528623,-0.6802424536735358,-4.151509626064397,3.781934919852671,,2024-04-30,0.0564792507128672,2024-04-30,watch,2024-04-30,-0.022506,0.102204,0.016349,0.083932,0.20148,0.0,0.172097,0.180938,-0.025843,0,-0.025393,0.037037037037037,0.5555555555555556,-0.1428377758084928,0.4400114537087717,relief_accumulation,high_accumulated_intensity
2024-04,2024-04-30,114260,KODEX 국고채3년,방어 채권,4.952690308124994,3.387960890777436,1.370449669385472,-3.843686814034569,-3.374066185095579,2024-04-30,0.049866957383155,2024-04-30,watch,2024-04-30,-0.003698,-0.000422,-0.001237,0.008739,0.017765,0.018808,0.030337,0.027034,-0.005037,0,-0.007281,0.037037037037037,0.5555555555555556,-0.1428377758084928,0.4400114537087717,relief_accumulation,high_accumulated_intensity
2024-04,2024-04-30,153130,KODEX 단기채권PLUS,현금성 방어자산,3.69968003911508,4.953926907144124,5.280331663826052,-2.108644674582858,-3.834181927654301,2024-04-30,0.1598222401569619,2024-04-30,watch,2024-04-30,0.002519,0.007875,0.00364,0.009655,0.001189,0.025025,0.01857,0.037007,0.0,0,0.0,0.037037037037037,0.5555555555555556,-0.1428377758084928,0.4400114537087717,relief_accumulation,high_accumulated_intensity
2024-05,2024-05-31,069500,KODEX 200,위험자산,3.136270058580743,4.171282249139925,1.093340887456531,-0.2820198284121013,,2024-05-31,0.162377467335302,2024-05-31,watch,2024-05-31,-0.013965,0.026852,-0.017746,0.031574,0.163391,0.0,0.081835,0.128779,-0.042854,0,-0.020478,-0.037037037037037,0.1111111111111111,-0.1526391676295891,0.3355656481409081,relief_accumulation,medium_accumulated_intensity
2024-05,2024-05-31,114260,KODEX 국고채3년,방어 채권,-2.286095669096581,1.22091792733995,-0.3705751370618762,-5.274881541146552,-3.453392972985711,2024-05-31,-0.2032805478590154,2024-05-31,watch,2024-05-31,0.006417,0.005313,0.002695,0.011343,0.0158,0.020382,0.022298,0.029628,-0.00134,0,0.002637,-0.037037037037037,0.1111111111111111,-0.1526391676295891,0.3355656481409081,relief_accumulation,medium_accumulated_intensity
2024-05,2024-05-31,153130,KODEX 단기채권PLUS,현금성 방어자산,-0.6416846059062211,3.205669291001958,1.930571235917967,-1.371300862420254,-2.846504430092379,2024-05-31,0.0055350125700214,2024-05-31,watch,2024-05-31,0.003108,0.008639,0.003968,0.01015,0.00228,0.017072,0.018703,0.037137,-4.5e-05,0,0.0,-0.037037037037037,0.1111111111111111,-0.1526391676295891,0.3355656481409081,relief_accumulation,medium_accumulated_intensity
2024-06,2024-06-30,069500,KODEX 200,위험자산,-6.088101791631145,-3.565869678967269,-2.911999474752051,-4.230579554581878,,2024-06-30,-0.3359310099986469,2024-06-30,buy,2024-06-30,0.050559,0.031433,0.040547,0.07194,0.129082,0.0,0.133829,0.162594,-0.000389,0,0.067036,-0.3333333333333333,0.4814814814814814,-0.1671772689492996,0.2931666536346339,relief_accumulation,medium_accumulated_intensity
2024-06,2024-06-30,114260,KODEX 국고채3년,방어 채권,-4.81065743922009,-3.112380010285039,-1.934247437984482,-6.513787790024173,3.441953420577375,2024-06-30,-0.2585823851387282,2024-06-30,watch,2024-06-30,0.009985,0.011598,0.009619,0.013831,0.012817,-0.040574,0.019912,0.045332,0.0,0,0.0069,-0.3333333333333333,0.4814814814814814,-0.1671772689492996,0.2931666536346339,relief_accumulation,medium_accumulated_intensity
2024-06,2024-06-30,153130,KODEX 단기채권PLUS,현금성 방어자산,0.2546881936703053,1.61899687935254,2.637614426525347,-1.705048670997151,3.977368085687102,2024-06-30,0.1356723782847629,2024-06-30,watch,2024-06-30,0.003281,0.008798,0.004285,0.010038,0.001794,-0.047277,0.018034,0.038442,0.0,0,0.0,-0.3333333333333333,0.4814814814814814,-0.1671772689492996,0.2931666536346339,relief_accumulation,medium_accumulated_intensity
2024-07,2024-07-31,069500,KODEX 200,위험자산,1.911255103806523,1.428968195507314,-2.384999078775995,-0.7555165306332347,,2024-07-31,0.0039941537980921,2024-07-31,watch,2024-07-31,-0.001806,0.048077,0.009278,0.066473,0.163639,0.0,0.153147,0.147675,-0.042627,0,-0.008767,-0.1851851851851851,0.3333333333333333,-0.2060494333961767,0.3721967373582043,relief_accumulation,medium_accumulated_intensity
2024-07,2024-07-31,114260,KODEX 국고채3년,방어 채권,-1.766411838119972,-3.000401181454011,-3.834726026296447,-4.617314803283048,-1.944534275564561,2024-07-31,-0.3032677624943608,2024-07-31,buy,2024-07-31,0.006477,0.023303,0.009617,0.017896,0.014102,0.008283,0.023908,0.054555,-0.000907,0,0.003412,-0.1851851851851851,0.3333333333333333,-0.2060494333961767,0.3721967373582043,relief_accumulation,medium_accumulated_intensity
2024-07,2024-07-31,153130,KODEX 단기채권PLUS,현금성 방어자산,1.24348656956129,1.257816194054075,3.010070192354504,-1.57853207354617,-1.511718191180811,2024-07-31,0.0484224538248577,2024-07-31,watch,2024-07-31,0.002951,0.009596,0.004348,0.010016,0.001698,0.004756,0.017501,0.038986,0.0,0,0.0,-0.1851851851851851,0.3333333333333333,-0.2060494333961767,0.3721967373582043,relief_accumulation,medium_accumulated_intensity
2024-08,2024-08-31,069500,KODEX 200,위험자산,4.868146838299435,3.767042241613973,3.369690253812336,10.0,,2024-08-31,0.4400975866745149,2024-08-31,caution,2024-08-31,-0.033932,0.011618,-0.032104,0.002683,0.41034,0.0,0.030362,0.121636,-0.088456,2,-0.050811,0.1481481481481481,0.3703703703703703,-0.0429636978248089,0.4130768665490887,mixed_or_neutral,high_accumulated_intensity
2024-08,2024-08-31,114260,KODEX 국고채3년,방어 채권,0.0083114262783834,-1.150725014735559,-2.697904855379641,4.645790689522335,-3.76370403996508,2024-08-31,-0.0591646358855912,2024-08-31,watch,2024-08-31,0.003876,0.021141,0.006963,0.016935,0.026919,0.037809,0.025788,0.057791,-0.002786,0,0.001348,0.1481481481481481,0.3703703703703703,-0.0429636978248089,0.4130768665490887,mixed_or_neutral,high_accumulated_intensity
2024-08,2024-08-31,153130,KODEX 단기채권PLUS,현금성 방어자산,0.1181832167250789,0.9793386462865096,1.75870087309911,-1.16627463307252,-3.660269735589571,2024-08-31,-0.0394064326510278,2024-08-31,watch,2024-08-31,0.002988,0.009384,0.004288,0.01019,0.00222,0.03692,0.018197,0.037505,0.0,0,0.0,0.1481481481481481,0.3703703703703703,-0.0429636978248089,0.4130768665490887,mixed_or_neutral,high_accumulated_intensity
2024-09,2024-09-30,069500,KODEX 200,위험자산,4.930371932715433,5.446117902817667,8.75420516760799,2.417884165494383,,2024-09-30,0.4309715833727095,2024-09-30,caution,2024-09-30,-0.054338,-0.09143,-0.052168,-0.069186,0.235158,0.0,-0.06179,0.054803,-0.128132,3,-0.054803,-0.037037037037037,0.7037037037037037,0.004936171999664,0.4446796002351557,mixed_or_neutral,high_accumulated_intensity
2024-09,2024-09-30,114260,KODEX 국고채3년,방어 채권,-0.8390200220040076,-1.872392979227533,-2.072773931566887,-4.989718095902937,-5.321832488164637,2024-09-30,-0.3019147503373201,2024-09-30,buy,2024-09-30,0.003939,0.017634,0.007165,0.016547,0.013008,0.058277,0.028067,0.061611,0.0,0,0.002023,-0.037037037037037,0.7037037037037037,0.004936171999664,0.4446796002351557,mixed_or_neutral,high_accumulated_intensity
2024-09,2024-09-30,153130,KODEX 단기채권PLUS,현금성 방어자산,-4.082702231885156,-3.834864597798932,-2.083490032409137,-1.626115988733364,-5.244379669168191,2024-09-30,-0.3374310503998956,2024-09-30,buy,2024-09-30,0.003612,0.010041,0.004812,0.010783,0.001477,0.057949,0.018697,0.038931,0.0,0,0.0,-0.037037037037037,0.7037037037037037,0.004936171999664,0.4446796002351557,mixed_or_neutral,high_accumulated_intensity
2024-10,2024-10-31,069500,KODEX 200,위험자산,3.826978086931066,5.195168065285136,6.715486378124691,-1.458599913669665,,2024-10-31,0.2855806523334246,2024-10-31,watch,2024-10-31,-0.041416,-0.104627,-0.032316,-0.057684,0.171512,0.0,-0.027007,0.07518,-0.103596,3,-0.040204,0.3571428571428571,0.5714285714285714,0.0500346434870244,0.4278229192911733,risk_accumulation,high_accumulated_intensity
2024-10,2024-10-31,114260,KODEX 국고채3년,방어 채권,4.556213260624467,3.346981551624391,1.091459095476869,0.013845899055449,-3.702265254181762,2024-10-31,0.1061246910519883,2024-10-31,watch,2024-10-31,-0.001554,0.009677,0.001629,0.012546,0.019057,0.039862,0.029516,0.059538,-0.002451,0,-0.003682,0.3571428571428571,0.5714285714285714,0.0500346434870244,0.4278229192911733,risk_accumulation,high_accumulated_intensity
2024-10,2024-10-31,153130,KODEX 단기채권PLUS,현금성 방어자산,2.132309809927807,0.4165621617886884,-0.2955843864180387,-1.437044016638426,-4.116996747040367,2024-10-31,-0.0660150635676067,2024-10-31,watch,2024-10-31,0.00279,0.009742,0.004385,0.010518,0.001637,0.044206,0.019022,0.038105,0.0,0,0.0,0.3571428571428571,0.5714285714285714,0.0500346434870244,0.4278229192911733,risk_accumulation,high_accumulated_intensity
2024-11,2024-11-30,069500,KODEX 200,위험자산,4.172285423199126,6.200576225764988,8.796545832027773,0.1244880749402836,,2024-11-30,0.3858779111186434,2024-11-30,caution,2024-11-30,-0.064086,-0.111922,-0.0469,-0.097877,0.197383,0.0,-0.117621,0.028497,-0.105006,1,-0.045131,0.0,0.5714285714285714,0.0865583270345175,0.4732331821617536,risk_accumulation,high_accumulated_intensity
2024-11,2024-11-30,114260,KODEX 국고채3년,방어 채권,-5.570917086020261,-4.636749771458502,-6.64725237305264,-2.716789972287608,-6.737480505421535,2024-11-30,-0.5261837941648109,2024-11-30,buy,2024-11-30,0.011714,0.015206,0.010731,0.021113,0.015063,0.0758,0.036419,0.06612,0.0,0,0.008977,0.0,0.5714285714285714,0.0865583270345175,0.4732331821617536,risk_accumulation,high_accumulated_intensity
2024-11,2024-11-30,153130,KODEX 단기채권PLUS,현금성 방어자산,1.495559945463987,0.5125515604442651,0.2569219394614796,-1.284537075766351,-6.032169202140285,2024-11-30,-0.1010334566507381,2024-11-30,watch,2024-11-30,0.003052,0.009396,0.004226,0.010426,0.001733,0.067138,0.01883,0.038238,0.0,0,0.0,0.0,0.5714285714285714,0.0865583270345175,0.4732331821617536,risk_accumulation,high_accumulated_intensity
2024-12,2024-12-31,069500,KODEX 200,위험자산,1.602351365339016,4.908902150204815,7.164566124793752,0.6941186676452495,,2024-12-31,0.2873987661596566,2024-12-31,watch,2024-12-31,-0.036369,-0.081766,-0.041647,-0.093515,0.206894,0.0,-0.162408,-0.034413,-0.087755,0,-0.019873,0.5357142857142857,0.6071428571428571,0.1099736499538086,0.4968143738977073,risk_accumulation,high_accumulated_intensity
2024-12,2024-12-31,114260,KODEX 국고채3년,방어 채권,5.566899192748938,3.467659337696923,4.889758454870976,2.483016907251387,-2.735170103099969,2024-12-31,0.2734432757893651,2024-12-31,watch,2024-12-31,-0.001053,0.009414,0.004801,0.011411,0.020848,0.035316,0.025874,0.050878,-0.003394,0,-0.003723,0.5357142857142857,0.6071428571428571,0.1099736499538086,0.4968143738977073,risk_accumulation,high_accumulated_intensity
2024-12,2024-12-31,153130,KODEX 단기채권PLUS,현금성 방어자산,5.501970568161434,5.622957297338105,5.945140610624123,-1.371654965415599,-3.195157965978389,2024-12-31,0.2500651108945935,2024-12-31,watch,2024-12-31,0.002552,0.008103,0.003597,0.009506,0.001601,0.038921,0.017864,0.036761,0.0,0,0.0,0.5357142857142857,0.6071428571428571,0.1099736499538086,0.4968143738977073,risk_accumulation,high_accumulated_intensity
2025-01,2025-01-31,069500,KODEX 200,위험자산,-3.772409303483657,0.0817138699066563,3.807354596730341,-2.952265344677794,,2025-01-31,-0.056712123630489,2025-01-31,watch,2025-01-31,0.034836,-0.033997,0.013953,-0.049267,0.149066,0.0,-0.148642,-0.011954,-0.037862,0,0.037943,0.1428571428571428,0.3571428571428571,0.2113016502897455,0.4684906987486352,risk_accumulation,high_accumulated_intensity
2025-01,2025-01-31,114260,KODEX 국고채3년,방어 채권,-2.31294436542457,0.1072040247972348,-0.6456518573356922,1.143610297915304,2.96565786072242,2025-01-31,0.0251575192134939,2025-01-31,watch,2025-01-31,0.006085,0.01631,0.006304,0.015758,0.018864,-0.028751,0.024878,0.046944,0.0,0,0.002929,0.1428571428571428,0.3571428571428571,0.2113016502897455,0.4684906987486352,risk_accumulation,high_accumulated_intensity
2025-01,2025-01-31,153130,KODEX 단기채권PLUS,현금성 방어자산,-1.133441113848999,2.429433852434315,3.485026739311527,-0.6720077239326889,3.18912523634829,2025-01-31,0.1459627398062489,2025-01-31,watch,2025-01-31,0.003038,0.008398,0.004005,0.009796,0.002674,-0.031799,0.017953,0.036036,0.0,0,0.0,0.1428571428571428,0.3571428571428571,0.2113016502897455,0.4684906987486352,risk_accumulation,high_accumulated_intensity
2025-02,2025-02-28,069500,KODEX 200,위험자산,-0.6191855392553867,0.245472063358063,1.264196338261422,0.543415621012908,,2025-02-28,0.0286779696675401,2025-02-28,watch,2025-02-28,0.000148,0.016364,0.014157,-0.010301,0.206208,0.0,-0.047415,-0.025186,-0.05059,1,0.007834,0.2142857142857143,0.4285714285714286,0.1677316914420089,0.462484777861762,risk_accumulation,high_accumulated_intensity
2025-02,2025-02-28,114260,KODEX 국고채3년,방어 채권,1.600087639829054,1.192311042908299,3.728856075231335,-6.878763260454095,-0.1424091053446315,2025-02-28,-0.0099983521566007,2025-02-28,watch,2025-02-28,0.00242,0.012054,0.004131,0.012032,0.010089,0.002272,0.021623,0.047812,0.0,0,-8.5e-05,0.2142857142857143,0.4285714285714286,0.1677316914420089,0.462484777861762,risk_accumulation,high_accumulated_intensity
2025-02,2025-02-28,153130,KODEX 단기채권PLUS,현금성 방어자산,5.529751211591469,8.140391335381585,8.41430326172425,-1.364741259594544,-0.2187304800749235,2025-02-28,0.4100194813805567,2025-02-28,caution,2025-02-28,0.002406,0.008109,0.003613,0.00923,0.001306,0.002257,0.017177,0.035335,0.0,0,0.0,0.2142857142857143,0.4285714285714286,0.1677316914420089,0.462484777861762,risk_accumulation,high_accumulated_intensity
2025-03,2025-03-31,069500,KODEX 200,위험자산,-0.2284118842621218,1.080282158880098,-0.1493774182836335,-0.9902069366687448,,2025-03-31,-0.005754281606688,2025-03-31,watch,2025-03-31,-0.030767,0.066247,-0.006129,0.008706,0.180297,0.0,-0.009361,-0.042319,-0.055502,1,0.000427,0.25,0.3928571428571429,0.2092366885025615,0.4645623372805912,risk_accumulation,high_accumulated_intensity
