strategy_name,combo_id,combo_name,year_month,return_year_month,hsi_state,state_kr,allocation_rule_name,strategy_return,turnover,weight_069500,return_069500,contribution_069500,weight_114260,return_114260,contribution_114260,weight_153130,return_153130,contribution_153130,cumulative_return,running_max,drawdown
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2018-04,2018-05,risk_warning,위험 악화 우세,final_baseline_state_target_weights_v1,-0.0060274000000000005,0.35,0.2,-0.037152,-0.0074304,0.45,0.001997,0.0008986500000000001,0.35,0.001441,0.00050435,1.2466916096861858,1.28229842509702,-0.0277679631464417
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2018-05,2018-06,accident_zone,강한 위험 구간,final_baseline_state_target_weights_v1,0.0020967,0.35,0.0,-0.033923,-0.0,0.3,0.00421,0.001263,0.7,0.001191,0.0008336999999999999,1.2493055479842148,1.28229842509702,-0.02572948423477084
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2018-06,2018-07,accident_zone,강한 위험 구간,final_baseline_state_target_weights_v1,0.0015896999999999999,0.0,0.0,-0.005827,-0.0,0.3,0.002177,0.0006531,0.7,0.001338,0.0009365999999999999,1.2512915690138453,1.28229842509702,-0.024180686395858797
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2018-07,2018-08,risk_warning,위험 악화 우세,final_baseline_state_target_weights_v1,0.00470685,0.35,0.2,0.005201,0.0010402,0.45,0.006878,0.0030951000000000004,0.35,0.001633,0.0005715499999999999,1.257181210735458,1.28229842509702,-0.01958765125962114
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2018-08,2018-09,neutral_watch,중립 관찰,final_baseline_state_target_weights_v1,0.0026598499999999996,0.3,0.5,0.005507,0.0027535,0.35,-0.000691,-0.00024184999999999997,0.15,0.000988,0.0001482,1.2605251241788327,1.28229842509702,-0.01697990147382422
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2018-09,2018-10,neutral_watch,중립 관찰,final_baseline_state_target_weights_v1,-0.05905135,0.0,0.5,-0.121297,-0.0606485,0.35,0.003971,0.0013898499999999998,0.15,0.001382,0.0002073,1.186089413887155,1.28229842509702,-0.07502856536892788
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2018-10,2018-11,accident_zone,강한 위험 구간,final_baseline_state_target_weights_v1,0.0019565,0.55,0.0,0.029177,0.0,0.3,0.003416,0.0010248,0.7,0.001331,0.0009316999999999999,1.188409997825425,1.28229842509702,-0.07321885875707235
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2018-11,2018-12,risk_warning,위험 악화 우세,final_baseline_state_target_weights_v1,-0.00241935,0.35,0.2,-0.021355,-0.004271,0.45,0.002924,0.0013158,0.35,0.001531,0.0005358499999999999,1.185534818097186,1.28229842509702,-0.07546106671113839
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2018-12,2019-01,risk_warning,위험 악화 우세,final_baseline_state_target_weights_v1,0.019887,0.0,0.2,0.091986,0.0183972,0.45,0.002067,0.0009301499999999999,0.35,0.001599,0.00055965,1.2091115490246849,1.28229842509702,-0.05707476094482278
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2019-01,2019-02,risk_relief,위험 완화 우세,final_baseline_state_target_weights_v1,-0.0049172,0.5,0.7,-0.00758,-0.005306,0.2,0.001345,0.00026900000000000003,0.1,0.001198,0.00011980000000000001,1.2031661057158207,1.28229842509702,-0.06171131293030485
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2019-02,2019-03,risk_relief,위험 완화 우세,final_baseline_state_target_weights_v1,-0.0141212,0.0,0.7,-0.021871,-0.0153097,0.2,0.005195,0.001039,0.1,0.001495,0.0001495,1.1861759565037866,1.28229842509702,-0.07496107513815331
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2019-03,2019-04,risk_relief,위험 완화 우세,final_baseline_state_target_weights_v1,0.019948499999999997,0.0,0.7,0.028088,0.019661599999999998,0.2,0.000713,0.0001426,0.1,0.001443,0.0001443,1.2098383875721024,1.28229842509702,-0.05650793614554672
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2019-04,2019-05,risk_relief,위험 완화 우세,final_baseline_state_target_weights_v1,-0.0512429,0.0,0.7,-0.07475,-0.052324999999999997,0.2,0.004541,0.0009082000000000001,0.1,0.001739,0.00017390000000000003,1.147842760061584,1.28229842509702,-0.10485520562443407
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2019-05,2019-06,accident_zone,강한 위험 구간,final_baseline_state_target_weights_v1,0.0022285,0.7,0.0,0.055187,0.0,0.3,0.003723,0.0011169,0.7,0.001588,0.0011116,1.150400727652381,1.28229842509702,-0.10286037545016824
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2019-06,2019-07,risk_relief,위험 완화 우세,final_baseline_state_target_weights_v1,-0.026023199999999996,0.7,0.7,-0.039196,-0.0274372,0.2,0.006005,0.001201,0.1,0.00213,0.000213,1.1204636194365376,1.28229842509702,-0.12620681932775346
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2019-07,2019-08,risk_warning,위험 악화 우세,final_baseline_state_target_weights_v1,-0.003692199999999999,0.5,0.2,-0.029809,-0.0059618,0.45,0.003775,0.0016987500000000002,0.35,0.001631,0.00057085,1.1163266436608539,1.28229842509702,-0.12943303850943166
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2019-08,2019-09,neutral_watch,중립 관찰,final_baseline_state_target_weights_v1,0.0291131,0.3,0.5,0.060096,0.030048,0.35,-0.002798,-0.0009793,0.15,0.000296,4.4399999999999995e-05,1.1488263728704167,1.28229842509702,-0.10408813550286056
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2019-09,2019-10,risk_relief,위험 완화 우세,final_baseline_state_target_weights_v1,0.006833899999999999,0.19999999999999996,0.7,0.010928,0.0076495999999999995,0.2,-0.004473,-0.0008946000000000002,0.1,0.000789,7.890000000000001e-05,1.1566773374199757,1.28229842509702,-0.09796556341207363
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2019-10,2019-11,risk_relief,위험 완화 우세,final_baseline_state_target_weights_v1,0.0017703,0.0,0.7,0.001446,0.0010122,0.2,0.003347,0.0006694000000000001,0.1,0.000887,8.87e-05,1.1587250033104102,1.28229842509702,-0.09636869184898211
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2019-11,2019-12,risk_relief,위험 완화 우세,final_baseline_state_target_weights_v1,0.05284269999999999,0.0,0.7,0.075091,0.0525637,0.2,0.000878,0.0001756,0.1,0.001034,0.0001034,1.2199551610428412,1.28229842509702,-0.048618373721750374
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2019-12,2020-01,risk_relief,위험 완화 우세,final_baseline_state_target_weights_v1,-0.019473,0.0,0.7,-0.029096,-0.0203672,0.2,0.003684,0.0007368000000000001,0.1,0.001574,0.00015740000000000003,1.196198974191854,1.28229842509702,-0.06714462813026667
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2020-01,2020-02,risk_warning,위험 악화 우세,final_baseline_state_target_weights_v1,-0.008557949999999998,0.5,0.2,-0.058029,-0.0116058,0.45,0.005856,0.0026352000000000003,0.35,0.001179,0.00041265,1.1859619631806688,1.28229842509702,-0.07512795775995917
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2020-02,2020-03,accident_zone,강한 위험 구간,final_baseline_state_target_weights_v1,0.0012018999999999999,0.35,0.0,-0.114196,-0.0,0.3,0.0,0.0,0.7,0.001717,0.0012018999999999999,1.1873873708642158,1.28229842509702,-0.07401635405239082
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2020-03,2020-04,accident_zone,강한 위험 구간,final_baseline_state_target_weights_v1,0.0019584999999999997,0.0,0.0,0.089907,0.0,0.3,0.003215,0.0009645,0.7,0.00142,0.0009939999999999999,1.1897128690300534,1.28229842509702,-0.07220281508180237
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2020-04,2020-05,risk_relief,위험 완화 우세,final_baseline_state_target_weights_v1,0.0271191,0.7,0.7,0.036987,0.025890899999999998,0.2,0.005456,0.0010912,0.1,0.00137,0.000137,1.2219768112965663,1.28229842509702,-0.047041790444287246
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2020-05,2020-06,risk_relief,위험 완화 우세,final_baseline_state_target_weights_v1,0.0338929,0.0,0.7,0.048366,0.033856199999999996,0.2,8.6e-05,1.72e-05,0.1,0.000195,1.95e-05,1.2633931491641597,1.28229842509702,-0.014743273143636548
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2020-06,2020-07,risk_relief,위험 완화 우세,final_baseline_state_target_weights_v1,0.048402999999999995,0.0,0.7,0.068209,0.0477463,0.2,0.003015,0.000603,0.1,0.000537,5.3700000000000004e-05,1.3245451677631526,1.3245451677631526,0.0
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2020-07,2020-08,risk_relief,위험 완화 우세,final_baseline_state_target_weights_v1,0.018229199999999997,0.0,0.7,0.02723,0.019060999999999998,0.2,-0.004208,-0.0008416000000000001,0.1,9.8e-05,9.800000000000001e-06,1.3486905665353406,1.3486905665353406,0.0
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2020-08,2020-09,risk_relief,위험 완화 우세,final_baseline_state_target_weights_v1,0.0085688,0.0,0.7,0.011059,0.007741299999999999,0.2,0.003967,0.0007934000000000001,0.1,0.000341,3.41e-05,1.3602472262618686,1.3602472262618686,0.0
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2020-09,2020-10,risk_relief,위험 완화 우세,final_baseline_state_target_weights_v1,-0.0205035,0.0,0.7,-0.028852,-0.0201964,0.2,-0.001804,-0.00036080000000000004,0.1,0.000537,5.3700000000000004e-05,1.3323573972582083,1.3602472262618686,-0.020503500000000008
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2020-10,2020-11,neutral_watch,중립 관찰,final_baseline_state_target_weights_v1,0.07498275,0.19999999999999996,0.5,0.150796,0.075398,0.35,-0.001291,-0.00045185,0.15,0.000244,3.6599999999999995e-05,1.4322612188874713,1.4322612188874713,0.0
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2020-11,2020-12,risk_relief,위험 완화 우세,final_baseline_state_target_weights_v1,0.09729499999999998,0.19999999999999996,0.7,0.138821,0.09717469999999999,0.2,0.000431,8.620000000000001e-05,0.1,0.000341,3.41e-05,1.5716130741791277,1.5716130741791277,0.0
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2020-12,2021-01,risk_relief,위험 완화 우세,final_baseline_state_target_weights_v1,0.029939999999999998,0.0,0.7,0.042354,0.0296478,0.2,0.00112,0.000224,0.1,0.000682,6.82e-05,1.6186671696200507,1.6186671696200507,0.0
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2021-01,2021-02,risk_relief,위험 완화 우세,final_baseline_state_target_weights_v1,0.0098183,0.0,0.7,0.014104,0.0098728,0.2,-0.000516,-0.0001032,0.1,0.000487,4.8700000000000005e-05,1.6345597294915313,1.6345597294915313,0.0
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2021-02,2021-03,neutral_watch,중립 관찰,final_baseline_state_target_weights_v1,0.0051874,0.19999999999999996,0.5,0.011509,0.0057545,0.35,-0.001808,-0.0006328,0.15,0.000438,6.57e-05,1.6430388446322957,1.6430388446322957,0.0
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2021-03,2021-04,neutral_watch,중립 관찰,final_baseline_state_target_weights_v1,0.009568199999999999,0.0,0.5,0.018326,0.009163,0.35,0.000949,0.00033214999999999997,0.15,0.000487,7.305e-05,1.6587597689055062,1.6587597689055062,0.0
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2021-04,2021-05,risk_warning,위험 악화 우세,final_baseline_state_target_weights_v1,0.0016198500000000002,0.3,0.2,0.010994,0.0021988000000000003,0.45,-0.001551,-0.00069795,0.35,0.00034,0.000119,1.6614467109171678,1.6614467109171678,0.0
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2021-05,2021-06,risk_warning,위험 악화 우세,final_baseline_state_target_weights_v1,0.0037162000000000007,0.0,0.2,0.026544,0.005308800000000001,0.45,-0.002934,-0.0013203,0.35,-0.000778,-0.0002723,1.667620979184278,1.667620979184278,0.0
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2021-06,2021-07,risk_warning,위험 악화 우세,final_baseline_state_target_weights_v1,-0.003973950000000001,0.0,0.2,-0.030883,-0.006176600000000001,0.45,0.004327,0.0019471500000000001,0.35,0.00073,0.0002555,1.6609939367940487,1.667620979184278,-0.003973949999999893
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2021-07,2021-08,accident_zone,강한 위험 구간,final_baseline_state_target_weights_v1,0.0006366999999999999,0.35,0.0,-0.011769,-0.0,0.3,0.001896,0.0005688,0.7,9.7e-05,6.79e-05,1.6620514916336055,1.667620979184278,-0.0033397802139648602
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2021-08,2021-09,accident_zone,강한 위험 구간,final_baseline_state_target_weights_v1,-0.0014505,0.0,0.0,-0.042634,-0.0,0.3,-0.006536,-0.0019608,0.7,0.000729,0.0005103,1.659640685944991,1.667620979184278,-0.0047854358627645865
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2021-09,2021-10,accident_zone,강한 위험 구간,final_baseline_state_target_weights_v1,-0.0037035999999999996,0.0,0.0,-0.032009,-0.0,0.3,-0.012119,-0.0036356999999999995,0.7,-9.7e-05,-6.79e-05,1.6534940407005252,1.667620979184278,-0.008471312522503216
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2021-10,2021-11,accident_zone,강한 위험 구간,final_baseline_state_target_weights_v1,0.0035516,0.0,0.0,-0.03593,-0.0,0.3,0.010252,0.0030756,0.7,0.00068,0.000476,1.659366590135477,1.667620979184278,-0.0049497992360582055
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2021-11,2021-12,accident_zone,강한 위험 구간,final_baseline_state_target_weights_v1,0.0016665999999999999,0.0,0.0,0.065188,0.0,0.3,0.002949,0.0008846999999999999,0.7,0.001117,0.0007818999999999999,1.6621320904945969,1.667620979184278,-0.0032914485714650166
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2021-12,2022-01,risk_warning,위험 악화 우세,final_baseline_state_target_weights_v1,-0.021699050000000004,0.35,0.2,-0.089301,-0.017860200000000003,0.45,-0.008908,-0.0040086,0.35,0.000485,0.00016975,1.62606540315635,1.667620979184278,-0.024919077264340395
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2022-01,2022-02,accident_zone,강한 위험 구간,final_baseline_state_target_weights_v1,0.0009138,0.35,0.0,0.009793,0.0,0.3,0.000785,0.00023549999999999998,0.7,0.000969,0.0006783,1.6275513017217542,1.667620979184278,-0.024028048317144557
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2022-02,2022-03,risk_warning,위험 악화 우세,final_baseline_state_target_weights_v1,-0.0016073000000000005,0.35,0.2,0.012976,0.0025952,0.45,-0.009678,-0.004355100000000001,0.35,0.000436,0.0001526,1.624935338514497,1.667620979184278,-0.025596728035084393
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2022-03,2022-04,neutral_watch,중립 관찰,final_baseline_state_target_weights_v1,-0.01699965,0.3,0.5,-0.028518,-0.014259,0.35,-0.0081,-0.002835,0.15,0.000629,9.435e-05,1.597312006487119,1.667620979184278,-0.042161242617342776
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2022-04,2022-05,neutral_watch,중립 관찰,final_baseline_state_target_weights_v1,-0.00018585000000000005,0.0,0.5,-0.001971,-0.0009855,0.35,0.001953,0.00068355,0.15,0.000774,0.00011609999999999999,1.5970151460507132,1.667620979184278,-0.042339256950402415
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2022-05,2022-06,risk_relief,위험 완화 우세,final_baseline_state_target_weights_v1,-0.09267260000000001,0.19999999999999996,0.7,-0.128809,-0.0901663,0.2,-0.012314,-0.0024628000000000002,0.1,-0.000435,-4.35e-05,1.4490156002268137,1.667620979184278,-0.1310881679267406
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2022-06,2022-07,accident_zone,강한 위험 구간,final_baseline_state_target_weights_v1,0.0066505,0.7,0.0,0.048907,0.0,0.3,0.019912,0.0059736,0.7,0.000967,0.0006768999999999999,1.458652278476122,1.667620979184278,-0.12530946978753754
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2022-07,2022-08,risk_relief,위험 완화 우세,final_baseline_state_target_weights_v1,-0.0067331000000000005,0.7,0.7,-0.004786,-0.0033502000000000002,0.2,-0.017325,-0.003465,0.1,0.000821,8.21e-05,1.4488310268199143,1.667620979184278,-0.1311988485965111
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2022-08,2022-09,risk_relief,위험 완화 우세,final_baseline_state_target_weights_v1,-0.0878704,0.0,0.7,-0.122712,-0.0858984,0.2,-0.01056,-0.002112,0.1,0.0014,0.00014000000000000001,1.3215216649608377,1.667620979184278,-0.20754075329079624
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2022-09,2022-10,accident_zone,강한 위험 구간,final_baseline_state_target_weights_v1,0.0017783999999999999,0.7,0.0,0.066564,0.0,0.3,0.002442,0.0007326,0.7,0.001494,0.0010458,1.3238718590898042,1.667620979184278,-0.20613144376644854
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2022-10,2022-11,risk_relief,위험 완화 우세,final_baseline_state_target_weights_v1,0.053396,0.7,0.7,0.070416,0.0492912,0.2,0.019128,0.0038256,0.1,0.002792,0.0002792,1.3945613208777634,1.667620979184278,-0.16374203833780177
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2022-11,2022-12,risk_relief,위험 완화 우세,final_baseline_state_target_weights_v1,-0.0541315,0.0,0.7,-0.077319,-0.0541233,0.2,-0.001505,-0.00030100000000000005,0.1,0.002928,0.0002928,1.3190716247366687,1.667620979184278,-0.20900993618951913
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2022-12,2023-01,risk_warning,위험 악화 우세,final_baseline_state_target_weights_v1,0.0258678,0.5,0.2,0.088956,0.0177912,0.45,0.014896,0.0067032,0.35,0.003924,0.0013734,1.353193105711032,1.667620979184278,-0.18854876341688231
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2023-01,2023-02,risk_relief,위험 완화 우세,final_baseline_state_target_weights_v1,-0.0073551,0.5,0.7,-0.007775,-0.005442499999999999,0.2,-0.010397,-0.0020794,0.1,0.001668,0.00016680000000000002,1.343240235099217,1.667620979184278,-0.1945170684070746
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2023-02,2023-03,risk_relief,위험 완화 우세,final_baseline_state_target_weights_v1,0.0215621,0.0,0.7,0.024604,0.0172228,0.2,0.019246,0.0038492,0.1,0.004901,0.0004901,1.3722033153724498,1.667620979184278,-0.17714916488777488
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2023-03,2023-04,risk_relief,위험 완화 우세,final_baseline_state_target_weights_v1,0.008929299999999998,0.0,0.7,0.011698,0.008188599999999999,0.2,0.002425,0.000485,0.1,0.002557,0.0002557,1.384456130436405,1.667620979184278,-0.16980168292580733
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2023-04,2023-05,risk_relief,위험 완화 우세,final_baseline_state_target_weights_v1,0.028599299999999998,0.0,0.7,0.041226,0.028858199999999997,0.2,-0.002074,-0.0004148,0.1,0.001559,0.00015590000000000002,1.4240506066475949,1.667620979184278,-0.14605859219630735
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2023-05,2023-06,risk_relief,위험 완화 우세,final_baseline_state_target_weights_v1,-0.0008925999999999999,0.0,0.7,-0.000294,-0.0002058,0.2,-0.004849,-0.0009698,0.1,0.00283,0.000283,1.4227794990761011,1.667620979184278,-0.1468208202969129
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2023-06,2023-07,risk_relief,위험 완화 우세,final_baseline_state_target_weights_v1,0.0117695,0.0,0.7,0.015312,0.0107184,0.2,0.003915,0.0007830000000000001,0.1,0.002681,0.0002681,1.4395249023904773,1.667620979184278,-0.13677932794139747
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2023-07,2023-08,risk_relief,위험 완화 우세,final_baseline_state_target_weights_v1,-0.017664799999999998,0.0,0.7,-0.026247,-0.018372899999999998,0.2,0.001993,0.00039860000000000004,0.1,0.003095,0.00030950000000000004,1.41409598289473,1.667620979184278,-0.15202794846917833
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2023-08,2023-09,neutral_watch,중립 관찰,final_baseline_state_target_weights_v1,-0.011289249999999999,0.19999999999999996,0.5,-0.020849,-0.0104245,0.35,-0.003633,-0.00127155,0.15,0.002712,0.00040679999999999997,1.3981318998198355,1.667620979184278,-0.1616009169519227
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2023-09,2023-10,risk_warning,위험 악화 우세,final_baseline_state_target_weights_v1,-0.013362300000000002,0.3,0.2,-0.064364,-0.012872800000000002,0.45,-0.002865,-0.00128925,0.35,0.002285,0.00079975,1.379449641934873,1.667620979184278,-0.17280385701933598
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2023-10,2023-11,accident_zone,강한 위험 구간,final_baseline_state_target_weights_v1,0.0082008,0.35,0.0,0.107469,0.0,0.3,0.018544,0.0055632,0.7,0.003768,0.0026376,1.3907622325584525,1.667620979184278,-0.1660201868899801
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2023-11,2023-12,risk_relief,위험 완화 우세,final_baseline_state_target_weights_v1,0.0489046,0.7,0.7,0.065233,0.0456631,0.2,0.014446,0.0028892,0.1,0.003523,0.00035230000000000005,1.4587769032368305,1.667620979184278,-0.12523473772175986
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2023-12,2024-01,risk_relief,위험 완화 우세,final_baseline_state_target_weights_v1,-0.0432374,0.0,0.7,-0.062085,-0.0434595,0.2,-0.000506,-0.00010120000000000002,0.1,0.003233,0.00032330000000000005,1.3957031827608184,1.667620979184278,-0.1630573132729891
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2024-01,2024-02,accident_zone,강한 위험 구간,final_baseline_state_target_weights_v1,0.0013655,0.7,0.0,0.059267,0.0,0.3,-0.000927,-0.0002781,0.7,0.002348,0.0016435999999999998,1.397609015456878,1.667620979184278,-0.16191446803426346
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2024-02,2024-03,risk_relief,위험 완화 우세,final_baseline_state_target_weights_v1,0.04235749999999999,0.7,0.7,0.059021,0.041314699999999996,0.2,0.003882,0.0007764,0.1,0.002664,0.0002664,1.4568082393290929,1.667620979184278,-0.1264152601140247
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2024-03,2024-04,risk_relief,위험 완화 우세,final_baseline_state_target_weights_v1,-0.0162419,0.0,0.7,-0.022506,-0.0157542,0.2,-0.003698,-0.0007396,0.1,0.002519,0.0002519,1.4331469055867336,1.667620979184278,-0.14060393610077881
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2024-04,2024-05,neutral_watch,중립 관찰,final_baseline_state_target_weights_v1,-0.006300049999999999,0.19999999999999996,0.5,-0.017462,-0.008731,0.35,0.005653,0.00197855,0.15,0.003016,0.0004524,1.424118008424192,1.667620979184278,-0.146018174273147
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2024-05,2024-06,risk_warning,위험 악화 우세,final_baseline_state_target_weights_v1,0.0195325,0.3,0.2,0.070397,0.0140794,0.45,0.009815,0.0044167500000000005,0.35,0.002961,0.00103635,1.4519345934237375,1.667620979184278,-0.12933777426213722
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2024-06,2024-07,risk_relief,위험 완화 우세,final_baseline_state_target_weights_v1,-0.0031607999999999996,0.5,0.7,-0.006985,-0.0048895,0.2,0.006895,0.001379,0.1,0.003497,0.00034970000000000004,1.4473453185608438,1.667620979184278,-0.13208976342524947
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2024-07,2024-08,neutral_watch,중립 관찰,final_baseline_state_target_weights_v1,-0.021991700000000003,0.19999999999999996,0.5,-0.047869,-0.0239345,0.35,0.00429,0.0015015,0.15,0.002942,0.0004413,1.4155157345186493,1.667620979184278,-0.15117658497493047
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2024-08,2024-09,accident_zone,강한 위험 구간,final_baseline_state_target_weights_v1,0.0038024999999999995,0.55,0.0,-0.043526,-0.0,0.3,0.005094,0.0015281999999999997,0.7,0.003249,0.0022743,1.4208982330991564,1.667620979184278,-0.14794893393929764
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2024-09,2024-10,accident_zone,강한 위험 구간,final_baseline_state_target_weights_v1,0.0010942999999999999,0.0,0.0,-0.014911,-0.0,0.3,-0.002125,-0.0006375,0.7,0.002474,0.0017318,1.422453122035637,1.667620979184278,-0.14701653445770735
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2024-10,2024-11,accident_zone,강한 위험 구간,final_baseline_state_target_weights_v1,0.005430099999999999,0.0,0.0,-0.042394,-0.0,0.3,0.011714,0.0035142,0.7,0.002737,0.0019158999999999997,1.4301771847336027,1.667620979184278,-0.14238474894146613
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2024-11,2024-12,accident_zone,강한 위험 구간,final_baseline_state_target_weights_v1,0.0009864,0.0,0.0,-0.01777,-0.0,0.3,-0.001619,-0.0004857,0.7,0.002103,0.0014720999999999998,1.4315879115086239,1.667620979184278,-0.14153879725782204
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2024-12,2025-01,accident_zone,강한 위험 구간,final_baseline_state_target_weights_v1,0.0035855999999999996,0.0,0.0,0.046618,0.0,0.3,0.005596,0.0016788,0.7,0.002724,0.0019067999999999997,1.4367210131241293,1.667620979184278,-0.13846069876926959
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2025-01,2025-02,neutral_watch,중립 관찰,final_baseline_state_target_weights_v1,0.00606925,0.55,0.5,0.010016,0.005008,0.35,0.002097,0.0007339499999999999,0.15,0.002182,0.0003273,1.4454408321330328,1.667620979184278,-0.13323180136527502
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2025-02,2025-03,neutral_watch,중립 관찰,final_baseline_state_target_weights_v1,0.00216285,0.0,0.5,0.002516,0.001258,0.35,0.00169,0.0005915,0.15,0.002089,0.00031335,1.4485671038368115,1.667620979184278,-0.13135711176685805
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2025-03,2025-04,neutral_watch,중립 관찰,final_baseline_state_target_weights_v1,0.01147025,0.0,0.5,0.014797,0.0073985,0.35,0.010284,0.0035993999999999996,0.15,0.003149,0.00047234999999999996,1.4651825306595956,1.667620979184278,-0.12139356067810192
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2025-04,2025-05,risk_relief,위험 완화 우세,final_baseline_state_target_weights_v1,0.045475999999999996,0.19999999999999996,0.7,0.064977,0.045483899999999994,0.2,-0.001034,-0.0002068,0.1,0.001989,0.0001989,1.5318131714238714,1.667620979184278,-0.08143805424349926
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2025-05,2025-06,risk_relief,위험 완화 우세,final_baseline_state_target_weights_v1,0.1078165,0.0,0.7,0.153846,0.1076922,0.2,-0.000239,-4.78e-05,0.1,0.001721,0.0001721,1.6969679062206933,1.6969679062206933,0.0
combo_02_trend_only,combo_02_trend_only,추세 중심 신호,2025-06,2025-07,risk_relief,위험 완화 우세,final_baseline_state_target_weights_v1,0.0409774,0.0,0.7,0.057604,0.0403228,0.2,0.00215,0.00043000000000000004,0.1,0.002246,0.00022460000000000004,1.7665052389010611,1.7665052389010611,0.0
