year_month,score_date,069500_return,114260_return,153130_return,069500_ma_pos,114260_ma_pos,153130_ma_pos,069500_momentum,114260_momentum,153130_momentum,069500_vol,114260_vol,153130_vol,069500_rs,114260_rs,153130_rs
2021-01,2021-01-31,-0.3463049850436528,0.5783211155806776,0.6405676866349834,-2.015599697127165,3.266819709016349,3.600226125000677,-5.731449784872787,5.094078790172323,4.871813059548891,1.657875251381928,-2.496430519264228,4.40103159873916,,1.237480284117417,1.212680631665769
2021-02,2021-02-28,2.659637671058959,2.219752494098621,0.9783017779404012,-0.4010992597191908,4.273318549085275,2.717120849206025,-2.405343589343739,4.512843974525567,3.807678585147285,0.1755890252552916,-1.888708449266312,-1.346774348152868,,-2.740699056126687,-2.786818064818413
2021-03,2021-03-31,2.729823125148739,4.206677124147557,1.597090795778693,1.137503565001786,4.135286327215254,2.473019156226309,-1.592022277713594,5.493546109646424,3.100612462282398,-3.461147355625224,2.982502450376892,-1.932162082287476,,-2.069361303309006,-2.164316769027234
2021-04,2021-04-30,3.811504684138737,-0.7151642434764504,1.020918754733569,4.007192881848676,2.589462267317165,2.087429481484738,0.2118523491638596,3.696642227870861,2.508106379222047,-6.589302713586572,0.9576696212976524,-3.250772649567097,,-3.141168900129126,-3.101368972137137
2021-05,2021-05-31,2.864439600348265,4.59189287711013,1.303235801568732,4.365794045546346,5.376891022376365,2.689126796912396,2.904722685611781,4.372299696268184,2.45778300794836,-3.470505213679185,2.073510743602527,0.2179739056570714,,-3.083788538003283,-3.203454172426321
2021-06,2021-06-30,1.257707440012763,7.270830230821755,10.0,3.706740282324231,9.653218852353897,10.0,3.825644245015493,6.386582134955093,8.265597708449038,-6.09266414110529,10.0,3.392826977326434,,-1.195962139132145,-1.370331569305801
2021-07,2021-07-31,4.369845757730039,-8.478784463522336,-4.876648581990823,5.842373361749687,-1.976157395575492,5.191957913860507,7.428379058032371,0.3782307042783827,4.098337558657777,-3.683370172797223,9.71643462424213,2.25394077274151,,-4.761076793677232,-4.524033706934194
2021-08,2021-08-31,3.128345635181076,-3.91750885318879,2.193719718875033,4.793426151770929,-6.692628069004332,5.340486413192354,6.627850854815378,-2.93150020780381,7.695532568115771,0.1242277871540992,-0.427146817697197,2.311141724380077,,-2.98222279452236,-2.827022157831272
2021-09,2021-09-30,3.390927926720654,10.0,-5.842757008603848,6.206592100896916,10.0,-1.341961959498227,6.975677915902072,6.31205641649044,-0.7803754408904535,-1.997830567844059,-1.431145947730172,1.423312245628964,,-2.846129826016196,-3.256805707357342
2021-10,2021-10-31,3.285315589803001,10.0,5.15171071957089,5.346431773845533,10.0,6.285003602845338,6.655572293585883,10.0,6.258836076902004,0.5297067103517281,10.0,5.87708818170783,,-3.39840079901489,-4.061223198134126
2021-11,2021-11-30,4.732452302007758,-10.0,-5.151087075634891,5.978933620104051,-3.485542539987526,-0.1579967774215196,5.868868326035117,-0.3479472495894788,0.4918532246967183,0.4044113227599373,4.446443602808415,0.6369046549783508,,-4.581794928293483,-3.853600481750363
2021-12,2021-12-31,-1.121694593295602,-3.324334941820505,-7.595256821128869,1.493702181319734,-4.936398633787269,-6.822510545478484,3.04105323327972,-3.251779761936076,-8.13317657155396,-3.927163965734404,1.338949495172816,2.387719960301474,,2.148162777909788,2.211349279292735
2022-01,2022-01-31,10.0,7.051204918407043,-0.6968492656027576,7.163729684924968,3.748562495177822,-5.552615078198809,5.788716934603857,3.524877705685155,-6.859686790779018,4.151733891912023,8.016389269117365,4.804081998745271,,-9.47549764070347,-9.964309938374688
2022-02,2022-02-28,-1.151068542671568,-1.984487182805305,-8.097402846091223,4.037196908385516,-0.7878969801857262,-8.72924360097169,3.954642136927835,1.812177931011634,-9.650512522090937,7.432341755319896,5.642243333179037,-1.788232045914093,,-1.971515225681819,-1.867050411344584
2022-03,2022-03-31,-3.233626947196268,8.339012117235281,0.5842690596864523,-0.3422568473885996,8.492156710377127,-2.117509597718525,2.604382309007462,10.0,-4.403919936243819,3.094116437957496,10.0,7.56548516323355,,3.975255275268567,2.75119943328689
2022-04,2022-04-30,1.214007457584098,1.454077338390367,-1.925070855606335,0.6138068030159242,5.441280909298481,-4.622183780142953,2.307724009822453,6.592689584500729,-5.031046640024571,0.7031856552155313,8.60777266326954,9.577143419448236,,-1.423440396521944,-2.136195185769553
2022-05,2022-05-31,-3.621330110700432,-2.307297521737599,-2.09815422491164,-2.371545725981556,0.6790612250016965,-3.733646230008029,-0.6559206376723771,3.358847698970018,-5.107922527946645,3.609138506231349,10.0,10.0,,4.940074139172219,4.960144236209052
2022-06,2022-06-30,10.0,5.567557129451543,6.470023184619025,10.0,3.703248341410803,3.112537414349673,10.0,7.699752438925909,1.702151930011771,5.296313350487774,1.405132634573152,10.0,,-10.0,-10.0
2022-07,2022-07-31,-9.14754675479765,-8.994600125729669,-5.045390493997609,-2.871702758911764,-9.06690737287037,-2.606862654578847,-0.1911717517285674,-6.808012321558227,-2.981434043680448,-1.012705151144942,1.999133723981195,2.091615481260768,,5.922248438451556,8.076215557098433
2022-08,2022-08-31,-2.002730887932808,7.001731053240292,0.0063629057030611,-2.790553176295445,4.123313505034798,-0.0472734361366412,-0.0074565304127338,4.667398637996595,-0.8427164103194283,-1.660456622927982,2.266470757717479,10.0,,2.934696396956558,1.542766963079303
2022-09,2022-09-30,9.413599654861654,3.296582764589329,-5.104946631074373,10.0,6.327604622631037,-5.00269276347209,8.286865597432442,3.110815530606322,-6.72336251570004,2.608821859952922,9.596334036078202,10.0,,-8.409675505077457,-8.755340716825383
2022-10,2022-10-31,-7.657976557541057,-4.223033385606719,-7.011052407454368,-3.547920856463521,0.7160870179572905,-5.533848428292955,-2.422761231184055,0.6183144688155784,-9.786899219429582,2.446733814837599,4.75576516049506,1.200148490989622,,7.687920795321502,7.617178535346182
2022-11,2022-11-30,-5.331584414802098,-7.008660141046429,-10.0,-8.421236571695205,-8.485822305793407,-10.0,-6.852297601574191,-8.104726527938029,-10.0,1.993467132355482,0.0145255388098736,0.2597279578686461,,4.264020791697757,5.027138842401624
2022-12,2022-12-31,5.030435683658453,0.0774012445034432,-6.577673858465874,0.8507697508664094,-3.44048105745653,-10.0,-3.763091093605546,-7.571263551360724,-10.0,-2.398731259544163,-4.350301438536334,0.2800580370141632,,-4.963251744761327,-4.646635538217646
2023-01,2023-01-31,-7.525858431967631,-5.768794007516581,-9.438571601031342,-6.458596065989743,-6.517598329937682,-10.0,-8.920598658890693,-8.356891568087548,-10.0,-1.407738177413095,-0.1716319535644423,1.413195040098869,,5.5649590012078,5.929986374736523
2023-02,2023-02-28,0.0396176342889214,3.72126470148336,-0.85287539197504,-3.122750852088843,0.3624474949720842,-5.280172587392404,-3.539706455603794,-1.423679899907222,-7.072476396790416,-0.0781976824214543,-1.804441480980335,-1.330418856802609,,-0.1932906708898363,-1.109104326185221
2023-03,2023-03-31,-1.946459586674391,-6.206399576494046,-9.196060323294086,-5.028224743288579,-5.114252317522769,-7.730356303978293,-9.239743611620336,-9.105937095341815,-9.500125769078492,-2.2235950049961,2.846052754814749,0.3947169959538575,,0.6647963105329613,1.875324270579855
2023-04,2023-04-30,-1.071436483907194,-0.1644873627139699,-2.073242807491225,-2.800919964906938,-2.891639966929882,-5.133640118997208,-4.993661607518653,-4.610132541744448,-6.387444308569334,-6.745964375008896,-6.103989390507309,-5.408916952721386,,2.046023791549195,1.835224948048459
2023-05,2023-05-31,-3.326662846700155,1.690532003297005,0.4329476627329667,-5.363175122673174,-0.2018248215131256,-2.659991071491801,-5.345516875627943,-2.960441019229116,-4.956099497056818,-5.453626907742974,-3.202760845372872,-4.317252728016109,,3.907307664223396,3.227655987525289
2023-06,2023-06-30,0.1260750834127763,2.11228169900103,-1.267297419777163,-1.871432658032168,2.872710938704848,-2.14361755632095,-4.440547084094831,0.9395419584147068,-3.936974230905441,-7.902348268028907,-4.763160842252366,8.923234661936489,,0.1623766553936614,-0.3944392090215358
2023-07,2023-07-31,0.831660462310399,0.2660690984835399,-5.623979004542655,-2.669907216866346,1.196316068914065,-4.870555216863123,-4.064423810260464,-0.1290320076490005,-4.636786373095421,4.12972458211696,-3.043674334838722,0.3196880177498915,,-0.5387767653743291,-0.5831311205502671
2023-08,2023-08-31,2.700565959426427,-0.1534332102667888,-2.112662585294219,0.4472491789008415,0.0123478507661899,-3.885082150880899,-0.8030316026510941,0.8618061316278771,-4.07637974419819,-5.586266019074568,-3.989074686912435,-3.171152049862132,,-2.333256758730363,-2.186236206233259
2023-09,2023-09-30,2.119556098319075,1.628487333593579,-1.576281911319874,3.438510733450943,2.054791492347428,-3.724166881310189,1.536290236619077,0.9849361391225028,-4.237177454406451,-3.819887089653254,-3.752977905745605,0.9979418917740188,,-1.775208655434575,-1.917905546231865
2023-10,2023-10-31,5.749613103733433,2.574936819330766,0.6776656194181077,9.024230927228928,3.514341427332139,-1.185672133780175,6.745318297060634,4.018642652101678,-2.521921523223879,2.74490086253328,-2.101023280716631,0.9125042761692366,,-6.635756950446797,-6.659577167854367
2023-11,2023-11-30,-5.435208689315354,-5.174651364033814,-1.826849965439378,-1.516099747085304,-4.360156694804214,-3.311578298062623,-2.673382263247431,-2.025634496292465,-2.773371291702794,4.504881673712582,-5.194154833832172,-3.41316440055609,,6.061011095878515,6.766258873444873
2023-12,2023-12-31,-6.053892877221196,-4.835420997792257,-4.742922119096042,-9.27608433861737,-8.128953517157056,-5.792845508443224,-4.334060136739187,-6.69778815852489,-5.040720341241526,-2.39726690673766,-1.960095623301387,0.1380201460634195,,4.657169815897861,5.484451284502045
2024-01,2024-01-31,7.610845892993831,0.6908431963693727,0.9691840095362042,1.909399792415134,-2.80221535614436,-3.405843821694424,2.990323629178924,-3.748816704589106,-4.709713155492104,1.061294170860644,-5.711200810767242,10.0,,-7.143562752174935,-7.062305392280319
2024-02,2024-02-29,-4.066585611526653,2.091865582922051,-10.0,-2.774762114176703,-0.0067832150811346,0.6360452740299171,-3.899724843948503,-1.743784105600952,-1.050689679639583,2.588911665169613,-4.856403130312349,8.445004907506991,,4.320059955530815,3.860817513200463
2024-03,2024-03-31,-4.792738779673515,-0.4296303304488501,1.603368240440681,-7.21735479501821,-0.1586273462012802,2.708290164793953,-5.268996347787697,-1.065021825387776,-0.0800189476371488,1.142035888664424,-6.270618762302494,-1.964529213085809,,4.65831829896181,4.464600041972659
2024-04,2024-04-30,3.873779695528623,4.952690308124994,3.69968003911508,-0.6802424536735358,3.387960890777436,4.953926907144124,-4.151509626064397,1.370449669385472,5.280331663826052,3.781934919852671,-3.843686814034569,-2.108644674582858,,-3.374066185095579,-3.834181927654301
2024-05,2024-05-31,3.136270058580743,-2.286095669096581,-0.6416846059062211,4.171282249139925,1.22091792733995,3.205669291001958,1.093340887456531,-0.3705751370618762,1.930571235917967,-0.2820198284121013,-5.274881541146552,-1.371300862420254,,-3.453392972985711,-2.846504430092379
2024-06,2024-06-30,-6.088101791631145,-4.81065743922009,0.2546881936703053,-3.565869678967269,-3.112380010285039,1.61899687935254,-2.911999474752051,-1.934247437984482,2.637614426525347,-4.230579554581878,-6.513787790024173,-1.705048670997151,,3.441953420577375,3.977368085687102
2024-07,2024-07-31,1.911255103806523,-1.766411838119972,1.24348656956129,1.428968195507314,-3.000401181454011,1.257816194054075,-2.384999078775995,-3.834726026296447,3.010070192354504,-0.7555165306332347,-4.617314803283048,-1.57853207354617,,-1.944534275564561,-1.511718191180811
2024-08,2024-08-31,4.868146838299435,0.0083114262783834,0.1181832167250789,3.767042241613973,-1.150725014735559,0.9793386462865096,3.369690253812336,-2.697904855379641,1.75870087309911,10.0,4.645790689522335,-1.16627463307252,,-3.76370403996508,-3.660269735589571
2024-09,2024-09-30,4.930371932715433,-0.8390200220040076,-4.082702231885156,5.446117902817667,-1.872392979227533,-3.834864597798932,8.75420516760799,-2.072773931566887,-2.083490032409137,2.417884165494383,-4.989718095902937,-1.626115988733364,,-5.321832488164637,-5.244379669168191
2024-10,2024-10-31,3.826978086931066,4.556213260624467,2.132309809927807,5.195168065285136,3.346981551624391,0.4165621617886884,6.715486378124691,1.091459095476869,-0.2955843864180387,-1.458599913669665,0.013845899055449,-1.437044016638426,,-3.702265254181762,-4.116996747040367
2024-11,2024-11-30,4.172285423199126,-5.570917086020261,1.495559945463987,6.200576225764988,-4.636749771458502,0.5125515604442651,8.796545832027773,-6.64725237305264,0.2569219394614796,0.1244880749402836,-2.716789972287608,-1.284537075766351,,-6.737480505421535,-6.032169202140285
2024-12,2024-12-31,1.602351365339016,5.566899192748938,5.501970568161434,4.908902150204815,3.467659337696923,5.622957297338105,7.164566124793752,4.889758454870976,5.945140610624123,0.6941186676452495,2.483016907251387,-1.371654965415599,,-2.735170103099969,-3.195157965978389
2025-01,2025-01-31,-3.772409303483657,-2.31294436542457,-1.133441113848999,0.0817138699066563,0.1072040247972348,2.429433852434315,3.807354596730341,-0.6456518573356922,3.485026739311527,-2.952265344677794,1.143610297915304,-0.6720077239326889,,2.96565786072242,3.18912523634829
2025-02,2025-02-28,-0.6191855392553867,1.600087639829054,5.529751211591469,0.245472063358063,1.192311042908299,8.140391335381585,1.264196338261422,3.728856075231335,8.41430326172425,0.543415621012908,-6.878763260454095,-1.364741259594544,,-0.1424091053446315,-0.2187304800749235
2025-03,2025-03-31,-0.2284118842621218,2.274724817752846,7.074157011732217,1.080282158880098,2.100183434983874,8.791412050698698,-0.1493774182836335,4.561291615835695,10.0,-0.9902069366687448,-3.371493547716607,-2.505994814723742,,-2.716520559271671,-2.826793959956698
2025-04,2025-04-30,-1.163113451500881,-6.961365913066664,-3.99730168559798,-2.945368741083412,-4.183268362897506,2.726804103674812,-0.7071861814017681,-5.545824861840466,5.662407213328851,6.767381694961065,-3.229517895069312,-2.07026070550376,,0.147196706498796,0.659487780621665
2025-05,2025-05-31,-5.417921605043564,5.748133204762766,4.232517005795573,-6.532485440891989,3.732850595578793,6.249844249815164,-5.517570961758162,2.924285291347688,6.863714697761627,-3.115609968350332,-1.218763244194538,-3.584430207387049,,6.248122290785827,5.983626913129999
2025-06,2025-06-30,-8.943922750187141,5.046349709579252,8.912120378999468,-10.0,5.560337142196511,8.274247577613632,-10.0,5.795332839459729,7.743829855423796,-0.9504599396134192,-1.364482899500059,-4.828705705942561,,10.0,10.0
2025-07,2025-07-31,-1.883757536634241,1.667207498875694,5.434911546995655,-6.577472344924379,3.902205704056823,7.453124669298107,-8.346789847992891,6.831556685099134,7.764131588212939,-3.674691207942771,-4.758299640146796,-5.727415764521671,,2.706361333243534,2.789701187334749
2025-08,2025-08-31,2.091942265131144,0.7536226737798619,4.340353950289794,-2.368461735548017,3.079156312113073,6.363145567609234,-4.19891011681236,5.102245374522932,7.391267894947315,-0.8889464178042193,-3.414121298104552,-6.217867819705296,,-2.108570540399184,-2.158671200170814
2025-09,2025-09-30,-5.704120459469967,6.010582209853968,8.89476417315872,-4.290756807104107,9.538617203292812,9.012553233597515,-5.955124113416812,7.633477322026303,7.937870695835393,-1.233506260565022,-4.846989636377153,-3.212588643396645,,6.406793101898518,6.275395499364322
2025-10,2025-10-31,-10.0,5.062333064637732,6.585153928982399,-10.0,10.0,9.12524801477492,-10.0,10.0,8.018215023754049,2.626253539502388,-1.590523005126265,2.5211440173692,,9.870983325794125,9.899023882035758
2025-11,2025-11-30,5.045218215019437,7.020242984971144,7.044720956787096,-1.296082312207647,9.450936471921237,8.025764879281411,-4.682041112884771,10.0,8.672942205519737,10.0,6.018130465900179,8.740315743627562,,-3.809614363515231,-4.29257145430789
2025-12,2025-12-31,-2.717256255919522,7.933784523732792,-2.912837659676261,-2.816634046837777,9.14626079146293,2.580254486452762,-3.808875291719697,10.0,4.827310063105166,0.6756904491790026,10.0,4.345835901657803,,2.958057451269003,2.386479291313543
2026-01,2026-01-31,-8.595994842512816,2.359306406407106,4.385960779142208,-9.131578215562437,6.180476857329531,4.463139375519949,-7.893279418222435,7.295750263077849,5.459103891040029,-1.742907603535053,1.207495366133463,0.3616967336891885,,9.87075718587858,9.987743057885352
2026-02,2026-02-28,-8.687957598091822,-4.061012502466943,-2.275970141488213,-10.0,-0.3118780527941202,0.6415356946890385,-10.0,3.614480807706116,3.334006674735427,10.0,-0.2913330869360565,3.381498276203793,,9.784235672727425,10.0
2026-03,2026-03-31,9.326969092058604,6.056067263157027,7.48277263938359,5.700200474638183,4.89490811892293,5.437366087751496,0.6401732753748366,6.348881099883711,5.493401904565475,10.0,8.54097627580021,6.575272689683387,,-10.0,-10.0
2026-04,2026-04-30,-8.811036813488487,0.138860184935157,-2.02456168583215,-3.976569732542999,3.181937905718026,1.919202678871653,-4.14483208686869,4.148748327821983,2.550287558241261,0.2577792717608639,1.724426063936237,-1.059286855014901,,5.85892704034886,5.692816678443683
2026-05,2026-05-31,-9.038802420281744,0.1326896362342203,1.043810053945873,-10.0,0.1351660845711938,2.366291158043232,-10.0,3.013599282283765,2.742648603427957,4.809501682669838,1.288250135547826,8.079136401090194,,8.855653984081282,8.799838282592324
2026-06,2026-06-30,4.91033545077826,-6.550658104232722,-2.741553420266254,-1.955671875863123,-4.692454530283477,-0.6801224730223547,-7.588470386432648,-3.999496383715899,-0.0516249540027534,7.765590352521352,0.5828598709348723,3.988925961925713,,-3.557351984906755,-3.317298373785937
