Date,069500_return,114260_return,153130_return,069500_ma_pos,114260_ma_pos,153130_ma_pos,069500_momentum,114260_momentum,153130_momentum,069500_vol,114260_vol,153130_vol,069500_rs,114260_rs,153130_rs
2019-05-16,7.532814479939409,-0.9541966732410795,-7.177757968688352,4.242937441426529,0.9001614135250999,-6.781962777065432,1.526468322428341,0.9171574253569501,-6.450209509408705,2.993630758739258,-1.320288423862837,-2.136499753294391,,-6.960665462280283,-7.05509610774561
2019-05-17,7.962413219527713,-3.467301138561902,-5.985541685257349,4.770232185333631,-0.8089952683503856,-7.385940176647614,2.662170813604471,-0.5710041067300134,-7.797054736682178,2.922874492973472,-1.734200571403604,-2.639336989366296,,-7.84780600593699,-7.894158912678933
2019-05-20,6.235314259203197,-0.4242717817493416,-5.958615583297544,4.207135338538844,0.8050707686125104,-7.993234807087387,1.878565737640473,0.4676315628834796,-7.365667468278271,2.423169153053351,-2.777597746438984,-2.638937017901997,,-7.493648289428095,-7.512940083812618
2019-05-21,5.758270739529241,-1.354476897372136,-5.922189008707537,3.392366609252366,0.02157494870095987,-7.161937166032555,1.302490301397159,0.3477891425488193,-7.292184291455746,2.701995541993839,-2.725995564805415,-2.63747055379842,,-5.566912109249909,-5.626756611230376
2019-05-22,5.522790976355248,-3.266351843355732,-5.865087327198887,2.91126124680297,0.2755544220164388,-6.30412948593712,0.7667796265355935,0.3393841528530951,-7.553771415257453,2.777499849269434,-5.012359705328684,-2.626750442299929,,-5.3572225692232,-5.397626630100779
2019-05-23,5.744411100170714,-3.893474708366861,-6.915519275738172,2.860172269645618,-0.9522895270979128,-6.855342067205521,1.112406098347889,-1.225418388512088,-8.48727710555447,2.639785015164764,-4.703846279772605,-2.723612198792709,,-5.585517515719419,-5.485317853980971
2019-05-24,5.382105515909743,-3.045887574710492,-7.940194072810799,3.545459112715564,-1.463003671033883,-7.359513468459665,2.047096306946182,-1.988167310102185,-8.372898348840074,2.410203214549819,-5.235083696778931,-2.857195236641614,,-6.309646889262882,-6.219980517941578
2019-05-27,5.131537614680242,-1.373170196731045,-4.576419793416245,3.238029733905465,-0.4871144985008542,-5.145008652175277,1.668602258240808,-1.171109235073538,-8.599000618908583,2.457942144239577,-5.42140736324625,-2.547626313248564,,-5.178877650741565,-5.16050858261096
2019-05-28,4.430448601142219,-1.008886181863116,-6.718054271485605,2.866683460815117,-0.01947376080997985,-5.71931693442618,1.640254702036594,-0.1618116058541408,-8.489608622328792,2.499941802937329,-5.317960326894648,-3.341652391708391,,-4.809250575939553,-4.847889843994897
2019-05-29,7.309561661492293,-1.481263711335109,-4.476708038298708,4.254398176700702,-1.881012510854867,-4.924383839688929,2.204990245472644,-1.432125487229542,-8.715596467051864,-0.1448506942488312,-4.791179811075402,-3.780929621813092,,-5.480498575251856,-5.477255927675508
2019-05-30,5.916664153480831,-0.7668866108828053,-6.607757077003821,2.922504752238955,-1.398377901299019,-6.871786317201067,1.917975303611144,-1.013850495710605,-9.246416386253683,0.8583078274077037,-4.758958069640169,-3.334374943851937,,-6.281610562739067,-6.340255242178032
2019-05-31,6.383615419156001,-4.35216788492114,-2.227847124226245,2.898150734329785,-4.565676759871672,-6.097975259156061,1.386416141403537,-3.068235837021067,-8.470972480839148,0.4738917676656927,-4.076136119321743,-7.258961167962,,-5.92347649222801,-5.897139645033491
2019-06-03,4.147759042422264,-4.661568483389262,-6.550304095293942,0.725242246424313,-3.945097937430375,-9.356623413235058,-0.197743559346423,-2.861054968095348,-10.0,2.482626975829632,-4.259379858250518,-5.968329749794492,,-4.930654948812975,-4.830410778714377
2019-06-04,3.588639734336123,-5.477899882381561,-6.4901101253277,0.8194344927769606,-5.725291185332729,-8.445727502739263,-0.08816936156723573,-4.546568975833356,-10.0,2.315212588604899,-3.775791614663499,-5.925848964909715,,-4.387660651867082,-4.197782008026197
2019-06-05,3.057681058377226,-6.615883006388025,-8.540778836455518,0.5553443150677135,-7.419929841096289,-10.0,-0.2618958515385084,-5.655165492215003,-10.0,2.32856196963367,-3.373223244263244,-4.180053588901878,,-3.628969793385783,-3.404279039479131
2019-06-07,0.3338570876060727,-6.381657432799908,-7.423833023861716,0.4498948313466626,-7.472098132627476,-10.0,-0.3390892031586963,-6.004678293008546,-10.0,-2.330313574741686,-3.343828008194571,-3.987629105570116,,-3.18742818778158,-2.945898688039713
2019-06-10,-0.8342657204978305,-6.321755143954519,-6.335336242344416,-1.371131342689309,-6.229712304556799,-10.0,-2.768197690194856,-4.175250982618553,-10.0,-0.8883640816264986,-3.31831070434709,-4.480253013063874,,0.7419268556555098,0.9914370035433062
2019-06-11,-2.47606193998008,-4.925025436333625,-7.353559488722489,-2.053650326870462,-3.471373348647869,-9.832325472810068,-3.466915950605774,-3.235933901159138,-10.0,-1.677194192352549,-1.877249791595991,-5.288060434787159,,1.140351210519801,1.354884779045534
2019-06-12,-2.314476781683594,-7.385506551180296,-6.239769506771501,-1.584746619098783,-7.25734452149376,-8.920857949818782,-2.700518640452076,-6.283928903231777,-10.0,-1.623522822126009,0.04842654898036287,-5.097736888068802,,1.759055780734292,2.114515960147033
2019-06-13,-1.089032680148369,-8.448801084116884,-10.0,-0.5470631755303451,-8.528891371304772,-10.0,-2.55661763538244,-7.007868367633098,-10.0,-1.255495005668406,0.1186484019172659,-2.100937416531105,,1.118320069147186,1.497926891558329
2019-06-14,-2.383079279300932,-8.167530797292217,-10.0,-0.505783983381058,-9.219086057362118,-10.0,-2.493561066354035,-7.440691813348719,-10.0,-2.69929223545068,0.08371100560856176,-1.772599088963565,,0.6345125796201159,1.036720897477823
2019-06-17,-3.04137770162584,-5.633905356581968,-9.907536246204833,-0.5403799395922598,-6.920585749419821,-10.0,-3.064062054917792,-5.853094153929486,-10.0,-3.111182517235028,0.7665262327518997,-1.530754289282533,,2.058475019441988,2.377853262889388
2019-06-18,-3.244996291950395,-6.237594998596661,-8.768376631383026,-1.128596301898619,-5.954617938721693,-10.0,-3.5567963060693,-4.216724588658642,-10.0,-3.017656373857285,0.2663506604456503,-1.324356126510675,,3.182856420604553,3.438966993367897
2019-06-19,-3.944795925564721,-5.696822312464025,-8.64499680906191,-2.632826134652969,-5.780421383663925,-10.0,-4.86663001149817,-5.098864878048273,-10.0,-2.226136387515246,0.2826699026092909,-1.322661017504173,,4.009883842369666,4.33564375040007
2019-06-20,-4.043196438024829,-8.37857334242756,-10.0,-2.983264708584046,-9.558466167064603,-10.0,-5.046930260251873,-7.329335790827595,-10.0,-2.208671485148153,2.057619372783234,-1.221916494722854,,3.756395729428063,4.170823270354473
2019-06-21,-3.890168894270777,-6.860058170965249,-9.35411621285484,-2.545737280080885,-8.25495333523186,-10.0,-4.138550275527284,-6.695966675715413,-10.0,-2.136910985956136,2.316214489777646,-0.9982373394227855,,3.305785119760548,3.68754428650498
2019-06-24,-4.72356020181212,-6.156300607617672,-9.223185957730436,-2.647980627817969,-7.531914381568255,-10.0,-4.09416985061943,-6.37268573115816,-10.0,-2.724761938941191,2.449279088012533,-1.004160865984174,,3.621607321400586,3.948243434938623
2019-06-25,-4.484791639873516,-6.112237243963011,-9.108041375879717,-2.360842642001868,-6.338296612177627,-9.019927443579569,-5.198447809706356,-4.781579650741115,-10.0,-2.647363769443086,2.458285523602817,-1.00996124214731,,4.19266176940212,4.484497854533252
2019-06-26,-4.412855242955366,-3.076001418753588,-5.283963211329344,-2.386725316966635,-1.038193361885529,-5.017559214843457,-5.130305853146847,-1.846602437764215,-9.37557789872603,-2.631321292436106,6.223277716491056,2.481478063014349,,4.32668323123792,4.491686977021215
2019-06-27,-6.828305898270697,-1.807056807291702,-7.133138233873252,-3.751499404724391,-0.8034182279902035,-6.468590218588934,-6.217302255162712,-0.605295911306182,-9.487598194728001,-3.875136010596322,5.913716051840519,2.684478754387007,,5.257395300381446,5.435501087092117
2019-06-28,-5.652722335824642,-3.252404224081937,-4.280728490914777,-3.281756802417861,-2.531435906985065,-4.701445776359014,-6.30544491898293,-0.3429362408667043,-7.990469110983032,-3.927440605487064,6.133394701399999,2.957394805762385,,6.241322049241782,6.432496034304569
2019-07-01,-5.780538887508256,-1.181203464477906,-5.176926153995742,-3.158652734134415,-2.297512168720535,-5.085005035702634,-6.087924466932996,-0.3877407575181098,-7.44068337182981,-4.002749433986698,5.159935208162775,2.854961465762447,,5.351947687023772,5.543120524271712
