year_month,Date,etf_count,eligible_signal_count,risk_event_count,relief_event_count,risk_event_ratio,relief_event_ratio,event_balance_raw,event_intensity_raw,event_balance_label,event_intensity_label,event_balance_ma_1m,event_intensity_ma_1m,event_balance_ma_3m,event_intensity_ma_3m,event_balance_ma_6m,event_intensity_ma_6m,event_balance_ma_12m,event_intensity_ma_12m,event_balance_13612w,event_intensity_13612w,event_balance_13612w_label,event_intensity_13612w_label
2025-06,2025-06-30,3,28,13,8,0.4642857142857143,0.2857142857142857,0.1785714285714286,0.75,risk_event_dominant,high_intensity,0.195578231292517,0.7806122448979591,0.17063492063492064,0.5958049886621315,0.21173469387755103,0.5308956916099773,0.11021877886957251,0.4884311749391114,0.18279058536995046,0.6460086503737297,risk_accumulation,high_accumulated_intensity
2025-07,2025-07-31,3,28,11,10,0.39285714285714285,0.35714285714285715,0.0357142857142857,0.75,mixed_or_neutral,high_intensity,0.09353741496598637,0.8146258503401361,0.12585034013605442,0.7131519274376418,0.16836734693877553,0.5924036281179138,0.14206454186612916,0.5305125136474343,0.12304999160157891,0.7113278953556732,risk_accumulation,high_accumulated_intensity
2025-08,2025-08-31,3,28,10,4,0.35714285714285715,0.14285714285714285,0.2142857142857143,0.5,risk_event_dominant,high_intensity,0.11224489795918367,0.5884353741496599,0.13945578231292519,0.7312925170068026,0.1570294784580499,0.6122448979591838,0.16229948769631308,0.5423280423280423,0.1343705383387923,0.6314436885865456,risk_accumulation,high_accumulated_intensity
2025-09,2025-09-30,3,28,16,6,0.5714285714285714,0.21428571428571427,0.3571428571428571,0.7857142857142857,risk_event_dominant,high_intensity,0.13605442176870747,0.7006802721088435,0.11621315192743764,0.6978458049886621,0.14200680272108843,0.651077097505669,0.16141240446796,0.5658068783068784,0.13382831527672795,0.6764219576719577,risk_accumulation,high_accumulated_intensity
2025-10,2025-10-31,3,28,17,8,0.6071428571428571,0.2857142857142857,0.3214285714285714,0.8928571428571428,risk_event_dominant,high_intensity,0.3061224489795918,0.8503401360544218,0.1706349206349206,0.7091836734693878,0.15107709750566894,0.7043650793650794,0.17870790291425212,0.58924372218023,0.22172566557487192,0.7526885445536241,risk_accumulation,high_accumulated_intensity
2025-11,2025-11-30,3,28,21,6,0.75,0.21428571428571427,0.5357142857142857,0.9642857142857143,risk_event_dominant,high_intensity,0.4217687074829932,0.8673469387755103,0.2766439909297052,0.7879818594104308,0.20493197278911565,0.7610544217687074,0.19897959183673466,0.6255668934240363,0.31258503401360543,0.7981009070294786,risk_accumulation,high_accumulated_intensity
2025-12,2025-12-31,3,28,15,4,0.5357142857142857,0.14285714285714285,0.39285714285714285,0.6785714285714286,risk_event_dominant,high_intensity,0.5102040816326531,0.7482993197278912,0.41099773242630383,0.8225623582766439,0.25878684807256236,0.7587868480725624,0.23483560090702946,0.6421485260770975,0.40262188208616784,0.762060657596372,risk_accumulation,high_accumulated_intensity
2026-01,2026-01-31,3,28,15,8,0.5357142857142857,0.2857142857142857,0.25,0.8214285714285714,risk_event_dominant,high_intensity,0.25850340136054417,0.8163265306122449,0.3968253968253968,0.8106575963718822,0.2814625850340136,0.7587868480725624,0.22831632653061223,0.6699263038548753,0.30157312925170066,0.7884778911564626,risk_accumulation,high_accumulated_intensity
2026-02,2026-02-28,3,28,7,9,0.25,0.32142857142857145,-0.07142857142857145,0.5714285714285714,relief_event_dominant,high_intensity,0.18707482993197275,0.7517006802721088,0.33843537414965985,0.778344671201814,0.2939342403628118,0.7712585034013606,0.22548185941043083,0.6931689342403627,0.25769557823129247,0.7577522675736961,risk_accumulation,high_accumulated_intensity
2026-03,2026-03-31,3,28,18,3,0.6428571428571429,0.10714285714285714,0.5357142857142858,0.75,risk_event_dominant,high_intensity,0.29931972789115646,0.6394557823129252,0.26473922902494335,0.7250566893424036,0.32596371882086167,0.778344671201814,0.23313492063492064,0.7059240362811792,0.28765589569161,0.6995606575963719,risk_accumulation,high_accumulated_intensity
2026-04,2026-04-30,3,28,7,6,0.25,0.21428571428571427,0.035714285714285726,0.4642857142857143,mixed_or_neutral,high_intensity,0.12414965986394556,0.5221088435374149,0.20464852607709752,0.6354875283446711,0.3038548752834467,0.7256235827664398,0.22420634920634921,0.7097505668934241,0.19424603174603175,0.6155895691609977,risk_accumulation,high_accumulated_intensity
2026-05,2026-05-31,3,29,7,9,0.2413793103448276,0.3103448275862069,-0.06896551724137931,0.5517241379310345,relief_event_dominant,high_intensity,0.01876612714051136,0.5745953553835328,0.15081319884275549,0.5809875674407695,0.2548283681288608,0.6836343732895457,0.2202429822503714,0.7135575494565644,0.12574038235984047,0.6122170419892095,risk_accumulation,high_accumulated_intensity
2026-06,2026-06-30,3,29,5,9,0.1724137931034483,0.3103448275862069,-0.13793103448275862,0.4827586206896552,relief_event_dominant,high_intensity,-0.01149425287356324,0.5467980295566502,0.06704980842911878,0.5552036906716709,0.1656110720150129,0.6387129564469465,0.20539623895535225,0.703851943076081,0.06917907967784814,0.5834081046211588,risk_accumulation,high_accumulated_intensity
