year_month,ticker,hsi_state,state_kr,hsi_direction,state_valid,score_return,call_rate,cd91_rate,corp_aa3y_rate,gov1y_rate,gov3y_rate,gov10y_rate,corp_bbb3y_rate,cp91_rate,rp_rate,rate_level,rate_source,rate_change_1m,rate_up_flag,rate_z,term_spread_10y_1y,credit_spread_aa_gov3y,cp_cd_spread,usdkrw,jpykrw_100,eurkrw,usdkrw_return_1m,usdkrw_change_1m,fx_up_flag,fx_z,gdp_level_billion_krw,gdp_growth_decimal,gdp_growth_decimal_lagged,gdp_growth_pct_lagged,gdp_unit_detected,gdp_growth_band,gdp_below_2_flag,gdp_stable_2_3_flag,rate_fx_departure,rate_fx_risk_departure_flag,rate_fx_relief_departure_flag,policy_growth_pressure_flag,macro_defense_addon,macro_relief_addon,macro_companion_regime,macro_data_available,gdp_data_available,macro_companion_regime_filled,gdp_availability_status,hsi_risk_flag,hsi_relief_flag,macro_risk_flag,macro_relief_flag,hsi_macro_overlap_type,hsi_macro_risk_agreement_flag,hsi_macro_disagreement_flag
2020-05,069500,neutral_watch,중립 관찰,-0.1076925428525891,True,-2.250709839990592,0.49,0.81,2.158,0.692,0.826,1.374,8.444,1.61,0.58,0.826,gov3y_rate,-0.18,0.0,-1.5525206770473057,0.6820000000000002,1.332,0.8,1239.4,1150.63,1372.57,0.0115899444988574,14.200000000000044,1.0,0.5188630155689631,495490.1,-0.0969914361002519,-0.0969914361002519,-9.69914361002519,decimal_as_is,contraction_below_0,1.0,0.0,0.4990179582198793,0.0,0.0,0.0,0.005,0.0,neutral,1,1,neutral,gdp_available,0,0,1,0,macro_risk_only,0,1
2020-06,069500,risk_relief,위험 완화 우세,-0.0697442309502416,True,-0.919460162002218,0.57,0.79,2.25,0.716,0.842,1.373,8.55,1.5,0.58,0.842,gov3y_rate,0.016,1.0,0.3649846016838958,0.657,1.408,0.71,1200.7,1116.05,1350.19,-0.0312247861868646,-38.700000000000045,0.0,-1.9238130367650583,503165.6,0.015490723225348,-0.0969914361002519,-9.69914361002519,decimal_as_is,contraction_below_0,1.0,0.0,0.6810687009693275,0.0,0.0,1.0,0.01,0.0,policy_growth_pressure,1,1,policy_growth_pressure,gdp_available,0,1,1,0,macro_risk_only,0,1
2020-07,069500,risk_relief,위험 완화 우세,-0.2373313323984518,True,-2.145085951387672,0.51,0.78,2.177,0.658,0.796,1.296,8.519,1.46,0.58,0.796,gov3y_rate,-0.0459999999999999,0.0,-0.2074770002050726,0.638,1.381,0.6799999999999999,1191.4,1137.32,1411.21,-0.0077454818022819,-9.299999999999956,0.0,-0.5061595132521338,503165.6,0.015490723225348,0.015490723225348,1.5490723225348,decimal_as_is,slowdown_0_to_2,1.0,0.0,0.9999999985987263,0.0,1.0,0.0,0.0,0.0,rate_fx_relief_departure,1,1,rate_fx_relief_departure,gdp_available,0,1,0,1,both_relief,0,0
2020-08,069500,risk_relief,위험 완화 우세,-0.1247448316821201,True,-0.3767435348604571,0.55,0.63,2.264,0.722,0.94,1.516,8.614,1.36,0.58,0.94,gov3y_rate,0.1439999999999999,1.0,1.5893415607201582,0.794,1.3239999999999998,0.7300000000000001,1185.1,1123.0,1411.22,-0.0052878965922446,-6.300000000000182,0.0,-0.3936504034621846,503165.6,0.015490723225348,0.015490723225348,1.5490723225348,decimal_as_is,slowdown_0_to_2,1.0,0.0,0.6029732738468386,0.0,0.0,1.0,0.01,0.0,policy_growth_pressure,1,1,policy_growth_pressure,gdp_available,0,1,1,0,macro_risk_only,0,1
2020-09,069500,risk_relief,위험 완화 우세,-0.1376234230066711,True,0.7809454571006708,0.55,0.63,2.193,0.668,0.846,1.43,8.548,1.11,0.58,0.846,gov3y_rate,-0.0939999999999999,0.0,-0.649282268850137,0.7619999999999999,1.347,0.4800000000000001,1173.5,1112.06,1369.42,-0.0097882035271283,-11.599999999999907,0.0,-0.6256714151181855,513691.5,0.0209193553772357,0.015490723225348,1.5490723225348,decimal_as_is,slowdown_0_to_2,1.0,0.0,0.9999999992156576,0.0,1.0,0.0,0.0,0.0,rate_fx_relief_departure,1,1,rate_fx_relief_departure,gdp_available,0,1,0,1,both_relief,0,0
2020-10,069500,neutral_watch,중립 관찰,0.0172325864516867,True,1.802203009018934,0.52,0.63,2.247,0.68,0.935,1.546,8.617,1.11,0.58,0.935,gov3y_rate,0.089,1.0,1.100094713910834,0.866,1.3119999999999998,0.4800000000000001,1133.4,1083.5,1323.07,-0.0341712824882828,-40.09999999999991,0.0,-1.9339162672931969,513691.5,0.0209193553772357,0.0209193553772357,2.09193553772357,decimal_as_is,stable_2_to_3,0.0,1.0,0.274824830323007,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available,0,0,0,0,no_risk_overlap,0,0
2020-11,069500,risk_relief,위험 완화 우세,-0.3405399161793431,True,-5.577895063163577,0.6,0.66,2.235,0.716,0.983,1.659,8.639,1.09,0.58,0.983,gov3y_rate,0.0479999999999999,1.0,0.8560111835722982,0.943,1.2519999999999998,0.43,1104.4,1061.57,1321.58,-0.0255867301923415,-29.0,0.0,-1.3865315735712995,513691.5,0.0209193553772357,0.0209193553772357,2.09193553772357,decimal_as_is,stable_2_to_3,0.0,1.0,0.2365709140093151,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available,0,1,0,0,no_risk_overlap,0,0
2020-12,069500,risk_relief,위험 완화 우세,-0.4214791498184144,True,-4.394087682416492,0.57,0.66,2.208,0.741,0.978,1.713,8.615,1.09,0.58,0.978,gov3y_rate,-0.005,0.0,0.2627041144545502,0.972,1.2300000000000002,0.43,1093.2,1056.18,1340.1,-0.0101412531691416,-11.200000000000044,0.0,-0.5996167103921629,546119.4,0.0631271882053723,0.0209193553772357,2.09193553772357,decimal_as_is,stable_2_to_3,0.0,1.0,0.3907044638598379,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available,0,1,0,0,no_risk_overlap,0,0
2021-01,069500,risk_relief,위험 완화 우세,-0.1287095843132336,True,-0.3463049850436528,0.52,0.7,2.092,0.67,0.971,1.768,8.482,1.01,0.58,0.971,gov3y_rate,-0.007,0.0,0.2634330787445205,1.098,1.121,0.31,1114.6,1069.26,1351.12,0.0195755579948773,21.399999999999864,1.0,1.0436656445662176,546119.4,0.0631271882053723,0.0631271882053723,6.31271882053723,decimal_as_is,strong_above_3,0.0,0.0,0.9999999992349468,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available,0,1,0,0,no_risk_overlap,0,0
2021-02,069500,neutral_watch,중립 관찰,0.0005756769450264,True,2.659637671058959,0.59,0.74,2.054,0.673,1.02,1.96,8.433,1.0,0.58,1.02,gov3y_rate,0.049,1.0,0.9384774647532264,1.287,1.0339999999999998,0.26,1108.4,1043.15,1349.86,-0.0055625336443565,-6.199999999999818,0.0,-0.3704932634818325,546119.4,0.0631271882053723,0.0631271882053723,6.31271882053723,decimal_as_is,strong_above_3,0.0,0.0,0.4339166557248492,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available,0,0,0,0,no_risk_overlap,0,0
2021-03,069500,neutral_watch,중립 관찰,-0.0237168588637658,True,2.729823125148739,0.59,0.75,2.06,0.69,1.133,2.057,8.418,1.0,0.58,1.133,gov3y_rate,0.1129999999999999,1.0,1.6083700461763712,1.367,0.927,0.25,1133.5,1027.33,1328.29,0.0226452544207866,25.09999999999991,1.0,1.1666881911204747,508035.4,-0.0697356658635456,0.0631271882053723,6.31271882053723,decimal_as_is,strong_above_3,0.0,0.0,0.9999999996396473,1.0,0.0,0.0,0.01,0.0,rate_fx_risk_departure,1,1,rate_fx_risk_departure,gdp_available,0,0,1,0,macro_risk_only,0,1
2021-04,069500,conflict,신호 충돌,0.028824944031294,True,3.811504684138737,0.49,0.73,1.914,0.642,1.141,2.128,8.28,0.97,0.58,1.141,gov3y_rate,0.008,1.0,0.4010398955130719,1.4860000000000002,0.7729999999999999,0.24,1107.4,1016.9,1342.33,-0.0230260255844727,-26.09999999999991,0.0,-1.3261823601394322,508035.4,-0.0697356658635456,-0.0697356658635456,-6.97356658635456,decimal_as_is,contraction_below_0,1.0,0.0,0.5356244461667375,0.0,0.0,1.0,0.01,0.0,policy_growth_pressure,1,1,policy_growth_pressure,gdp_available,0,0,1,0,macro_risk_only,0,1
2021-05,069500,risk_warning,위험 악화 우세,0.1332890223565441,True,2.864439600348265,0.51,0.66,1.945,0.633,1.227,2.179,8.318,0.97,0.58,1.227,gov3y_rate,0.086,1.0,1.2190363792136003,1.5459999999999998,0.718,0.3099999999999999,1116.0,1015.7,1360.91,0.0077659382337005,8.599999999999909,1.0,0.3542747534439039,508035.4,-0.0697356658635456,-0.0697356658635456,-6.97356658635456,decimal_as_is,contraction_below_0,1.0,0.0,0.9999999993643978,1.0,0.0,1.0,0.025,0.0,risk_departure_plus_growth_pressure,1,1,risk_departure_plus_growth_pressure,gdp_available,1,0,1,0,both_hsi_and_macro_risk,1,0
2021-06,069500,conflict,신호 충돌,0.0539485565249439,True,1.257707440012763,0.63,0.68,1.966,0.955,1.448,2.092,8.344,0.97,0.58,1.448,gov3y_rate,0.2209999999999998,1.0,2.556042432654779,1.137,0.518,0.2899999999999999,1130.0,1022.12,1344.42,0.0125448028673835,14.0,1.0,0.5983815878564733,538210.3,0.0593952704870566,-0.0697356658635456,-6.97356658635456,decimal_as_is,contraction_below_0,1.0,0.0,0.9999999996829848,1.0,0.0,1.0,0.025,0.0,risk_departure_plus_growth_pressure,1,1,risk_departure_plus_growth_pressure,gdp_available,0,0,1,0,macro_risk_only,0,1
2021-07,069500,accident_zone,강한 위험 구간,0.2791445600942975,True,4.369845757730039,0.58,0.7,1.847,0.936,1.417,1.874,8.2,0.97,0.58,1.417,gov3y_rate,-0.0309999999999999,0.0,-0.1168954422938198,0.938,0.4299999999999999,0.27,1147.4,1048.48,1364.6,0.0153982300884956,17.40000000000009,1.0,0.8222031199501902,538210.3,0.0593952704870566,0.0593952704870566,5.93952704870566,decimal_as_is,strong_above_3,0.0,0.0,0.7510475526870838,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available,1,0,0,0,hsi_risk_only,0,1
2021-08,069500,accident_zone,강한 위험 구간,0.2934770085784297,True,3.128345635181076,0.9,0.92,1.829,1.064,1.395,1.912,8.126,1.12,0.83,1.395,gov3y_rate,-0.022,0.0,-0.0227522203118935,0.8479999999999999,0.4339999999999999,0.2,1164.4,1058.88,1373.7,0.0148161059787346,17.0,1.0,0.7540357808502478,538210.3,0.0593952704870566,0.0593952704870566,5.93952704870566,decimal_as_is,strong_above_3,0.0,0.0,0.941419741941008,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available,1,0,0,0,hsi_risk_only,0,1
2021-09,069500,accident_zone,강한 위험 구간,0.2915073475135116,True,3.390927926720654,0.92,1.04,2.049,1.096,1.593,2.237,8.244,1.18,0.83,1.593,gov3y_rate,0.1979999999999999,1.0,2.1253752006813444,1.141,0.4559999999999999,0.1399999999999999,1184.9,1058.18,1374.31,0.0176056338028169,20.5,1.0,0.868176989695856,537547.8,-0.0012309314778999,0.0593952704870566,5.93952704870566,decimal_as_is,strong_above_3,0.0,0.0,0.9999999996659488,1.0,0.0,0.0,0.01,0.0,rate_fx_risk_departure,1,1,rate_fx_risk_departure,gdp_available,1,0,1,0,both_hsi_and_macro_risk,1,0
2021-10,069500,accident_zone,강한 위험 구간,0.3163405273517229,True,3.285315589803001,0.76,1.12,2.573,1.41,2.103,2.575,8.545,1.24,0.83,2.103,gov3y_rate,0.5100000000000002,1.0,4.978941610640199,1.1650000000000005,0.4699999999999997,0.1199999999999998,1171.7,1031.65,1368.78,-0.0111401806059583,-13.200000000000044,0.0,-0.6979195902122313,537547.8,-0.0012309314778999,-0.0012309314778999,-0.12309314778999,decimal_as_is,contraction_below_0,1.0,0.0,0.7541177894275478,0.0,0.0,1.0,0.01,0.0,policy_growth_pressure,1,1,policy_growth_pressure,gdp_available,1,0,1,0,both_hsi_and_macro_risk,1,0
2021-11,069500,accident_zone,강한 위험 구간,0.3396933114181372,True,4.732452302007758,1.067,1.26,2.373,1.292,1.799,2.213,8.232,1.48,1.08,1.799,gov3y_rate,-0.3040000000000002,0.0,-2.275399850906259,0.921,0.5740000000000003,0.2199999999999999,1193.4,1049.56,1347.59,0.0185200990014509,21.700000000000045,1.0,0.9568604016472196,537547.8,-0.0012309314778999,-0.0012309314778999,-0.12309314778999,decimal_as_is,contraction_below_0,1.0,0.0,0.4079310902670862,0.0,0.0,0.0,0.005,0.0,neutral,1,1,neutral,gdp_available,1,0,1,0,both_hsi_and_macro_risk,1,0
2021-12,069500,neutral_watch,중립 관찰,-0.010282062888611,True,-1.121694593295602,1.115,1.29,2.417,1.349,1.799,2.248,8.27,1.55,1.09,1.799,gov3y_rate,0.0,0.0,0.0187884769400913,0.8990000000000002,0.6179999999999999,0.26,1186.6,1032.14,1346.85,-0.0056980056980058,-6.800000000000182,0.0,-0.412545575916575,569629.4,0.0596813901945092,-0.0012309314778999,-0.12309314778999,decimal_as_is,contraction_below_0,1.0,0.0,0.9128820121105724,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available,0,0,0,0,no_risk_overlap,0,0
2022-01,069500,accident_zone,강한 위험 구간,0.5420836102288169,True,10.0,1.277,1.5,2.765,1.463,2.189,2.586,8.635,1.63,1.37,2.189,gov3y_rate,0.3900000000000001,1.0,2.7065245270664446,1.1229999999999998,0.5760000000000001,0.1299999999999999,1202.4,1042.8,1340.07,0.0133153547952133,15.800000000000182,1.0,0.6284503543597413,569629.4,0.0596813901945092,0.0596813901945092,5.96813901945092,decimal_as_is,strong_above_3,0.0,0.0,0.9999999997001476,1.0,0.0,0.0,0.01,0.0,rate_fx_risk_departure,1,1,rate_fx_risk_departure,gdp_available,1,0,1,0,both_hsi_and_macro_risk,1,0
2022-02,069500,accident_zone,강한 위험 구간,0.2854622451592336,True,-1.151068542671568,1.39,1.5,2.855,1.503,2.242,2.675,8.699,1.63,1.33,2.242,gov3y_rate,0.0529999999999999,1.0,0.2681927209179953,1.172,0.613,0.1299999999999999,1202.7,1041.52,1342.09,0.0002495009980039,0.2999999999999545,1.0,-0.1060207825385124,569629.4,0.0596813901945092,0.0596813901945092,5.96813901945092,decimal_as_is,strong_above_3,0.0,0.0,0.4333674131162493,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available,1,0,0,0,hsi_risk_only,0,1
2022-03,069500,neutral_watch,중립 관찰,0.0424522990476017,True,-3.233626947196268,1.454,1.51,3.34,1.815,2.663,2.969,9.164,1.65,1.33,2.663,gov3y_rate,0.4209999999999998,1.0,2.5823745725640985,1.154,0.677,0.1399999999999999,1210.8,992.74,1351.13,0.0067348465951608,8.099999999999909,1.0,0.2450445604502896,525699.4,-0.0771203171746401,0.0596813901945092,5.96813901945092,decimal_as_is,strong_above_3,0.0,0.0,0.9999999996463206,1.0,0.0,0.0,0.01,0.0,rate_fx_risk_departure,1,1,rate_fx_risk_departure,gdp_available,0,0,1,0,macro_risk_only,0,1
2022-04,069500,neutral_watch,중립 관찰,0.0967744785127601,True,1.214007457584098,1.53,1.72,3.68,1.97,2.958,3.242,9.52,1.88,1.58,2.958,gov3y_rate,0.2950000000000004,1.0,1.5703052581721093,1.272,0.722,0.1599999999999999,1269.4,970.16,1332.74,0.0483977535513711,58.600000000000136,1.0,2.5386998462197745,525699.4,-0.0771203171746401,-0.0771203171746401,-7.71203171746401,decimal_as_is,contraction_below_0,1.0,0.0,0.999999999756632,1.0,0.0,1.0,0.025,0.0,risk_departure_plus_growth_pressure,1,1,risk_departure_plus_growth_pressure,gdp_available,0,0,1,0,macro_risk_only,0,1
2022-05,069500,risk_relief,위험 완화 우세,-0.0607931593624603,True,-3.621330110700432,1.863,1.96,3.807,2.163,3.027,3.326,9.65,2.14,1.83,3.027,gov3y_rate,0.0689999999999999,1.0,0.1929574620628193,1.1630000000000005,0.7799999999999998,0.1800000000000001,1245.8,975.61,1342.29,-0.0185914605325351,-23.600000000000136,0.0,-1.0811049986225882,525699.4,-0.0771203171746401,-0.0771203171746401,-7.71203171746401,decimal_as_is,contraction_below_0,1.0,0.0,0.6970988968506874,0.0,0.0,1.0,0.01,0.0,policy_growth_pressure,1,1,policy_growth_pressure,gdp_available,0,1,1,0,macro_risk_only,0,1
2022-06,069500,accident_zone,강한 위험 구간,0.7059262670097555,True,10.0,2.337,2.04,4.361,2.981,3.55,3.636,10.207,2.33,1.83,3.55,gov3y_rate,0.5229999999999997,1.0,2.766160478300793,0.6550000000000002,0.8109999999999999,0.29,1292.9,946.45,1350.05,0.0378070316262644,47.100000000000136,1.0,1.8569278401125933,554535.9,0.0548535912348386,-0.0771203171746401,-7.71203171746401,decimal_as_is,contraction_below_0,1.0,0.0,0.9999999997836944,1.0,0.0,1.0,0.025,0.0,risk_departure_plus_growth_pressure,1,1,risk_departure_plus_growth_pressure,gdp_available,1,0,1,0,both_hsi_and_macro_risk,1,0
2022-07,069500,risk_relief,위험 완화 우세,-0.2644625283316585,True,-9.14754675479765,2.341,2.73,3.969,2.902,3.009,3.127,9.819,2.84,2.33,3.009,gov3y_rate,-0.5409999999999999,0.0,-3.149222059118232,0.2249999999999996,0.96,0.1099999999999998,1304.0,970.53,1329.3,0.0085853507618531,11.099999999999907,1.0,0.2674299759337243,554535.9,0.0548535912348386,0.0548535912348386,5.48535912348386,decimal_as_is,strong_above_3,0.0,0.0,0.8434549532045716,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available,0,1,0,0,no_risk_overlap,0,0
2022-08,069500,risk_relief,위험 완화 우세,-0.1292239443513794,True,-2.002730887932808,2.548,2.92,4.658,3.268,3.685,3.721,10.517,3.07,2.58,3.685,gov3y_rate,0.6760000000000002,1.0,2.972828927815597,0.4530000000000003,0.9730000000000004,0.1499999999999999,1347.5,970.65,1350.26,0.0333588957055215,43.5,1.0,1.5539899741357144,554535.9,0.0548535912348386,0.0548535912348386,5.48535912348386,decimal_as_is,strong_above_3,0.0,0.0,0.9999999997790944,1.0,0.0,0.0,0.01,0.0,rate_fx_risk_departure,1,1,rate_fx_risk_departure,gdp_available,0,1,1,0,macro_risk_only,0,1
2022-09,069500,accident_zone,강한 위험 구간,0.6061857422449404,True,9.413599654861654,2.804,3.24,5.28,3.382,4.186,4.096,11.133,3.27,2.58,4.186,gov3y_rate,0.5009999999999999,1.0,1.8449094386452705,0.714,1.0940000000000003,0.0299999999999998,1434.8,993.25,1408.83,0.0647866419294991,87.29999999999995,1.0,3.1171534317722265,555871.8,0.0024090415066004,0.0548535912348386,5.48535912348386,decimal_as_is,strong_above_3,0.0,0.0,0.9999999997984708,1.0,0.0,0.0,0.01,0.0,rate_fx_risk_departure,1,1,rate_fx_risk_departure,gdp_available,1,0,1,0,both_hsi_and_macro_risk,1,0
2022-10,069500,risk_relief,위험 완화 우세,-0.2236384966070207,True,-7.657976557541057,3.19,3.96,5.58,3.783,4.185,4.242,11.424,4.63,3.08,4.185,gov3y_rate,-0.0010000000000003,0.0,-0.3325413743020437,0.4590000000000001,1.3950000000000005,0.6699999999999999,1419.3,961.19,1413.34,-0.0108028993587956,-15.5,0.0,-0.7219095452212412,555871.8,0.0024090415066004,0.0024090415066004,0.2409041506600399,decimal_as_is,slowdown_0_to_2,1.0,0.0,0.999999999051639,0.0,1.0,0.0,0.0,0.0,rate_fx_relief_departure,1,1,rate_fx_relief_departure,gdp_available,0,1,0,1,both_relief,0,0
2022-11,069500,risk_relief,위험 완화 우세,-0.3722330291143203,True,-5.331584414802098,3.366,4.03,5.445,3.725,3.689,3.667,11.283,5.53,3.33,3.689,gov3y_rate,-0.4959999999999995,0.0,-2.3403224928121498,-0.0580000000000002,1.7560000000000002,1.5,1331.5,959.54,1374.31,-0.0618614810117663,-87.79999999999995,0.0,-3.1234893044334715,555871.8,0.0024090415066004,0.0024090415066004,0.2409041506600399,decimal_as_is,slowdown_0_to_2,1.0,0.0,0.9999999998169776,0.0,1.0,0.0,0.0,0.0,rate_fx_relief_departure,1,1,rate_fx_relief_departure,gdp_available,0,1,0,1,both_relief,0,0
2022-12,069500,neutral_watch,중립 관찰,-0.0056123383724969,True,5.030435683658453,3.212,3.98,5.238,3.777,3.719,3.726,11.169,5.23,3.33,3.719,gov3y_rate,0.0299999999999998,1.0,-0.130255771023299,-0.0510000000000001,1.5190000000000006,1.2500000000000004,1268.4,945.19,1347.1,-0.047390161472024,-63.09999999999991,0.0,-2.09685114979495,576051.8,0.0363033346897612,0.0024090415066004,0.2409041506600399,decimal_as_is,slowdown_0_to_2,1.0,0.0,0.999999999550987,0.0,0.0,1.0,0.01,0.0,policy_growth_pressure,1,1,policy_growth_pressure,gdp_available,0,0,1,0,macro_risk_only,0,1
2023-01,069500,risk_relief,위험 완화 우세,-0.4862558266852233,True,-7.525858431967631,3.343,3.63,4.344,3.489,3.325,3.297,10.567,4.52,3.58,3.325,gov3y_rate,-0.3939999999999997,0.0,-1.763008426767218,-0.1919999999999997,1.019,0.8899999999999997,1228.7,942.22,1332.83,-0.0312992746767581,-39.700000000000045,0.0,-1.330739059863309,576051.8,0.0363033346897612,0.0363033346897612,3.63033346897612,decimal_as_is,strong_above_3,0.0,0.0,0.9999999996767672,0.0,1.0,0.0,0.0,0.0,rate_fx_relief_departure,1,1,rate_fx_relief_departure,gdp_available,0,1,0,1,both_relief,0,0
2023-02,069500,risk_relief,위험 완화 우세,-0.1340207471165034,True,0.0396176342889214,3.46,3.59,4.484,3.701,3.797,3.753,10.899,4.02,3.58,3.797,gov3y_rate,0.472,1.0,1.534319773209472,0.052,0.6869999999999998,0.4299999999999997,1317.4,967.36,1397.76,0.0721901196386425,88.70000000000005,1.0,2.717533735192652,576051.8,0.0363033346897612,0.0363033346897612,3.63033346897612,decimal_as_is,strong_above_3,0.0,0.0,0.9999999997648084,1.0,0.0,0.0,0.01,0.0,rate_fx_risk_departure,1,1,rate_fx_risk_departure,gdp_available,0,1,1,0,macro_risk_only,0,1
2023-03,069500,risk_relief,위험 완화 우세,-0.3687604589315882,True,-1.946459586674391,3.569,3.59,4.074,3.274,3.27,3.34,10.457,3.97,3.58,3.27,gov3y_rate,-0.5270000000000001,0.0,-2.180463237403672,0.0659999999999998,0.8039999999999998,0.3800000000000003,1303.8,981.44,1421.53,-0.0103233642022165,-13.600000000000136,0.0,-0.4570815016851569,531551.9,-0.0772498237137702,0.0363033346897612,3.63033346897612,decimal_as_is,strong_above_3,0.0,0.0,0.9999999996208596,0.0,1.0,0.0,0.0,0.0,rate_fx_relief_departure,1,1,rate_fx_relief_departure,gdp_available,0,1,0,1,both_relief,0,0
2023-04,069500,risk_relief,위험 완화 우세,-0.3122396486268336,True,-1.071436483907194,3.549,3.52,4.105,3.281,3.293,3.36,10.486,3.97,3.58,3.293,gov3y_rate,0.0230000000000001,1.0,-0.1299638648104615,0.0789999999999997,0.8120000000000003,0.4500000000000002,1339.9,1000.63,1477.64,0.0276882957508821,36.100000000000136,1.0,0.8986908488034949,531551.9,-0.0772498237137702,-0.0772498237137702,-7.7249823713770205,decimal_as_is,contraction_below_0,1.0,0.0,0.7473129448315692,1.0,0.0,1.0,0.025,0.0,risk_departure_plus_growth_pressure,1,1,risk_departure_plus_growth_pressure,gdp_available,0,1,1,0,macro_risk_only,0,1
2023-05,069500,risk_relief,위험 완화 우세,-0.3897796350548849,True,-3.326662846700155,3.543,3.76,4.262,3.54,3.459,3.532,10.653,3.97,3.58,3.459,gov3y_rate,0.1659999999999999,1.0,0.350283243877089,-0.008,0.8029999999999995,0.2100000000000004,1322.2,945.98,1418.99,-0.0132099410403762,-17.700000000000045,0.0,-0.5607974219648258,531551.9,-0.0772498237137702,-0.0772498237137702,-7.7249823713770205,decimal_as_is,contraction_below_0,1.0,0.0,0.2310598674181547,0.0,0.0,1.0,0.01,0.0,policy_growth_pressure,1,1,policy_growth_pressure,gdp_available,0,1,1,0,macro_risk_only,0,1
2023-06,069500,risk_relief,위험 완화 우세,-0.2817650585348626,True,0.1260750834127763,3.767,3.75,4.473,3.563,3.662,3.675,10.86,3.98,3.58,3.662,gov3y_rate,0.2029999999999998,1.0,0.4478214066843073,0.1119999999999996,0.8109999999999999,0.2299999999999999,1312.8,906.97,1426.55,-0.0071093631825746,-9.400000000000093,0.0,-0.3233309869689401,559956.3,0.0534367387267358,-0.0772498237137702,-7.7249823713770205,decimal_as_is,contraction_below_0,1.0,0.0,0.161434264587021,0.0,0.0,1.0,0.01,0.0,policy_growth_pressure,1,1,policy_growth_pressure,gdp_available,0,1,1,0,macro_risk_only,0,1
2023-07,069500,neutral_watch,중립 관찰,-0.035458919653989,True,0.831660462310399,3.488,3.74,4.467,3.523,3.681,3.761,10.867,3.99,3.58,3.681,gov3y_rate,0.0190000000000001,1.0,-0.204171352910197,0.238,0.7859999999999996,0.25,1280.0,908.28,1411.33,-0.0249847653869591,-32.799999999999955,0.0,-0.9855131200341232,559956.3,0.0534367387267358,0.0534367387267358,5.34367387267358,decimal_as_is,strong_above_3,0.0,0.0,0.9999999991594408,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available,0,0,0,0,no_risk_overlap,0,0
2023-08,069500,risk_relief,위험 완화 우세,-0.0648296496679678,True,2.700565959426427,3.62,3.69,4.473,3.5,3.711,3.821,10.891,3.99,3.58,3.711,gov3y_rate,0.0299999999999998,1.0,-0.1728853696612675,0.3210000000000002,0.762,0.3000000000000002,1321.4,905.07,1444.36,0.0323437500000001,41.40000000000009,1.0,1.0476792123715153,559956.3,0.0534367387267358,0.0534367387267358,5.34367387267358,decimal_as_is,strong_above_3,0.0,0.0,0.7167124582106212,1.0,0.0,0.0,0.01,0.0,rate_fx_risk_departure,1,1,rate_fx_risk_departure,gdp_available,0,1,1,0,macro_risk_only,0,1
2023-09,069500,risk_warning,위험 악화 우세,0.0654893995747168,True,2.119556098319075,3.829,3.83,4.658,3.661,3.884,4.03,11.073,4.04,3.58,3.884,gov3y_rate,0.173,1.0,0.3312245249059492,0.3690000000000002,0.7740000000000005,0.2099999999999999,1344.8,902.22,1421.72,0.0177084909943998,23.399999999999864,1.0,0.4924130529295266,563643.3,0.0065844423930938,0.0534367387267358,5.34367387267358,decimal_as_is,strong_above_3,0.0,0.0,0.9999999987858738,1.0,0.0,0.0,0.01,0.0,rate_fx_risk_departure,1,1,rate_fx_risk_departure,gdp_available,1,0,1,0,both_hsi_and_macro_risk,1,0
2023-10,069500,accident_zone,강한 위험 구간,0.4852812638111254,True,5.749613103733433,3.5,3.82,4.908,3.74,4.085,4.325,11.288,4.31,3.58,4.085,gov3y_rate,0.201,1.0,0.4037335436157777,0.585,0.8230000000000004,0.4899999999999997,1352.8,907.04,1435.86,0.0059488399762046,8.0,1.0,0.060380555478316,563643.3,0.0065844423930938,0.0065844423930938,0.65844423930938,decimal_as_is,slowdown_0_to_2,1.0,0.0,0.9999999978453572,1.0,0.0,1.0,0.025,0.0,risk_departure_plus_growth_pressure,1,1,risk_departure_plus_growth_pressure,gdp_available,1,0,1,0,both_hsi_and_macro_risk,1,0
