date,069500_ma20_gap_raw,069500_ma60_gap_raw,069500_vol20_raw,069500_drawdown_60_raw,069500_risk_vs_cash_ret20_raw,114260_ma20_gap_raw,114260_ma60_gap_raw,114260_vol20_raw,114260_drawdown_60_raw,114260_risk_vs_cash_ret20_raw,153130_ma20_gap_raw,153130_ma60_gap_raw,153130_vol20_raw,153130_drawdown_60_raw,153130_risk_vs_cash_ret20_raw,069500_ma20_gap_direction,069500_ma60_gap_direction,069500_vol20_direction,069500_drawdown_60_direction,069500_risk_vs_cash_ret20_direction,114260_ma20_gap_direction,114260_ma60_gap_direction,114260_vol20_direction,114260_drawdown_60_direction,114260_risk_vs_cash_ret20_direction,153130_ma20_gap_direction,153130_ma60_gap_direction,153130_vol20_direction,153130_drawdown_60_direction,153130_risk_vs_cash_ret20_direction,069500_ma20_gap_score,069500_ma60_gap_score,069500_vol20_score,069500_drawdown_60_score,069500_risk_vs_cash_ret20_score,114260_ma20_gap_score,114260_ma60_gap_score,114260_vol20_score,114260_drawdown_60_score,114260_risk_vs_cash_ret20_score,153130_ma20_gap_score,153130_ma60_gap_score,153130_vol20_score,153130_drawdown_60_score,153130_risk_vs_cash_ret20_score
2019-04-24,-0.007805841714054296,0.00018245547094863923,0.10945965279746953,-0.025224348448884437,0.020796948922521485,0.00017842804888923425,0.0027817780123255975,0.011376439100972574,-0.0010692328254477967,-0.0009477178405556952,0.0005719939754373904,0.002005792444843557,0.001006148993925665,0.0,0.0,0.007805841714054296,-0.00018245547094863923,0.10945965279746953,0.025224348448884437,-0.020796948922521485,-0.00017842804888923425,-0.0027817780123255975,0.011376439100972574,0.0010692328254477967,0.0009477178405556952,-0.0005719939754373904,-0.002005792444843557,0.001006148993925665,-0.0,-0.0,0.2432193494771983,-0.2873685293022209,-0.7516353923305316,-0.7502004225517007,-0.699164011379329,0.8366368678391444,0.8352292011101157,0.9861419473606096,0.33109842752694846,1.05993119052471,0.7548424327027641,0.07028813404309284,-0.40966845257988643,-0.28243917616463793,
2019-04-25,-0.010609962023386932,-0.001473579347448739,0.10716688163935206,-0.026748162088884198,0.024846968297364214,0.0008966049451555325,0.0033896486034468154,0.010752005332806359,-0.00035641094181593225,-0.001482666441584457,0.0006514833765858263,0.002084456236313814,0.0010057636806524413,0.0,0.0,0.010609962023386932,0.001473579347448739,0.10716688163935206,0.026748162088884198,-0.024846968297364214,-0.0008966049451555325,-0.0033896486034468154,0.010752005332806359,0.00035641094181593225,0.001482666441584457,-0.0006514833765858263,-0.002084456236313814,0.0010057636806524413,-0.0,-0.0,0.37118277454035437,-0.23875348186976764,-0.8150412426581023,-0.7057287239453043,-0.795702901153193,0.27904925488544724,0.4461221937171303,0.7112635934200614,-0.38043900686853716,1.2936554664501179,0.004562748316470074,-0.4856990308758735,-0.4145147786864563,-0.27589713040120256,
2019-04-26,-0.017137900912748583,-0.007381826088417198,0.10866739066524135,-0.032504062486855556,0.012952941822275355,0.0010839649027332143,0.0034593308780679344,0.010726771478273577,-0.00017820547090796612,-0.0014222944563028195,0.000589279110130958,0.002014582718969482,0.0009884275184653775,0.0,0.0,0.017137900912748583,0.007381826088417198,0.10866739066524135,0.032504062486855556,-0.012952941822275355,-0.0010839649027332143,-0.0034593308780679344,0.010726771478273577,0.00017820547090796612,0.0014222944563028195,-0.000589279110130958,-0.002014582718969482,0.0009884275184653775,-0.0,-0.0,0.6692037417651302,-0.06971559088947499,-0.7629266813388224,-0.5514693596067171,-0.49225103722589747,0.1304969618012156,0.39686873684415164,0.6979337548744031,-0.5582147949479295,1.2561801058627307,0.5872664627107632,0.013781739519019943,-0.49184110147037136,-0.27589713040120256,
2019-04-29,0.0015848000801408357,0.012308920954381408,0.1210603502502605,-0.013057841863430175,0.019648757536934403,0.0015433062436995826,0.003874698220619255,0.009977456198984824,0.0,0.00017266721727926537,0.0006714667818812359,0.00209180693539901,0.0010339315976347291,0.0,0.0,-0.0015848000801408357,-0.012308920954381408,0.1210603502502605,0.013057841863430175,-0.019648757536934403,-0.0015433062436995826,-0.003874698220619255,0.009977456198984824,-0.0,-0.00017266721727926537,-0.0006714667818812359,-0.00209180693539901,0.0010339315976347291,-0.0,-0.0,-0.1887046767719181,-0.6260609546944921,-0.3803151357369131,-1.052318595103404,-0.6556875405015112,-0.2279237749409591,0.12865325900611277,0.37128908977254554,-0.7370635143934869,0.5254859493115972,-0.19131837624242756,-0.5349192609348489,-0.3001634647248884,-0.27589713040120256,
2019-04-30,-0.0052257542895152165,0.006006256283256128,0.12328797127452418,-0.01925288831142169,0.009346034565270278,0.0018241745498659423,0.004103673637249505,0.009977254653396167,0.0,0.00017227282645992936,0.0006539919370460723,0.002069226256183665,0.0010339642555814658,0.0,0.0,0.0052257542895152165,-0.006006256283256128,0.12328797127452418,0.01925288831142169,-0.009346034565270278,-0.0018241745498659423,-0.004103673637249505,0.009977254653396167,-0.0,-0.00017227282645992936,-0.0006539919370460723,-0.002069226256183665,0.0010339642555814658,-0.0,-0.0,0.12262589532368008,-0.4448254459050513,-0.3077904476042878,-0.8845595099143253,-0.3933687301917431,-0.4461524368692031,-0.020572244702975265,0.370330072502851,-0.7350374520495101,0.5205141427292246,-0.028587139237395275,-0.3716524066270266,-0.304303319309612,-0.27589713040120256,
2019-05-02,-0.000885107093566706,0.010379198795191558,0.11264787808636555,-0.014950723414009381,-0.0011302356474842679,0.0011193913365354913,0.00336720402872559,0.00988741811023507,-0.0006232748642150954,1.4038706653618505e-05,0.0008227522148125388,0.0022447586636755723,0.001184615256887738,0.0,0.0,0.000885107093566706,-0.010379198795191558,0.11264787808636555,0.014950723414009381,0.0011302356474842679,-0.0011193913365354913,-0.00336720402872559,0.00988741811023507,0.0006232748642150954,-1.4038706653618505e-05,-0.0008227522148125388,-0.0022447586636755723,0.001184615256887738,-0.0,-0.0,-0.07706761425836892,-0.5666965058637603,-0.6275167977572109,-0.990167697833873,-0.12883574239837509,0.09752848120927525,0.44354209759528906,0.3307861575806339,-0.11147880759775557,0.5874273650824693,-1.6197540306184937,-1.6153963797836322,0.3420604269596872,-0.27589713040120256,
2019-05-03,-0.00931773806656444,0.0014702759773959073,0.11694068110396866,-0.023727161414729414,-0.010866610236795582,0.0008919015340707048,0.00308977632641394,0.009829311888800953,-0.0008013533968480591,-0.0004116571470251795,0.0007530976267553502,0.0021732313752838017,0.0011275279331914635,0.0,0.0,0.00931773806656444,-0.0014702759773959073,0.11694068110396866,0.023727161414729414,0.010866610236795582,-0.0008919015340707048,-0.00308977632641394,0.009829311888800953,0.0008013533968480591,0.0004116571470251795,-0.0007530976267553502,-0.0021732313752838017,0.0011275279331914635,-0.0,-0.0,0.30779075900930586,-0.3124242096692671,-0.4910811462231819,-0.7568315488622431,0.11668790831183208,0.27373514977030783,0.6163517230110279,0.304432345610123,0.06783137240304081,0.7749130683482613,-0.9513417718214859,-1.0937777161027606,0.08964201417074681,-0.27589713040120256,
2019-05-07,-0.01623065240101429,-0.0062497151940134055,0.1195035796622176,-0.03147133607291519,-0.02057705025496226,0.0011415117896764748,0.003344182686220387,0.009346030182583932,-0.0004451963315822427,0.0007493890934193725,0.0007333729241294495,0.0021525497670953353,0.00112746990933097,0.0,0.0,0.01623065240101429,0.0062497151940134055,0.1195035796622176,0.03147133607291519,0.02057705025496226,-0.0011415117896764748,-0.003344182686220387,0.009346030182583932,0.0004451963315822427,-0.0007493890934193725,-0.0007333729241294495,-0.0021525497670953353,0.00112746990933097,-0.0,-0.0,0.6201264367730099,-0.0944053390384699,-0.40746640111701427,-0.5532665343968514,0.3595526727933811,0.08257106475236617,0.4515104198593982,0.0948578583587528,-0.2854657909644513,0.2437011510309649,-0.7612508657553931,-0.9395021238299879,0.08450817616880298,-0.27589713040120256,
2019-05-08,-0.01972753507672642,-0.010776634017920173,0.12012113412541736,-0.035945686354790674,-0.022858916054691814,0.0012573680878196214,0.0034242851674384234,0.008634772303685203,-0.00026711779894939003,-0.00024410665091001427,0.0007581333557054037,0.002181399390605465,0.0011009479624093487,0.0,0.0,0.01972753507672642,0.010776634017920173,0.12012113412541736,0.035945686354790674,0.022858916054691814,-0.0012573680878196214,-0.0034242851674384234,0.008634772303685203,0.00026711779894939003,0.00024410665091001427,-0.0007581333557054037,-0.002181399390605465,0.0011009479624093487,-0.0,-0.0,0.7745978468396209,0.03188952599281953,-0.3834137181803263,-0.43597086176438615,0.4152986443968823,-0.004931536537731339,0.39795631192619574,-0.21450580976047753,-0.4605579263334827,0.6922781841267149,-0.9924478912153841,-1.1378304703253488,-0.03592610300145899,-0.27589713040120256,
2019-05-09,-0.04595323275538099,-0.039182665706696373,0.15573983829913768,-0.06416857651463903,-0.05313800712544381,0.0015202921100851974,0.0036771112113913595,0.008602369728173437,0.0,0.0003807628596999013,0.0007830491031213249,0.0022104001905789428,0.0011009032964251794,0.0,0.0,0.04595323275538099,0.039182665706696373,0.15573983829913768,0.06416857651463903,0.05313800712544381,-0.0015202921100851974,-0.0036771112113913595,0.008602369728173437,-0.0,-0.0003807628596999013,-0.0007830491031213249,-0.0022104001905789428,0.0011009032964251794,-0.0,-0.0,1.9693459840414558,0.8337182867487406,0.7069132050600068,0.2931988822828868,1.1691340813229127,-0.20318638231444136,0.23806119882473237,-0.22825573160862453,-0.7221294062743111,0.4094381221114006,-1.2193601523645885,-1.3331514043251906,-0.04029468055858406,-0.27589713040120256,
2019-05-10,-0.041544822366884504,-0.03680220177487181,0.15398979193339937,-0.0624475716342523,-0.056358402096093996,0.0012571438761044273,0.003396776561795045,0.00865117965834075,-0.00017806267806264042,0.00010291538008222467,0.000852511720118132,0.0022873314743623308,0.001127206667014617,0.0,0.0,0.041544822366884504,0.03680220177487181,0.15398979193339937,0.0624475716342523,0.056358402096093996,-0.0012571438761044273,-0.003396776561795045,0.00865117965834075,0.00017806267806264042,-0.00010291538008222467,-0.000852511720118132,-0.0022873314743623308,0.001127206667014617,-0.0,-0.0,1.7452260556870687,0.7608707078114862,0.6481579920932238,0.24783100619252285,1.240527409033399,0.007825827950556122,0.4177460929552736,-0.20695973182576158,-0.5369760124254127,0.5361951013214351,-1.8564951492549668,-1.8613350278889653,0.0711311244294934,-0.27589713040120256,
2019-05-13,-0.049737841983362396,-0.0472505451520594,0.1572205617539048,-0.07346164784731612,-0.0652360890961613,0.0011634178631445558,0.003292192099632274,0.008602229874932006,-0.00017806267806264042,0.00043110934137202683,0.0007803786943012536,0.0022158252156794234,0.0011292758940146762,0.0,0.0,0.049737841983362396,0.0472505451520594,0.1572205617539048,0.07346164784731612,0.0652360890961613,-0.0011634178631445558,-0.003292192099632274,0.008602229874932006,0.00017806267806264042,-0.00043110934137202683,-0.0007803786943012536,-0.0022158252156794234,0.0011292758940146762,-0.0,-0.0,2.097323850714156,1.051032894881509,0.7422377967917734,0.5312626026623409,1.4522596382581758,0.08505984636434498,0.4831057788938982,-0.22724900773453602,-0.532185878740612,0.3865695161076709,-1.167617960205548,-1.3418535957565736,0.07580021975518789,-0.27589713040120256,
2019-05-14,-0.048221724791375875,-0.047970254812841784,0.1559172310951034,-0.07518257554913521,-0.06930663740372112,0.0012479942948833145,0.003367785390779199,0.008602186384387586,0.0,0.0003313441643557624,0.0008026422372953146,0.002242998774443672,0.0010998436247549891,0.0,0.0,0.048221724791375875,0.047970254812841784,0.1559172310951034,0.07518257554913521,0.06930663740372112,-0.0012479942948833145,-0.003367785390779199,0.008602186384387586,-0.0,-0.0003313441643557624,-0.0008026422372953146,-0.002242998774443672,0.0010998436247549891,-0.0,-0.0,2.002856245462556,1.0645925199616588,0.6965573126139292,0.5746172852182264,1.5404421400081298,0.025386318680268905,0.43638477985030133,-0.22562064163342577,-0.7058576697794939,0.4334447499645903,-1.3642506729563058,-1.519445043934147,-0.058768300161868015,-0.27589713040120256,
2019-05-15,-0.040486653436164644,-0.04276935778799462,0.15628669404414838,-0.07088033347315514,-0.06878996051567798,0.0012077240862966576,0.003355534846053443,0.008174409872797876,0.0,0.0010467014866348823,0.0007752313696613999,0.002221254001915751,0.0010998950366878318,0.0,0.0,0.040486653436164644,0.04276935778799462,0.15628669404414838,0.07088033347315514,0.06878996051567798,-0.0012077240862966576,-0.003355534846053443,0.008174409872797876,-0.0,-0.0010467014866348823,-0.0007752313696613999,-0.002221254001915751,0.0010998950366878318,-0.0,-0.0,1.6340961275468016,0.9104849450301186,0.7026484946048897,0.46031654296685076,1.513265132109662,0.06274631990233896,0.44483120708882534,-0.4086080768444366,-0.6996818837145776,0.11096888636864545,-1.1024159473704023,-1.3555506292044015,-0.06274249992132701,-0.27589713040120256,
2019-05-16,-0.04987411029745725,-0.05515350710300759,0.1581160658418667,-0.08395901354985524,-0.08564989655875987,0.0016709368385874335,0.0038642223029337064,0.008341175430760458,0.0,0.001522255156036545,0.0007899598271219332,0.002248345010445796,0.0009941049228738338,0.0,0.0,0.04987411029745725,0.05515350710300759,0.1581160658418667,0.08395901354985524,0.08564989655875987,-0.0016709368385874335,-0.0038642223029337064,0.008341175430760458,-0.0,-0.001522255156036545,-0.0007899598271219332,-0.002248345010445796,0.0009941049228738338,-0.0,-0.0,2.0345999026890724,1.2513073914342587,0.7535966122639711,0.7932312846252194,1.913893866414081,-0.3001198499870958,0.1200331833859123,-0.3331538070106761,-0.69609839040063,-0.10348951194510385,-1.2308384528202794,-1.5315405537926232,-0.5344515429652652,-0.27589713040120256,
2019-05-17,-0.0517295012977661,-0.06025694688135985,0.1576954583117377,-0.08998210614908664,-0.09100637919793986,0.0022407640871893175,0.004539433538227833,0.008092178247659508,0.0,0.0030031784342265944,0.0008073300628466118,0.0022739281915955534,0.0009663964382705115,0.0,0.0,0.0517295012977661,0.06025694688135985,0.1576954583117377,0.08998210614908664,0.09100637919793986,-0.0022407640871893175,-0.004539433538227833,0.008092178247659508,-0.0,-0.0030031784342265944,-0.0008073300628466118,-0.0022739281915955534,0.0009663964382705115,-0.0,-0.0,2.09305673360123,1.3841196497871868,0.7355122918836476,0.942163115727304,2.022955692402989,-0.7459744165617491,-0.3085898580281803,-0.43757165403431125,-0.6925283328979843,-0.7733344977708011,-1.382703387487001,-1.6941505822277696,-0.6602981726308398,-0.27589713040120256,
2019-05-20,-0.04568984694813372,-0.05650934336575053,0.1537728289351639,-0.08757305433795648,-0.07382086214284411,0.0016480334951671782,0.0039614392137838905,0.007475690379788946,-0.0004444839541292156,0.0013026986561643916,0.0008247729347594657,0.002298752350206934,0.0009663763928458445,0.0,0.0,0.04568984694813372,0.05650934336575053,0.1537728289351639,0.08757305433795648,0.07382086214284411,-0.0016480334951671782,-0.0039614392137838905,0.007475690379788946,0.0004444839541292156,-0.0013026986561643916,-0.0008247729347594657,-0.002298752350206934,0.0009663763928458445,-0.0,-0.0,1.8019530585733141,1.267164666186017,0.6109784946409377,0.8727202410849192,1.5806684065733347,-0.270070472804476,0.06285730296610151,-0.69982294647606,-0.23741957948335643,0.0058008500683308616,-1.5315001331279008,-1.847054210771705,-0.6631378032677065,-0.27589713040120256,
2019-05-21,-0.037654420949787104,-0.05068645552665951,0.15624804695610062,-0.08309862687751335,-0.06943146097245434,0.0019194028920190842,0.004267399921437098,0.0074920758549043495,0.0,0.001838199663370066,0.0007924709696129906,0.0022754253493337817,0.0009663772905821861,0.0,0.0,0.037654420949787104,0.05068645552665951,0.15624804695610062,0.08309862687751335,0.06943146097245434,-0.0019194028920190842,-0.004267399921437098,0.0074920758549043495,-0.0,-0.001838199663370066,-0.0007924709696129906,-0.0022754253493337817,0.0009663772905821861,-0.0,-0.0,1.432298781526113,1.0940887269570623,0.6813011544247732,0.7506751959999755,1.4596014174149567,-0.4804683355006794,-0.12928525180032382,-0.6873175975273155,-0.6832993538451669,-0.23327442907303483,-1.2328978645543576,-1.6738130278981085,-0.6629430213644963,-0.27589713040120256,
2019-05-22,-0.03219691961274129,-0.04737224815508567,0.15706124206512403,-0.08103363712103873,-0.06749266055900305,0.0017809439002671734,0.004220702418907374,0.006145952071720075,0.0,0.0029132226692327734,0.0007600948526047535,0.0022503595109468755,0.0009664134023518471,0.0,0.0,0.03219691961274129,0.04737224815508567,0.15706124206512403,0.08103363712103873,0.06749266055900305,-0.0017809439002671734,-0.004220702418907374,0.006145952071720075,-0.0,-0.0029132226692327734,-0.0007600948526047535,-0.0022503595109468755,0.0009664134023518471,-0.0,-0.0,1.1832590950352928,0.9934711435403931,0.7002915476465746,0.6913249584833622,1.3996975699449314,-0.3633575877903173,-0.09396805448775501,-1.2632466528036106,-0.6771495229375922,-0.719726112112958,-0.9356671512972151,-1.4920305731030081,-0.6625736061452195,-0.27589713040120256,
2019-05-23,-0.030008689816458767,-0.04739006147252067,0.1561280370470044,-0.08223824020517145,-0.07036946933001242,0.002158865816474176,0.004702056796562104,0.00630368043083603,0.0,0.003219468134120884,0.0007749694469028068,0.002273439094316654,0.0009605020850422569,0.0,0.0,0.030008689816458767,0.04739006147252067,0.1561280370470044,0.08223824020517145,0.07036946933001242,-0.002158865816474176,-0.004702056796562104,0.00630368043083603,-0.0,-0.003219468134120884,-0.0007749694469028068,-0.002273439094316654,0.0009605020850422569,-0.0,-0.0,1.080508207901669,0.9869605410020036,0.665783651244615,0.7166558884533505,1.456647503987771,-0.6625603640827427,-0.39623272558121553,-1.185113844024711,-0.6720340657269644,-0.8578072053409124,-1.0649771551847933,-1.6343157402739354,-0.6865285667982174,-0.2692851579620921,
2019-05-24,-0.033848709770835206,-0.053082513937833364,0.1544340562751985,-0.08894991998511992,-0.06711474109127791,0.0022918938163369873,0.004909579554969845,0.005968973185290333,0.0,0.0027197676685568606,0.0007873493206618232,0.0022965124991778385,0.0009527625380754688,0.0,0.0,0.033848709770835206,0.053082513937833364,0.1544340562751985,0.08894991998511992,0.06711474109127791,-0.0022918938163369873,-0.004909579554969845,0.005968973185290333,-0.0,-0.0027197676685568606,-0.0007873493206618232,-0.0022965124991778385,0.0009527625380754688,-0.0,-0.0,1.2399702312060192,1.138309305797724,0.608028158188718,0.8838256054410352,1.3660174656772448,-0.7658217041893326,-0.5241304747176164,-1.319844812006583,-0.6665624491231144,-0.618888780097681,-1.1696866499493768,-1.772900696139159,-0.7185002035182954,-0.2692851579620921,
2019-05-27,-0.029954735061725968,-0.05104696735782599,0.15500410341323698,-0.0882615643401059,-0.06479481381907137,0.0019355269305212364,0.004586173667868287,0.005833413981397497,-0.00017760412041556428,0.001974559237508,0.0007078158268223333,0.0022233945789968956,0.0009705884620291629,0.0,0.0,0.029954735061725968,0.05104696735782599,0.15500410341323698,0.0882615643401059,0.06479481381907137,-0.0019355269305212364,-0.004586173667868287,0.005833413981397497,0.00017760412041556428,-0.001974559237508,-0.0007078158268223333,-0.0022233945789968956,0.0009705884620291629,-0.0,-0.0,1.0631241939447196,1.0732053814602749,0.6199794525224482,0.8590844412884192,1.2990620283999963,-0.4668939222115444,-0.3082139075000569,-1.3668731119189939,-0.4756359321928056,-0.26136036617963754,-0.44294931018632755,-1.2677760224311017,-0.6390760397486268,-0.2692851579620921,
2019-05-28,-0.025671007642585453,-0.04858771488172986,0.1555280471625509,-0.08688454433580706,-0.05789756547077762,0.00176614779587414,0.00444576611404357,0.005867539822758938,-0.00017760412041556428,0.0016963943644130453,0.0007225282890970242,0.0022488045212987195,0.0009256654899440865,0.0,0.0,0.025671007642585453,0.04858771488172986,0.1555280471625509,0.08688454433580706,0.05789756547077762,-0.00176614779587414,-0.00444576611404357,0.005867539822758938,0.00017760412041556428,-0.0016963943644130453,-0.0007225282890970242,-0.0022488045212987195,0.0009256654899440865,-0.0,-0.0,0.8712923761879733,0.9969012131276552,0.6305189175535926,0.8166464704383906,1.1239213949401095,-0.32104958209623147,-0.210635178471314,-1.340772180816929,-0.4695996623094818,-0.12167107398252919,-0.5732697200476551,-1.4265881703512602,-0.8388975856099703,-0.2692851579620921,
2019-05-29,-0.034450816823029196,-0.060358675588275346,0.13409915959494892,-0.09927510030319597,-0.08894830992843239,0.0023840871081379778,0.005087280609165301,0.006154432305480218,0.0,0.0020615655756444085,0.0006927382023045325,0.002224662571876701,0.0009002832874497712,0.0,0.0,0.034450816823029196,0.060358675588275346,0.13409915959494892,0.09927510030319597,0.08894830992843239,-0.0023840871081379778,-0.005087280609165301,0.006154432305480218,-0.0,-0.0020615655756444085,-0.0006927382023045325,-0.002224662571876701,0.0009002832874497712,-0.0,-0.0,1.2421953969570676,1.3145610208221206,-0.033059235376592284,1.129661421173177,1.8530453214514695,-0.8289062384716761,-0.625496205051471,-1.2073219925351184,-0.6512839089980411,-0.28853744607198883,-0.300420060624423,-1.2545350339585115,-0.951219053982133,-0.2692851579620921,
2019-05-30,-0.02183379536743313,-0.050837462295719504,0.14237887106483713,-0.09101490974159454,-0.07486046745511199,0.0022191487185416747,0.0049244389216474005,0.006150823945973834,0.0,0.0016047554930587182,0.0007572420143897585,0.0022974442453114197,0.0009252766695929687,0.0,0.0,0.02183379536743313,0.050837462295719504,0.14237887106483713,0.09101490974159454,0.07486046745511199,-0.0022191487185416747,-0.0049244389216474005,0.006150823945973834,-0.0,-0.0016047554930587182,-0.0007572420143897585,-0.0022974442453114197,0.0009252766695929687,-0.0,-0.0,0.6943325704125218,1.041891714238346,0.2183523046149346,0.9077641356487474,1.4999483524718589,-0.6850394429896751,-0.5116854443659263,-1.1993249474104066,-0.6464147815253862,-0.05712437586029055,-0.8795204632846307,-1.724481505400341,-0.8389884450121942,-0.2692851579620921,
2019-05-31,-0.01940537225337724,-0.0515694245691628,0.13937014003030054,-0.09256357488038292,-0.08028145498316319,0.003205598459889991,0.005993576930450439,0.006534759584841238,0.0,0.003676874629047422,0.0007321780833813296,0.0022705729946612685,0.0007002142405578794,0.0,0.0,0.01940537225337724,0.0515694245691628,0.13937014003030054,0.09256357488038292,0.08028145498316319,-0.003205598459889991,-0.005993576930450439,0.006534759584841238,-0.0,-0.003676874629047422,-0.0007321780833813296,-0.0022705729946612685,0.0007002142405578794,-0.0,-0.0,0.5870470539649731,1.0544845732908374,0.12191781738810774,0.94050304891012,1.613910055267009,-1.5110726988348975,-1.2218795815764316,-1.0270207737735846,-0.6406304895460718,-1.0746660878174799,-0.6465050927466065,-1.5300361258391582,-1.8329194333998158,-0.2692851579620921,
2019-06-03,-0.00031718297587501887,-0.03532014139187756,0.15584782926877133,-0.07759185889596831,-0.056863411401579134,0.002938051995964086,0.00582317113941877,0.00640642210190861,0.0,0.003657044633611717,0.0008465124274321667,0.0023924428514177087,0.0007714483954244151,0.0,0.0,0.00031718297587501887,0.03532014139187756,0.15584782926877133,0.07759185889596831,0.056863411401579134,-0.002938051995964086,-0.00582317113941877,0.00640642210190861,-0.0,-0.003657044633611717,-0.0008465124274321667,-0.0023924428514177087,0.0007714483954244151,-0.0,-0.0,-0.23023103701949735,0.6015168750146233,0.6263313243190538,0.5475560811122793,1.050752516311112,-1.2721282528257245,-1.098717380878772,-1.0733638595979704,-0.6347264362434961,-1.0577478483903489,-1.6788456405428596,-2.3149620438094325,-1.502379611376151,-0.2692851579620921,
2019-06-04,0.00041125311876588633,-0.036709193321332045,0.15467497008059808,-0.0793127865977874,-0.051085202674972296,0.0034482145713727874,0.006449082554496277,0.006674281277428389,0.0,0.004100936302584124,0.0008115935420205389,0.0023656453331344363,0.0007716878885282051,0.0,0.0,-0.00041125311876588633,0.036709193321332045,0.15467497008059808,0.0793127865977874,0.051085202674972296,-0.0034482145713727874,-0.006449082554496277,0.006674281277428389,-0.0,-0.004100936302584124,-0.0008115935420205389,-0.0023656453331344363,0.0007716878885282051,-0.0,-0.0,-0.2605065722807654,0.635520951578036,0.5844166572979062,0.5867627424349108,0.9091923753194083,-1.6904659908695783,-1.5098725747241102,-0.9514860792393405,-0.6315024332611326,-1.2704270828465751,-1.3537597943270179,-2.111184714044345,-1.490292031889004,-0.2692851579620921,
2019-06-05,0.0038421719861847503,-0.03522319324770873,0.15496596721311562,-0.07828013736241468,-0.04570142877228467,0.003926864372145955,0.007055328629780977,0.006896114057964373,0.0,0.004624042775223769,0.0009207851574501991,0.0024856710229497203,0.0008709893667113099,0.0,0.0,-0.0038421719861847503,0.03522319324770873,0.15496596721311562,0.07828013736241468,0.04570142877228467,-0.003926864372145955,-0.007055328629780977,0.006896114057964373,-0.0,-0.004624042775223769,-0.0009207851574501991,-0.0024856710229497203,0.0008709893667113099,-0.0,-0.0,-0.4063881797823399,0.5904127741871995,0.5877557354121732,0.5546967021670556,0.7787418887129194,-2.0725117589060353,-1.904050699446656,-0.8500287856241837,-0.6264738049883505,-1.5219996712116861,-2.3306433340783155,-2.859451081359095,-1.0476981774409864,-0.2692851579620921,
2019-06-07,0.00497040201054455,-0.034300085810571646,0.11744928728678394,-0.0779359981291915,-0.01644986317639341,0.0038767779667565616,0.007123731962345392,0.006897267054779334,0.0,0.0045827952460197885,0.0008833874019911203,0.002456378771050538,0.0008812957420235265,0.0,0.0,-0.00497040201054455,0.034300085810571646,0.11744928728678394,0.0779359981291915,0.01644986317639341,-0.0038767779667565616,-0.007123731962345392,0.006897267054779334,-0.0,-0.0045827952460197885,-0.0008833874019911203,-0.002456378771050538,0.0008812957420235265,-0.0,-0.0,-0.4545444116195576,0.560482398031803,-0.5797246769959932,0.5402101225808823,0.09280382130754992,-2.004936876136299,-1.9290804659195435,-0.8428137668135944,-0.6232723535328631,-1.4873109268419489,-1.966357441138338,-2.618994574560706,-0.9986829461095217,-0.2692851579620921,
2019-06-10,0.019714905730105592,-0.02001883020126871,0.12920537375013086,-0.06451317881926821,-0.003891718167617797,0.0033827877367285097,0.00675714801138505,0.006896207176228391,-0.0001769441741130695,0.004633823798657177,0.0008981625426971451,0.002476022135260436,0.0008519878715768101,0.0,0.0,-0.019714905730105592,0.02001883020126871,0.12920537375013086,0.06451317881926821,0.003891718167617797,-0.0033827877367285097,-0.00675714801138505,0.006896207176228391,0.0001769441741130695,-0.004633823798657177,-0.0008981625426971451,-0.002476022135260436,0.0008519878715768101,-0.0,-0.0,-1.0829844070522074,0.16505826783534985,-0.2179667113845099,0.1871464092250198,-0.20083086260154334,-1.5810867940141633,-1.6635539505171808,-0.8364025596033442,-0.43233387304505533,-1.499864280104361,-2.081496230325353,-2.7017424927956637,-1.1222707152320033,-0.2692851579620921,
2019-06-11,0.024732649239653348,-0.01425349696478817,0.12300212187208481,-0.059178055972212595,0.013677832366431941,0.002392142765210492,0.005871219150120677,0.007732518637131087,-0.0008847208705653475,0.00387172293759952,0.0008609279033533479,0.002447722931625984,0.000803647537010884,0.0,0.0,-0.024732649239653348,0.01425349696478817,0.12300212187208481,0.059178055972212595,-0.013677832366431941,-0.002392142765210492,-0.005871219150120677,0.007732518637131087,0.0008847208705653475,-0.00387172293759952,-0.0008609279033533479,-0.002447722931625984,0.000803647537010884,-0.0,-0.0,-1.2913911041499846,0.004353924963627528,-0.41507426656391644,0.04400146014973565,-0.6107834840842183,-0.7588400544912981,-1.0622717116125058,-0.47444996277303086,0.3321268162200628,-1.110302905026581,-1.7378964724936885,-2.4860230459932167,-1.326899761721724,-0.2692851579620921,
