experiment_id,experiment_name,signal_set_type,year_month,risk_ticker,hsi_direction,hsi_intensity,positive_count,negative_count,neutral_count,valid_signal_count,min_valid_signals,state_valid,hsi_state,state_reason,active_signals,score_return,score_ma_pos,score_momentum,score_vol,score_ma20_gap,score_ma60_gap,score_vol20,score_drawdown_60,score_risk_vs_cash_ret20
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2019-07,069500,0.077732,0.089835,3,0,3,6,4,True,neutral_watch,"neutral/watch: direction=0.078, positive=3, negative=0, neutral=3","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",1.5989084744270246,1.4881864901046034,1.939922324366256,-0.0532504533049556,,,-0.0103013243474667,-0.2995177700926342,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2019-08,069500,0.128729,0.128729,4,0,2,6,4,True,neutral_watch,"neutral/watch: direction=0.129, positive=4, negative=0, neutral=2","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",1.8018027027373889,1.1694190179292463,1.4206062588079384,2.38203165122296,,,0.6007797151164664,0.3491169347653201,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2019-09,069500,-0.319366,0.319366,0,5,1,6,4,True,risk_relief,"risk relief: direction=-0.319, negative=5, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",-6.743479321745118,-3.857793319926116,-3.483492093399473,-3.230457028562894,,,-0.8024722739180911,-1.0442383479789934,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2019-10,069500,-0.157147,0.157147,0,3,3,6,4,True,risk_relief,"risk relief: direction=-0.157, negative=3, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",-0.8171163843631651,-4.112752850975148,-2.5334706318515887,-0.6072031385317431,,,-0.1585534601299688,-1.199710512781614,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2019-11,069500,0.000301,0.176078,2,1,3,6,4,True,neutral_watch,"neutral/watch: direction=0.000, positive=2, negative=1, neutral=3","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",1.1806499583660397,-0.1484629331541922,-4.923937126199169,3.311163368676663,,,0.7995588114584034,-0.2009004498399463,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2019-12,069500,-0.415824,0.415824,0,5,1,6,4,True,risk_relief,"risk relief: direction=-0.416, negative=5, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",-6.099789056596972,-7.223916122146935,-6.6066182759422665,-3.176609890755117,,,-0.800821317440009,-1.0416932065432407,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2020-01,069500,0.328346,0.355839,5,0,1,6,4,True,risk_warning,"risk warning: direction=0.328, positive=5, negative=0","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",3.605938502343237,1.4983503024457112,-0.8247967150996547,10.0,,,4.203537727867303,1.217711843450487,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2020-02,069500,0.586935,0.586935,6,0,0,6,4,True,accident_zone,"strong risk direction: direction=0.587, intensity=0.587, positive=6","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",5.977193202625616,9.594867876654952,2.588677548942118,10.0,,,4.049567295328832,3.0057783680561854,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2020-03,069500,0.690624,0.690624,6,0,0,6,4,True,accident_zone,"strong risk direction: direction=0.691, intensity=0.691, positive=6","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",6.9956055012699885,6.896573618558075,8.902897351526692,10.0,,,5.763346399745615,2.879011906959096,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2020-04,069500,0.003797,0.187057,2,1,3,6,4,True,neutral_watch,"neutral/watch: direction=0.004, positive=2, negative=1, neutral=3","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",-5.00177988035198,-0.4960446366956942,0.6845906038703651,3.1254600634050704,,,0.7873174896337045,1.1282492900862795,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2020-05,069500,-0.096168,0.096168,0,2,4,6,4,True,neutral_watch,"neutral/watch: direction=-0.096, positive=0, negative=2, neutral=4","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",-2.250723952457305,-3.067051565130174,-0.0218783911818456,-0.0449047766040451,,,-0.0100170630792723,-0.3755107326996365,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2020-06,069500,-0.048583,0.206722,1,2,3,6,4,True,neutral_watch,"neutral/watch: direction=-0.049, positive=1, negative=2, neutral=3","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",-0.9194680191371042,-2.270448852343306,-4.086864384861364,3.7895385305463503,,,0.9546288365166212,-0.3823727157044885,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2020-07,069500,-0.216172,0.216172,0,4,2,6,4,True,risk_relief,"risk relief: direction=-0.216, negative=4, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",-2.1451009928364537,-4.243518646153129,-3.974959113435193,-1.5030569615742242,,,-0.3745861950298867,-0.7290933061944688,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2020-08,069500,-0.107331,0.107331,0,2,4,6,4,True,neutral_watch,"neutral/watch: direction=-0.107, positive=0, negative=2, neutral=4","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",-0.3767360830203895,-2.2618469562537418,-3.364306612448182,-0.2343615906930971,,,-0.056228794463263,-0.1463968445807382,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2020-09,069500,-0.124062,0.150094,0,2,4,6,4,True,neutral_watch,"neutral/watch: direction=-0.124, positive=0, negative=2, neutral=4","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",0.7809560473815396,-0.6116589598064467,-5.818011579029163,-1.2324724523061217,,,-0.3055463286176824,-0.2570098781448474,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2020-10,069500,0.005062,0.144411,2,1,3,6,4,True,neutral_watch,"neutral/watch: direction=0.005, positive=2, negative=1, neutral=3","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",1.8022032105890888,2.578080137115737,-0.872046967281743,-2.6465931655531323,,,-0.6618377366842993,0.1039166226147186,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2020-11,069500,-0.302596,0.302596,0,4,2,6,4,True,risk_relief,"risk relief: direction=-0.303, negative=4, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",-5.577898138025023,-3.380368878179945,-5.7983369967135445,-2.2703808589219667,,,-0.565784899628031,-0.5630106287572205,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2020-12,069500,-0.37097,0.37097,0,4,2,6,4,True,risk_relief,"risk relief: direction=-0.371, negative=4, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",-4.394056016087983,-6.559175949838099,-8.31900845232745,-1.801632849433746,,,-0.448545502011181,-0.735752073363535,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2021-01,069500,-0.097342,0.172438,1,2,3,6,4,True,neutral_watch,"neutral/watch: direction=-0.097, positive=1, negative=2, neutral=3","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",-0.3463247148843267,-2.015609924944105,-5.731456256718529,1.6579032378294811,,,0.4191978962587045,0.1757807839472984,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2021-02,069500,0.001162,0.094856,1,1,4,6,4,True,neutral_watch,"neutral/watch: direction=0.001, positive=1, negative=1, neutral=4","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",2.6596377966575915,-0.401098592721818,-2.405342084811412,0.1755506447234794,,,0.0453534644772598,-0.0043834189194859,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2021-03,069500,-0.035551,0.164461,2,2,2,6,4,True,conflict,"positive=2, negative=2, conflict_ratio=0.33, direction=-0.036","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",2.729817636231562,1.13748488270008,-1.5920377029112098,-3.4611375939499007,,,-0.8722073815529922,-0.0749897037289755,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2021-04,069500,-0.005601,0.273285,2,2,2,6,4,True,conflict,"positive=2, negative=2, conflict_ratio=0.33, direction=-0.006","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",3.811503908934392,4.007180315032407,0.2118474252039246,-6.589314917921179,,,-1.6243757398179532,-0.1528946270305334,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2021-05,069500,0.093738,0.244093,3,1,2,6,4,True,neutral_watch,"neutral/watch: direction=0.094, positive=3, negative=1, neutral=2","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",2.864418016667245,4.3657900851004685,2.9047247251138373,-3.4704576933046245,,,-0.8726801041532626,-0.1675072010396077,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2021-06,069500,0.001971,0.291031,3,3,0,6,4,True,conflict,"positive=3, negative=3, conflict_ratio=0.50, direction=0.002","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",1.2576851867950571,3.70673132161688,3.825645909969767,-6.092574406067878,,,-1.529107751560004,-1.0501275633489917,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2021-07,069500,0.228044,0.381697,3,1,2,6,4,True,risk_warning,"risk warning: direction=0.228, positive=3, negative=1","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",4.369831826301918,5.842375178571042,7.428385132968462,-3.6833655816296993,,,-0.9262212278139704,0.6516421806593553,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2021-08,069500,0.262379,0.262379,4,0,2,6,4,True,risk_warning,"risk warning: direction=0.262, positive=4, negative=0","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",3.12833116880325,4.793426932858963,6.627851347777833,0.1242878275244177,,,0.0276035905843892,1.041255309953951,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2021-09,069500,0.278571,0.361878,4,1,1,6,4,True,risk_warning,"risk warning: direction=0.279, positive=4, negative=1","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",3.3909135142046773,6.20658914355664,6.975677688960939,-1.99784256937744,,,-0.5013745089744742,2.6403050767764644,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2021-10,069500,0.308955,0.308955,4,0,2,6,4,True,risk_warning,"risk warning: direction=0.309, positive=4, negative=0","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",3.285308017085465,5.346426500573221,6.6555671334048245,0.5297703406731954,,,0.1331679487095543,2.58706192427016,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2021-11,069500,0.321341,0.321341,4,0,2,6,4,True,risk_warning,"risk warning: direction=0.321, positive=4, negative=0","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",4.732458636389156,5.978941069524863,5.8688720873978575,0.4043312337126074,,,0.0988063572877544,2.197068298924284,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2021-12,069500,-0.041976,0.193134,2,3,1,6,4,True,conflict,"positive=2, negative=3, conflict_ratio=0.33, direction=-0.042","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",-1.1216859631583995,1.49369580100845,3.04105123151345,-3.926996551029049,,,-0.9885753157332328,-1.0160278418544024,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2022-01,069500,0.497754,0.497754,6,0,0,6,4,True,accident_zone,"strong risk direction: direction=0.498, intensity=0.498, positive=6","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",10.0,7.163730210749238,5.788714100680864,4.151801067746652,,,1.0274048759540015,1.733587927491216,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2022-02,069500,0.290434,0.328803,5,1,0,6,4,True,risk_warning,"risk warning: direction=0.290, positive=5, negative=1","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",-1.1510682935859833,4.037206218335059,3.954648715833804,7.432440136959755,,,1.8566444590048583,1.2961750399282268,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2022-03,069500,0.060678,0.179874,2,1,3,6,4,True,neutral_watch,"neutral/watch: direction=0.061, positive=2, negative=1, neutral=3","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",-3.233610283772088,-0.342259671153962,2.6043848777048337,3.094071521923718,,,0.7647493425035253,0.7533429787469521,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2022-04,069500,0.078092,0.089265,2,0,4,6,4,True,neutral_watch,"neutral/watch: direction=0.078, positive=2, negative=0, neutral=4","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",1.2140519365173994,0.6138239196447369,2.307730700258706,0.703010465256604,,,0.1820871985718786,-0.3351891117799259,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2022-05,069500,-0.047385,0.197908,1,2,3,6,4,True,neutral_watch,"neutral/watch: direction=-0.047, positive=1, negative=2, neutral=3","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",-3.621316448965717,-2.3715400661791635,-0.6559155604432514,3.6091804142427977,,,0.906521426488356,-0.7100309406596874,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2022-06,069500,0.652599,0.652599,6,0,0,6,4,True,accident_zone,"strong risk direction: direction=0.653, intensity=0.653, positive=6","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",10.0,10.0,10.0,5.296273435768645,,,1.331812122979463,2.527833704640912,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2022-07,069500,-0.218266,0.230676,0,3,3,6,4,True,risk_relief,"risk relief: direction=-0.218, negative=3, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",-9.147551394619164,-2.8717244504177195,-0.1911955962395831,-1.0126994028584513,,,-0.2450807313128393,0.3723096210152991,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2022-08,069500,-0.118351,0.118351,0,3,3,6,4,True,neutral_watch,"neutral/watch: direction=-0.118, positive=0, negative=3, neutral=3","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",-2.0027164078536,-2.790546697335705,-0.0074577516075926,-1.6605524362286916,,,-0.4112467998669746,-0.2285480280155833,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2022-09,069500,0.55072,0.55072,5,0,1,6,4,True,accident_zone,"strong risk direction: direction=0.551, intensity=0.551, positive=5","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",9.413591722638774,10.0,8.286865511946187,2.608638281661629,,,0.6563911570245412,2.0776918297831144,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2022-10,069500,-0.171481,0.282809,1,3,2,6,4,True,risk_relief,"risk relief: direction=-0.171, negative=3, positive=1","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",-7.657986547399095,-3.5479289490426327,-2.4227815096266245,2.4466157879917643,,,0.6156548773694002,0.2775795132816526,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2022-11,069500,-0.332538,0.415786,1,4,1,6,4,True,risk_relief,"risk relief: direction=-0.333, negative=4, positive=1","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",-5.331566709647012,-8.421226423492499,-6.852290283448909,1.9934201568359524,,,0.504040468216995,-1.844635763046525,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2022-12,069500,-0.010403,0.215074,1,2,3,6,4,True,neutral_watch,"neutral/watch: direction=-0.010, positive=1, negative=2, neutral=3","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",5.030448851553162,0.8507938409286477,-3.763076761674728,-2.3987328092658298,,,-0.6025016040365916,0.2588709771857462,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2023-01,069500,-0.432353,0.432353,0,5,1,6,4,True,risk_relief,"risk relief: direction=-0.432, negative=5, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",-7.525878143903185,-6.45860405066146,-8.920609973055367,-1.4077468479969026,,,-0.3487380063831902,-1.2796001845659344,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2023-02,069500,-0.126995,0.128316,0,2,4,6,4,True,neutral_watch,"neutral/watch: direction=-0.127, positive=0, negative=2, neutral=4","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",0.0396273529113824,-3.122743353440038,-3.5397036088566827,-0.0781670730630996,,,-0.0254111100836679,-0.8932787365577947,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2023-03,069500,-0.339448,0.339448,0,5,1,6,4,True,risk_relief,"risk relief: direction=-0.339, negative=5, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",-1.9464636184861064,-5.028222679381188,-9.239745295193428,-2.2235599430169084,,,-0.5613223718116735,-1.367567177181661,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2023-04,069500,-0.303958,0.303958,0,5,1,6,4,True,risk_relief,"risk relief: direction=-0.304, negative=5, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",-1.071445197700729,-2.8009305212127824,-4.993668167590232,-6.745902012800799,,,-1.6858430850125072,-0.93967759907699,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2023-05,069500,-0.367768,0.367768,0,6,0,6,4,True,risk_relief,"risk relief: direction=-0.368, negative=6, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",-3.326671496820045,-5.363173679562011,-5.345518046734313,-5.453752386925355,,,-1.3751031491456198,-1.2018349624307458,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2023-06,069500,-0.280407,0.28461,0,4,2,6,4,True,risk_relief,"risk relief: direction=-0.280, negative=4, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",0.1260839561107779,-1.8714243938160264,-4.440544762821738,-7.902403437607298,,,-1.9997786178180497,-0.7363497993682633,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2023-07,069500,-0.028218,0.22784,2,2,2,6,4,True,conflict,"positive=2, negative=2, conflict_ratio=0.33, direction=-0.028","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",0.8316696850391938,-2.669899877423463,-4.064417517326242,4.129729172237229,,,1.027260618304561,-0.9474002870150088,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2023-08,069500,-0.080656,0.185583,1,2,3,6,4,True,neutral_watch,"neutral/watch: direction=-0.081, positive=1, negative=2, neutral=3","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",2.700555711707043,0.447240075318724,-0.8030386461590621,-5.58618649968354,,,-1.400840737140285,-0.1971166041069909,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2023-09,069500,0.046372,0.205682,3,1,2,6,4,True,neutral_watch,"neutral/watch: direction=0.046, positive=3, negative=1, neutral=2","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",2.119540709186305,3.438498933040264,1.5362879260770568,-3.819964502386576,,,-0.9593561653711048,0.4673002043716704,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2023-10,069500,0.450273,0.450273,5,0,1,6,4,True,accident_zone,"strong risk direction: direction=0.450, intensity=0.450, positive=5","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",5.749614155529202,9.024235429306165,6.745326386458136,2.7449346324020807,,,0.683514292445093,2.0687657020778927,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2023-11,069500,-0.078739,0.266574,2,3,1,6,4,True,conflict,"positive=2, negative=3, conflict_ratio=0.33, direction=-0.079","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",-5.435203394324187,-1.5161031306507895,-2.673374880041809,4.504968281817416,,,1.130079659592,-0.7347261441484796,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2023-12,069500,-0.399278,0.399278,0,5,1,6,4,True,risk_relief,"risk relief: direction=-0.399, negative=5, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",-6.053911441114266,-9.2761082698004,-4.334075218398732,-2.397168728965162,,,-0.6047405883802878,-1.290659826107097,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2024-01,069500,0.25379,0.25379,5,0,1,6,4,True,risk_warning,"risk warning: direction=0.254, positive=5, negative=0","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",7.610823612027239,1.909358177121383,2.990303237379245,1.0612531819749464,,,0.2669028845922834,1.3887691415346664,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2024-02,069500,-0.137466,0.245405,1,3,2,6,4,True,neutral_watch,"neutral/watch: direction=-0.137, positive=1, negative=3, neutral=2","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",-4.066632028349968,-2.7747899357739447,-3.89975148840574,2.588824321728548,,,0.6493263388430087,-0.7449655456223088,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2024-03,069500,-0.28421,0.331697,1,4,1,6,4,True,risk_relief,"risk relief: direction=-0.284, negative=4, positive=1","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",-4.792701406256338,-7.217326615186341,-5.268985423691852,1.1419006782018046,,,0.2827131243258482,-1.1982048099793057,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2024-04,069500,0.060965,0.22594,2,1,3,6,4,True,neutral_watch,"neutral/watch: direction=0.061, positive=2, negative=1, neutral=3","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",3.8738004469443625,-0.6802366671689003,-4.1515102170089095,3.78194080872178,,,0.9514033269576782,-0.1175137818511699,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2024-05,069500,0.143286,0.154942,3,0,3,6,4,True,neutral_watch,"neutral/watch: direction=0.143, positive=3, negative=0, neutral=3","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",3.1362685354075914,4.171281708952134,1.0933524638538945,-0.2820290073729388,,,-0.0676409142884473,0.5459318590763392,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2024-06,069500,-0.316146,0.316146,0,6,0,6,4,True,risk_relief,"risk relief: direction=-0.316, negative=6, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",-6.088112503640813,-3.5658689245937625,-2.912000406480582,-4.230658523279921,,,-1.057764197596021,-1.114354092250656,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2024-07,069500,0.00877,0.119458,2,1,3,6,4,True,neutral_watch,"neutral/watch: direction=0.009, positive=2, negative=1, neutral=3","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",1.9112434380602443,1.4289682823892131,-2.3849933297397503,-0.7554897427210192,,,-0.1801776199256249,0.5066305045573647,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2024-08,069500,0.44876,0.44876,6,0,0,6,4,True,accident_zone,"strong risk direction: direction=0.449, intensity=0.449, positive=6","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",4.868146220386087,3.76704143781794,3.3696902178722272,10.0,,,3.2318523039225173,1.6888445813615598,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2024-09,069500,0.406065,0.406065,5,0,1,6,4,True,accident_zone,"strong risk direction: direction=0.406, intensity=0.406, positive=5","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",4.930371697423367,5.446118142100762,8.754198400449443,2.4178786532857903,,,0.6102772252551429,2.2050574000882563,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2024-10,069500,0.253907,0.314687,4,1,1,6,4,True,risk_warning,"risk warning: direction=0.254, positive=4, negative=1","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",3.8269683055378994,5.195158168856673,6.715477319341194,-1.4585991067061137,,,-0.3647945862918459,1.3202007964773588,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2024-11,069500,0.342954,0.342954,4,0,2,6,4,True,risk_warning,"risk warning: direction=0.343, positive=4, negative=0","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",4.172299215573673,6.2005818563420085,8.796546663537447,0.1245210877241832,,,0.0277624590889822,1.255509383456335,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2024-12,069500,0.254995,0.254995,3,0,3,6,4,True,risk_warning,"risk warning: direction=0.255, positive=3, negative=0","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",1.6023398891869565,4.908894822182772,7.164555513279225,0.6941061719900189,,,0.1775119355476107,0.7523099373462394,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2025-01,069500,-0.066225,0.195861,1,2,3,6,4,True,neutral_watch,"neutral/watch: direction=-0.066, positive=1, negative=2, neutral=3","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",-3.772401388944492,0.0817155214435265,3.807356138233848,-2.952184102668479,,,-0.7398721372537962,-0.398125274746071,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2025-02,069500,0.025679,0.047282,1,0,5,6,4,True,neutral_watch,"neutral/watch: direction=0.026, positive=1, negative=0, neutral=5","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",-0.6191740304494343,0.2454868918607371,1.2642052656364764,0.5434317696845832,,,0.1356939003371944,-0.0289314414260716,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2025-03,069500,-0.007951,0.045838,1,0,5,6,4,True,neutral_watch,"neutral/watch: direction=-0.008, positive=1, negative=0, neutral=5","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",-0.2284465842584368,1.080259838059151,-0.1493924695862951,-0.9902762465919408,,,-0.2455698135292891,0.0563494198876231,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2025-04,069500,0.054505,0.228056,2,2,2,6,4,True,conflict,"positive=2, negative=2, conflict_ratio=0.33, direction=0.055","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",-1.1631028399347194,-2.9453700391546302,-0.7071867911940497,6.767366449374331,,,1.7094663923771944,-0.3908906803776417,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2025-05,069500,-0.37396,0.37396,0,5,1,6,4,True,risk_relief,"risk relief: direction=-0.374, negative=5, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",-5.4179205916534015,-6.532485575607099,-5.517573391235939,-3.115594955412772,,,-0.7828710045779483,-1.07117313924833,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2025-06,069500,-0.51952,0.51952,0,4,2,6,4,True,risk_relief,"risk relief: direction=-0.520, negative=4, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",-8.94393830260774,-10.0,-10.0,-0.9504541814478564,,,-0.2363336066439974,-1.0404976355907387,
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,2025-07,069500,-0.376405,0.376405,0,5,1,6,4,True,risk_relief,"risk relief: direction=-0.376, negative=5, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_vol20, score_drawdown_60",-1.8837511391552504,-6.577471959236451,-8.34678802246501,-3.674693937267982,,,-0.9167540776722995,-1.1848188384568172,
