year_month,ticker,name,asset_class,underlying_asset,risk_group,score_method_source,benchmark_rs_note,score_return,score_ma_pos,score_momentum,score_vol,score_rs,score_ma20_gap,score_ma60_gap,score_vol20,score_drawdown_60,score_risk_vs_cash_ret20
2020-07,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-0.6699145734234696,-1.0440419206042848,-2.915670153795321,-4.832798283726755,2.608218794986435,,,,,
2020-07,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,6.092921342729466,7.174149576631863,6.16060493332866,-6.854271517455965,2.728626243274704,,,,,
2020-08,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-0.3767360830203895,-2.2618469562537418,-3.364306612448182,-0.2343615906930971,,,,,,
2020-08,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,6.231902659299148,5.747512403512376,5.469077317837491,-3.060520691999354,0.1894499155679976,,,,,
2020-08,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,7.816491107166525,10.0,10.0,-4.01859396357195,-0.0135941489364821,,,,,
2020-09,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,0.7809560473815396,-0.6116589598064467,-5.818011579029163,-1.2324724523061217,,,,,,
2020-09,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-4.593576961583199,0.2593742478488068,-0.2934813233448253,-2.7699687850923844,-0.5512505874304926,,,,,
2020-09,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,5.384708103475124,8.074127883737544,10.0,-1.9387435806879127,-0.3995767548673813,,,,,
2020-10,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,1.8022032105890888,2.578080137115737,-0.872046967281743,-2.6465931655531323,,,,,,
2020-10,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,4.457641805101244,3.697950668446527,4.285394274596224,-2.5790948451452045,-0.9168470534350734,,,,,
2020-10,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,2.8478152086403123,6.0584949067381135,7.895223069207205,4.14307603257898,-1.0728414856713206,,,,,
2020-11,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-5.577898138025023,-3.380368878179945,-5.7983369967135445,-2.2703808589219667,,,,,,
2020-11,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,2.7669621872711456,5.488451587957517,6.633513343218991,-2.7722487573461696,6.3997077555838535,,,,,
2020-11,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,4.939558022077577,6.137353802017229,7.795820972923078,-4.390021134953747,6.270356879837653,,,,,
2020-12,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-4.394056016087983,-6.559175949838099,-8.31900845232745,-1.801632849433746,,,,,,
2020-12,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,1.606031880395642,4.689450342611537,6.432035525953549,-2.451468410020213,5.0752366759590135,,,,,
2020-12,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,3.613013850398232,5.490757549798807,6.293809892645454,-2.6809267399531937,5.038712295442953,,,,,
2021-01,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-0.3463247148843267,-2.015609924944105,-5.731456256718529,1.6579032378294811,,,,,,
2021-01,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,0.5783211155806773,3.266819709016369,5.094078790172324,-2.496430519264236,1.2374999723324345,,,,,
2021-01,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,0.6393607374693848,3.6008081417771933,4.872234075463248,4.4049473447748015,1.212710136512883,,,,,
2021-02,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,2.6596377966575915,-0.401098592721818,-2.405342084811412,0.1755506447234794,,,,,,
2021-02,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,2.21975249409862,4.2733185490853005,4.512843974525569,-1.888708449266319,-2.7406990915868894,,,,,
2021-02,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,0.9788970348420554,2.7175347637967056,3.808148678933043,-1.3530353951842806,-2.786814503441433,,,,,
2021-03,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,2.729817636231562,1.13748488270008,-1.5920377029112098,-3.4611375939499007,,,,,,
2021-03,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,4.206677124147555,4.135286327215286,5.493546109646424,2.9825024503768995,-2.0693456143630047,,,,,
2021-03,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,1.5962956285112493,2.4729909910911707,3.1006862261439743,-1.9307863565832768,-2.164297043369617,,,,,
2021-04,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,3.811503908934392,4.007180315032407,0.2118474252039246,-6.589314917921179,,,,,,
2021-04,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-0.7151642434764499,2.5894622673171908,3.6966422278708593,0.9576696212976624,-3.141160562826882,,,,,
2021-04,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,1.0240895717568912,2.087998804671785,2.508734360250463,-3.256155067998971,-3.101355309522304,,,,,
2021-05,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,2.864418016667245,4.3657900851004685,2.9047247251138373,-3.4704576933046245,,,,,,
2021-05,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,4.591892877110128,5.376891022376443,4.372299696268179,2.073510743602553,-3.0837809973187182,,,,,
2021-05,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,1.301862585700539,2.6892053849306685,2.4577787609458874,0.206145641913924,-3.203452122254592,,,,,
2021-06,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,1.2576851867950571,3.70673132161688,3.825645909969767,-6.092574406067878,,,,,,
2021-06,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,7.270830230821752,9.653218852354108,6.386582134955072,10.0,-1.195969889021063,,,,,
2021-06,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,10.0,10.0,8.264726888557647,3.384746478458648,-1.37035087110611,,,,,
2021-07,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,4.369831826301918,5.842375178571042,7.428385132968462,-3.6833655816296993,,,,,,
2021-07,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-8.478784463522336,-1.9761573955755576,0.3782307042783801,9.716434624242154,-4.761083271329138,,,,,
2021-07,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-4.879557329715381,5.190396263387148,4.098245868491151,2.256084325993939,-4.524035054504041,,,,,
2021-08,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,3.12833116880325,4.793426932858963,6.627851347777833,0.1242878275244177,,,,,,
2021-08,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-3.9175088531887914,-6.692628069004638,-2.931500207803759,-0.4271468176971881,-2.9822221675062286,,,,,
2021-08,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,2.1905347973784823,5.336862657161218,7.693447701495925,2.3111076522430785,-2.827032066341377,,,,,
2021-09,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,3.3909135142046773,6.20658914355664,6.975677688960939,-1.99784256937744,,,,,,
2021-09,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,10.0,10.0,6.31205641649032,-1.4311459477301527,-2.846136509303336,,,,,
2021-09,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-5.840482653363212,-1.3396317721777886,-0.778628905318234,1.412348878773781,-3.2567967200454766,,,,,
2021-10,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,3.285308017085465,5.346426500573221,6.6555671334048245,0.5297703406731954,,,,,,
2021-10,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,10.0,10.0,10.0,10.0,-3.3983933323494044,,,,,
2021-10,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,5.146579569468875,6.281229383764368,6.255329138724744,5.871168771517615,-4.061241103865814,,,,,
2021-11,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,4.732458636389156,5.978941069524863,5.8688720873978575,0.4043312337126074,,,,,,
2021-11,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-10.0,-3.4855425399875712,-0.3479472495894758,4.446443602808421,-4.581828949515808,,,,,
2021-11,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-5.150153290107675,-0.1551158153463236,0.4939835262390223,0.6463805961774152,-3.8536087882360617,,,,,
2021-12,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-1.1216859631583995,1.49369580100845,3.04105123151345,-3.926996551029049,,,,,,
2021-12,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-3.3243349418205046,-4.936398633787324,-3.251779761936049,1.338949495172821,2.148171415969827,,,,,
2021-12,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-7.592695271792732,-6.822208961095841,-8.1339909131513,2.3928008408752897,2.211352887127991,,,,,
2022-01,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,10.0,7.163730210749238,5.788714100680864,4.151801067746652,,,,,,
2022-01,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,7.051204918407045,3.7485624951778633,3.524877705685125,8.016389269117377,-9.475471456250304,,,,,
2022-01,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-0.6943414978318757,-5.551973710969379,-6.858521850032899,4.796241417308757,-9.96427137707685,,,,,
2022-02,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-1.1510682935859833,4.037206218335059,3.954648715833804,7.432440136959755,,,,,,
2022-02,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-1.9844871828053048,-0.7878969801857343,1.8121779310116184,5.642243333179044,-1.9715417583899573,,,,,
2022-02,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-8.098531840561334,-8.729607406942574,-9.651625716694037,-1.7762213730080931,-1.8670853652207613,,,,,
2022-03,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-3.2336102837720877,-0.342259671153962,2.6043848777048337,3.094071521923718,,,,,,
2022-03,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,8.339012117235283,8.492156710377207,10.0,10.0,3.975267023665851,,,,,
2022-03,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,0.583566759633941,-2.117500242485529,-4.4041670129918,7.5733197285593,2.751212384144173,,,,,
2022-04,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,1.2140519365173994,0.6138239196447369,2.307730700258706,0.703010465256604,,,,,,
2022-04,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,1.4540773383903671,5.441280909298513,6.5926895845007,8.607772663269545,-1.4234550226546552,,,,,
2022-04,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-1.926407505403243,-4.62371571799399,-5.032534849150326,9.576187456802968,-2.136228763166624,,,,,
2022-05,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-3.621316448965717,-2.3715400661791635,-0.6559155604432514,3.6091804142427977,,,,,,
2022-05,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-2.3072975217375995,0.6790612250017005,3.358847698970004,10.0,4.940040671538744,,,,,
2022-05,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-2.09815817162821,-3.7338011439608194,-5.107605184934661,10.0,4.960102111737788,,,,,
2022-06,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,10.0,10.0,10.0,5.296273435768645,,,,,,
2022-06,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,5.5675571294515445,3.7032483414108217,7.699752438925882,1.4051326345731587,-10.0,,,,,
2022-06,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,6.469505850916734,3.111755935322914,1.7013400891363974,10.0,-10.0,,,,,
2022-07,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-9.147551394619164,-2.8717244504177195,-0.1911955962395831,-1.0126994028584513,,,,,,
2022-07,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-8.994600125729669,-9.06690737287041,-6.808012321558204,1.9991337239811984,5.922247527759017,,,,,
2022-07,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-5.045481023501106,-2.606545205141892,-2.981541882607398,2.0899348650978835,8.076231171751102,,,,,
2022-08,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-2.0027164078535997,-2.790546697335705,-0.0074577516075926,-1.6605524362286916,,,,,,
2022-08,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,7.001731053240292,4.123313505034813,4.66739863799658,2.26647075771748,2.93468697261141,,,,,
2022-08,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,0.006858788309963,-0.0475712179571445,-0.8427635076824336,10.0,1.5427519801430605,,,,,
2022-09,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,9.413591722638774,10.0,8.286865511946187,2.608638281661629,,,,,,
2022-09,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,3.296582764589329,6.327604622631062,3.1108155306063114,9.596334036078208,-8.409667564505737,,,,,
2022-09,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-5.104941876457502,-5.002750715313537,-6.723818326005267,10.0,-8.755341718813737,,,,,
2022-10,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-7.657986547399095,-3.5479289490426327,-2.4227815096266245,2.4466157879917643,,,,,,
2022-10,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-4.22303338560672,0.716087017957293,0.6183144688155762,4.755765160495054,7.687923315070603,,,,,
2022-10,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-7.01061841723654,-5.533409295191105,-9.786401146860864,1.1977660845654128,7.617195551263094,,,,,
2022-11,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-5.331566709647012,-8.421226423492499,-6.852290283448909,1.9934201568359524,,,,,,
2022-11,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-7.00866014104643,-8.485822305793432,-8.104726527938004,0.0145255388098634,4.264013572601405,,,,,
2022-11,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-10.0,-10.0,-10.0,0.2558758533328004,5.027125513804512,,,,,
2022-12,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,5.030448851553162,0.8507938409286477,-3.763076761674728,-2.3987328092658298,,,,,,
2022-12,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,0.0774012445034432,-3.4404810574565383,-7.571263551360708,-4.3503014385363485,-4.963261147112152,,,,,
2022-12,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-6.577632851219413,-10.0,-10.0,0.2809159784795148,-4.646655909337437,,,,,
2023-01,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-7.525878143903185,-6.45860405066146,-8.920609973055367,-1.4077468479969026,,,,,,
2023-01,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-5.768794007516583,-6.517598329937691,-8.356891568087537,-0.1716319535644491,5.564962994149834,,,,,
2023-01,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-9.438779904303855,-10.0,-10.0,1.4146629590382616,5.929973533843766,,,,,
2023-02,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,0.0396273529113824,-3.122743353440038,-3.5397036088566827,-0.0781670730630996,,,,,,
2023-02,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,3.72126470148336,0.3624474949720845,-1.4236798999072215,-1.804441480980336,-0.1932961977263599,,,,,
2023-02,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-0.8521250829791873,-5.280014613262037,-7.0724674992645085,-1.3338837833904538,-1.109109176090649,,,,,
2023-03,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-1.9464636184861064,-5.028222679381188,-9.239745295193428,-2.2235599430169084,,,,,,
2023-03,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-6.206399576494047,-5.114252317522773,-9.105937095341812,2.846052754814743,0.6648011109218088,,,,,
2023-03,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-9.195836439348998,-7.730213352218753,-9.500013762566686,0.3927984443706586,1.875333612209444,,,,,
2023-04,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-1.071445197700729,-2.8009305212127824,-4.993668167590232,-6.745902012800799,,,,,,
2023-04,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-0.1644873627139699,-2.891639966929884,-4.610132541744445,-6.103989390507309,2.046023346022442,,,,,
2023-04,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-2.073713120188684,-5.133890360484172,-6.3876375748746135,-5.4071178534670095,1.835213785840432,,,,,
2023-05,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-3.326671496820045,-5.363173679562011,-5.345518046734313,-5.453752386925355,,,,,,
2023-05,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,1.690532003297006,-0.2018248215131257,-2.960441019229114,-3.202760845372867,3.90731718561466,,,,,
2023-05,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,0.4322638988885182,-2.6603820998682663,-4.956336702444911,-4.313592127441594,3.2276490193118272,,,,,
2023-06,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,0.1260839561107779,-1.8714243938160264,-4.440544762821738,-7.902403437607298,,,,,,
2023-06,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,2.1122816990010302,2.8727109387048486,0.9395419584147068,-4.763160842252359,0.1623718502784973,,,,,
2023-06,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-1.2672985951364846,-2.1436249153503373,-3.936999446773377,8.924698372381295,-0.3944329512726295,,,,,
2023-07,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,0.8316696850391938,-2.669899877423463,-4.064417517326242,4.129729172237229,,,,,,
2023-07,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,0.2660690984835399,1.1963160689140653,-0.1290320076490005,-3.043674334838716,-0.5387816937411338,,,,,
2023-07,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-5.624037544149202,-4.870554127278927,-4.63686638327517,0.3205102017676552,-0.5831352293938804,,,,,
2023-08,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,2.700555711707043,0.447240075318724,-0.8030386461590621,-5.58618649968354,,,,,,
2023-08,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-0.1534332102667888,0.0123478507661899,0.8618061316278771,-3.989074686912432,-2.3332456369162067,,,,,
2023-08,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-2.112708760690549,-3.885152660759109,-4.076347540607018,-3.1693903058921498,-2.1862260219662515,,,,,
2023-09,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,2.119540709186305,3.438498933040264,1.5362879260770568,-3.819964502386576,,,,,,
2023-09,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,1.6284873335935797,2.0547914923474297,0.9849361391225024,-3.7529779057455976,-1.7752077817493377,,,,,
2023-09,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-1.57602188430694,-3.7242107138208063,-4.237347377320758,0.9998500073291636,-1.9179224661761165,,,,,
2023-10,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,5.749614155529202,9.024235429306165,6.745326386458136,2.7449346324020807,,,,,,
2023-10,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,2.574936819330768,3.51434142733214,4.0186426521016765,-2.101023280716621,-6.635768364655473,,,,,
2023-10,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,0.6770154777249964,-1.1859806463389646,-2.5220779667251927,0.9127044496031648,-6.6595946238040895,,,,,
2023-11,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-5.435203394324187,-1.5161031306507895,-2.673374880041809,4.504968281817416,,,,,,
2023-11,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-5.174651364033815,-4.360156694804214,-2.0256344962924637,-5.194154833832175,6.06100549917092,,,,,
2023-11,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-1.827979184149214,-3.312608747777865,-2.773551444641803,-3.410304977954524,6.766248516957245,,,,,
2023-12,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-6.053911441114266,-9.2761082698004,-4.334075218398732,-2.397168728965162,,,,,,
2023-12,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-4.835420997792259,-8.128953517157052,-6.697788158524885,-1.960095623301389,4.6572029680060405,,,,,
2023-12,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-4.742345579331803,-5.791887843019767,-5.04007835829794,0.1387052853247571,5.484497829690989,,,,,
2024-01,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,7.610823612027239,1.909358177121383,2.990303237379245,1.0612531819749464,,,,,,
2024-01,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,0.6908431963693731,-2.8022153561443592,-3.748816704589103,-5.711200810767236,-7.143550641753707,,,,,
2024-01,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,0.9684941612698414,-3.4065604625793515,-4.710707755174412,10.0,-7.062315768438221,,,,,
2024-02,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-4.066632028349968,-2.7747899357739447,-3.89975148840574,2.588824321728548,,,,,,
2024-02,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,2.0918655829220523,-0.0067832150811346,-1.7437841056009509,-4.856403130312345,4.320076501515064,,,,,
2024-02,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-10.0,0.6366451579386121,-1.0505592887450168,8.44513406572308,3.860833672726531,,,,,
2024-03,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-4.792701406256338,-7.217326615186341,-5.268985423691852,1.1419006782018046,,,,,,
2024-03,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-0.4296303304488503,-0.1586273462012802,-1.0650218253877752,-6.2706187623025,4.658305278319262,,,,,
2024-03,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,1.6034541639372455,2.7089761981331923,-0.0791870093006254,-1.9645024556654944,4.464603014910546,,,,,
2024-04,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,3.8738004469443625,-0.6802366671689003,-4.1515102170089095,3.78194080872178,,,,,,
2024-04,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,4.952690308124996,3.3879608907774355,1.3704496693854713,-3.8436868140345593,-3.374054057437315,,,,,
2024-04,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,3.699834090682689,4.953472450208438,5.279409081374319,-2.1084756923899706,-3.8341863243508696,,,,,
2024-05,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,3.1362685354075914,4.171281708952134,1.0933524638538945,-0.2820290073729388,,,,,,
2024-05,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-2.286095669096583,1.2209179273399495,-0.3705751370618759,-5.274881541146563,-3.4534039366601323,,,,,
2024-05,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-0.6408906473571545,3.2061904139043,1.9313975334186813,-1.371206298295799,-2.846507605033395,,,,,
2024-06,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-6.088112503640813,-3.5658689245937625,-2.912000406480582,-4.230658523279921,,,,,,
2024-06,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-4.810657439220093,-3.1123800102850394,-1.93424743798448,-6.513787790024192,3.44195292262029,,,,,
2024-06,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,0.2563987951579624,1.6196265380629709,2.638144215245185,-1.7052803124720843,3.977384105452456,,,,,
2024-07,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,1.9112434380602443,1.4289682823892131,-2.3849933297397503,-0.7554897427210192,,,,,,
2024-07,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-1.766411838119974,-3.000401181454011,-3.834726026296443,-4.617314803283064,-1.9445218120434244,,,,,
2024-07,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,1.2439634057663598,1.2572082132641715,3.009970545886301,-1.5787924722023652,-1.5116916898912196,,,,,
2024-08,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,4.868146220386087,3.76704143781794,3.3696902178722272,10.0,,,,,,
2024-08,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,0.0083114262783834,-1.1507250147355588,-2.697904855379638,4.64579068952233,-3.76369459952907,,,,,
2024-08,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,0.1191544915428558,0.9801151730860804,1.759706249965627,-1.1660606033539478,-3.660254582646736,,,,,
2024-09,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,4.930371697423367,5.446118142100762,8.754198400449443,2.4178786532857903,,,,,,
2024-09,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-0.8390200220040083,-1.8723929792275311,-2.0727739315668847,-4.989718095902966,-5.32183252622572,,,,,
