signal_month,return_month,target_w_069500,target_w_114260,target_w_153130,hsi_state_x,lambda_w_069500,lambda_w_114260,lambda_w_153130,hsi_state_y,hsi_risk_flag,macro_data_available,macro_signal_version,macro_risk_flag_no_gdp,macro_defense_addon_no_gdp,macro_risk_source,macro_hsi_overlap_type_no_gdp,overlay_strength_no_gdp,macro_delta_base_no_gdp,rate_z_used,fx_z_used,rate_fx_departure_used,macro_scale,macro_overlay_delta,weight_069500,weight_114260,weight_153130,ret_069500,ret_114260,ret_153130,strategy_return,turnover,cum_return,drawdown,lambda_value,strategy_id
2014-02-28,2014-03-31,0.7,0.2,0.1,risk_relief,0.5634013852803824,0.27290410461471315,0.16369451010490438,risk_relief,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5634013852803824,0.27290410461471315,0.16369451010490438,0.000193,0.002605,0.001991,0.0011455674294993062,0.015177623857735259,1.0216608908778861,-0.01593823238543768,0.1,lambda_0.1_macro_0.25
2014-03-31,2014-04-30,0.5,0.35,0.15,neutral_watch,0.5570612467523443,0.2806136941532419,0.16232505909441397,neutral_watch,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5570612467523443,0.2806136941532419,0.16232505909441397,-0.009277,0.001853,0.002284,-0.004277129575883899,0.007709589538528655,1.0172911148649884,-0.02014719207619864,0.1,lambda_0.1_macro_0.25
2014-04-30,2014-05-31,0.7,0.2,0.1,risk_relief,0.5713551220771098,0.2725523247379177,0.15609255318497256,risk_relief,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5713551220771098,0.2725523247379177,0.15609255318497256,0.019009,0.004809,0.001833,0.012457711295216483,0.014293875324765587,1.0299642338771653,-0.007940468683276691,0.1,lambda_0.1_macro_0.25
2014-05-31,2014-06-30,0.7,0.2,0.1,risk_relief,0.5842196098693988,0.2652970922641259,0.1504832978664753,risk_relief,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5842196098693988,0.2652970922641259,0.1504832978664753,0.0,0.006383,0.002176,0.002020842996079366,0.01286448779228902,1.0320456298854082,-0.005935672127721503,0.1,lambda_0.1_macro_0.25
2014-06-30,2014-07-31,0.5,0.35,0.15,neutral_watch,0.5757976488824589,0.2737673830377133,0.15043496807982776,neutral_watch,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5757976488824589,0.2737673830377133,0.15043496807982776,0.038425,0.006366,0.003109,0.024335530134486753,0.008470290773587436,1.0571610074116498,0.0,0.1,lambda_0.1_macro_0.25
2014-07-31,2014-08-31,0.7,0.2,0.1,risk_relief,0.588217883994213,0.26639064473394203,0.145391471271845,risk_relief,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.588217883994213,0.26639064473394203,0.145391471271845,-0.018896,0.002842,0.001919,-0.010078876690250116,0.012420235111754094,1.046506011976207,-0.010078876690250205,0.1,lambda_0.1_macro_0.25
2014-08-31,2014-09-30,0.5,0.35,0.15,neutral_watch,0.5793960955947918,0.2747515802605478,0.1458523241446605,neutral_watch,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5793960955947918,0.2747515802605478,0.1458523241446605,-0.032666,0.008171,0.002455,-0.01632349024061539,0.008821788399421271,1.029423381302968,-0.02623784448557598,0.1,lambda_0.1_macro_0.25
2014-09-30,2014-10-31,0.0,0.3,0.7,accident_zone,0.5214564860353126,0.277276422234493,0.20126709173019447,accident_zone,True,True,no_gdp_rate_fx_verified,False,0.0,none,hsi_risk_only,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5214564860353126,0.277276422234493,0.20126709173019447,-0.025181,0.007653,0.002302,-0.010545482470331723,0.057939609559479174,1.018567615080888,-0.03650663622682582,0.1,lambda_0.1_macro_0.25
2014-10-31,2014-11-30,0.0,0.3,0.7,accident_zone,0.4693108374317813,0.2795487800110437,0.251140382557175,accident_zone,True,True,no_gdp_rate_fx_verified,False,0.0,none,hsi_risk_only,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.4693108374317813,0.2795487800110437,0.251140382557175,0.012615,0.003074,0.001661,0.007196833339383337,0.05214564860353127,1.0258980764515182,-0.029572535064148475,0.1,lambda_0.1_macro_0.25
2014-11-30,2014-12-31,0.7,0.2,0.1,risk_relief,0.4923797536886032,0.2715939020099393,0.23602634430145752,risk_relief,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.4923797536886032,0.2715939020099393,0.23602634430145752,-0.024323,0.0011,0.001305,-0.011369385077443561,0.023068916256821892,1.0142342461701324,-0.040605698602731444,0.1,lambda_0.1_macro_0.25
2014-12-31,2015-01-31,0.2,0.45,0.35,risk_warning,0.4631417783197429,0.2894345118089454,0.24742370987131176,risk_warning,True,True,no_gdp_rate_fx_verified,False,0.0,none,hsi_risk_only,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.4631417783197429,0.2894345118089454,0.24742370987131176,0.027766,0.006721,0.002199,0.015348968708700918,0.029237975368860317,1.0298016958778906,-0.02587998549127879,0.1,lambda_0.1_macro_0.25
2015-01-31,2015-02-28,0.7,0.2,0.1,risk_relief,0.48682760048776863,0.28049106062805085,0.23268133888418058,risk_relief,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.48682760048776863,0.28049106062805085,0.23268133888418058,0.002367,-0.000361,0.001297,0.0013528513540006042,0.02368582216802574,1.0311948644965112,-0.024562145910691502,0.1,lambda_0.1_macro_0.25
2015-02-28,2015-03-31,0.7,0.2,0.1,risk_relief,0.5081448404389918,0.2724419545652458,0.21941320499576253,risk_relief,False,True,no_gdp_rate_fx_verified,True,0.025,rate_up_fx_up_departure_high,macro_risk_only_risk_relief,0.25,0.00625,1.7073440690290496,0.3081818201044174,0.9999999995038517,0.25,0.0015625,0.5065823404389918,0.2729107045652458,0.22050695499576253,0.020067,0.010484,0.00264,0.013608922013440097,0.019754739951223108,1.045228314988104,-0.011287488225432796,0.1,lambda_0.1_macro_0.25
2015-03-31,2015-04-30,0.7,0.2,0.1,risk_relief,0.5273303563950925,0.2651977591087212,0.20747188449618623,risk_relief,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,-2.834024777797518,0.1782108329649477,0.8816753691052234,0.25,0.0,0.5273303563950925,0.2651977591087212,0.20747188449618623,0.040226,-0.003139,0.001391,0.02066852854184091,0.020748015956100846,1.066831646249176,0.0,0.1,lambda_0.1_macro_0.25
2015-04-30,2015-05-31,0.7,0.2,0.1,risk_relief,0.5445973207555833,0.2586779831978491,0.19672469604656764,risk_relief,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,1.913413707179742,-1.780373252414141,0.036017360011529,0.25,0.0,0.5445973207555833,0.2586779831978491,0.19672469604656764,-0.022514,0.004139,0.00124,-0.01094645728393756,0.017266964360490716,1.0551536192043567,-0.010946457283937505,0.1,lambda_0.1_macro_0.25
2015-05-31,2015-06-30,0.2,0.45,0.35,risk_warning,0.510137588680025,0.2778101848780642,0.21205222644191088,risk_warning,True,True,no_gdp_rate_fx_verified,False,0.0,none,hsi_risk_only,0.0,0.0,-0.2490703234435256,1.7893078387361478,0.7556191206885773,0.25,0.0,0.510137588680025,0.2778101848780642,0.21205222644191088,-0.034357,-0.000266,0.001635,-0.01725398925322466,0.0344597320755583,1.0369480099981037,-0.028011576480824196,0.1,lambda_0.1_macro_0.25
2015-06-30,2015-07-31,0.5,0.35,0.15,neutral_watch,0.5091238298120225,0.28502916639025777,0.20584700379771978,neutral_watch,False,True,no_gdp_rate_fx_verified,True,0.025,rate_up_fx_up_departure_high,macro_risk_only_neutral,0.5,0.0125,1.0600480722977257,0.5617772701442733,0.9999999993834108,0.25,0.003125,0.5059988298120225,0.28596666639025775,0.2080345037977198,-0.033594,0.002437,0.001434,-0.016003302444266097,0.008156481512193586,1.020353417375124,-0.043566601194726995,0.1,lambda_0.1_macro_0.25
2015-07-31,2015-08-31,0.0,0.3,0.7,accident_zone,0.45821144683082027,0.286526249751232,0.2552623034179478,accident_zone,True,True,no_gdp_rate_fx_verified,True,0.025,rate_up_fx_up_departure_high,both_hsi_and_macro_risk,1.0,0.025,0.3464459369134741,1.5860531655972914,0.9999999994825352,0.25,0.00625,0.4519614468308203,0.288401249751232,0.25963730341794783,-0.04711,0.002972,0.001037,-0.020165531362294868,0.05403738298120224,0.9997774485364214,-0.06285358889428094,0.1,lambda_0.1_macro_0.25
2015-08-31,2015-09-30,0.0,0.3,0.7,accident_zone,0.41239030214773825,0.2878736247761088,0.299736073076153,accident_zone,True,True,no_gdp_rate_fx_verified,True,0.025,rate_up_fx_up_departure_high,both_hsi_and_macro_risk,1.0,0.025,0.2629753903587427,0.175090492610408,0.9999999977172382,0.25,0.00625,0.4061403021477383,0.2897486247761088,0.30411107307615304,0.020725,0.006315,0.001481,0.010697408826698784,0.045821144683082016,1.010472476639129,-0.052828550604209656,0.1,lambda_0.1_macro_0.25
2015-09-30,2015-10-31,0.2,0.45,0.35,risk_warning,0.39115127193296445,0.3040862622984979,0.3047624657685377,risk_warning,True,True,no_gdp_rate_fx_verified,False,0.0,none,hsi_risk_only,0.0,0.0,-1.0017255258403124,0.4804178895444211,0.3517255014143454,0.25,0.0,0.39115127193296445,0.3040862622984979,0.3047624657685377,0.060703,-0.000716,0.000936,0.023811587564300365,0.014989030214773796,1.0345334304979372,-0.03027489469851652,0.1,lambda_0.1_macro_0.25
2015-10-31,2015-11-30,0.7,0.2,0.1,risk_relief,0.422036144739668,0.2936776360686481,0.28428621919168395,risk_relief,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,1.45270849583656,-2.248449271894186,0.2149977995481432,0.25,0.0,0.422036144739668,0.2936776360686481,0.28428621919168395,-0.02333,-0.003134,0.000542,-0.010612405837413704,0.030884872806703545,1.0235545418811212,-0.040566011066704655,0.1,lambda_0.1_macro_0.25
2015-11-30,2015-12-31,0.2,0.45,0.35,risk_warning,0.3998325302657012,0.3093098724617833,0.29085759727251553,risk_warning,True,True,no_gdp_rate_fx_verified,True,0.025,rate_up_fx_up_departure_high,both_hsi_and_macro_risk,1.0,0.025,1.7074218637123375,0.1728844561865264,0.9999999994681718,0.25,0.00625,0.3935825302657011,0.3111848724617833,0.2952325972725155,-0.005921,0.005356,0.001756,-0.0001452675439873681,0.0284536144739668,1.023405852626685,-0.0407053856858951,0.1,lambda_0.1_macro_0.25
2015-12-31,2016-01-31,0.5,0.35,0.15,neutral_watch,0.40984927723913106,0.313378885215605,0.27677183754526397,neutral_watch,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,-0.6445424141821274,0.5110935725916932,0.1154765367315236,0.25,0.0,0.40984927723913106,0.313378885215605,0.27677183754526397,-0.033682,0.003414,0.0013,-0.012374864453033494,0.018460759727251586,1.0107413439199886,-0.05257652650855715,0.1,lambda_0.1_macro_0.25
2016-01-31,2016-02-29,0.0,0.3,0.7,accident_zone,0.36886434951521796,0.3120409966940445,0.31909465379073754,accident_zone,True,True,no_gdp_rate_fx_verified,False,0.0,none,hsi_risk_only,0.0,0.0,-0.4020144629701984,1.3654114403702704,0.5450847897126258,0.25,0.0,0.36886434951521796,0.3120409966940445,0.31909465379073754,0.017216,0.005282,0.001448,0.008460618244480923,0.04232281624547357,1.0192928405748092,-0.04456073818348594,0.1,lambda_0.1_macro_0.25
2016-02-29,2016-03-31,0.7,0.2,0.1,risk_relief,0.40197791456369614,0.30083689702464006,0.2971851884116638,risk_relief,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,-0.5016671949176196,0.7478334582538059,0.197011712250303,0.25,0.0,0.40197791456369614,0.30083689702464006,0.2971851884116638,0.042833,0.001058,0.001147,0.017877076862667044,0.03311356504847818,1.0375148170313313,-0.027480277062382208,0.1,lambda_0.1_macro_0.25
2016-03-31,2016-04-30,0.7,0.2,0.1,risk_relief,0.4317801231073265,0.2907532073221761,0.2774666695704974,risk_relief,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,0.434689202011123,-3.130111116803585,0.7561214298063588,0.25,0.0,0.4317801231073265,0.2907532073221761,0.2774666695704974,-0.00221,0.000714,0.001145,-0.0004289369453809383,0.02980220854363036,1.0370697885949265,-0.02789742670166173,0.1,lambda_0.1_macro_0.25
2016-04-30,2016-05-31,0.7,0.2,0.1,risk_relief,0.45860211079659385,0.28167788658995846,0.2597200026134477,risk_relief,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,0.6035056869815857,-0.422412245318616,0.1765184482938349,0.25,0.0,0.45860211079659385,0.28167788658995846,0.2597200026134477,-0.006135,0.000267,0.000895,-0.0025058665516785486,0.026821987689267357,1.0344710300999302,-0.030333386024890552,0.1,lambda_0.1_macro_0.25
2016-05-31,2016-06-30,0.7,0.2,0.1,risk_relief,0.4827418997169345,0.2735100979309626,0.24374800235210292,risk_relief,False,True,no_gdp_rate_fx_verified,True,0.025,rate_up_fx_up_departure_high,macro_risk_only_risk_relief,0.25,0.00625,0.9120742501052472,1.4655068111348426,0.9999999995794044,0.25,0.0015625,0.48117939971693446,0.2739788479309626,0.24484175235210293,0.004115,0.007696,0.001888,0.004550855671952643,0.02257728892034061,1.0391787584547312,-0.02592057321477892,0.1,lambda_0.1_macro_0.25
2016-06-30,2016-07-31,0.5,0.35,0.15,neutral_watch,0.48446770974524106,0.28115908813786633,0.23437320211689264,neutral_watch,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,-1.906009060466332,-0.9603567799746562,0.9999999996511262,0.25,0.0,0.48446770974524106,0.28115908813786633,0.23437320211689264,0.029712,0.002045,0.001091,0.015225176090702067,0.010468550235210303,1.0550004380419216,-0.01109004241564382,0.1,lambda_0.1_macro_0.25
2016-07-31,2016-08-31,0.7,0.2,0.1,risk_relief,0.506020938770717,0.2730431793240797,0.22093588190520339,risk_relief,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,0.2315792572825826,-1.3697688699058832,0.7107696275330737,0.25,0.0,0.506020938770717,0.2730431793240797,0.22093588190520339,0.018714,-0.001686,0.000693,0.009162433613975104,0.021553229025475906,1.0646668095181953,-0.0020292205790782836,0.1,lambda_0.1_macro_0.25
2016-08-31,2016-09-30,0.7,0.2,0.1,risk_relief,0.5254188448936452,0.2657388613916717,0.20884229371468305,risk_relief,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,1.3718725630366042,-0.3022461547477473,0.6389190899588996,0.25,0.0,0.5254188448936452,0.2657388613916717,0.20884229371468305,0.003127,0.002691,0.000941,0.002554608602372934,0.019397906122928285,1.0673866165084513,0.0,0.1,lambda_0.1_macro_0.25
2016-09-30,2016-10-31,0.5,0.35,0.15,neutral_watch,0.5228769604042808,0.27416497525250455,0.20295806434321476,neutral_watch,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,-0.0944460678335393,-0.8032005632886401,0.999999998885976,0.25,0.0,0.5228769604042808,0.27416497525250455,0.20295806434321476,-0.00526,-0.0048,0.000495,-0.003965860451088647,0.008426113860832793,1.0631535101400191,-0.00396586045108871,0.1,lambda_0.1_macro_0.25
2016-10-31,2016-11-30,0.5,0.35,0.15,neutral_watch,0.5205892643638527,0.2817484777272541,0.19766225790889327,neutral_watch,False,True,no_gdp_rate_fx_verified,True,0.025,rate_up_fx_up_departure_high,macro_risk_only_neutral,0.5,0.0125,2.257792450160417,1.6571032850156358,0.9999999997445652,0.25,0.003125,0.5174642643638527,0.2826859777272541,0.1998497579088933,-0.0047,-0.007681,9.9e-05,-0.004583607911400166,0.008521002474749531,1.0582804312999086,-0.008531290413149595,0.1,lambda_0.1_macro_0.25
2016-11-30,2016-12-31,0.5,0.35,0.15,neutral_watch,0.5185303379274674,0.2885736299545287,0.19289603211800394,neutral_watch,False,True,no_gdp_rate_fx_verified,True,0.025,rate_up_fx_up_departure_high,macro_risk_only_neutral,0.5,0.0125,2.7787526381089207,0.6713132051294056,0.9999999997101504,0.25,0.003125,0.5154053379274673,0.28951112995452866,0.19508353211800394,0.036009,0.004439,0.001744,0.02018459639931212,0.0068251522272746445,1.0796413946829873,0.0,0.1,lambda_0.1_macro_0.25
2016-12-31,2017-01-31,0.7,0.2,0.1,risk_relief,0.5366773041347206,0.2797162669590758,0.18360642890620354,risk_relief,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,-0.302427178510899,1.1454800407241612,0.5822561352214246,0.25,0.0,0.5366773041347206,0.2797162669590758,0.18360642890620354,0.034758,-0.00054,0.0014,0.018759831953425402,0.021271966207253246,1.099895285817202,0.0,0.1,lambda_0.1_macro_0.25
2017-01-31,2017-02-28,0.7,0.2,0.1,risk_relief,0.5530095737212486,0.2717446402631683,0.17524578601558322,risk_relief,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,0.5911802709008384,-1.6615365911763158,0.4751401908597594,0.25,0.0,0.5530095737212486,0.2717446402631683,0.17524578601558322,0.004589,0.001351,0.001248,0.0031235946837497985,0.01633226958652792,1.103330912884662,0.0,0.1,lambda_0.1_macro_0.25
2017-02-28,2017-03-31,0.7,0.2,0.1,risk_relief,0.5677086163491237,0.2645701762368515,0.1677212074140249,risk_relief,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,0.234435892869664,-0.8882236344379212,0.5823562042481796,0.25,0.0,0.5677086163491237,0.2645701762368515,0.1677212074140249,0.042938,0.002693,0.001147,0.0252811362783084,0.014699042627875136,1.1312243720533695,0.0,0.1,lambda_0.1_macro_0.25
2017-03-31,2017-04-30,0.7,0.2,0.1,risk_relief,0.5809377547142114,0.2581131586131663,0.16094908667262242,risk_relief,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,0.2038622113902422,-0.5798970319543141,0.479783585683309,0.25,0.0,0.5809377547142114,0.2581131586131663,0.16094908667262242,0.023893,0.000629,0.001096,0.014219099149147528,0.013229138365087656,1.1473093635595284,0.0,0.1,lambda_0.1_macro_0.25
2017-04-30,2017-05-31,0.7,0.2,0.1,risk_relief,0.5928439792427902,0.2523018427518497,0.15485417800536017,risk_relief,False,True,no_gdp_rate_fx_verified,True,0.025,rate_up_fx_up_departure_high,macro_risk_only_risk_relief,0.25,0.00625,0.3838566068411512,0.3919086688293164,0.9999999987109504,0.25,0.0015625,0.5912814792427902,0.2527705927518497,0.15594792800536017,0.064011,0.002157,0.001194,0.038579946762414385,0.010343724528578818,1.1915724977256745,0.0,0.1,lambda_0.1_macro_0.25
2017-05-31,2017-06-30,0.7,0.2,0.1,risk_relief,0.6035595813185112,0.24707165847666474,0.14936876020482415,risk_relief,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,0.1588200711448363,-0.3069981171220879,0.3181027477918905,0.25,0.0,0.6035595813185112,0.24707165847666474,0.14936876020482415,0.024195,-0.00038,0.000944,0.0146502409494136,0.012278102075720998,1.2090293219260502,0.0,0.1,lambda_0.1_macro_0.25
2017-06-30,2017-07-31,0.7,0.2,0.1,risk_relief,0.61320362318666,0.24236449262899826,0.14443188418434172,risk_relief,False,True,no_gdp_rate_fx_verified,True,0.025,rate_up_fx_up_departure_high,macro_risk_only_risk_relief,0.25,0.00625,0.569277251495466,0.4017096037015786,0.99999999897012,0.25,0.0015625,0.6116411231866601,0.24283324262899827,0.14552563418434175,0.00744,0.001081,0.001241,0.004993710003813466,0.008081541868148884,1.2150668637458562,0.0,0.1,lambda_0.1_macro_0.25
2017-07-31,2017-08-31,0.5,0.35,0.15,neutral_watch,0.601883260867994,0.25312804336609845,0.14498869576590756,neutral_watch,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,0.442118893046947,-0.7918331350159861,0.2834099168624999,0.25,0.0,0.601883260867994,0.25312804336609845,0.14498869576590756,-0.020661,0.00072,0.000942,-0.012116678510158548,0.010294800737100207,1.200344289189501,-0.012116678510158518,0.1,lambda_0.1_macro_0.25
2017-08-31,2017-09-30,0.0,0.3,0.7,accident_zone,0.5416949347811946,0.25781523902948855,0.20048982618931674,accident_zone,True,True,no_gdp_rate_fx_verified,True,0.025,rate_up_fx_up_departure_high,both_hsi_and_macro_risk,1.0,0.025,0.379555587729881,0.0173105635507828,0.9999999974802588,0.25,0.00625,0.5354449347811947,0.2596902390294886,0.20486482618931678,0.028887,-0.002417,0.000892,0.015022465948250968,0.06643832608679937,1.2183764204000278,0.0,0.1,lambda_0.1_macro_0.25
2017-09-30,2017-10-31,0.5,0.35,0.15,neutral_watch,0.5375254413030752,0.26703371512653973,0.1954408435703851,neutral_watch,False,True,no_gdp_rate_fx_verified,True,0.025,rate_up_fx_up_departure_high,macro_risk_only_neutral,0.5,0.0125,1.3667860915350016,0.6600045487532968,0.9999999995066092,0.25,0.003125,0.5344004413030752,0.2679712151265397,0.1976283435703851,0.053798,-0.006236,-9.9e-05,0.027059041237680267,0.00828097609705114,1.2513445182026495,0.0,0.1,lambda_0.1_macro_0.25
2017-10-31,2017-11-30,0.7,0.2,0.1,risk_relief,0.5537728971727677,0.26033034361388574,0.18589675921334659,risk_relief,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,2.457146616221929,-0.8051176759191002,0.5064056102922899,0.25,0.0,0.5537728971727677,0.26033034361388574,0.18589675921334659,-0.025169,0.003638,0.001039,-0.012797681526051407,0.019372455869692495,1.2353302095793217,-0.01279768152605143,0.1,lambda_0.1_macro_0.25
2017-11-30,2017-12-31,0.0,0.3,0.7,accident_zone,0.4983956074554909,0.26429730925249717,0.23730708329201192,accident_zone,True,True,no_gdp_rate_fx_verified,False,0.0,none,hsi_risk_only,0.0,0.0,-0.726228812932531,-1.4715009218408264,0.999999999544985,0.25,0.0,0.4983956074554909,0.26429730925249717,0.23730708329201192,0.00753,0.000635,0.001388,0.004250129947124495,0.055377289717276776,1.2405805234976424,-0.008601943388434563,0.1,lambda_0.1_macro_0.25
2017-12-31,2018-01-31,0.0,0.3,0.7,accident_zone,0.4485560467099418,0.26786757832724745,0.28357637496281074,accident_zone,True,True,no_gdp_rate_fx_verified,False,0.0,none,hsi_risk_only,0.0,0.0,0.4756244317833973,-0.2419313929093298,0.3256792440483088,0.25,0.0,0.4485560467099418,0.26786757832724745,0.28357637496281074,0.028219,-0.003912,0.0017,0.012091984953128434,0.049839560745549086,1.25558160452092,0.0,0.1,lambda_0.1_macro_0.25
2018-01-31,2018-02-28,0.2,0.45,0.35,risk_warning,0.42370044203894763,0.2860808204945227,0.29021873746652965,risk_warning,True,True,no_gdp_rate_fx_verified,False,0.0,none,hsi_risk_only,0.0,0.0,1.1183618469289431,-0.118817190802151,0.8079223983231799,0.25,0.0,0.42370044203894763,0.2860808204945227,0.29021873746652965,-0.059784,0.003653,0.001447,-0.023865507476475884,0.02485560467099418,1.2256165123509004,-0.023865507476475867,0.1,lambda_0.1_macro_0.25
2018-02-28,2018-03-31,0.0,0.3,0.7,accident_zone,0.3813303978350529,0.2874727384450705,0.3311968637198767,accident_zone,True,True,no_gdp_rate_fx_verified,False,0.0,none,hsi_risk_only,0.0,0.0,-0.13222970960211,-0.0121366904854723,0.9999999930731804,0.25,0.0,0.3813303978350528,0.28747273844507043,0.33119686371987667,0.00852,0.003671,0.001146,0.0046837990182094814,0.042370044203894786,1.231357053768151,-0.019293489698753663,0.1,lambda_0.1_macro_0.25
2018-03-31,2018-04-30,0.0,0.3,0.7,accident_zone,0.3431973580515476,0.2887254646005634,0.36807717734788903,accident_zone,True,True,no_gdp_rate_fx_verified,False,0.0,none,hsi_risk_only,0.0,0.0,-0.4551155779920537,-0.1422184436334261,0.9999999983258948,0.25,0.0,0.3431973580515476,0.2887254646005634,0.36807717734788903,0.025258,0.001819,0.001493,0.00974320971555481,0.03813303978350527,1.2433544237777419,-0.00973826049947868,0.1,lambda_0.1_macro_0.25
2018-04-30,2018-05-31,0.5,0.35,0.15,neutral_watch,0.35887762224639286,0.29485291814050707,0.34626945961310013,neutral_watch,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,-0.1229735148181199,0.3606671913992551,0.4914674737548559,0.25,0.0,0.35887762224639286,0.29485291814050707,0.34626945961310013,-0.037152,0.001997,0.001441,-0.012245225852868916,0.0218077177347889,1.2281292680434197,-0.021864239153117415,0.1,lambda_0.1_macro_0.25
2018-05-31,2018-06-30,0.0,0.3,0.7,accident_zone,0.32298986002175356,0.29536762632645636,0.38164251365179014,accident_zone,True,True,no_gdp_rate_fx_verified,False,0.0,none,hsi_risk_only,0.0,0.0,-0.2843866411706074,0.158559505691076,0.2840686979375713,0.25,0.0,0.32298986002175356,0.29536762632645636,0.38164251365179014,-0.033923,0.00421,0.001191,-0.009258751080924284,0.0358877622246393,1.216758324855408,-0.030920554686149293,0.1,lambda_0.1_macro_0.25
2018-06-30,2018-07-31,0.0,0.3,0.7,accident_zone,0.2906908740195782,0.29583086369381073,0.4134782622866111,accident_zone,True,True,no_gdp_rate_fx_verified,False,0.0,none,hsi_risk_only,0.0,0.0,-0.7854697314128503,1.469830259596101,0.3034454532027216,0.25,0.0,0.2906908740195782,0.29583086369381073,0.4134782622866111,-0.005827,0.002177,0.001338,-0.0004965980177111704,0.032298986002175345,1.216154085083251,-0.03140179761769679,0.1,lambda_0.1_macro_0.25
2018-07-31,2018-08-31,0.35,0.4,0.25,conflict,0.2966217866176204,0.30624777732442965,0.39713043605795,conflict,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,-0.0742665856542109,-0.1800202769392331,0.9999999960674334,0.25,0.0,0.2966217866176204,0.30624777732442965,0.39713043605795,0.005201,0.006878,0.001633,0.004297616126718303,0.0163478262286611,1.2213806484918792,-0.02723913436282821,0.1,lambda_0.1_macro_0.25
2018-08-31,2018-09-30,0.7,0.2,0.1,risk_relief,0.33695960795585833,0.2956229995919867,0.367417392452155,risk_relief,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,-1.981473780690008,-0.2423166121345517,0.9999999995503172,0.25,0.0,0.33695960795585833,0.2956229995919867,0.367417392452155,0.005507,-0.000691,0.000988,0.002014369452037578,0.04033782133823796,1.223840960359511,-0.025279634590951172,0.1,lambda_0.1_macro_0.25
2018-09-30,2018-10-31,0.5,0.35,0.15,neutral_watch,0.3532636471602725,0.30106069963278803,0.3456756532069395,neutral_watch,False,True,no_gdp_rate_fx_verified,True,0.025,rate_up_fx_up_departure_high,macro_risk_only_neutral,0.5,0.0125,0.7296354573302343,0.1897666826927564,0.9999999989123368,0.25,0.003125,0.3501386471602725,0.301998199632788,0.3478631532069395,-0.121297,0.003971,0.001382,-0.04079078575612578,0.019554239245215488,1.173919525945915,-0.06503924418848428,0.1,lambda_0.1_macro_0.25
