year_month,ticker,ticker_name,ticker_role,score_date,hsi_direction,raw3_signal,score_return,score_ma_pos,score_momentum,score_vol,score_rs,risk_component,relief_component,state_direction,state_intensity,valid_score_count,hsi_state,state_reason,combo_id,combo_name,score_cols_used,state_kr,state_rule_version,score_relative_speed
2023-01,069500,KODEX 200,위험자산,2023-01-31,-0.4862558266852233,buy,-7.525858431967631,-6.458596065989743,-8.920598658890693,-1.407738177413095,,0.0,0.607819783356529,-0.607819783356529,0.607819783356529,4,risk_relief,relief_component_dominant,combo_00_core5,기본 5개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol, score_rs",위험 완화 우세,combo_state5_v1,
2023-02,069500,KODEX 200,위험자산,2023-02-28,-0.1340207471165034,watch,0.0396176342889214,-3.122750852088843,-3.539706455603794,-0.0781976824214543,,0.000990440857223035,0.16851637475285228,-0.16752593389562925,0.1695068156100753,4,risk_relief,relief_component_dominant,combo_00_core5,기본 5개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol, score_rs",위험 완화 우세,combo_state5_v1,
2023-03,069500,KODEX 200,위험자산,2023-03-31,-0.3687604589315882,buy,-1.946459586674391,-5.028224743288579,-9.239743611620336,-2.2235950049961,,0.0,0.4609505736644851,-0.4609505736644851,0.4609505736644851,4,risk_relief,relief_component_dominant,combo_00_core5,기본 5개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol, score_rs",위험 완화 우세,combo_state5_v1,
2023-04,069500,KODEX 200,위험자산,2023-04-30,-0.3122396486268336,buy,-1.071436483907194,-2.800919964906938,-4.993661607518653,-6.745964375008896,,0.0,0.390299560783542,-0.390299560783542,0.390299560783542,4,risk_relief,relief_component_dominant,combo_00_core5,기본 5개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol, score_rs",위험 완화 우세,combo_state5_v1,
2023-05,069500,KODEX 200,위험자산,2023-05-31,-0.3897796350548849,buy,-3.326662846700155,-5.363175122673174,-5.345516875627943,-5.453626907742974,,0.0,0.48722454381860614,-0.48722454381860614,0.48722454381860614,4,risk_relief,relief_component_dominant,combo_00_core5,기본 5개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol, score_rs",위험 완화 우세,combo_state5_v1,
2023-06,069500,KODEX 200,위험자산,2023-06-30,-0.2817650585348626,watch,0.1260750834127763,-1.871432658032168,-4.440547084094831,-7.902348268028907,,0.0031518770853194073,0.35535820025389764,-0.35220632316857825,0.358510077339217,4,risk_relief,relief_component_dominant,combo_00_core5,기본 5개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol, score_rs",위험 완화 우세,combo_state5_v1,
2023-07,069500,KODEX 200,위험자산,2023-07-31,-0.035458919653989,watch,0.831660462310399,-2.669907216866346,-4.064423810260464,4.12972458211696,,0.12403462611068398,0.16835827567817024,-0.04432364956748626,0.29239290178885424,4,neutral_watch,weak_or_balanced_signal,combo_00_core5,기본 5개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol, score_rs",중립 관찰,combo_state5_v1,
2023-08,069500,KODEX 200,위험자산,2023-08-31,-0.0648296496679678,watch,2.700565959426427,0.4472491789008415,-0.8030316026510941,-5.586266019074568,,0.07869537845818171,0.15973244054314156,-0.08103706208495985,0.23842781900132326,4,risk_relief,relief_component_dominant,combo_00_core5,기본 5개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol, score_rs",위험 완화 우세,combo_state5_v1,
2023-09,069500,KODEX 200,위험자산,2023-09-30,0.0654893995747168,watch,2.119556098319075,3.438510733450943,1.536290236619077,-3.819887089653254,,0.1773589267097274,0.09549717724133136,0.08186174946839603,0.27285610395105875,4,risk_warning,risk_component_dominant,combo_00_core5,기본 5개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol, score_rs",위험 악화 우세,combo_state5_v1,
2023-10,069500,KODEX 200,위험자산,2023-10-31,0.4852812638111254,caution,5.749613103733433,9.024230927228928,6.745318297060634,2.74490086253328,,0.6066015797639068,0.0,0.6066015797639068,0.6066015797639068,4,accident_zone,risk_component_above_accident_threshold,combo_00_core5,기본 5개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol, score_rs",강한 위험 구간,combo_state5_v1,
2023-11,069500,KODEX 200,위험자산,2023-11-30,-0.1023961805187102,watch,-5.435208689315354,-1.516099747085304,-2.673382263247431,4.504881673712582,,0.11262204184281455,0.24061726749120224,-0.1279952256483877,0.3532393093340168,4,risk_relief,relief_component_dominant,combo_00_core5,기본 5개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol, score_rs",위험 완화 우세,combo_state5_v1,
2023-12,069500,KODEX 200,위험자산,2023-12-31,-0.4412260851863083,buy,-6.053892877221196,-9.27608433861737,-4.334060136739187,-2.39726690673766,,0.0,0.5515326064828854,-0.5515326064828854,0.5515326064828854,4,risk_relief,relief_component_dominant,combo_00_core5,기본 5개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol, score_rs",위험 완화 우세,combo_state5_v1,
2024-01,069500,KODEX 200,위험자산,2024-01-31,0.2714372697089707,watch,7.610845892993831,1.909399792415134,2.990323629178924,1.061294170860644,,0.33929658713621336,0.0,0.33929658713621336,0.33929658713621336,4,risk_warning,risk_component_dominant,combo_00_core5,기본 5개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol, score_rs",위험 악화 우세,combo_state5_v1,
2024-02,069500,KODEX 200,위험자산,2024-02-29,-0.1630432180896449,watch,-4.066585611526653,-2.774762114176703,-3.899724843948503,2.588911665169613,,0.06472279162924033,0.2685268142412965,-0.20380402261205616,0.3332496058705368,4,risk_relief,relief_component_dominant,combo_00_core5,기본 5개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol, score_rs",위험 완화 우세,combo_state5_v1,
2024-03,069500,KODEX 200,위험자산,2024-03-31,-0.3227410806763,buy,-4.792738779673515,-7.21735479501821,-5.268996347787697,1.142035888664424,,0.0285508972166106,0.43197724806198556,-0.403426350845375,0.46052814527859615,4,risk_relief,relief_component_dominant,combo_00_core5,기본 5개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol, score_rs",위험 완화 우세,combo_state5_v1,
2024-04,069500,KODEX 200,위험자산,2024-04-30,0.0564792507128672,watch,3.873779695528623,-0.6802424536735358,-4.151509626064397,3.781934919852671,,0.19139286538453235,0.12079380199344832,0.07059906339108403,0.3121866673779807,4,risk_warning,risk_component_dominant,combo_00_core5,기본 5개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol, score_rs",위험 악화 우세,combo_state5_v1,
2024-05,069500,KODEX 200,위험자산,2024-05-31,0.162377467335302,watch,3.136270058580743,4.171282249139925,1.093340887456531,-0.2820198284121013,,0.21002232987942998,0.007050495710302533,0.20297183416912745,0.2170728255897325,4,risk_warning,risk_component_dominant,combo_00_core5,기본 5개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol, score_rs",위험 악화 우세,combo_state5_v1,
2024-06,069500,KODEX 200,위험자산,2024-06-30,-0.3359310099986469,buy,-6.088101791631145,-3.565869678967269,-2.911999474752051,-4.230579554581878,,0.0,0.4199137624983086,-0.4199137624983086,0.4199137624983086,4,risk_relief,relief_component_dominant,combo_00_core5,기본 5개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol, score_rs",위험 완화 우세,combo_state5_v1,
2024-07,069500,KODEX 200,위험자산,2024-07-31,0.0039941537980921,watch,1.911255103806523,1.428968195507314,-2.384999078775995,-0.7555165306332347,,0.08350558248284592,0.07851289023523075,0.004992692247615171,0.16201847271807668,4,neutral_watch,weak_or_balanced_signal,combo_00_core5,기본 5개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol, score_rs",중립 관찰,combo_state5_v1,
2024-08,069500,KODEX 200,위험자산,2024-08-31,0.4400975866745149,caution,4.868146838299435,3.767042241613973,3.369690253812336,10.0,,0.5501219833431436,0.0,0.5501219833431436,0.5501219833431436,4,accident_zone,risk_component_above_accident_threshold,combo_00_core5,기본 5개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol, score_rs",강한 위험 구간,combo_state5_v1,
2024-09,069500,KODEX 200,위험자산,2024-09-30,0.4309715833727095,caution,4.930371932715433,5.446117902817667,8.75420516760799,2.417884165494383,,0.5387144792158869,0.0,0.5387144792158869,0.5387144792158869,4,accident_zone,risk_component_above_accident_threshold,combo_00_core5,기본 5개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol, score_rs",강한 위험 구간,combo_state5_v1,
2024-10,069500,KODEX 200,위험자산,2024-10-31,0.2855806523334246,watch,3.826978086931066,5.195168065285136,6.715486378124691,-1.458599913669665,,0.3934408132585223,0.03646499784174163,0.3569758154167807,0.42990581110026393,4,accident_zone,risk_component_above_accident_threshold,combo_00_core5,기본 5개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol, score_rs",강한 위험 구간,combo_state5_v1,
2024-11,069500,KODEX 200,위험자산,2024-11-30,0.3858779111186434,caution,4.172285423199126,6.200576225764988,8.796545832027773,0.1244880749402836,,0.48234738889830425,0.0,0.48234738889830425,0.48234738889830425,4,accident_zone,risk_component_above_accident_threshold,combo_00_core5,기본 5개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol, score_rs",강한 위험 구간,combo_state5_v1,
2024-12,069500,KODEX 200,위험자산,2024-12-31,0.2873987661596566,watch,1.602351365339016,4.908902150204815,7.164566124793752,0.6941186676452495,,0.3592484576995708,0.0,0.3592484576995708,0.3592484576995708,4,accident_zone,risk_component_above_accident_threshold,combo_00_core5,기본 5개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol, score_rs",강한 위험 구간,combo_state5_v1,
2025-01,069500,KODEX 200,위험자산,2025-01-31,-0.056712123630489,watch,-3.772409303483657,0.0817138699066563,3.807354596730341,-2.952265344677794,,0.09722671166592492,0.16811686620403626,-0.07089015453811134,0.2653435778699612,4,risk_relief,relief_component_dominant,combo_00_core5,기본 5개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol, score_rs",위험 완화 우세,combo_state5_v1,
2025-02,069500,KODEX 200,위험자산,2025-02-28,0.0286779696675401,watch,-0.6191855392553867,0.245472063358063,1.264196338261422,0.543415621012908,,0.05132710056580982,0.015479638481384667,0.03584746208442516,0.06680673904719449,4,neutral_watch,weak_or_balanced_signal,combo_00_core5,기본 5개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol, score_rs",중립 관찰,combo_state5_v1,
2025-03,069500,KODEX 200,위험자산,2025-03-31,-0.005754281606688,watch,-0.2284118842621218,1.080282158880098,-0.1493774182836335,-0.9902069366687448,,0.027007053972002447,0.0341999059803625,-0.007192852008360055,0.06120695995236495,4,neutral_watch,weak_or_balanced_signal,combo_00_core5,기본 5개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol, score_rs",중립 관찰,combo_state5_v1,
2025-04,069500,KODEX 200,위험자산,2025-04-30,0.0390342664195,watch,-1.163113451500881,-2.945368741083412,-0.7071861814017681,6.767381694961065,,0.16918454237402664,0.12039170934965153,0.04879283302437511,0.2895762517236782,4,neutral_watch,weak_or_balanced_signal,combo_00_core5,기본 5개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol, score_rs",중립 관찰,combo_state5_v1,
2025-05,069500,KODEX 200,위험자산,2025-05-31,-0.4116717595208809,buy,-5.417921605043564,-6.532485440891989,-5.517570961758162,-3.115609968350332,,0.0,0.5145896994011012,-0.5145896994011012,0.5145896994011012,4,risk_relief,relief_component_dominant,combo_00_core5,기본 5개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol, score_rs",위험 완화 우세,combo_state5_v1,
2025-06,069500,KODEX 200,위험자산,2025-06-30,-0.5978876537960113,buy,-8.943922750187141,-10.0,-10.0,-0.9504599396134192,,0.0,0.7473595672450141,-0.7473595672450141,0.7473595672450141,4,risk_relief,relief_component_dominant,combo_00_core5,기본 5개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol, score_rs",위험 완화 우세,combo_state5_v1,
2025-07,069500,KODEX 200,위험자산,2025-07-31,-0.4096542187498857,buy,-1.883757536634241,-6.577472344924379,-8.346789847992891,-3.674691207942771,,0.0,0.5120677734373571,-0.5120677734373571,0.5120677734373571,4,risk_relief,relief_component_dominant,combo_00_core5,기본 5개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol, score_rs",위험 완화 우세,combo_state5_v1,
2025-08,069500,KODEX 200,위험자산,2025-08-31,-0.1072875201006691,watch,2.091942265131144,-2.368461735548017,-4.19891011681236,-0.8889464178042193,,0.052298556628278606,0.18640795675411492,-0.13410940012583633,0.23870651338239351,4,risk_relief,relief_component_dominant,combo_00_core5,기본 5개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol, score_rs",위험 완화 우세,combo_state5_v1,
2025-09,069500,KODEX 200,위험자산,2025-09-30,-0.3436701528111182,buy,-5.704120459469967,-4.290756807104107,-5.955124113416812,-1.233506260565022,,0.0,0.42958769101389765,-0.42958769101389765,0.42958769101389765,4,risk_relief,relief_component_dominant,combo_00_core5,기본 5개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol, score_rs",위험 완화 우세,combo_state5_v1,
2025-10,069500,KODEX 200,위험자산,2025-10-31,-0.5474749292099523,buy,-10.0,-10.0,-10.0,2.626253539502388,,0.0656563384875597,0.75,-0.6843436615124403,0.8156563384875597,4,risk_relief,relief_component_dominant,combo_00_core5,기본 5개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol, score_rs",위험 완화 우세,combo_state5_v1,
2025-11,069500,KODEX 200,위험자산,2025-11-30,0.1813418957985404,watch,5.045218215019437,-1.296082312207647,-4.682041112884771,10.0,,0.37613045537548595,0.14945308562731047,0.22667736974817548,0.5255835410027965,4,accident_zone,risk_component_above_accident_threshold,combo_00_core5,기본 5개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol, score_rs",강한 위험 구간,combo_state5_v1,
2025-12,069500,KODEX 200,위험자산,2025-12-31,-0.1733415029059598,watch,-2.717256255919522,-2.816634046837777,-3.808875291719697,0.6756904491790026,,0.016892261229475063,0.2335691398619249,-0.21667687863244983,0.25046140109139997,4,risk_relief,relief_component_dominant,combo_00_core5,기본 5개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol, score_rs",위험 완화 우세,combo_state5_v1,
2026-01,069500,KODEX 200,위험자산,2026-01-31,-0.5472752015966548,buy,-8.595994842512816,-9.131578215562437,-7.893279418222435,-1.742907603535053,,0.0,0.6840940019958184,-0.6840940019958184,0.6840940019958184,4,risk_relief,relief_component_dominant,combo_00_core5,기본 5개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol, score_rs",위험 완화 우세,combo_state5_v1,
2026-02,069500,KODEX 200,위험자산,2026-02-28,-0.3737591519618364,buy,-8.687957598091822,-10.0,-10.0,10.0,,0.25,0.7171989399522956,-0.46719893995229556,0.9671989399522956,4,risk_relief,relief_component_dominant,combo_00_core5,기본 5개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol, score_rs",위험 완화 우세,combo_state5_v1,
2026-03,069500,KODEX 200,위험자산,2026-03-31,0.5133468568414326,caution,9.326969092058604,5.700200474638183,0.6401732753748366,10.0,,0.6416835710517906,0.0,0.6416835710517906,0.6416835710517906,4,accident_zone,risk_component_above_accident_threshold,combo_00_core5,기본 5개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol, score_rs",강한 위험 구간,combo_state5_v1,
2026-04,069500,KODEX 200,위험자산,2026-04-30,-0.3334931872227863,buy,-8.811036813488487,-3.976569732542999,-4.14483208686869,0.2577792717608639,,0.006444481794021598,0.4233109658225044,-0.4168664840284828,0.42975544761652595,4,risk_relief,relief_component_dominant,combo_00_core5,기본 5개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol, score_rs",위험 완화 우세,combo_state5_v1,
2026-05,069500,KODEX 200,위험자산,2026-05-31,-0.4845860147522382,buy,-9.038802420281744,-10.0,-10.0,4.809501682669838,,0.12023754206674594,0.7259700605070436,-0.6057325184402976,0.8462076025737896,4,risk_relief,relief_component_dominant,combo_00_core5,기본 5개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol, score_rs",위험 완화 우세,combo_state5_v1,
2026-06,069500,KODEX 200,위험자산,2026-06-30,0.0626356708200768,watch,4.91033545077826,-1.955671875863123,-7.588470386432648,7.765590352521352,,0.3168981450824903,0.2386035565573943,0.07829458852509602,0.5555017016398847,4,conflict,risk_and_relief_components_both_active,combo_00_core5,기본 5개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol, score_rs",신호 충돌,combo_state5_v1,
2012-03,069500,KODEX 200,위험자산,2012-03-31,0.0,watch,,,,,,,,,,0,insufficient_data,valid_score_count_below_minimum,combo_01_core4_no_rs,기본 4개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol",자료 부족,combo_state5_v1,
2012-04,069500,KODEX 200,위험자산,2012-04-30,0.0,watch,,,,,,,,,,0,insufficient_data,valid_score_count_below_minimum,combo_01_core4_no_rs,기본 4개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol",자료 부족,combo_state5_v1,
2012-05,069500,KODEX 200,위험자산,2012-05-31,0.0,watch,,,,,,,,,,0,insufficient_data,valid_score_count_below_minimum,combo_01_core4_no_rs,기본 4개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol",자료 부족,combo_state5_v1,
2012-06,069500,KODEX 200,위험자산,2012-06-30,-0.0136568971176303,watch,,-0.6828448558815157,,,,,,,,1,insufficient_data,valid_score_count_below_minimum,combo_01_core4_no_rs,기본 4개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol",자료 부족,combo_state5_v1,
2012-07,069500,KODEX 200,위험자산,2012-07-31,-0.2960429107187238,watch,-4.260848779296882,-9.856071593825954,-3.607291035068339,2.922065872254982,,0.07305164680637455,0.4431052852047793,-0.37005363839840477,0.5161569320111539,4,risk_relief,relief_component_dominant,combo_01_core4_no_rs,기본 4개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol",위험 완화 우세,combo_state5_v1,
2012-08,069500,KODEX 200,위험자산,2012-08-31,-0.1388268728300401,watch,-1.111889926808045,-0.3423317050944718,-3.464110119208117,-2.02301189039137,,0.0,0.1735335910375501,-0.1735335910375501,0.1735335910375501,4,risk_relief,relief_component_dominant,combo_01_core4_no_rs,기본 4개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol",위험 완화 우세,combo_state5_v1,
2012-09,069500,KODEX 200,위험자산,2012-09-30,-0.263421115887263,watch,-4.704941101634016,-5.037062655269462,-4.770573945972488,1.341521908512817,,0.03353804771282042,0.36281444257189915,-0.3292763948590787,0.3963524902847196,4,risk_relief,relief_component_dominant,combo_01_core4_no_rs,기본 4개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol",위험 완화 우세,combo_state5_v1,
2012-10,069500,KODEX 200,위험자산,2012-10-31,0.0344288444059409,watch,3.444205808257003,0.9893590627899298,1.489170602525685,-4.201293253275571,,0.14806838683931545,0.10503233133188927,0.043036055507426174,0.2531007181712047,4,neutral_watch,weak_or_balanced_signal,combo_01_core4_no_rs,기본 4개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol",중립 관찰,combo_state5_v1,
2012-11,069500,KODEX 200,위험자산,2012-11-30,-0.2682681781255061,watch,-2.246816288536872,-2.661433747558147,-4.705859135626024,-3.799299734554263,,0.0,0.3353352226568827,-0.3353352226568827,0.3353352226568827,4,risk_relief,relief_component_dominant,combo_01_core4_no_rs,기본 4개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol",위험 완화 우세,combo_state5_v1,
2012-12,069500,KODEX 200,위험자산,2012-12-31,-0.4798784286512771,buy,-4.996433509521657,-5.408667881506645,-6.443225210820022,-7.145594830715529,,0.0,0.5998480358140963,-0.5998480358140963,0.5998480358140963,4,risk_relief,relief_component_dominant,combo_01_core4_no_rs,기본 4개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol",위험 완화 우세,combo_state5_v1,
2013-01,069500,KODEX 200,위험자산,2013-01-31,-0.0834233075671412,watch,3.317969114131148,-0.1098207556181096,-2.436877314373411,-4.942436422496691,,0.0829492278532787,0.18722836231220527,-0.10427913445892657,0.270177590165484,4,risk_relief,relief_component_dominant,combo_01_core4_no_rs,기본 4개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol",위험 완화 우세,combo_state5_v1,
2013-02,069500,KODEX 200,위험자산,2013-02-28,-0.325748850116495,buy,-3.555294963619224,-4.428230229598647,-5.73834157489177,-2.565575737715107,,0.0,0.40718606264561863,-0.40718606264561863,0.40718606264561863,4,risk_relief,relief_component_dominant,combo_01_core4_no_rs,기본 4개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol",위험 완화 우세,combo_state5_v1,
2013-03,069500,KODEX 200,위험자산,2013-03-31,-0.072692441319983,watch,1.741623774520669,-1.423878927799073,-0.1873524849647368,-3.765014427756009,,0.04354059436301673,0.13440614601299547,-0.09086555164997874,0.1779467403760122,4,neutral_watch,weak_or_balanced_signal,combo_01_core4_no_rs,기본 4개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol",중립 관찰,combo_state5_v1,
2013-04,069500,KODEX 200,위험자산,2013-04-30,0.0096160691326132,watch,1.454078400571962,0.5332414325260137,-0.4284460637854777,-1.078070312681835,,0.049682995827449394,0.037662909411682814,0.01202008641576658,0.08734590523913222,4,neutral_watch,weak_or_balanced_signal,combo_01_core4_no_rs,기본 4개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol",중립 관찰,combo_state5_v1,
2013-05,069500,KODEX 200,위험자산,2013-05-31,-0.1515900553754158,watch,-2.506835910540739,-1.636699783348437,-1.095690461928748,-2.340276612952866,,0.0,0.18948756921926974,-0.18948756921926974,0.18948756921926974,4,risk_relief,relief_component_dominant,combo_01_core4_no_rs,기본 4개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol",위험 완화 우세,combo_state5_v1,
2013-06,069500,KODEX 200,위험자산,2013-06-30,0.5572577497098989,caution,7.695177341570094,6.010180745254901,7.89718941407547,6.260339984594482,,0.6965721871373736,0.0,0.6965721871373736,0.6965721871373736,4,accident_zone,risk_component_above_accident_threshold,combo_01_core4_no_rs,기본 4개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol",강한 위험 구간,combo_state5_v1,
2013-07,069500,KODEX 200,위험자산,2013-07-31,-0.0131961412078488,watch,-4.422122902719886,0.3018431337682679,1.809589789925745,1.65088291863343,,0.09405789605818607,0.11055307256799715,-0.016495176509811083,0.20461096862618322,4,neutral_watch,weak_or_balanced_signal,combo_01_core4_no_rs,기본 4개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol",중립 관찰,combo_state5_v1,
2013-08,069500,KODEX 200,위험자산,2013-08-31,-0.0052060839966984,watch,-1.385608070568807,-3.15941995494074,3.183851885504671,1.100871940169954,,0.10711809564186563,0.11362570063773866,-0.006507604995873037,0.22074379627960428,4,neutral_watch,weak_or_balanced_signal,combo_01_core4_no_rs,기본 4개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol",중립 관찰,combo_state5_v1,
2013-09,069500,KODEX 200,위험자산,2013-09-30,-0.4016313929884603,buy,-6.159896748010485,-5.171062862508712,-5.175114119854383,-3.575495919049434,,0.0,0.5020392412355753,-0.5020392412355753,0.5020392412355753,4,risk_relief,relief_component_dominant,combo_01_core4_no_rs,기본 4개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol",위험 완화 우세,combo_state5_v1,
2013-10,069500,KODEX 200,위험자산,2013-10-31,-0.2555528839146858,watch,-1.872211831073735,-4.179231462350772,-4.398257394990165,-2.327943507319617,,0.0,0.31944110489335725,-0.31944110489335725,0.31944110489335725,4,risk_relief,relief_component_dominant,combo_01_core4_no_rs,기본 4개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol",위험 완화 우세,combo_state5_v1,
2013-11,069500,KODEX 200,위험자산,2013-11-30,-0.1099264304645262,watch,-0.0270264837712376,-4.188390382658989,-3.843215232588809,2.562310575792725,,0.06405776439481813,0.2014658024754759,-0.13740803808065777,0.26552356687029405,4,risk_relief,relief_component_dominant,combo_01_core4_no_rs,기본 4개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol",위험 완화 우세,combo_state5_v1,
2013-12,069500,KODEX 200,위험자산,2013-12-31,-0.1670656883273387,watch,1.415351616648068,-2.441552856079743,-4.049854671193881,-3.277228505741379,,0.035383790416201696,0.2442159008253751,-0.20883211040917338,0.2795996912415768,4,risk_relief,relief_component_dominant,combo_01_core4_no_rs,기본 4개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol",위험 완화 우세,combo_state5_v1,
2014-01,069500,KODEX 200,위험자산,2014-01-31,0.2171707668090526,watch,4.570075223523725,2.087883017952142,2.49781560066239,1.702764498314372,,0.2714634585113157,0.0,0.2714634585113157,0.2714634585113157,4,risk_warning,risk_component_dominant,combo_01_core4_no_rs,기본 4개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol",위험 악화 우세,combo_state5_v1,
2014-02,069500,KODEX 200,위험자산,2014-02-28,-0.132839779663757,watch,-2.087958387499685,-1.415453467723765,-2.685090036769618,-0.4534870911947796,,0.0,0.1660497245796962,-0.1660497245796962,0.1660497245796962,4,risk_relief,relief_component_dominant,combo_01_core4_no_rs,기본 4개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol",위험 완화 우세,combo_state5_v1,
2014-03,069500,KODEX 200,위험자산,2014-03-31,-0.0819411069258524,watch,-1.151241335427687,-1.978908181737794,0.5117428234453161,-1.478648652572454,,0.012793570586132902,0.11521995424344837,-0.10242638365731548,0.12801352482958128,4,neutral_watch,weak_or_balanced_signal,combo_01_core4_no_rs,기본 4개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol",중립 관찰,combo_state5_v1,
2014-04,069500,KODEX 200,위험자산,2014-04-30,-0.042675892490715,watch,1.816956043772845,1.079733054895726,1.951759785671848,-6.982243508876175,,0.12121122210851047,0.1745560877219044,-0.053344865613393924,0.2957673098304149,4,risk_relief,relief_component_dominant,combo_01_core4_no_rs,기본 4개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol",위험 완화 우세,combo_state5_v1,
2014-05,069500,KODEX 200,위험자산,2014-05-31,-0.1228045937799125,watch,-1.847939207432745,-1.196112655133914,-0.2041068836090297,-2.892070942819938,,0.0,0.15350574222489066,-0.15350574222489066,0.15350574222489066,4,risk_relief,relief_component_dominant,combo_01_core4_no_rs,기본 4개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol",위험 완화 우세,combo_state5_v1,
2014-06,069500,KODEX 200,위험자산,2014-06-30,-0.0270444148162269,watch,1.363801404572393,-0.602126777825726,-0.1336822082276415,-1.980213159330373,,0.03409503511430982,0.0679005536345935,-0.033805518520283684,0.10199558874890333,4,neutral_watch,weak_or_balanced_signal,combo_01_core4_no_rs,기본 4개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol",중립 관찰,combo_state5_v1,
2014-07,069500,KODEX 200,위험자산,2014-07-31,-0.4149218900336084,buy,-3.995039846365795,-5.839602698803463,-6.269273687337496,-4.642178269173667,,0.0,0.5186523625420105,-0.5186523625420105,0.5186523625420105,4,risk_relief,relief_component_dominant,combo_01_core4_no_rs,기본 4개 HSI 점수,"score_return, score_ma_pos, score_momentum, score_vol",위험 완화 우세,combo_state5_v1,
