year_month,call_rate,cd91_rate,corp_aa3y_rate,gov1y_rate,gov3y_rate,gov10y_rate,corp_bbb3y_rate,cp91_rate,rp_rate,rate_level,rate_source,rate_change_1m,rate_up_flag,rate_z,term_spread_10y_1y,credit_spread_aa_gov3y,cp_cd_spread,usdkrw,jpykrw_100,eurkrw,usdkrw_return_1m,usdkrw_change_1m,fx_up_flag,fx_z,gdp_level_billion_krw,gdp_growth_decimal,gdp_growth_decimal_lagged,gdp_growth_pct_lagged,gdp_unit_detected,gdp_growth_band,gdp_below_2_flag,gdp_stable_2_3_flag,rate_fx_departure,rate_fx_risk_departure_flag,rate_fx_relief_departure_flag,policy_growth_pressure_flag,macro_defense_addon,macro_relief_addon,macro_companion_regime,macro_data_available,gdp_data_available,macro_companion_regime_filled,gdp_availability_status
2022-08,2.548,2.92,4.658,3.268,3.685,3.721,10.517,3.07,2.58,3.685,gov3y_rate,0.6760000000000002,1.0,2.972828927815597,0.4530000000000003,0.9730000000000003,0.1499999999999999,1347.5,970.65,1350.26,0.03335889570552153,43.5,1.0,1.5539899741357144,554535.9,0.0548535912348386,0.0548535912348386,5.48535912348386,decimal_as_is,strong_above_3,0.0,0.0,0.9999999997790943,1.0,0.0,0.0,0.01,0.0,rate_fx_risk_departure,1,1,rate_fx_risk_departure,gdp_available
2022-09,2.804,3.24,5.28,3.382,4.186,4.096,11.133,3.27,2.58,4.186,gov3y_rate,0.5009999999999999,1.0,1.8449094386452705,0.714,1.0940000000000003,0.029999999999999805,1434.8,993.25,1408.83,0.06478664192949912,87.29999999999995,1.0,3.1171534317722265,555871.8,0.0024090415066004,0.0548535912348386,5.48535912348386,decimal_as_is,strong_above_3,0.0,0.0,0.9999999997984709,1.0,0.0,0.0,0.01,0.0,rate_fx_risk_departure,1,1,rate_fx_risk_departure,gdp_available
2022-10,3.19,3.96,5.58,3.783,4.185,4.242,11.424,4.63,3.08,4.185,gov3y_rate,-0.001000000000000334,0.0,-0.3325413743020437,0.4590000000000001,1.3950000000000005,0.6699999999999999,1419.3,961.19,1413.34,-0.010802899358795637,-15.5,0.0,-0.7219095452212412,555871.8,0.0024090415066004,0.0024090415066004,0.24090415066003998,decimal_as_is,slowdown_0_to_2,1.0,0.0,0.999999999051639,0.0,1.0,0.0,0.0,0.0,rate_fx_relief_departure,1,1,rate_fx_relief_departure,gdp_available
2022-11,3.366,4.03,5.445,3.725,3.689,3.667,11.283,5.53,3.33,3.689,gov3y_rate,-0.49599999999999955,0.0,-2.3403224928121498,-0.058000000000000274,1.7560000000000002,1.5,1331.5,959.54,1374.31,-0.06186148101176636,-87.79999999999995,0.0,-3.1234893044334715,555871.8,0.0024090415066004,0.0024090415066004,0.24090415066003998,decimal_as_is,slowdown_0_to_2,1.0,0.0,0.9999999998169776,0.0,1.0,0.0,0.0,0.0,rate_fx_relief_departure,1,1,rate_fx_relief_departure,gdp_available
2022-12,3.212,3.98,5.238,3.777,3.719,3.726,11.169,5.23,3.33,3.719,gov3y_rate,0.029999999999999805,1.0,-0.13025577102329908,-0.051000000000000156,1.5190000000000006,1.2500000000000004,1268.4,945.19,1347.1,-0.04739016147202402,-63.09999999999991,0.0,-2.09685114979495,576051.8,0.0363033346897612,0.0024090415066004,0.24090415066003998,decimal_as_is,slowdown_0_to_2,1.0,0.0,0.999999999550987,0.0,0.0,1.0,0.01,0.0,policy_growth_pressure,1,1,policy_growth_pressure,gdp_available
2023-01,3.343,3.63,4.344,3.489,3.325,3.297,10.567,4.52,3.58,3.325,gov3y_rate,-0.3939999999999997,0.0,-1.763008426767218,-0.19199999999999973,1.0190000000000001,0.8899999999999997,1228.7,942.22,1332.83,-0.03129927467675819,-39.700000000000045,0.0,-1.330739059863309,576051.8,0.0363033346897612,0.0363033346897612,3.63033346897612,decimal_as_is,strong_above_3,0.0,0.0,0.9999999996767673,0.0,1.0,0.0,0.0,0.0,rate_fx_relief_departure,1,1,rate_fx_relief_departure,gdp_available
2023-02,3.46,3.59,4.484,3.701,3.797,3.753,10.899,4.02,3.58,3.797,gov3y_rate,0.472,1.0,1.534319773209472,0.052000000000000046,0.6869999999999998,0.4299999999999997,1317.4,967.36,1397.76,0.07219011963864252,88.70000000000005,1.0,2.717533735192652,576051.8,0.0363033346897612,0.0363033346897612,3.63033346897612,decimal_as_is,strong_above_3,0.0,0.0,0.9999999997648085,1.0,0.0,0.0,0.01,0.0,rate_fx_risk_departure,1,1,rate_fx_risk_departure,gdp_available
2023-03,3.569,3.59,4.074,3.274,3.27,3.34,10.457,3.97,3.58,3.27,gov3y_rate,-0.5270000000000001,0.0,-2.180463237403672,0.06599999999999984,0.8039999999999998,0.38000000000000034,1303.8,981.44,1421.53,-0.010323364202216578,-13.600000000000136,0.0,-0.4570815016851569,531551.9,-0.0772498237137702,0.0363033346897612,3.63033346897612,decimal_as_is,strong_above_3,0.0,0.0,0.9999999996208595,0.0,1.0,0.0,0.0,0.0,rate_fx_relief_departure,1,1,rate_fx_relief_departure,gdp_available
2023-04,3.549,3.52,4.105,3.281,3.293,3.36,10.486,3.97,3.58,3.293,gov3y_rate,0.02300000000000013,1.0,-0.12996386481046157,0.07899999999999974,0.8120000000000003,0.4500000000000002,1339.9,1000.63,1477.64,0.027688295750882164,36.100000000000136,1.0,0.8986908488034949,531551.9,-0.0772498237137702,-0.0772498237137702,-7.7249823713770205,decimal_as_is,contraction_below_0,1.0,0.0,0.7473129448315692,1.0,0.0,1.0,0.025,0.0,risk_departure_plus_growth_pressure,1,1,risk_departure_plus_growth_pressure,gdp_available
2023-05,3.543,3.76,4.262,3.54,3.459,3.532,10.653,3.97,3.58,3.459,gov3y_rate,0.16599999999999993,1.0,0.350283243877089,-0.008000000000000007,0.8029999999999995,0.2100000000000004,1322.2,945.98,1418.99,-0.013209941040376205,-17.700000000000045,0.0,-0.5607974219648258,531551.9,-0.0772498237137702,-0.0772498237137702,-7.7249823713770205,decimal_as_is,contraction_below_0,1.0,0.0,0.23105986741815476,0.0,0.0,1.0,0.01,0.0,policy_growth_pressure,1,1,policy_growth_pressure,gdp_available
2023-06,3.767,3.75,4.473,3.563,3.662,3.675,10.86,3.98,3.58,3.662,gov3y_rate,0.20299999999999985,1.0,0.4478214066843073,0.11199999999999966,0.8109999999999999,0.22999999999999998,1312.8,906.97,1426.55,-0.007109363182574602,-9.400000000000091,0.0,-0.32333098696894014,559956.3,0.0534367387267358,-0.0772498237137702,-7.7249823713770205,decimal_as_is,contraction_below_0,1.0,0.0,0.161434264587021,0.0,0.0,1.0,0.01,0.0,policy_growth_pressure,1,1,policy_growth_pressure,gdp_available
2023-07,3.488,3.74,4.467,3.523,3.681,3.761,10.867,3.99,3.58,3.681,gov3y_rate,0.019000000000000128,1.0,-0.20417135291019703,0.238,0.7859999999999996,0.25,1280.0,908.28,1411.33,-0.02498476538695915,-32.799999999999955,0.0,-0.9855131200341233,559956.3,0.0534367387267358,0.0534367387267358,5.34367387267358,decimal_as_is,strong_above_3,0.0,0.0,0.9999999991594409,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available
2023-08,3.62,3.69,4.473,3.5,3.711,3.821,10.891,3.99,3.58,3.711,gov3y_rate,0.029999999999999805,1.0,-0.1728853696612675,0.3210000000000002,0.762,0.30000000000000027,1321.4,905.07,1444.36,0.032343750000000115,41.40000000000009,1.0,1.0476792123715153,559956.3,0.0534367387267358,0.0534367387267358,5.34367387267358,decimal_as_is,strong_above_3,0.0,0.0,0.7167124582106212,1.0,0.0,0.0,0.01,0.0,rate_fx_risk_departure,1,1,rate_fx_risk_departure,gdp_available
2023-09,3.829,3.83,4.658,3.661,3.884,4.03,11.073,4.04,3.58,3.884,gov3y_rate,0.17300000000000004,1.0,0.3312245249059492,0.3690000000000002,0.7740000000000005,0.20999999999999996,1344.8,902.22,1421.72,0.01770849099439986,23.399999999999864,1.0,0.49241305292952664,563643.3,0.0065844423930938,0.0534367387267358,5.34367387267358,decimal_as_is,strong_above_3,0.0,0.0,0.9999999987858738,1.0,0.0,0.0,0.01,0.0,rate_fx_risk_departure,1,1,rate_fx_risk_departure,gdp_available
2023-10,3.5,3.82,4.908,3.74,4.085,4.325,11.288,4.31,3.58,4.085,gov3y_rate,0.20100000000000007,1.0,0.40373354361577773,0.585,0.8230000000000004,0.48999999999999977,1352.8,907.04,1435.86,0.005948839976204656,8.0,1.0,0.06038055547831607,563643.3,0.0065844423930938,0.0065844423930938,0.65844423930938,decimal_as_is,slowdown_0_to_2,1.0,0.0,0.9999999978453573,1.0,0.0,1.0,0.025,0.0,risk_departure_plus_growth_pressure,1,1,risk_departure_plus_growth_pressure,gdp_available
2023-11,3.67,3.84,4.319,3.653,3.583,3.699,10.756,4.31,3.58,3.583,gov3y_rate,-0.5019999999999998,0.0,-2.0363720892009,0.04599999999999982,0.7359999999999998,0.46999999999999975,1289.0,877.29,1414.16,-0.04716144293317559,-63.799999999999955,0.0,-1.8584206961989798,563643.3,0.0065844423930938,0.0065844423930938,0.65844423930938,decimal_as_is,slowdown_0_to_2,1.0,0.0,0.9999999997432469,0.0,1.0,0.0,0.0,0.0,rate_fx_relief_departure,1,1,rate_fx_relief_departure,gdp_available
2023-12,3.6,3.83,3.898,3.434,3.154,3.183,10.342,4.27,3.58,3.154,gov3y_rate,-0.42900000000000027,0.0,-1.6396454376951701,-0.25100000000000033,0.7440000000000002,0.4399999999999995,1294.4,914.16,1437.75,0.004189294026377022,5.400000000000091,1.0,-0.017996645805557192,588068.9,0.0433352086328355,0.0065844423930938,0.65844423930938,decimal_as_is,slowdown_0_to_2,1.0,0.0,0.9999999993967335,0.0,0.0,0.0,0.005,0.0,neutral,1,1,neutral,gdp_available
2024-01,3.613,3.68,4.002,3.336,3.261,3.345,10.424,4.23,3.58,3.261,gov3y_rate,0.1070000000000002,1.0,0.14699336610827132,0.009000000000000341,0.7409999999999997,0.5500000000000003,1330.6,901.89,1443.1,0.027966625463535122,36.19999999999982,1.0,0.787718078598796,588068.9,0.0433352086328355,0.0433352086328355,4.33352086328355,decimal_as_is,strong_above_3,0.0,0.0,0.9999999989301511,1.0,0.0,0.0,0.01,0.0,rate_fx_risk_departure,1,1,rate_fx_risk_departure,gdp_available
2024-02,3.463,3.69,4.037,3.496,3.385,3.475,10.4,4.23,3.58,3.385,gov3y_rate,0.12399999999999967,1.0,0.19074490218511927,-0.020999999999999908,0.6520000000000001,0.5400000000000005,1334.0,885.76,1445.92,0.0025552382383886574,3.400000000000091,1.0,-0.0956340692077999,588068.9,0.0433352086328355,0.0433352086328355,4.33352086328355,decimal_as_is,strong_above_3,0.0,0.0,0.3321152813092188,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available
2024-03,3.574,3.64,3.926,3.384,3.322,3.413,10.149,4.2,3.58,3.322,gov3y_rate,-0.06299999999999972,0.0,-0.40630573221732147,0.028999999999999915,0.6040000000000001,0.56,1346.8,889.48,1452.93,0.009595202398800629,12.799999999999955,1.0,0.1382638270584354,550377.7,-0.0640931700350079,0.0433352086328355,4.33352086328355,decimal_as_is,strong_above_3,0.0,0.0,0.49220875478819653,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available
2024-04,3.655,3.57,3.995,3.47,3.529,3.656,10.214,4.18,3.58,3.529,gov3y_rate,0.20699999999999985,1.0,0.46067324689284056,0.18599999999999994,0.4660000000000002,0.6099999999999999,1378.7,882.68,1477.48,0.023685773685773848,31.90000000000009,1.0,0.6377510870621185,550377.7,-0.0640931700350079,-0.0640931700350079,-6.4093170035007905,decimal_as_is,contraction_below_0,1.0,0.0,0.9999999990896049,1.0,0.0,1.0,0.025,0.0,risk_departure_plus_growth_pressure,1,1,risk_departure_plus_growth_pressure,gdp_available
2024-05,3.58,3.61,3.871,3.41,3.452,3.578,10.016,4.18,3.58,3.452,gov3y_rate,-0.07699999999999996,0.0,-0.45054157760458624,0.1679999999999997,0.41900000000000004,0.5699999999999998,1376.5,877.84,1491.09,-0.0015957060999493011,-2.2000000000000455,0.0,-0.28208039121280093,550377.7,-0.0640931700350079,-0.0640931700350079,-6.4093170035007905,decimal_as_is,contraction_below_0,1.0,0.0,0.9999999986350396,0.0,1.0,0.0,0.0,0.0,rate_fx_relief_departure,1,1,rate_fx_relief_departure,gdp_available
2024-06,3.591,3.6,3.658,3.328,3.182,3.266,9.749,4.13,3.58,3.182,gov3y_rate,-0.27,0.0,-1.0401216877975514,-0.06199999999999983,0.476,0.5299999999999998,1389.2,864.31,1487.07,0.009226298583363546,12.700000000000045,1.0,0.10369765502792612,573463.8,0.0419459218642035,-0.0640931700350079,-6.4093170035007905,decimal_as_is,contraction_below_0,1.0,0.0,0.8186817593395269,0.0,0.0,0.0,0.005,0.0,neutral,1,1,neutral,gdp_available
2024-07,3.53,3.5,3.459,3.152,3.004,3.064,9.492,3.88,3.58,3.004,gov3y_rate,-0.17799999999999994,0.0,-0.7013289575085061,-0.08800000000000008,0.45500000000000007,0.3799999999999999,1384.6,905.44,1497.51,-0.0033112582781458233,-4.600000000000136,0.0,-0.32937888835269447,573463.8,0.0419459218642035,0.0419459218642035,4.1945921864203495,decimal_as_is,strong_above_3,0.0,0.0,0.9999999990297929,0.0,1.0,0.0,0.0,0.0,rate_fx_relief_departure,1,1,rate_fx_relief_departure,gdp_available
2024-08,3.543,3.52,3.503,3.06,2.953,3.088,9.43,3.59,3.58,2.953,gov3y_rate,-0.051000000000000156,0.0,-0.293070166040803,0.028000000000000025,0.5500000000000003,0.06999999999999984,1335.3,921.75,1479.58,-0.03560595117723531,-49.299999999999955,0.0,-1.435373045777944,573463.8,0.0419459218642035,0.0419459218642035,4.1945921864203495,decimal_as_is,strong_above_3,0.0,0.0,0.9999999994214447,0.0,1.0,0.0,0.0,0.0,rate_fx_relief_departure,1,1,rate_fx_relief_departure,gdp_available
2024-09,3.602,3.53,3.397,2.826,2.811,2.992,9.26,3.59,3.58,2.811,gov3y_rate,-0.1419999999999999,0.0,-0.5707114851706268,0.16599999999999993,0.5859999999999999,0.06000000000000005,1319.6,924.51,1474.06,-0.01175765745525359,-15.700000000000045,0.0,-0.5422414537883335,572424.9,-0.0018116226342448,0.0419459218642035,4.1945921864203495,decimal_as_is,strong_above_3,0.0,0.0,0.9999999991014893,0.0,1.0,0.0,0.0,0.0,rate_fx_relief_departure,1,1,rate_fx_relief_departure,gdp_available
2024-10,3.285,3.43,3.503,2.875,2.936,3.1,9.342,3.51,3.33,2.936,gov3y_rate,0.125,1.0,0.280548034702726,0.2250000000000001,0.5670000000000002,0.07999999999999963,1383.3,902.2,1502.19,0.048272203698090266,63.700000000000045,1.0,1.519753922876953,572424.9,-0.0018116226342448,-0.0018116226342448,-0.18116226342448,decimal_as_is,contraction_below_0,1.0,0.0,0.9999999994445375,1.0,0.0,1.0,0.025,0.0,risk_departure_plus_growth_pressure,1,1,risk_departure_plus_growth_pressure,gdp_available
2024-11,3.065,3.29,3.194,2.779,2.607,2.751,8.989,3.36,3.08,2.607,gov3y_rate,-0.32899999999999974,0.0,-1.117815732067029,-0.028000000000000025,0.5869999999999997,0.06999999999999984,1394.7,920.87,1472.04,0.008241162437649274,11.400000000000091,1.0,0.10465310457636448,572424.9,-0.0018116226342448,-0.0018116226342448,-0.18116226342448,decimal_as_is,contraction_below_0,1.0,0.0,0.8287840117411762,0.0,0.0,0.0,0.005,0.0,neutral,1,1,neutral,gdp_available
2024-12,3.06,3.44,3.285,2.688,2.597,2.855,9.055,3.55,3.08,2.597,gov3y_rate,-0.010000000000000231,0.0,-0.10273976671982239,0.16699999999999982,0.6880000000000002,0.10999999999999988,1474.1,934.31,1537.85,0.05692980569298056,79.39999999999986,1.0,1.7241617951789476,595936.0,0.0410728114727363,-0.0018116226342448,-0.18116226342448,decimal_as_is,contraction_below_0,1.0,0.0,0.8875256671664303,0.0,0.0,0.0,0.005,0.0,neutral,1,1,neutral,gdp_available
2025-01,3.074,3.03,3.204,2.631,2.573,2.859,8.963,3.22,3.08,2.573,gov3y_rate,-0.02400000000000002,0.0,-0.1461816229641086,0.2280000000000002,0.6310000000000002,0.1900000000000004,1433.3,927.88,1488.84,-0.02767790516247204,-40.799999999999955,0.0,-1.0890000589233853,595936.0,0.0410728114727363,0.0410728114727363,4.10728114727363,decimal_as_is,strong_above_3,0.0,0.0,0.9999999991904024,0.0,1.0,0.0,0.0,0.0,rate_fx_relief_departure,1,1,rate_fx_relief_departure,gdp_available
2025-02,2.799,2.89,3.157,2.62,2.566,2.706,8.921,3.03,2.83,2.566,gov3y_rate,-0.007000000000000117,0.0,-0.05707852832333869,0.08599999999999985,0.5910000000000002,0.13999999999999968,1439.6,961.82,1496.97,0.004395451057001232,6.2999999999999545,1.0,-0.030958677537952315,595936.0,0.0410728114727363,0.0410728114727363,4.10728114727363,decimal_as_is,strong_above_3,0.0,0.0,0.9999999886411662,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available
2025-03,2.776,2.84,3.14,2.607,2.569,2.771,8.899,2.98,2.83,2.569,gov3y_rate,0.0030000000000001137,1.0,-0.01938972953229739,0.1639999999999997,0.5710000000000002,0.14000000000000012,1466.5,981.76,1587.85,0.018685746040566942,26.90000000000009,1.0,0.4136867087009617,550232.4,-0.0766921280137463,0.0410728114727363,4.10728114727363,decimal_as_is,strong_above_3,0.0,0.0,0.9104558536288606,1.0,0.0,0.0,0.01,0.0,rate_fx_risk_departure,1,1,rate_fx_risk_departure,gdp_available
2025-04,2.783,2.71,2.868,2.374,2.267,2.563,8.62,2.91,2.83,2.267,gov3y_rate,-0.30200000000000005,0.0,-0.9937375899267262,0.18900000000000006,0.601,0.20000000000000018,1438.5,1011.07,1638.24,-0.019093078758949833,-28.0,0.0,-0.7799583107648468,550232.4,-0.0766921280137463,-0.0766921280137463,-7.66921280137463,decimal_as_is,contraction_below_0,1.0,0.0,0.9999999994362054,0.0,1.0,0.0,0.0,0.0,rate_fx_relief_departure,1,1,rate_fx_relief_departure,gdp_available
2025-05,2.582,2.59,2.917,2.276,2.347,2.786,8.669,2.77,2.57,2.347,gov3y_rate,0.08000000000000007,1.0,0.3297071752910122,0.5100000000000002,0.5699999999999998,0.18000000000000016,1381.4,959.27,1571.14,-0.03969412582551257,-57.09999999999991,0.0,-1.3918895339127442,550232.4,-0.0766921280137463,-0.0766921280137463,-7.66921280137463,decimal_as_is,contraction_below_0,1.0,0.0,0.6169751326348779,0.0,0.0,1.0,0.01,0.0,policy_growth_pressure,1,1,policy_growth_pressure,gdp_available
2025-06,2.566,2.56,2.963,2.302,2.452,2.805,8.776,2.71,2.57,2.452,gov3y_rate,0.10499999999999998,1.0,0.4116540527877169,0.5030000000000001,0.5110000000000001,0.1499999999999999,1356.4,938.98,1591.8,-0.01809758216302304,-25.0,0.0,-0.6711600224411657,576794.3,0.0482739656915878,-0.0766921280137463,-7.66921280137463,decimal_as_is,contraction_below_0,1.0,0.0,0.23965884388687522,0.0,0.0,1.0,0.01,0.0,policy_growth_pressure,1,1,policy_growth_pressure,gdp_available
2025-07,2.514,2.51,2.952,2.297,2.46,2.785,8.782,2.71,2.57,2.46,gov3y_rate,0.008000000000000007,1.0,0.1340533752065596,0.488,0.492,0.20000000000000018,1382.9,926.1,1579.62,0.01953700973164252,26.5,1.0,0.5604452953869165,576794.3,0.0482739656915878,0.0482739656915878,4.82739656915878,decimal_as_is,strong_above_3,0.0,0.0,0.9999999985601125,1.0,0.0,0.0,0.01,0.0,rate_fx_risk_departure,1,1,rate_fx_risk_departure,gdp_available
2025-08,2.521,2.53,2.906,2.248,2.426,2.815,8.746,2.71,2.57,2.426,gov3y_rate,-0.03399999999999981,0.0,-0.0685382734467632,0.5669999999999997,0.48,0.18000000000000016,1388.6,944.79,1621.61,0.004121773085544733,5.699999999999818,1.0,0.06306223721719892,576794.3,0.0482739656915878,0.0482739656915878,4.82739656915878,decimal_as_is,strong_above_3,0.0,0.0,0.04161105576509595,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available
2025-09,2.575,2.57,3.022,2.325,2.582,2.951,8.868,2.71,2.57,2.582,gov3y_rate,0.1559999999999997,1.0,0.7745061020031244,0.6259999999999999,0.43999999999999995,0.14000000000000012,1402.2,943.73,1644.5,0.009794037159729374,13.600000000000136,1.0,0.27122370527599976,582913.5,0.0106089813994347,0.0482739656915878,4.82739656915878,decimal_as_is,strong_above_3,0.0,0.0,0.9999999990437299,1.0,0.0,0.0,0.01,0.0,rate_fx_risk_departure,1,1,rate_fx_risk_departure,gdp_available
2025-10,2.511,2.55,3.122,2.438,2.716,3.061,8.972,2.74,2.55,2.716,gov3y_rate,0.13400000000000034,1.0,0.7716879683954291,0.6229999999999998,0.4059999999999997,0.1900000000000004,1423.2,923.62,1646.5,0.014976465554129126,21.0,1.0,0.5171436165165001,582913.5,0.0106089813994347,0.0106089813994347,1.06089813994347,decimal_as_is,slowdown_0_to_2,1.0,0.0,0.9999999992241033,1.0,0.0,1.0,0.025,0.0,risk_departure_plus_growth_pressure,1,1,risk_departure_plus_growth_pressure,gdp_available
2025-11,2.514,2.8,3.428,2.517,2.991,3.344,9.278,3.05,2.55,2.991,gov3y_rate,0.2749999999999999,1.0,1.354249263394479,0.827,0.43699999999999983,0.25,1464.8,937.29,1699.17,0.029229904440696952,41.59999999999991,1.0,0.9762216057091253,582913.5,0.0106089813994347,0.0106089813994347,1.06089813994347,decimal_as_is,slowdown_0_to_2,1.0,0.0,0.9999999995709021,1.0,0.0,1.0,0.025,0.0,risk_departure_plus_growth_pressure,1,1,risk_departure_plus_growth_pressure,gdp_available
2025-12,2.54,2.87,3.476,2.556,2.952,3.385,9.312,3.27,2.55,2.952,gov3y_rate,-0.039000000000000146,0.0,-0.0869776480938201,0.8289999999999997,0.524,0.3999999999999999,1433.9,919.08,1688.35,-0.021095030038230433,-30.899999999999864,0.0,-0.8680492222558989,605345.2,0.0384820389303044,0.0106089813994347,1.06089813994347,decimal_as_is,slowdown_0_to_2,1.0,0.0,0.999999998952909,0.0,1.0,0.0,0.0,0.0,rate_fx_relief_departure,1,1,rate_fx_relief_departure,gdp_available
2026-01,2.546,2.73,3.658,2.694,3.138,3.607,9.491,3.11,2.55,3.138,gov3y_rate,0.18599999999999994,1.0,0.9199907334424058,0.9130000000000003,0.52,0.3799999999999999,1427.0,932.89,1708.33,-0.004812051049585153,-6.900000000000091,0.0,-0.3203292995098667,605345.2,0.0384820389303044,0.0384820389303044,3.84820389303044,decimal_as_is,strong_above_3,0.0,0.0,0.48347315008830527,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available
2026-02,2.602,2.81,3.637,2.644,3.041,3.446,9.467,3.11,2.55,3.041,gov3y_rate,-0.09699999999999998,0.0,-0.42005001098131345,0.802,0.5960000000000001,0.2999999999999998,1424.5,913.38,1680.7,-0.0017519271198318531,-2.5,0.0,-0.23911912515930445,605345.2,0.0384820389303044,0.0384820389303044,3.84820389303044,decimal_as_is,strong_above_3,0.0,0.0,0.9999999984829387,0.0,1.0,0.0,0.0,0.0,rate_fx_relief_departure,1,1,rate_fx_relief_departure,gdp_available
2026-03,2.62,2.82,4.166,3.016,3.552,3.879,9.961,3.11,2.55,3.552,gov3y_rate,0.5110000000000001,1.0,2.6195266398534067,0.863,0.6140000000000003,0.29000000000000004,1513.4,946.73,1733.37,0.06240786240786256,88.90000000000009,1.0,2.5619061657080553,570198.6,-0.0580604256876902,0.0384820389303044,3.84820389303044,decimal_as_is,strong_above_3,0.0,0.0,0.9999999998070032,1.0,0.0,0.0,0.01,0.0,rate_fx_risk_departure,1,1,rate_fx_risk_departure,gdp_available
2026-04,2.554,2.81,4.248,3.02,3.595,3.923,10.03,3.06,2.55,3.595,gov3y_rate,0.04300000000000015,1.0,0.17333458765497503,0.903,0.653,0.25,1476.1,920.58,1723.57,-0.02464649134399377,-37.30000000000018,0.0,-1.1488780721901328,,,,,,,,,0.7378113320376373,0.0,0.0,0.0,0.0,0.0,neutral,1,0,neutral,gdp_unavailable
2026-05,2.592,2.86,4.353,3.174,3.731,4.068,10.16,3.05,2.55,3.731,gov3y_rate,0.13599999999999968,1.0,0.6287710106394382,0.8939999999999997,0.6219999999999999,0.18999999999999995,1505.8,945.56,1754.48,0.020120588036040887,29.700000000000045,1.0,0.6721070885198224,,,,,,,,,0.9999999992312884,1.0,0.0,0.0,0.01,0.0,rate_fx_risk_departure,1,0,rate_fx_risk_departure,gdp_unavailable
2026-06,2.514,2.88,4.501,3.239,3.882,4.254,10.307,3.06,2.55,3.882,gov3y_rate,0.15100000000000025,1.0,0.7088987671893942,1.0149999999999997,0.6190000000000002,0.18000000000000016,1528.6,955.35,1775.09,0.01514145304821346,22.799999999999955,1.0,0.4402246067615959,,,,,,,,,0.9999999991297713,1.0,0.0,0.0,0.01,0.0,rate_fx_risk_departure,1,0,rate_fx_risk_departure,gdp_unavailable
