2021-06-28,40047,14155.0,11509.0,70980,13973.0,11443,57032,107447,94415,12050,3328,12198.0,100435
2021-06-29,39892,14254.0,11509.0,71520,13828.0,11354,57042,107640,94517,11995,3278,12161.0,100420
2021-06-30,40032,14362.0,11504.0,71809,13923.0,11383,57032,107824,94554,11881,3308,12130.0,100425
2021-07-01,39801,14466.0,11599.0,72131,13838.0,11421,57096,107855,94526,12010,3313,12056.0,100425
2021-07-02,39751,14500.0,11662.0,72121,13828.0,11155,57042,107774,94420,12005,3368,12075.0,100430
2021-07-05,39937,14727.0,11692.0,72765,13813.0,11080,57136,107927,94517,12060,3373,12099.0,100440
2021-07-06,40120,14585.0,11692.0,72671,13783.0,11046,57116,108100,94540,12199,3447,12147.0,100445
2021-07-07,39869,14625.0,11758.0,73594,13718.0,11330,57170,108267,94643,12174,3318,12151.0,100455
2021-07-08,39454,14402.0,11836.0,74051,13733.0,11241,57240,108669,94833,12144,3248,12198.0,100474
2021-07-09,39035,14357.0,11813.0,73853,13504.0,11189,57264,108455,94810,12144,3288,12223.0,100484
2021-07-12,39387,14367.0,11912.0,74350,13783.0,11374,57225,108630,94754,12164,3338,12407.0,100488
2021-07-13,39718,14486.0,11935.0,74520,13903.0,11383,57180,108455,94712,12234,3353,12515.0,100479
2021-07-14,39582,14496.0,11921.0,74691,13853.0,11284,57274,108585,94712,12249,3388,12386.0,100479
2021-07-15,39850,14669.0,11878.0,74564,13858.0,11374,57042,108459,94451,12378,3253,12470.0,100488
2021-07-16,39682,14610.0,11833.0,73792,13763.0,11298,57151,108612,94595,12333,3234,12510.0,100469
2021-07-19,39233,14634.0,11781.0,73608,13564.0,11325,57161,108925,94587,12189,3219,12510.0,100469
2021-07-20,39107,14555.0,11707.0,73648,13369.0,11354,57200,109476,94731,12274,3055,12231.0,100474
2021-07-21,38905,14560.0,11868.0,74326,13459.0,11463,57230,109669,94688,12244,3045,12528.0,100479
2021-07-22,39391,14732.0,11940.0,74681,13693.0,11434,57195,109238,94643,12154,3194,12528.0,100484
2021-07-23,39464,14757.0,11992.0,75454,13828.0,11364,57230,109463,94754,12199,3253,12447.0,100488
2021-07-26,39039,14634.0,12077.0,76244,13823.0,10977,57279,109654,94757,12204,3234,12573.0,100488
2021-07-27,39103,14565.0,12077.0,75992,13838.0,10796,57323,109705,94801,12114,3273,12541.0,100493
2021-07-28,39219,14372.0,12086.0,75494,13788.0,10593,57225,109808,94639,12189,3278,12634.0,100493
2021-07-29,39276,14486.0,12020.0,75231,13908.0,10764,57210,109494,94632,12264,3303,12578.0,100498
2021-07-30,38799,14239.0,11996.0,74713,13828.0,10688,57279,109654,94726,12343,3313,12488.0,100498
2021-08-02,38980,14417.0,12106.0,75723,13938.0,10967,57279,109444,94736,12199,3323,12568.0,100493
2021-08-03,39322,14402.0,12025.0,75300,13973.0,10977,57269,109562,94688,12204,3243,12607.0,100498
2021-08-04,39875,14605.0,12035.0,75410,13993.0,11005,57304,109681,94750,12229,3214,12622.0,100503
2021-08-05,39802,14664.0,11996.0,75425,14073.0,10949,57279,109790,94754,12209,3099,12515.0,100503
2021-08-06,39615,14737.0,12040.0,75762,14093.0,10901,57269,109705,94693,12139,3174,12725.0,100498
2021-08-09,39431,14782.0,12054.0,75386,14122.0,11009,57254,109472,94680,11766,3050,12669.0,100498
2021-08-10,39175,14620.0,12116.0,76046,14127.0,11114,57279,109374,94703,11701,3080,12622.0,100503
2021-08-11,38823,14669.0,12205.0,76089,14187.0,11208,57299,109386,94766,11662,3134,12478.0,100498
2021-08-12,38666,14615.0,12290.0,76206,14232.0,11170,57294,109226,94757,11816,3154,12541.0,100503
2021-08-13,38017,14481.0,12418.0,77133,14277.0,11137,57284,109257,94754,11856,3134,12602.0,100503
2021-08-17,37585,14195.0,12510.0,77805,14207.0,10967,57294,109624,94741,12085,3065,12622.0,100512
2021-08-18,37774,14382.0,12377.0,76793,14247.0,11005,57353,109744,94806,12085,3065,12617.0,100507
2021-08-19,37021,14042.0,12242.0,75983,14028.0,10995,57417,109820,94856,11985,2940,12533.0,100516
2021-08-20,36661,13810.0,12323.0,76938,13943.0,10778,57422,109884,94882,12055,2930,12598.0,100512
2021-08-23,36988,14205.0,12418.0,77736,14187.0,10891,57363,109651,94820,12040,2911,12583.0,100512
2021-08-24,37694,14486.0,12432.0,78251,14232.0,10995,57249,109238,94667,12164,3020,12553.0,100507
2021-08-25,37810,14550.0,12432.0,78511,14172.0,11024,57269,109199,94685,12114,3080,12598.0,100484
2021-08-26,37529,14600.0,12488.0,78526,14132.0,10919,57299,109262,94820,12035,3109,12558.0,100498
2021-08-27,37504,14580.0,12452.0,78402,14172.0,10891,57338,109180,94770,12164,3139,12541.0,100498
2021-08-30,37595,14688.0,12506.0,78801,14202.0,10840,57383,109485,94801,12234,3129,12674.0,100503
2021-08-31,38339,14822.0,12515.0,79474,14292.0,10826,57388,109498,94882,12254,3164,12813.0,100507
2021-09-01,38395,14924.0,12492.0,79168,14312.0,10957,57309,109337,94766,12249,3154,12832.0,100507
2021-09-02,38043,14885.0,12492.0,79359,14312.0,11000,57309,109311,94775,12234,3129,12996.0,100520
2021-09-03,38290,14954.0,12510.0,79068,14367.0,10929,57314,109180,94815,12224,3199,13142.0,100529
2021-09-06,38421,14963.0,12502.0,79401,14257.0,11142,57284,108943,94717,12318,3129,13161.0,100534
2021-09-07,38191,15013.0,12510.0,79504,14337.0,11270,57309,109095,94708,12249,3174,13219.0,100534
2021-09-08,37859,14707.0,12539.0,79969,14322.0,11236,57220,108594,94685,12099,3149,13017.0,100539
2021-09-09,37189,14625.0,12506.0,79657,14117.0,11250,57205,108800,94643,12040,3179,13113.0,100549
2021-09-10,37363,14757.0,12529.0,79720,14227.0,11438,57230,108773,94567,12144,3144,12847.0,100539
2021-09-13,37444,14605.0,12510.0,79578,14152.0,11369,57161,108559,94522,12060,3219,12679.0,100544
2021-09-14,37685,14807.0,12473.0,79133,14182.0,11260,57180,108285,94544,12075,3248,12733.0,100534
2021-09-15,37738,14968.0,12381.0,78851,14157.0,11080,57235,108607,94591,12139,3248,12679.0,100539
2021-09-16,37408,14924.0,12492.0,79383,14107.0,10987,57220,108442,94567,12025,3313,12669.0,100564
2021-09-17,37504,14998.0,12519.0,79819,14192.0,11033,57185,108209,94577,11871,3303,12729.0,100564
2021-09-23,37444,15003.0,12333.0,78192,14232.0,11038,57156,108015,94563,11876,3318,12691.0,100559
2021-09-24,37408,14973.0,12437.0,78648,14227.0,11056,57111,107520,94491,11816,3368,12643.0,100564
2021-09-27,37533,14875.0,12529.0,79182,14227.0,11114,57087,107439,94415,11826,3442,12497.0,100564
2021-09-28,37044,14471.0,12502.0,78358,14127.0,11174,57032,106646,94386,11721,3517,12258.0,100573
2021-09-29,36553,14347.0,12309.0,76803,13863.0,11090,57027,106844,94386,11706,3397,12194.0,100573
2021-09-30,36706,14452.0,12385.0,77015,13968.0,11170,57013,106767,94420,11642,3437,12279.0,100577
2021-10-01,36021,14122.0,12091.0,75787,13539.0,11005,56929,106610,94279,11811,3442,12014.0,100582
2021-10-05,35487,13815.0,12152.0,75270,13559.0,10845,56939,106431,94261,11836,3561,12151.0,100577
2021-10-06,34938,13442.0,12281.0,75968,13703.0,10901,56771,105334,94129,11796,3646,12108.0,100587
2021-10-07,35523,13796.0,12447.0,77596,13763.0,11066,56855,105481,94129,11856,3527,12296.0,100592
2021-10-08,35445,13717.0,12510.0,77746,13883.0,11354,56860,105617,94209,11841,3641,12337.0,100597
2021-10-12,34838,13504.0,12385.0,76823,13703.0,11227,56647,104949,94011,11866,3696,12174.0,100582
2021-10-13,35189,13668.0,12343.0,76465,13758.0,11453,56692,105316,94020,11866,3686,12411.0,100597
2021-10-14,35631,14165.0,12390.0,77090,13953.0,11325,56697,105840,94038,12070,3710,12704.0,100612
2021-10-15,35998,14170.0,12524.0,78067,14142.0,11330,56712,105804,94002,12060,3755,12660.0,100607
2021-10-18,35884,14200.0,12592.0,78301,14122.0,11241,56563,105397,93830,11871,3815,12665.0,100612
2021-10-19,36186,14407.0,12611.0,79034,14122.0,11330,56628,105617,93863,11970,3790,12720.0,100607
2021-10-20,36026,14314.0,12616.0,79048,14112.0,11284,56642,105465,93955,11950,3770,12736.0,100607
2021-10-21,35962,14112.0,12684.0,79014,14117.0,11289,56687,105550,94020,12020,3825,12927.0,100622
2021-10-22,35993,14170.0,12740.0,79387,14192.0,11453,56642,105334,93899,12030,3770,12953.0,100627
2021-10-25,36181,14214.0,12655.0,78560,14227.0,11374,56623,105244,93889,12094,3889,13020.0,100622
2021-10-26,36516,14486.0,12744.0,79598,14282.0,11374,56563,104935,93748,12154,3850,13047.0,100612
2021-10-27,36211,14461.0,12763.0,79784,14322.0,11246,56366,104680,93562,12040,3845,13085.0,100607
2021-10-28,36110,14264.0,12702.0,80023,14337.0,11155,56470,105500,93562,12129,3770,12953.0,100587
2021-10-29,35531,14136.0,12730.0,80023,14302.0,11250,56322,103794,93404,12085,3810,13104.0,100569
2021-11-01,35678,14309.0,12914.0,81629,14457.0,11265,56361,104712,93343,12000,3815,12943.0,100569
2021-11-02,36152,14457.0,12887.0,81664,14572.0,11095,56435,104824,93462,12065,3869,12991.0,100564
2021-11-03,35640,14417.0,13019.0,82455,14607.0,11155,56401,104832,93447,11965,3805,13055.0,100582
2021-11-04,35840,14427.0,13118.0,83652,14751.0,11227,56489,105303,93471,11915,3691,13113.0,100582
2021-11-05,35687,14585.0,13197.0,84795,14776.0,11260,56647,105948,93629,12090,3636,12991.0,100587
2021-11-08,35640,14510.0,13210.0,84404,14781.0,11208,56707,106158,93638,12239,3790,13095.0,100587
2021-11-09,35730,14639.0,13160.0,84101,14751.0,11170,56716,106525,93801,12289,3780,13047.0,100597
2021-11-10,35351,14234.0,13146.0,83685,14736.0,11095,56702,106360,93825,12289,3874,13025.0,100602
2021-11-11,35346,14397.0,13081.0,82870,14751.0,11265,56707,106051,93701,12483,3750,13047.0,100617
2021-11-12,35721,14654.0,13085.0,82949,14826.0,11279,56637,105974,93670,12507,3740,13067.0,100617
2021-11-15,36134,15013.0,13146.0,83730,14851.0,11270,56736,106508,93801,12507,3700,13047.0,100632
2021-11-16,36070,15112.0,13146.0,83589,14906.0,11294,56623,106162,93633,12562,3765,13081.0,100632
2021-11-17,35617,14919.0,13225.0,84414,14921.0,11284,56593,105925,93670,12488,3696,12965.0,100632
2021-11-18,35471,14958.0,13206.0,84523,14931.0,11193,56682,106077,93743,12562,3606,13047.0,100646
2021-11-19,35730,15117.0,13338.0,85943,14951.0,11307,56613,105889,93701,12537,3705,13063.0,100646
2021-11-22,36559,15032.0,13304.0,86224,14861.0,11397,56554,105777,93609,12423,3542,13017.0,100641
2021-11-23,36239,14629.0,13245.0,85025,14626.0,11393,56549,105576,93567,12149,3546,12989.0,100636
2021-11-24,36167,14777.0,13265.0,84913,14612.0,11477,56603,105670,93575,12065,3686,13055.0,100632
2021-11-25,35900,14615.0,13375.0,85542,14646.0,11438,56677,106015,93738,12060,3666,13303.0,100632
2021-11-26,35240,14505.0,13210.0,85053,14312.0,11335,56810,106920,93932,12114,3546,13060.0,100632
2021-11-29,34963,14481.0,13175.0,84650,14033.0,11250,56840,106682,93995,12075,3338,13008.0,100627
2021-11-30,34253,14229.0,13053.0,84898,13703.0,11165,56899,107215,94065,12055,3199,12910.0,100636
2021-12-01,35077,14309.0,12971.0,84626,14028.0,11193,56978,107528,94015,12015,3194,12871.0,100641
2021-12-02,35630,14219.0,12725.0,82172,14003.0,11193,56899,107528,93991,11945,3114,12639.0,100646
2021-12-03,35900,14545.0,12891.0,82754,14068.0,11335,56840,107152,93885,11915,3184,12927.0,100656
2021-12-06,35968,14372.0,12867.0,81624,14018.0,11406,56894,107237,93904,11990,3189,12979.0,100656
2021-12-07,36266,14486.0,12994.0,82397,14212.0,11393,56874,107014,93965,11980,3303,13104.0,100661
2021-12-08,36426,14664.0,13188.0,84424,14572.0,11558,56919,107502,93960,12040,3348,13238.0,100666
2021-12-09,36535,14910.0,13141.0,84170,14422.0,11817,56983,107532,94078,12015,3407,13342.0,100671
2021-12-10,36336,14615.0,13136.0,83531,14257.0,11732,56899,107367,94068,11905,3308,13129.0,100686
2021-12-13,36362,14515.0,13285.0,84621,14347.0,11878,57008,107488,94028,12000,3412,13210.0,100686
2021-12-14,36157,14471.0,13179.0,83373,14202.0,11742,56983,107658,94124,12015,3338,13364.0,100701
2021-12-15,36167,14565.0,13127.0,82788,14132.0,11709,56983,107677,94024,11890,3283,13229.0,100691
2021-12-16,36376,14610.0,13348.0,84869,14382.0,11667,57047,107762,94094,11995,3358,13414.0,100711
2021-12-17,36467,14392.0,13136.0,81992,14252.0,11549,57017,107767,94194,12134,3363,13295.0,100726
2021-12-20,35795,14337.0,12947.0,81327,13883.0,11383,57136,108164,94213,12109,3194,13233.0,100711
2021-12-21,36070,14452.0,13100.0,82490,14177.0,11482,57151,108308,94230,12025,3263,13394.0,100726
2021-12-22,36262,14457.0,13206.0,83329,14242.0,11477,57092,107909,94252,12000,3343,13414.0,100731
2021-12-23,36439,14515.0,13300.0,84066,14417.0,11514,57008,107331,94144,12134,3412,13570.0,100736
2021-12-24,36712,14545.0,13375.0,84596,14557.0,11448,57027,107412,94129,12139,3392,13539.0,100736
2021-12-27,36497,14707.0,13380.0,84835,14437.0,11416,57096,107550,94225,12159,3402,13534.0,100736
2021-12-28,36793,15191.0,13579.0,86091,14597.0,11510,57042,107564,94256,12174,3546,13753.0,100746
2021-12-29,36712,14875.0,13569.0,85958,14671.0,11420,57052,107685,94288,12144,3551,13816.0,100756
2021-12-30,36487,14850.0,13588.0,85775,14547.0,11505,57067,107023,94266,12075,3571,13790.0,100751
2022-01-03,36574,14817.0,13608.0,85644,14626.0,11534,56948,106466,94159,12259,3546,13975.0,100756
2022-01-04,36549,14575.0,13682.0,86446,14826.0,11496,56958,106435,94104,12114,3556,13908.0,100761
2022-01-05,36030,14249.0,13656.0,84884,14771.0,11430,56845,105979,94043,12209,3596,13684.0,100766
2022-01-06,35668,13806.0,13404.0,82383,14631.0,11353,56633,104980,93928,12109,3596,13380.0,100766
2022-01-07,36115,13945.0,13490.0,83090,14721.0,11420,56647,105143,93881,12020,3730,13495.0,100766
2022-01-10,35840,13703.0,13395.0,82176,14676.0,11377,56677,105016,93814,12035,3686,13325.0,100766
2022-01-11,35947,13594.0,13304.0,81624,14497.0,11249,56672,104994,93889,12154,3676,13283.0,100761
2022-01-12,36535,13969.0,13417.0,82783,14711.0,11329,56790,105554,93945,12234,3785,13337.0,100771
2022-01-13,36349,13756.0,13375.0,82715,14731.0,11163,56820,105885,94134,12259,3830,13317.0,100781
2022-01-14,35786,13524.0,13225.0,80701,14592.0,11058,56692,105143,93928,12269,3825,13283.0,100771
2022-01-17,35526,13432.0,13255.0,81259,14567.0,11187,56504,104470,93680,12219,3914,13147.0,100746
2022-01-18,35250,13254.0,13179.0,80538,14631.0,11225,56554,104457,93692,12194,3969,13090.0,100751
2022-01-19,34994,13077.0,12947.0,78815,14382.0,11149,56662,104743,93835,12169,4009,12958.0,100766
2022-01-20,35199,13447.0,12951.0,78968,14472.0,11306,56544,104470,93814,12358,4023,12953.0,100776
2022-01-21,34801,13214.0,12716.0,76838,14447.0,11221,56603,104721,93734,12363,3929,12506.0,100771
2022-01-24,34407,12904.0,12621.0,76241,14282.0,11206,56637,104640,93767,12348,4013,12634.0,100781
2022-01-25,33569,12603.0,12477.0,75049,13918.0,11121,56549,104448,93714,12373,3919,12588.0,100781
2022-01-26,33468,12377.0,12492.0,74655,14008.0,11068,56583,104403,93714,12418,4004,12695.0,100776
2022-01-27,32359,11845.0,12313.0,73367,13833.0,10925,56455,103991,93549,12164,4048,12352.0,100795
2022-01-28,33229,12155.0,12535.0,74780,14167.0,10855,56559,104332,93614,12060,4068,12370.0,100800
2022-02-03,33549,12407.0,13078.0,78078,14292.0,10868,56623,104484,93734,12109,4103,12795.0,100810
2022-02-04,33991,12560.0,12958.0,77654,14142.0,11026,56549,104022,93685,12124,4242,12892.0,100815
2022-02-07,33640,12367.0,12892.0,77256,13958.0,10949,56465,103892,93614,12149,4307,12725.0,100825
2022-02-08,33705,12292.0,12830.0,76483,14048.0,10769,56336,103015,93457,12219,4282,12733.0,100830
2022-02-09,34172,12565.0,12968.0,77588,14162.0,10855,56425,103525,93467,12259,4192,12674.0,100830
2022-02-10,34456,12258.0,13083.0,78669,14382.0,10835,56445,103489,93506,12318,4207,12889.0,100845
2022-02-11,34135,11929.0,12783.0,76393,14122.0,10796,56253,102943,93320,12234,4192,12478.0,100840
2022-02-14,33678,11765.0,12622.0,74571,13893.0,10626,56351,103409,93373,12433,4406,12463.0,100850
2022-02-15,33472,11593.0,12608.0,74844,13723.0,10754,56381,103386,93329,12622,4406,12327.0,100840
2022-02-16,34076,12195.0,12769.0,76304,14137.0,10877,56440,103453,93447,12443,4292,12370.0,100855
2022-02-17,34298,12051.0,12741.0,76003,13978.0,10902,56489,103422,93510,12597,4297,12404.0,100860
2022-02-18,34167,12110.0,12588.0,74675,14063.0,10877,56381,103355,93452,12696,4262,12391.0,100865
2022-02-21,34192,12135.0,12451.0,73470,13933.0,10860,56391,102899,93443,12682,4257,12342.0,100865
2022-02-22,33695,11939.0,12218.0,71486,13379.0,10668,56415,103440,93462,12826,4436,12089.0,100870
2022-02-23,33813,12105.0,12342.0,72924,13593.0,10830,56455,103328,93510,12731,4371,12266.0,100870
2022-02-24,32929,11731.0,11903.0,69268,12970.0,10611,56583,104313,93629,13035,4590,11715.0,100880
2022-02-25,33301,12180.0,12251.0,72889,13319.0,10826,56544,103753,93575,12866,4485,12147.0,100895
2022-02-28,33554,12239.0,12337.0,72958,13149.0,10796,56603,103911,93692,12811,4595,12357.0,100899
2022-03-02,33416,12431.0,12441.0,74106,12835.0,10855,56672,104465,93714,13005,5082,12258.0,100904
2022-03-03,34054,12717.0,12646.0,75089,13050.0,10769,56692,104158,93688,12935,5350,12419.0,100914
2022-03-04,33525,12417.0,12617.0,74293,12506.0,10692,56568,104072,93670,13005,5126,12416.0,100919
2022-03-07,32773,12165.0,12540.0,73114,11777.0,10474,56534,103664,93638,13328,5946,12404.0,100919
2022-03-08,32347,12031.0,12309.0,71281,11622.0,10374,56554,103530,93584,13453,5817,12261.0,100938
2022-03-10,33017,12446.0,12544.0,73659,12790.0,10317,56618,103427,93571,13378,5176,12478.0,100943
2022-03-11,32894,12417.0,12569.0,73318,12446.0,10326,56563,103686,93660,13373,5072,12470.0,100958
2022-03-14,32834,12130.0,12593.0,72523,12715.0,10149,56618,103440,93584,13284,5067,12510.0,100958
2022-03-15,32549,12100.0,12399.0,71170,12640.0,9651,56544,103270,93593,12980,4719,12300.0,100963
2022-03-16,33036,12446.0,12646.0,73412,12940.0,10046,56667,103238,93647,12886,4783,12404.0,100968
2022-03-17,33534,12790.0,12660.0,74338,13294.0,10117,56687,103831,93767,12975,4694,12553.0,100981
2022-03-18,33607,12909.0,12703.0,74245,13279.0,10154,56628,103530,93763,13015,5106,12700.0,100986
2022-03-21,33265,12708.0,12925.0,76224,13159.0,10127,56559,103499,93685,12930,5216,12733.0,100986
2022-03-22,33565,12741.0,12972.0,76433,13174.0,10145,56336,102714,93409,13030,5504,12691.0,100977
2022-03-23,33860,12865.0,13116.0,77914,13469.0,10137,56391,102666,93363,12900,5355,12750.0,100977
2022-03-24,33705,12805.0,13045.0,77533,13184.0,10164,56267,102518,93347,13050,5598,12626.0,100972
2022-03-25,33565,12800.0,13199.0,78922,13179.0,9988,56277,102487,93255,13179,5474,12626.0,100972
2022-03-28,33590,12608.0,13278.0,78859,13199.0,9927,55887,101156,92710,13020,5325,12767.0,100963
2022-03-29,33764,12850.0,13368.0,80152,13349.0,9889,56011,101599,92842,12920,5111,13008.0,100928
2022-03-30,33883,12855.0,13402.0,80682,13588.0,10055,56139,102329,92971,12930,5161,13251.0,100933
2022-03-31,33991,12939.0,13378.0,80336,13469.0,10084,56055,101546,92984,12935,5012,13261.0,100943
2022-04-01,33727,12840.0,13228.0,79429,13279.0,10179,55853,101322,92744,13015,4868,13133.0,100943
2022-04-04,33887,12934.0,13233.0,79166,13374.0,10269,55818,100704,92525,12905,4947,13328.0,100938
2022-04-05,33855,13012.0,13283.0,80429,13394.0,10274,55739,100667,92525,12975,5151,13283.0,100928
2022-04-06,33506,12771.0,13195.0,79099,13249.0,10132,55537,100292,92254,12891,5022,13180.0,100928
2022-04-07,33067,12698.0,13054.0,77486,13000.0,10099,55720,100255,92448,12920,4828,13342.0,100938
2022-04-08,33090,12790.0,13208.0,78257,13059.0,10127,55596,99933,92296,12965,4798,13307.0,100933
2022-04-11,33090,12465.0,13191.0,77014,13045.0,9889,55270,98890,91856,13045,4769,13256.0,100919
2022-04-12,32778,12392.0,13006.0,75565,12840.0,10036,55359,98697,91930,13149,4828,12948.0,100909
2022-04-13,33401,12618.0,13006.0,75656,13005.0,10041,55512,98963,92174,13219,4997,13035.0,100895
2022-04-14,33215,12589.0,13050.0,76557,13054.0,10089,55720,99567,92323,13244,5087,13170.0,100928
2022-04-15,32820,12505.0,13011.0,75714,12965.0,10069,55562,99024,92342,13224,5176,13104.0,100914
2022-04-18,32846,12402.0,12916.0,74497,12880.0,10008,55562,98515,92141,13358,5275,13113.0,100924
2022-04-19,33234,12693.0,13036.0,75798,13005.0,9956,55488,98600,92291,13264,5315,13201.0,100928
2022-04-20,33206,12579.0,13125.0,76072,13035.0,9788,55586,98873,92244,13020,5111,13385.0,100928
2022-04-21,33350,12575.0,13248.0,76408,13269.0,9571,55641,99118,92314,13099,5156,13560.0,100953
2022-04-22,32984,12417.0,13011.0,74483,13154.0,9585,55532,98680,92216,13124,5096,13399.0,100968
2022-04-25,32458,12071.0,12685.0,72542,12820.0,9209,55720,99862,92375,12846,4883,13224.0,100972
2022-04-26,32596,12292.0,12845.0,74053,12920.0,9066,55784,99948,92495,12771,4923,13264.0,100977
2022-04-27,32213,12081.0,12722.0,72651,12730.0,9356,55774,100127,92486,12746,5082,13038.0,100995
2022-04-28,32530,12066.0,12870.0,73631,12845.0,9413,55645,100149,92347,12577,5017,13051.0,101009
2022-04-29,33020,12334.0,12851.0,73641,12940.0,9556,55601,99602,92328,12836,5250,13067.0,101004
2022-05-02,32895,12220.0,12579.0,71813,12795.0,9432,55443,98573,92071,12657,5141,12669.0,101009
2022-05-03,32815,12314.0,12632.0,72690,12695.0,9532,55325,98214,92036,12453,5206,12342.0,100990
2022-05-04,32895,12230.0,12660.0,72700,12810.0,9571,55246,97785,91856,12502,5166,12419.0,101022
2022-05-06,32438,11964.0,12622.0,71627,12555.0,9260,55349,98080,91925,12582,5409,12231.0,101014
2022-05-09,32131,11671.0,12462.0,70222,12321.0,9185,55517,98259,92119,12557,5429,12065.0,101018
2022-05-10,31964,11616.0,12289.0,69202,12211.0,9280,55502,98308,92182,12488,5091,11655.0,101037
2022-05-11,31960,11914.0,12279.0,69613,12316.0,9508,55670,99351,92310,12343,5116,11364.0,101051
2022-05-12,31435,11323.0,12113.0,67479,12201.0,9336,55749,100239,92431,12413,5166,11340.0,101066
2022-05-13,32180,11774.0,12173.0,67960,12441.0,9409,55754,99921,92460,12219,5300,11432.0,101076
2022-05-16,32051,11764.0,12279.0,69013,12615.0,9394,55636,99414,92296,12094,5380,11686.0,101066
2022-05-17,32362,11954.0,12293.0,68880,12725.0,9437,55611,99414,92259,12249,5593,11650.0,101042
2022-05-18,32424,12121.0,12379.0,69464,12820.0,9409,55557,99028,92213,12139,5529,11806.0,101042
2022-05-19,31960,11924.0,11992.0,66580,12550.0,9418,55591,99203,92239,12139,5424,11423.0,101066
2022-05-20,32530,12285.0,11926.0,66760,12610.0,9680,55650,99751,92347,12373,5484,11447.0,101056
2022-05-23,32638,12374.0,11960.0,66580,12700.0,9604,55167,99558,92332,12413,5549,11673.0,101066
2022-05-24,32032,12012.0,11892.0,65489,12625.0,9465,55769,100028,92448,12393,5459,11565.0,101051
2022-05-25,32170,12166.0,11970.0,65534,12675.0,9384,55798,100399,92431,12433,5544,11740.0,101071
2022-05-26,32061,12111.0,12045.0,65909,12605.0,9384,55808,99831,92464,12358,5549,11838.0,101086
2022-05-27,32401,12126.0,12188.0,67369,12870.0,9361,55853,100108,92417,12413,5707,11846.0,101061
2022-05-30,32825,12309.0,12446.0,69831,13194.0,9404,55843,100144,92543,12468,5797,12151.0,101076
2022-05-31,32955,12389.0,12331.0,68933,13204.0,9508,55710,99182,92328,12383,5946,12174.0,101081
2022-06-02,32597,12285.0,12303.0,68852,12975.0,9575,55552,98421,92187,12373,5673,11882.0,101071
2022-06-03,32777,12240.0,12422.0,70133,13214.0,9732,55571,98577,92182,12488,5812,12038.0,101086
2022-06-07,32170,11899.0,12356.0,68963,13209.0,9851,55399,97502,91978,12303,5961,11765.0,101086
2022-06-08,32240,11929.0,12467.0,69571,13134.0,9889,55399,98085,91955,12368,6025,11966.0,101086
2022-06-09,32141,12046.0,12361.0,69241,12880.0,9779,55443,97821,92080,12368,6120,11728.0,101101
2022-06-10,31810,11929.0,12240.0,68526,12755.0,10060,55453,97748,91978,12328,6085,11532.0,101106
2022-06-13,30685,11393.0,11779.0,65108,12161.0,9922,55172,96700,91650,12478,5936,11083.0,101091
2022-06-14,30565,11398.0,11718.0,64878,12236.0,9937,55029,96540,91375,12229,6110,10825.0,101076
2022-06-15,30021,11101.0,11605.0,64506,12141.0,10359,54841,95519,91191,12159,5976,10616.0,101032
2022-06-16,30001,11180.0,11624.0,64946,12181.0,10203,54797,95859,91105,12244,5861,10691.0,100981
2022-06-17,29782,11111.0,11394.0,63218,11902.0,10331,54762,95461,90945,12353,5911,10613.0,100999
2022-06-20,29301,10822.0,11417.0,64157,11827.0,10445,54747,95590,90959,12313,5588,10681.0,101014
2022-06-21,29467,10957.0,11528.0,64722,11967.0,10374,54767,95586,91061,12264,5703,10790.0,101022
2022-06-22,28721,10521.0,11553.0,64702,11877.0,10354,54935,96231,91214,12194,5414,10695.0,101032
2022-06-23,28492,10174.0,11699.0,65637,11862.0,10469,54964,96370,91186,12244,5395,10951.0,101037
2022-06-24,29089,10768.0,11897.0,67175,11987.0,10650,55078,96821,91342,12179,5395,11258.0,101051
2022-06-27,29462,10957.0,12064.0,68215,12221.0,10673,54999,96266,91149,12269,5519,11403.0,101056
2022-06-28,29690,10867.0,12064.0,67932,12246.0,10778,55029,96720,91228,12214,5703,11406.0,101047
2022-06-29,29192,10600.0,11921.0,66338,12161.0,10740,54989,96656,91161,12159,5727,11232.0,101051
2022-06-30,28708,10377.0,11765.0,65572,11907.0,10930,55024,96746,91233,12124,5638,11068.0,101037
2022-07-01,28416,10134.0,11679.0,64863,11827.0,10907,55246,98048,91418,12000,5409,10993.0,101022
2022-07-04,28425,10124.0,11853.0,65567,11947.0,10940,55265,97963,91455,12090,5613,11268.0,101027
2022-07-05,28876,10580.0,11974.0,66377,12006.0,10872,55527,98895,91492,12080,5643,11398.0,101032
2022-07-06,28219,10407.0,11940.0,67160,11632.0,10697,55685,99697,91856,11776,5136,11272.0,101027
2022-07-07,28788,10639.0,12016.0,67746,11967.0,10783,55650,99670,91799,11642,5082,11323.0,101051
2022-07-08,28948,10758.0,12113.0,68609,12016.0,10778,55567,99002,91702,11622,5265,11263.0,101047
2022-07-11,28783,10728.0,12083.0,68501,11887.0,10511,55517,99002,91665,11597,5275,11183.0,101032
2022-07-12,28510,10496.0,12055.0,67795,11807.0,10569,55567,99128,91711,11522,5226,11164.0,101042
2022-07-13,28657,10808.0,11992.0,67455,11882.0,10493,55769,99719,91861,11487,4947,11192.0,101037
2022-07-14,28555,10768.0,11911.0,67189,11812.0,10526,55601,99594,91697,11487,4972,11083.0,101042
