n_months,gross_cum_return_pct,gross_cagr_pct,gross_ann_vol_pct,gross_mdd_pct,gross_sharpe,gross_calmar,gross_tail_strategy_avg_pct,gross_win_rate_pct,net10_cum_return_pct,net10_cagr_pct,net10_ann_vol_pct,net10_mdd_pct,net10_sharpe,net10_calmar,net10_tail_strategy_avg_pct,net10_win_rate_pct,avg_monthly_turnover_pct,avg_annual_turnover_pct,max_monthly_turnover_pct,strategy,period,sim_id,cost_bps,block_size
105.0,44.08562448466298,4.262485701498386,5.929796011259627,-5.5522902399745995,0.7344445708406087,0.767698646372976,-2.652354456605827,63.8095238095238,43.12458791732276,4.182773353253322,5.930422944740436,-5.59575193691233,0.7214331073885024,0.7474908467013509,-2.6586595439393226,63.8095238095238,6.391919459147018,76.70303350976423,33.97471432768147,shuffle_placebo,IS,163,10.0,4
66.0,121.38629342618148,15.54593680187335,17.976328394541756,-23.040436913835283,0.89294173918088,0.6747240453820714,-6.240164623209585,57.57575757575758,120.77609104934952,15.487966522411112,17.977316287228195,-23.06323625784482,0.8900780658261599,0.6715435053978157,-6.244585925996866,57.57575757575758,4.216585918963189,50.59903102755827,18.379396919859442,shuffle_placebo,OOS,163,10.0,4
171.0,245.2944437950831,9.085666768845325,12.16332396238274,-17.263813453032483,0.7745846572968758,0.5262838823857527,-3.344413760589435,59.64912280701754,242.0881039187368,9.014273893707836,12.16540711047543,-17.317914070988483,0.7690522084121721,0.5205173011459177,-3.3503847457876623,59.64912280701754,5.474243204070077,65.69091844884092,31.81038878856899,shuffle_placebo,FULL,164,10.0,4
105.0,51.63757051230422,4.872986642510502,6.207539583905227,-8.185418881203221,0.7984947684904472,0.595325262302788,-2.3503330745153295,60.952380952380956,50.74392198928817,4.802167330874929,6.209411390775017,-8.195858019010027,0.7873516170536744,0.5859261250910469,-2.355811466579134,60.952380952380956,5.641481955623025,67.6977834674763,31.81038878856899,shuffle_placebo,IS,164,10.0,4
66.0,127.71035082434614,16.13916141853309,17.84181664538906,-17.263813453032473,0.9261765780434393,0.9348549474564767,-4.692261754032511,57.57575757575758,126.93326497306163,16.066999285499193,17.844313679703514,-17.31791407098854,0.9225445597710416,0.9277675833035278,-4.6992972983624215,57.57575757575758,5.208181553872206,62.49817864646647,17.815832647853576,shuffle_placebo,OOS,164,10.0,4
171.0,238.27920898893265,8.928651379091912,12.202578606804959,-16.16668380179468,0.7609600481971245,0.5522871287988409,-3.6041175763422544,59.64912280701754,235.06448032745,8.855685034772055,12.204835032934733,-16.21486355363473,0.7553132408401481,0.5461461334830018,-3.610365687777624,59.64912280701754,5.600108509849411,67.20130211819294,33.98042434134112,shuffle_placebo,FULL,165,10.0,4
105.0,39.918507166136166,3.913374209028264,6.125786629244957,-8.098012844574809,0.6579765644209554,0.4832511733603873,-2.6562780571010842,60.952380952380956,38.96726470630145,3.832391805982427,6.128175807214354,-8.145506055192332,0.6449826791285355,0.470491554485983,-2.6627493419983463,60.952380952380956,6.504732531552659,78.05679037863192,33.98042434134112,shuffle_placebo,IS,165,10.0,4
66.0,141.7687379892266,17.41108921813592,17.882011888578077,-16.166683801794658,0.9868007553329978,1.0769734493231768,-4.970580744263327,57.57575757575758,141.110365837298,17.352892019892675,17.88361570891078,-16.21486355363475,0.9839202495609762,1.0701842764506533,-4.976181254398156,57.57575757575758,4.16093392986697,49.931207158403645,15.496846911325518,shuffle_placebo,OOS,165,10.0,4
171.0,185.4330977809214,7.637900012990739,11.54934408553107,-19.240346184627644,0.6947310838439307,0.396973107432607,-4.120660017571414,59.64912280701754,182.75989274350226,7.566847969645352,11.549755548085747,-19.28768198994808,0.6889596876706775,0.3923150523525259,-4.126986091213389,59.64912280701754,5.531029928805306,66.37235914566367,34.09765460458114,shuffle_placebo,FULL,166,10.0,4
105.0,30.699167481192656,3.107040743502254,6.774070176949818,-10.18680334765314,0.4857908745777563,0.3050064517263958,-3.1671205310326362,60.952380952380956,29.877939626664784,3.032793095484454,6.774506728863039,-10.229037560270937,0.47510512389645754,0.29648860683273554,-3.174502603379988,60.952380952380956,6.014884746474214,72.17861695769056,34.09765460458114,shuffle_placebo,IS,166,10.0,4
66.0,118.3893771335573,15.259957816712767,16.359267943720944,-19.240346184627633,0.9507340386729349,0.7931228300302071,-5.495130889269229,57.57575757575758,117.71202527257341,15.194877401085293,16.35915221122774,-19.28768198994809,0.9472482162261864,0.7878021531568288,-5.499562413577497,57.57575757575758,4.761260900695677,57.13513080834812,14.465200450072555,shuffle_placebo,OOS,166,10.0,4
171.0,136.11683449198827,6.214631699367712,9.548239783641378,-17.902099527266536,0.6796855545149375,0.34714541106769403,-3.8918921342907855,59.06432748538012,133.97211766349426,6.146640395901248,9.54933862622176,-17.949484545389073,0.6728807103336599,0.3424410534106518,-3.898479896451553,59.06432748538012,5.352907829760441,64.2348939571253,19.80471161908769,shuffle_placebo,FULL,167,10.0,4
105.0,40.26307004474177,3.942587706899192,7.3522004941723935,-11.37240407670026,0.5632657353627782,0.34668023403923465,-3.5306289722606103,60.952380952380956,39.43281577099194,3.8720868397176034,7.353543691892008,-11.436440822443416,0.5539209908160263,0.3385744655906264,-3.5358787886351504,60.952380952380956,5.663367505236196,67.96041006283436,19.753139304140475,shuffle_placebo,IS,167,10.0,4
66.0,68.3385615448675,9.932041479107067,12.248680617091317,-17.902099527266536,0.8348771021669097,0.5547975791319705,-4.5975709963347375,56.060606060606055,67.80276319440924,9.868340578264867,12.249381568827655,-17.949484545389073,0.8300692557675052,0.5497840650137155,-4.603459390546593,56.060606060606055,4.858994709685376,58.307936516224515,19.80471161908769,shuffle_placebo,OOS,167,10.0,4
171.0,263.4806862459882,9.479303000280726,13.058855576802689,-20.240568543882663,0.757597741846671,0.46833185440068426,-3.8157265965461145,60.23391812865497,259.890671746035,9.403071517194217,13.061410477376345,-20.28702582438442,0.7521018741464923,0.4635017275865049,-3.8238023710219755,60.23391812865497,5.820683088011896,69.84819705614275,24.347398743620584,shuffle_placebo,FULL,168,10.0,4
105.0,55.21129132309623,5.152549540826157,7.098459302403304,-8.281206424066212,0.7441974278009696,0.6221979355389825,-2.9237248345698754,61.904761904761905,54.13392983412641,5.068875894989833,7.101707376535653,-8.331235524530689,0.7326346151935922,0.608418268822783,-2.933657695663939,61.904761904761905,6.64154193105912,79.69850317270944,24.347398743620584,shuffle_placebo,IS,168,10.0,4
66.0,134.18443538965673,16.732656404319513,18.920247022403885,-20.2405685438827,0.9105891127474289,0.8266890511520053,-5.358500301277027,57.57575757575758,133.49217925821836,16.669841272840834,18.92207104587768,-20.287025824384443,0.90763815715233,0.8216996131983106,-5.362559147284744,57.57575757575758,4.514771292254953,54.17725550705943,18.075779855183903,shuffle_placebo,OOS,168,10.0,4
171.0,112.50169239829377,5.432086071646514,8.716167419721277,-20.141293662372426,0.651287234899572,0.26969896585116726,-3.845205205560995,59.64912280701754,110.68775028076021,5.36867741365048,8.716249708452454,-20.174066258311285,0.6443506154531347,0.26611776450564095,-3.8499220477846374,59.64912280701754,5.03397613562189,60.40771362746268,32.668222331997505,shuffle_placebo,FULL,169,10.0,4
105.0,48.325632835839485,4.608642628061577,7.571963514223076,-10.541441955040165,0.633459446629316,0.43719280983737263,-3.3558126177119347,61.904761904761905,47.38676129368393,4.5327551637602825,7.572445127424871,-10.623424481623278,0.6238052805546287,0.42667551989484936,-3.3612123313610986,61.904761904761905,6.066713368276563,72.80056041931876,32.668222331997505,shuffle_placebo,IS,169,10.0,4
66.0,43.26700539581141,6.755489230244804,10.329049505413138,-20.14129366237244,0.685159036310827,0.33540493195157933,-4.400317403285935,56.060606060606055,42.948897466402826,6.712352156971679,10.328295254715794,-20.174066258311306,0.6812692327825263,0.3327218256858022,-4.404288348082553,56.060606060606055,3.390985083671272,40.691821004055264,21.72645790814122,shuffle_placebo,OOS,169,10.0,4
171.0,284.4771921441777,9.911604959237419,12.874299051918609,-16.534623545193405,0.7976313355474166,0.5994454565080625,-3.706580369072659,59.06432748538012,281.13452562159284,9.844274300331923,12.876919388808803,-16.603651613755687,0.7926994960410565,0.5928981485118733,-3.7123507062183285,59.06432748538012,5.11806974571944,61.41683694863328,18.941999999999997,shuffle_placebo,FULL,170,10.0,4
105.0,55.22068624706065,5.153276935421847,7.9175656477925775,-11.21702515390728,0.674864612626209,0.45941565296631093,-3.3837215687228617,60.952380952380956,54.32870131002703,5.084041167652087,7.920450331448202,-11.224842867948803,0.6662976885040647,0.452927602413835,-3.3899503792451804,60.952380952380956,5.492260507077351,65.90712608492821,18.941999999999997,shuffle_placebo,IS,170,10.0,4
66.0,147.6971346024174,17.92937498977547,18.02029567526712,-16.534623545193405,1.0047127476643114,1.0843533837205213,-4.136765225633769,56.060606060606055,146.9628282920239,17.86573312307005,18.022735604713468,-16.603651613755723,1.0015653551372747,1.0760122856509904,-4.140511024402109,56.060606060606055,4.522766261740947,54.273195140891374,16.149120384240103,shuffle_placebo,OOS,170,10.0,4
171.0,166.77890583643972,7.128584730069143,11.0716103479234,-21.60826240180629,0.6775651235296322,0.32990087761398373,-4.304289501611711,59.64912280701754,164.52398576392784,7.064790303579183,11.071245453776598,-21.64010503694982,0.6721741647082973,0.3264674682269919,-4.309435285180633,59.64912280701754,4.9943223241544725,59.93186788985368,27.129321386809448,shuffle_placebo,FULL,171,10.0,4
105.0,41.601161169236136,4.055437326952305,7.837608312545247,-14.20681508695294,0.5469235784593964,0.28545717686412925,-3.6348576395670364,61.904761904761905,40.82929614727515,3.9904569845815807,7.8377889533721,-14.260000267331618,0.5389172228887124,0.279835687922346,-3.6399485728301046,61.904761904761905,5.221110710103126,62.653328521237505,27.129321386809448,shuffle_placebo,IS,171,10.0,4
66.0,88.4016371289471,12.205822855927263,14.788675908772536,-21.60826240180628,0.8531373019547643,0.5648683188383974,-5.4885038977643426,56.060606060606055,87.83306669891778,12.14417909536869,14.78760178798653,-21.64010503694982,0.8494392108304881,0.5611885466652252,-5.491920820754664,56.060606060606055,4.63352261923616,55.60227143083393,18.412584820509355,shuffle_placebo,OOS,171,10.0,4
171.0,230.95599269877874,8.761479120625415,12.50256842186523,-21.685399828658003,0.7337863783256701,0.4040266349641761,-4.085137317673318,59.64912280701754,227.7066791001731,8.686200440558899,12.503793976922898,-21.721964942291628,0.7281516810718156,0.3998809713410081,-4.092031131665773,59.64912280701754,5.79631649811044,69.55579797732527,24.812928702321322,shuffle_placebo,FULL,172,10.0,4
105.0,46.95999877845409,4.498119007493084,7.584439106956575,-10.813576003417925,0.618356158084946,0.41596961135440597,-3.1250236354163636,61.904761904761905,45.93415281610036,4.4144952232620716,7.586731257952464,-10.891034477839934,0.6076021670608938,0.40533295824600285,-3.1327755858766597,61.904761904761905,6.680856180529333,80.170274166352,24.812928702321322,shuffle_placebo,IS,172,10.0,4
66.0,125.20141225484318,15.90544484447629,17.600290810610684,-21.68539982865798,0.9265969285763507,0.7334632965105266,-5.599196753464728,56.060606060606055,124.5579069576222,15.845156907475566,17.600042844071712,-21.721964942291592,0.9236174263817165,0.7294532032240706,-5.604509739813573,56.060606060606055,4.389094276080383,52.66913131296459,15.254584011111472,shuffle_placebo,OOS,172,10.0,4
171.0,143.60794068562993,6.447690024883768,10.330272418753312,-22.731892795448594,0.6570103571265066,0.28364070176218376,-4.101326371034397,59.64912280701754,141.33440080205406,6.377669695373545,10.330284847350768,-22.758494599440272,0.6506082810453854,0.28023249374017906,-4.10741086113531,59.64912280701754,5.510591984595042,66.1271038151405,33.359099342009166,shuffle_placebo,FULL,173,10.0,4
105.0,31.323877770556606,3.1632449212428915,7.496430029209587,-11.46654746259539,0.45296984742828983,0.27586725050078054,-3.410842561848943,60.952380952380956,30.501674131892955,3.0892230811949695,7.49734612238753,-11.498368619968302,0.4433257351057456,0.2686662067721643,-3.416720596558424,60.952380952380956,5.9908571281878915,71.89028553825469,33.359099342009166,shuffle_placebo,IS,173,10.0,4
66.0,85.50163521005017,11.889800268301354,13.607851375755706,-22.73189279544856,0.8952601771079779,0.5230448856719032,-5.281211813529731,57.57575757575758,84.92820295787686,11.8268334026558,13.606567089165415,-22.75849459944026,0.8911585815612634,0.5196667710590436,-5.285519464811323,57.57575757575758,4.746533801606419,56.95840561927703,17.289325499985015,shuffle_placebo,OOS,173,10.0,4
171.0,230.2153757489784,8.744381491655195,12.436060441331888,-19.301305272203063,0.735306620356641,0.4530461214065398,-3.9851296067231194,60.23391812865497,227.03341354779943,8.670515755200014,12.438664125897505,-19.343953607836582,0.7296780981179664,0.4482287298128875,-3.992031074430168,60.23391812865497,5.674732596133271,68.09679115359926,29.2607394587727,shuffle_placebo,FULL,174,10.0,4
105.0,41.42817938977921,4.040901982040368,6.761136081806588,-9.372125449895242,0.6202467355032444,0.43116174699577203,-2.966281293474977,62.857142857142854,40.49533148953191,3.962243971479018,6.76379448661955,-9.428842881276033,0.6088117656589153,0.42022589848721664,-2.974266191915653,62.857142857142854,6.3079099234039555,75.69491908084747,29.2607394587727,shuffle_placebo,IS,174,10.0,4
66.0,133.48626643838602,16.66930408926721,17.966487562220745,-19.301305272203074,0.9473472612324805,0.8636361040967339,-5.468426161512112,56.060606060606055,132.7717299077417,16.60430587975572,17.96886963694173,-19.343953607836596,0.9441046803968202,0.8583718828310779,-5.473349449064817,56.060606060606055,4.66740503002082,56.008860360249834,16.251402750121784,shuffle_placebo,OOS,174,10.0,4
171.0,234.1026866618897,8.833728184999035,12.998041521649428,-19.84402873171094,0.7151352185661739,0.4451580021592418,-4.261049379806684,59.06432748538012,231.02854380318846,8.763152096821148,13.0005537803362,-19.88975757034951,0.7099976624717971,0.44058616932992406,-4.266964561144756,59.06432748538012,5.416205803282045,64.99446963938455,33.56981028424934,shuffle_placebo,FULL,175,10.0,4
105.0,35.12215121549438,3.4999588766293277,7.307653267200617,-10.461716614446425,0.5074753265145087,0.3345491954729769,-3.2833377944676236,60.952380952380956,34.18004373745307,3.4172312003855287,7.309187503604857,-10.557877523493165,0.4964135154226032,0.32366649383662377,-3.2889916726244186,60.952380952380956,6.672855356666823,80.07426428000188,33.56981028424934,shuffle_placebo,IS,175,10.0,4
66.0,147.25974509468745,17.891485336168333,18.58863727924755,-19.844028731710928,0.9782111844943447,0.901605494431561,-5.7297406384947305,56.060606060606055,146.70475175198496,17.843329020673558,18.59068399763981,-19.8897575703495,0.975897874769707,0.8971114382647561,-5.734184000238142,56.060606060606055,3.416990604715352,41.00388725658423,18.21839205965448,shuffle_placebo,OOS,175,10.0,4
171.0,206.32892569137863,8.172895978453809,11.566870329771548,-12.580488563328663,0.7366034331646629,0.6496485360892335,-3.8261316321065624,60.23391812865497,203.58028118567205,8.104496534480665,11.566748861896246,-12.648450030943126,0.7311069459781725,0.6407501721281147,-3.8309140963971977,59.64912280701754,5.305496713561095,63.66596056273315,22.062673416209154,shuffle_placebo,FULL,176,10.0,4
105.0,37.25810814748274,3.6856440250541134,7.5675326666158265,-10.836524038586736,0.5165032925139598,0.3401131222456812,-3.5645561116161746,60.952380952380956,36.5047837614219,3.6204492873078253,7.566263512444639,-10.915720101560812,0.5082407416484274,0.3316729683083525,-3.568612538024503,60.952380952380956,5.264346620143557,63.172159441722684,22.062673416209154,shuffle_placebo,IS,176,10.0,4
66.0,123.17728972501256,15.715332856970399,15.838988412909266,-12.58048856332864,1.001120668542129,1.2491830327464102,-4.423644923861535,59.09090909090909,122.39534236123077,15.641511995912015,15.839776655580792,-12.64845003094316,0.9970018807142363,1.2366346831150563,-4.4287042081297585,57.57575757575758,5.370962771270813,64.45155325524976,17.204861254031922,shuffle_placebo,OOS,176,10.0,4
171.0,191.78397623516847,7.804251958965391,10.900499228205364,-23.54269057107049,0.7442741610119449,0.3314936300677264,-3.9371662472167825,60.81871345029239,188.92548403963792,7.7297988860647315,10.9025381491462,-23.56628554743366,0.737780094938198,0.3280024283210171,-3.945646019433924,60.81871345029239,5.773690578291122,69.28428693949347,29.434368197499495,shuffle_placebo,FULL,177,10.0,4
105.0,48.24754986849851,4.6023475534314295,6.373566951971026,-7.143279305276751,0.7387925172272399,0.6442905781426842,-2.7476193050820714,61.904761904761905,47.248861590815274,4.521572913234606,6.378920233013477,-7.212757465758823,0.7260720469898755,0.6268854782238142,-2.7580452872889496,61.904761904761905,6.432325082816087,77.18790099379305,29.434368197499495,shuffle_placebo,IS,177,10.0,4
66.0,96.82212386915856,13.10140092920995,15.547497619401268,-23.54269057107048,0.8701566631733872,0.5564954816723071,-5.999331578291862,59.09090909090909,96.21576759114276,13.037969093668789,15.547119674867563,-23.566285547433687,0.8665301724976707,0.5532466738309803,-6.002769992694281,59.09090909090909,4.72586295745595,56.71035548947141,24.458207495514724,shuffle_placebo,OOS,177,10.0,4
171.0,235.56082866969712,8.866993287840286,12.06713491309282,-16.284149390860257,0.7638329481942371,0.5445168227710456,-3.9163047173744747,60.23391812865497,232.47900516250763,8.796527346976045,12.068662253119046,-16.35650478732589,0.7583490637200232,0.5377999432856941,-3.9215198969831,60.23391812865497,5.4180430766069945,65.01651691928394,28.23564287190648,shuffle_placebo,FULL,178,10.0,4
105.0,44.88123069652579,4.32812106748337,7.8158380837758346,-11.560258416911706,0.5814288179174044,0.3743965672213422,-3.443552621140155,61.904761904761905,43.98251467357297,4.253955937126652,7.817099263900232,-11.568581180819526,0.5722185044687429,0.3677163059701414,-3.448497690270988,61.904761904761905,5.938720667576063,71.26464801091275,28.23564287190648,shuffle_placebo,IS,178,10.0,4
66.0,131.6109733859017,16.498368180239353,16.597756258104152,-16.284149390860225,1.0032361394766758,1.0131550493819077,-4.472548944484444,57.57575757575758,130.91623723636192,16.43475435891759,16.59909634953317,-16.3565047873259,0.9998371148955697,1.004784003221295,-4.478568064497857,57.57575757575758,4.58969236370166,55.07630836441992,19.964122348669065,shuffle_placebo,OOS,178,10.0,4
171.0,237.68136413902909,8.915130729932308,13.127390769563526,-16.234660804294965,0.7143021105337086,0.5491417922063246,-3.9209877376236104,59.64912280701754,234.4131332878643,8.840821807567888,13.129502835295737,-16.30454251257788,0.7089728412033778,0.5422305962125449,-3.927601166871078,59.64912280701754,5.705166981044215,68.46200377253058,22.87058636450492,shuffle_placebo,FULL,179,10.0,4
105.0,34.19265325173166,3.4183418503533236,6.23355435963648,-7.998416647502237,0.5708540771081089,0.4273773174120419,-2.6923443200615993,61.904761904761905,33.28449095760835,3.3381132048252438,6.2345640757452445,-8.052306229464223,0.558291430920376,0.4145536830940112,-2.701349035383634,61.904761904761905,6.4788518384105975,77.74622206092717,22.87058636450492,shuffle_placebo,IS,179,10.0,4
66.0,151.63923356189528,18.268419093859123,19.409425714237507,-16.234660804294965,0.9600276080254693,1.1252726074219004,-5.504066401047812,56.060606060606055,150.90175975104674,18.205323991949495,19.411671525850473,-16.304542512577914,0.9571505916092355,1.1165798720145168,-5.508180827593622,56.060606060606055,4.474304707961334,53.69165649553601,17.08535528412592,shuffle_placebo,OOS,179,10.0,4
171.0,170.7668773593435,7.240191665323192,11.200581012673789,-18.04122346931205,0.6795800864333075,0.40131378438046006,-3.885393025650441,59.64912280701754,168.09586477635227,7.1656115607157345,11.201303685769313,-18.106016259448467,0.6732969411942896,0.39575859526672097,-3.890785095583005,59.64912280701754,5.824025306609836,69.88830367931803,30.011867702952365,shuffle_placebo,FULL,180,10.0,4
105.0,27.810995185729247,2.8440627654903183,6.049412118067147,-9.917215077881858,0.49425832033200506,0.28678038573887216,-2.712125767238406,61.904761904761905,26.916489606646408,2.7615471933404523,6.048677181287887,-9.959385275397793,0.48101184335026154,0.2772808880245023,-2.719183345006882,61.904761904761905,6.707242639166255,80.48691166999507,30.011867702952365,shuffle_placebo,IS,180,10.0,4
66.0,111.84943984347893,14.624563419745806,16.189666595422075,-18.04122346931206,0.924319679881635,0.8106192711720488,-5.461802858056712,56.060606060606055,111.23800824247856,14.564342285143649,16.190357122200368,-18.106016259448452,0.9210050433383162,0.8043924227419924,-5.465232237386366,56.060606060606055,4.418906822997355,53.02688187596827,17.626067030192896,shuffle_placebo,OOS,180,10.0,4
171.0,267.0657373801417,9.554733632397916,13.352886070360217,-15.447769064753992,0.7482339185861159,0.6185186736250629,-3.8428177080022774,60.23391812865497,263.4674709974946,9.47902366969311,13.35590374241235,-15.512110043570004,0.7428786457093226,0.6110724874352154,-3.8495808153055684,60.23391812865497,5.772215372685409,69.2665844722249,28.049729248219013,shuffle_placebo,FULL,181,10.0,4
105.0,36.17782815234114,3.592054445224968,6.62670190018986,-9.024109686462978,0.5660060397282786,0.3980508404738687,-3.039171811531652,60.952380952380956,35.28652605004214,3.514340471474142,6.6275585870384495,-9.124553203110109,0.5545857878491707,0.38515206095529997,-3.044869632236079,60.952380952380956,6.266958206422086,75.20349847706504,28.049729248219013,shuffle_placebo,IS,181,10.0,4
66.0,169.54882623734298,19.756120137060673,19.55706820947664,-15.447769064753968,1.018500224263797,1.27889794663857,-5.0291946610753,59.09090909090909,168.66494514246665,19.68462528317534,19.561331489934073,-15.512110043570038,1.0152200975431291,1.2689843759414832,-5.036540726975426,59.09090909090909,4.985124500831606,59.82149400997928,18.225315061826876,shuffle_placebo,OOS,181,10.0,4
171.0,198.87068556537648,7.985949302472828,11.11396711974011,-18.192672668162913,0.7464710728572633,0.4389651508680305,-3.61332139296645,59.64912280701754,196.20154595777137,7.917989797790748,11.114474068372639,-18.24445266390399,0.7407434244089816,0.433994373174933,-3.618814056340177,59.64912280701754,5.273448138464698,63.28137766157638,31.050427552857073,shuffle_placebo,FULL,182,10.0,4
105.0,38.735363874337956,3.8125749035535117,6.581069103892786,-7.152841857574299,0.6020171777769814,0.5330154055504936,-3.0080734454912164,61.904761904761905,37.92028874352831,3.742689732087201,6.581486015816419,-7.172472985113021,0.5917210754884655,0.5218130120330073,-3.0136732193766425,61.904761904761905,5.62605542413638,67.51266508963656,31.050427552857073,shuffle_placebo,IS,182,10.0,4
66.0,115.42502013840097,14.973909367196336,15.722721383462135,-18.192672668162956,0.9662317871653999,0.8230736429068263,-4.4339090043943425,56.060606060606055,114.76285226503356,14.90957317500612,15.722972371287064,-18.244452663903964,0.962619728637308,0.8172113162103354,-4.4406996655535425,56.060606060606055,4.712482002168841,56.54978402602608,20.318342488974885,shuffle_placebo,OOS,182,10.0,4
171.0,296.55866179885135,10.150503597181014,13.005135020237734,-16.842209236490714,0.8077597991566251,0.6026824304728803,-3.887226452569359,59.64912280701754,293.15041720940616,10.083801972689077,13.006590188245152,-16.906477215019024,0.8029902639456884,0.5964460747464907,-3.8926553175177596,59.64912280701754,5.071663638304046,60.85996365964855,28.437743599195976,shuffle_placebo,FULL,183,10.0,4
105.0,55.423450998620474,5.168966341776371,6.9674663642476,-8.712942021195913,0.7592329971495734,0.5932515480077639,-3.0454112891645337,60.952380952380956,54.562777357497815,5.10224435555473,6.969004374764803,-8.764333260145229,0.7499372225934852,0.5821600119608167,-3.0506796682279624,60.952380952380956,5.301215434465167,63.614585213582,28.437743599195976,shuffle_placebo,IS,183,10.0,4
66.0,155.1472504637487,18.56649467328395,18.84650016492591,-16.842209236490714,0.9976264529034289,1.102378815782514,-5.420368436493584,57.57575757575758,154.36293519756333,18.500143916316002,18.84795071084882,-16.90647721501901,0.9945531896579988,1.0942636766387526,-5.423962332045386,57.57575757575758,4.706467598956807,56.47761118748168,17.866512088692087,shuffle_placebo,OOS,183,10.0,4
171.0,283.2810384339736,9.88757383649801,13.207024402773342,-18.963523304515295,0.7784879388131183,0.5213996195603449,-3.7484884328167976,59.64912280701754,279.6169819473962,9.813525320279371,13.209688006110856,-19.02245508437508,0.7732139065412633,0.5158916279077004,-3.754853519666683,59.64912280701754,5.632894814443855,67.59473777332626,19.89223960807422,shuffle_placebo,FULL,184,10.0,4
105.0,53.697269272236504,5.034814906211338,7.234165524254115,-10.497833950355828,0.7157658898379108,0.47960511949616813,-2.7751588804101757,60.952380952380956,52.73221711796137,4.95923252336492,7.23649736144269,-10.593821488708544,0.70557081738886,0.4681249847989919,-2.7815426633466567,60.952380952380956,6.008963779752961,72.10756535703553,18.941999999999997,shuffle_placebo,IS,184,10.0,4
66.0,149.3740066097639,18.07413170671113,19.062330459084997,-18.963523304515284,0.9652952913743349,0.9530998758235824,-5.227173042041371,57.57575757575758,148.55069160307028,18.003158526240902,19.06531952638651,-19.02245508437511,0.961975096722006,0.9464161406289007,-5.232898729038053,57.57575757575758,5.0346032787248225,60.415239344697866,19.89223960807422,shuffle_placebo,OOS,184,10.0,4
171.0,188.9509013819967,7.730463925673869,10.846109438868044,-13.148814350472893,0.7407712198612705,0.5879209881304504,-3.5654915846298847,60.81871345029239,186.28572283912615,7.66043211581886,10.844837917437909,-13.158204127969775,0.7348134517095744,0.5821791516013527,-3.5705245220862243,60.81871345029239,5.462744702974924,65.5529364356991,30.36689729102547,shuffle_placebo,FULL,185,10.0,4
105.0,32.66326849428827,3.2829539815028674,7.317165996949419,-13.148814350472893,0.47845055098586975,0.24967680689664595,-3.445310295467647,61.904761904761905,31.938034469678,3.218269240822913,7.313546644969553,-13.158204127969775,0.47006302774003705,0.24458271125175735,-3.447835489082092,61.904761904761905,5.256185286928602,63.07422344314322,30.36689729102547,shuffle_placebo,IS,185,10.0,4
66.0,117.80776597889799,15.20408627592471,14.657245685858546,-12.280992541296099,1.0402367154823786,1.2380177110929276,-4.130408294009319,59.09090909090909,116.98498389023678,15.124838181773015,14.657942555366807,-12.354426630632908,1.0354460531876901,1.224244445652447,-4.137338826292607,59.09090909090909,5.79136195577589,69.49634346931069,27.912479965068428,shuffle_placebo,OOS,185,10.0,4
171.0,251.4534802926945,9.221092337799108,12.729152549026605,-18.202370235739185,0.7557327110066755,0.5065874508856042,-4.003706530082681,59.06432748538012,248.3721167851666,9.153617262105929,12.73099430279045,-18.266766322900917,0.7507524587944786,0.5011077001970569,-4.009631888986241,59.06432748538012,5.167640747915033,62.011688974980395,19.822130155691816,shuffle_placebo,FULL,186,10.0,4
105.0,46.825106416697594,4.487152578217035,7.125687205682238,-9.089887319857704,0.6521557937967991,0.4936422664354082,-2.967939899513542,60.952380952380956,45.91765148818985,4.413145836509846,7.128012281984951,-9.11577876987677,0.6419903943273262,0.48412164752101644,-2.9742966190411244,60.952380952380956,5.91189835732108,70.94278028785297,18.426409375498036,shuffle_placebo,IS,186,10.0,4
66.0,139.36878975946422,17.19831507448881,18.273172732545817,-18.202370235739195,0.9593887263875132,0.9448393177236344,-5.276196328888974,56.060606060606055,138.74569884601172,17.142787905568248,18.274229047876116,-18.266766322900917,0.9567173933586285,0.9384686705099223,-5.28182967218859,56.060606060606055,3.983594551132683,47.8031346135922,19.822130155691816,shuffle_placebo,OOS,186,10.0,4
171.0,237.2196025152034,8.904672447866036,13.452722997150236,-20.560655356060863,0.6996264611672356,0.43309283160768114,-4.234418083931123,59.64912280701754,234.04587224701118,8.832429327369852,13.454152643249076,-20.60181846816267,0.6945986250727858,0.4287208598124082,-4.239626590012105,59.64912280701754,5.5537546699257545,66.64505603910906,24.63834404001649,shuffle_placebo,FULL,187,10.0,4
105.0,36.22500936802295,3.596155678662516,7.100433504313012,-8.905220641026224,0.5334165566409351,0.40382555622429817,-3.270454388253727,60.952380952380956,35.317221631664175,3.5170243951036184,7.101707959128975,-8.953581454048576,0.522543300815526,0.3928064331746613,-3.277149629524328,60.952380952380956,6.378239344785677,76.53887213742813,24.63834404001649,shuffle_placebo,IS,187,10.0,4
66.0,147.54602996882687,17.916291472375832,19.535154097640408,-20.560655356060852,0.9398327529193966,0.8713871791588824,-6.151102396148224,57.57575757575758,146.8613146346513,17.856922821007835,19.5359934944344,-20.60181846816268,0.9371866736872893,0.8667643998806849,-6.153558871763467,57.57575757575758,4.242074505375879,50.90489406451054,16.22708199488332,shuffle_placebo,OOS,187,10.0,4
