Date,signal_date,method,strategy,069500_weight,114260_weight,153130_weight,rule_signal,rule_description,strategy_return,cumulative_return,portfolio_value
2013-11-30,2013-10-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0023225552066738,0.04603624852547905,1.046036248525479
2013-12-31,2013-11-30,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0007731302831468331,0.04522752622447457,1.0452275262244746
2014-01-31,2013-12-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.012654091485433934,0.032001121484536155,1.0320011214845362
2014-02-28,2014-01-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0078089783081393,0.04005999585618425,1.0400599958561842
2014-03-31,2014-02-28,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0015961368006335334,0.04172007389043708,1.041720073890437
2014-04-30,2014-03-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0017131378380782997,0.03993546381516966,1.0399354638151697
2014-05-31,2014-04-30,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.008550089929545066,0.04882700555171238,1.0488270055517124
2014-06-30,2014-05-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0028531464179251333,0.05181946256562542,1.0518194625656254
2014-07-31,2014-06-30,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.015966848898589802,0.06861370499300667,1.0686137049930067
2014-08-31,2014-07-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0047117386894943,0.06357867645506743,1.0635786764550674
2014-09-30,2014-08-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.007346750431157199,0.05576482935525151,1.0557648293552515
2014-10-31,2014-09-30,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.005075081764150533,0.050406736522559115,1.0504067365225591
2014-11-30,2014-10-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0057837227968951,0.056481997910596826,1.0564819979105968
2014-12-31,2014-11-30,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.007306045314910066,0.0487632925594752,1.0487632925594752
2015-01-31,2014-12-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.012229000300218899,0.06158861917904379,1.0615886191790438
2015-02-28,2015-01-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0011007385482829,0.06275715069459253,1.0627571506945925
2015-03-31,2015-02-28,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.011063450561136333,0.07451491188979609,1.074514911889796
2015-04-30,2015-03-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.012825993075925699,0.0882966327096737,1.0882966327096737
2015-05-31,2015-04-30,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.005711751185508499,0.08208055312760942,1.0820805531276094
2015-06-30,2015-05-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.010995885369347664,0.07018211940501784,1.0701821194050178
2015-07-31,2015-06-30,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.009907601939748031,0.05957918096291692,1.059579180962917
2015-08-31,2015-07-31,rank,EW,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.01436710473226503,0.04435609589789524,1.0443560958978952
