Date,signal_date,method,strategy,strategy_return,cumulative_return,portfolio_value
2025-01-31,2024-12-31,rank,EW,0.0183125675885929,0.4442020421195338,1.4442020421195338
2025-02-28,2025-01-31,rank,EW,0.0047651673996917,0.4510839066092103,1.4510839066092105
2025-03-31,2025-02-28,rank,EW,0.0020983268060263,0.4541287548682418,1.4541287548682418
2025-04-30,2025-03-31,rank,EW,0.009409542916267,0.4678114417929524,1.4678114417929524
2025-05-31,2025-04-30,rank,EW,0.0219775216637944,0.5000702995533222,1.5000702995533222
2025-06-30,2025-05-31,rank,EW,0.0517759790336783,0.5777379079320384,1.5777379079320384
2025-07-31,2025-06-30,rank,EW,0.0206667101290094,0.6103445599348196,1.6103445599348196
2025-08-31,2025-07-31,rank,EW,-0.0040235173665537,0.6038653106317864,1.6038653106317864
2025-09-30,2025-08-31,rank,EW,0.0336598275312727,0.6578511403710434,1.6578511403710434
2025-10-31,2025-09-30,rank,EW,0.0745094768631662,0.7813767615570935,1.7813767615570937
2025-11-30,2025-10-31,rank,EW,-0.0158118489127863,0.753209901346604,1.753209901346604
2025-12-31,2025-11-30,rank,EW,0.0287342219474793,0.8035870237724156,1.803587023772416
2026-01-31,2025-12-31,rank,EW,0.0898419572075724,0.96562481198231,1.9656248119823096
2026-02-28,2026-01-31,rank,EW,0.0753169910230577,1.1136697583010813,2.1136697583010813
2026-03-31,2026-02-28,rank,EW,-0.0698501779600078,0.966029549535064,1.966029549535064
2026-04-30,2026-03-31,rank,EW,0.11150126138391,1.185244324226264,2.185244324226264
2026-05-31,2026-04-30,rank,EW,0.1170629968579534,1.441055573687024,2.441055573687024
2026-06-30,2026-05-31,rank,EW,0.0084931722158058,1.461787879062701,2.461787879062701
2012-04-30,2012-03-31,rank,EW_HSI_overlay,0.0015006768828879,0.0015006768828877,1.0015006768828878
2012-05-31,2012-04-30,rank,EW_HSI_overlay,-0.0226497180898505,-0.021183031115304,0.978816968884696
2012-06-30,2012-05-31,rank,EW_HSI_overlay,0.0029937000336713,-0.0182527467225959,0.981747253277404
2012-07-31,2012-06-30,rank,EW_HSI_overlay,0.0129292188864265,-0.0055595215938243,0.9944404784061756
2012-08-31,2012-07-31,rank,EW_HSI_overlay,0.0018282351721754,-0.0037414505345672,0.9962585494654328
2012-09-30,2012-08-31,rank,EW_HSI_overlay,0.0255047064985058,0.0216678313661757,1.0216678313661758
2012-10-31,2012-09-30,rank,EW_HSI_overlay,-0.0216788752627179,-0.000480778109943,0.9995192218900568
2012-11-30,2012-10-31,rank,EW_HSI_overlay,0.0069600217702254,0.0064758974341705,1.0064758974341703
2012-12-31,2012-11-30,rank,EW_HSI_overlay,0.0216537876032272,0.0282699127449774,1.0282699127449777
2013-01-31,2012-12-31,rank,EW_HSI_overlay,-0.0091842250086476,0.0188260504967052,1.0188260504967053
2013-02-28,2013-01-31,rank,EW_HSI_overlay,0.0159837398546007,0.0351107010449349,1.035110701044935
2013-03-31,2013-02-28,rank,EW_HSI_overlay,-0.0071729420554942,0.0276859119653176,1.0276859119653177
