strategy,rebalance_month,rebalance_date,trade_date,trading_day_in_month,buy_turnover,sell_turnover,oneway_turnover,double_sided_turnover,069500,etf_069500_daily_return,etf_069500_month_to_date_return,114260,etf_114260_daily_return,etf_114260_month_to_date_return,153130,etf_153130_daily_return,etf_153130_month_to_date_return
lambda_0.1,2014-04-30,2014-04-30,2014-04-29,21,0.0077095895385287,0.0077095895385285,0.0077095895385286,0.0154191790770573,20430,-0.004143309773336545,-0.008925972639953428,48870,-0.00020458265139111642,0.0022148394241425784,90552,0.0002209163610658038,0.0020028548981425587
lambda_0.1,2014-04-30,2014-04-30,2014-04-30,22,0.0077095895385287,0.0077095895385285,0.0077095895385286,0.0154191790770573,20419,-0.0005384238864415414,-0.009459590569515841,48851,-0.0003887865766318832,0.0018251917476732604,90578,0.00028712783814821563,0.0022905578116878544
lambda_0.1,2014-05-31,2014-05-31,2014-05-02,1,0.0142938753247655,0.0142938753247656,0.0142938753247655,0.0285877506495311,20346,-0.003575101621039245,-0.003575101621039245,48897,0.0009416388610263837,0.0009416388610263837,90591,0.00014352270970885428,0.00014352270970885428
lambda_0.1,2014-05-31,2014-05-31,2014-05-07,2,0.0142938753247655,0.0142938753247656,0.0142938753247655,0.0285877506495311,20149,-0.009682492873292037,-0.013222978598364299,48636,-0.005337750782256623,-0.004401138154797257,90596,5.519312072932436e-05,0.00019872375190432834
lambda_0.1,2014-05-31,2014-05-31,2014-05-08,3,0.0142938753247655,0.0142938753247656,0.0142938753247655,0.0285877506495311,20241,0.0045659834234950125,-0.008717371075958602,48937,0.006188831318364896,0.001760455261918814,90618,0.00024283632831467727,0.0004416083375653468
lambda_0.1,2014-05-31,2014-05-31,2014-05-09,4,0.0142938753247655,0.0142938753247656,0.0142938753247655,0.0285877506495311,20269,0.0013833308630997188,-0.007346099221313351,48970,0.0006743363916872358,0.0024359787926551135,90623,5.5176675715751244e-05,0.0004968093797610429
lambda_0.1,2014-05-31,2014-05-31,2014-05-12,5,0.0142938753247655,0.0142938753247656,0.0142938753247655,0.0285877506495311,20397,0.006315062410577665,-0.00107742788579257,48956,-0.00028588931999184997,0.0021493930523426297,90623,0.0,0.0004968093797610429
lambda_0.1,2014-05-31,2014-05-31,2014-05-13,6,0.0142938753247655,0.0142938753247656,0.0142938753247655,0.0285877506495311,20676,0.01367848212972489,0.012586316665850417,48975,0.0003881036032356011,0.0025383308427666673,90637,0.0001544861679705356,0.0006513722979089032
lambda_0.1,2014-05-31,2014-05-31,2014-05-14,7,0.0142938753247655,0.0142938753247656,0.0142938753247655,0.0285877506495311,20937,0.012623331398723181,0.025368529310935806,48975,0.0,0.0025383308427666673,90647,0.00011033021834361278,0.0007617743823002954
lambda_0.1,2014-05-31,2014-05-31,2014-05-15,8,0.0142938753247655,0.0142938753247656,0.0142938753247655,0.0285877506495311,20941,0.0001910493384915668,0.025564425290170778,49014,0.0007963246554365533,0.00333667683363692,90660,0.0001434134610081017,0.0009052970920091497
lambda_0.1,2014-05-31,2014-05-31,2014-05-16,9,0.0142938753247655,0.0142938753247656,0.0142938753247655,0.0285877506495311,20931,-0.00047753211403467333,0.025074685342083125,49032,0.00036724201248627963,0.003705144214038558,90668,8.824178248389991e-05,0.0009936187595220858
lambda_0.1,2014-05-31,2014-05-31,2014-05-19,10,0.0142938753247655,0.0142938753247656,0.0142938753247655,0.0285877506495311,20973,0.0020065930915866836,0.027131593124051,49002,-0.0006118453255017364,0.0030910319133692354,90676,8.823399655888409e-05,0.001081940427035244
lambda_0.1,2014-05-31,2014-05-31,2014-05-20,11,0.0142938753247655,0.0142938753247656,0.0142938753247655,0.0285877506495311,20946,-0.0012873694750393794,0.025809295264214605,48997,-0.00010203665156527375,0.0029886798632576816,90681,5.5141382504730885e-05,0.00113714146923094
lambda_0.1,2014-05-31,2014-05-31,2014-05-21,12,0.0142938753247655,0.0142938753247656,0.0142938753247655,0.0285877506495311,20949,0.00014322543683764621,0.025956217248640945,49010,0.00026532236667553555,0.003254795193547766,90691,0.00011027668420071635,0.0012475435536223323
lambda_0.1,2014-05-31,2014-05-31,2014-05-22,13,0.0142938753247655,0.0142938753247656,0.0142938753247655,0.0285877506495311,21060,0.005298582271230146,0.03139233067241287,49006,-8.161599673539577e-05,0.0031729135534583897,90701,0.00011026452459450553,0.0013579456380137245
lambda_0.1,2014-05-31,2014-05-31,2014-05-23,14,0.0142938753247655,0.0142938753247656,0.0142938753247655,0.0285877506495311,21026,-0.0016144349477682507,0.029727214848915162,49024,0.00036730196302503515,0.0035413809338600277,90709,8.820189413571988e-05,0.0014462673055268827
