method,strategy,signal_date,Date,hsi_state5,state_name_kr,state_reason,action,monthly_return,cumulative_return,running_max,drawdown
zscore,EW,2023-10-31,2023-11-30,accident_zone,강한 위험 악화,위험 악화 방향성과 신호 강도가 모두 높음,강한 방어전환,0.043260581602828634,1.3884773843601403,1.44571788401358,-0.03959313244056262
zscore,EW,2023-11-30,2023-12-31,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,0.02773391914772813,1.4269853038764335,1.44571788401358,-0.012957286026746395
zscore,EW,2023-12-31,2024-01-31,risk_relief,위험 완화 우세,위험 완화 방향 우세,기본 동일비중 유지,-0.0197859763345929,1.3987510064241226,1.44571788401358,-0.032486889806653485
zscore,EW,2024-01-31,2024-02-29,risk_warning,위험 악화 우세,위험 악화 방향 우세,방어 강화,0.020229216888077328,1.4270466439054927,1.44571788401358,-0.01291485725849395
zscore,EW,2024-02-29,2024-03-31,risk_relief,위험 완화 우세,위험 완화 방향 우세,기본 동일비중 유지,0.021855404541053135,1.4582353256069993,1.4582353256069993,0.0
zscore,EW,2024-03-31,2024-04-30,risk_relief,위험 완화 우세,위험 완화 방향 우세,기본 동일비중 유지,-0.007895000672671432,1.4467225567304187,1.4582353256069993,-0.00789500067267146
zscore,EW,2024-04-30,2024-05-31,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,-0.0029314455124737665,1.4424815683836967,1.4582353256069993,-0.010803302420852479
zscore,EW,2024-05-31,2024-06-30,risk_warning,위험 악화 우세,위험 악화 방향 우세,방어 강화,0.027724559578338196,1.4824737345670052,1.4824737345670052,0.0
zscore,EW,2024-06-30,2024-07-31,risk_relief,위험 완화 우세,위험 완화 방향 우세,기본 동일비중 유지,0.0011360485541968665,1.4841578967097948,1.4841578967097948,0.0
zscore,EW,2024-07-31,2024-08-31,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,-0.013545368127009232,1.4640544316402528,1.4841578967097948,-0.013545368127009239
zscore,EW,2024-08-31,2024-09-30,risk_warning,위험 악화 우세,위험 악화 방향 우세,방어 강화,-0.011727737203382634,1.4468843860145282,1.4841578967097948,-0.02511424881267532
zscore,EW,2024-09-30,2024-10-31,conflict,충돌 상태,ETF별 신호가 buy와 caution으로 동시에 나타남,소폭 방어,-0.0048541571271529665,1.4398609818599895,1.4841578967097948,-0.02984649742996115
zscore,EW,2024-10-31,2024-11-30,risk_warning,위험 악화 우세,위험 악화 방향 우세,방어 강화,-0.009314353701259366,1.426449607394303,1.4841578967097948,-0.03888285029741412
zscore,EW,2024-11-30,2024-12-31,conflict,충돌 상태,ETF별 신호가 buy와 caution으로 동시에 나타남,소폭 방어,-0.005761864227180866,1.4182305984295815,1.4841578967097948,-0.044420676820415395
zscore,EW,2024-12-31,2025-01-31,risk_warning,위험 악화 우세,위험 악화 방향 우세,방어 강화,0.018312567588592933,1.4442020421195338,1.4841578967097948,-0.026921565878427423
zscore,EW,2025-01-31,2025-02-28,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,0.0047651673996917335,1.4510839066092103,1.4841578967097948,-0.022284684246808073
zscore,EW,2025-02-28,2025-03-31,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,0.0020983268060263335,1.4541287548682418,1.4841578967097948,-0.020233117991100613
zscore,EW,2025-03-31,2025-04-30,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,0.009409542916267,1.4678114417929524,1.4841578967097948,-0.011013959466900758
zscore,EW,2025-04-30,2025-05-31,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,0.0219775216637944,1.5000702995533222,1.5000702995533222,0.0
zscore,EW,2025-05-31,2025-06-30,conflict,충돌 상태,ETF별 신호가 buy와 caution으로 동시에 나타남,소폭 방어,0.05177597903367834,1.5777379079320384,1.5777379079320384,0.0
zscore,EW,2025-06-30,2025-07-31,conflict,충돌 상태,ETF별 신호가 buy와 caution으로 동시에 나타남,소폭 방어,0.020666710129009468,1.6103445599348196,1.6103445599348196,0.0
zscore,EW,2025-07-31,2025-08-31,conflict,충돌 상태,ETF별 신호가 buy와 caution으로 동시에 나타남,소폭 방어,-0.004023517366553799,1.6038653106317864,1.6103445599348196,-0.004023517366553819
zscore,EW,2025-08-31,2025-09-30,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,0.03365982753127277,1.6578511403710434,1.6578511403710434,0.0
zscore,EW,2025-09-30,2025-10-31,conflict,충돌 상태,ETF별 신호가 buy와 caution으로 동시에 나타남,소폭 방어,0.0745094768631662,1.7813767615570935,1.7813767615570935,0.0
zscore,EW,2025-10-31,2025-11-30,conflict,충돌 상태,ETF별 신호가 buy와 caution으로 동시에 나타남,소폭 방어,-0.015811848912786333,1.753209901346604,1.7813767615570935,-0.015811848912786308
zscore,EW,2025-11-30,2025-12-31,risk_warning,위험 악화 우세,위험 악화 방향 우세,방어 강화,0.028734221947479367,1.8035870237724156,1.8035870237724156,0.0
zscore,EW,2025-12-31,2026-01-31,risk_relief,위험 완화 우세,위험 완화 방향 우세,기본 동일비중 유지,0.0898419572075724,1.9656248119823099,1.9656248119823099,0.0
zscore,EW,2026-01-31,2026-02-28,conflict,충돌 상태,ETF별 신호가 buy와 caution으로 동시에 나타남,소폭 방어,0.07531699102305774,2.1136697583010813,2.1136697583010813,0.0
zscore,EW,2026-02-28,2026-03-31,conflict,충돌 상태,ETF별 신호가 buy와 caution으로 동시에 나타남,소폭 방어,-0.06985017796000789,1.966029549535064,2.1136697583010813,-0.06985017796000792
zscore,EW,2026-03-31,2026-04-30,accident_zone,강한 위험 악화,위험 악화 방향성과 신호 강도가 모두 높음,강한 방어전환,0.11150126138391009,2.185244324226264,2.185244324226264,0.0
zscore,EW,2026-04-30,2026-05-31,conflict,충돌 상태,ETF별 신호가 buy와 caution으로 동시에 나타남,소폭 방어,0.11706299685795346,2.441055573687024,2.441055573687024,0.0
zscore,EW,2026-05-31,2026-06-30,conflict,충돌 상태,ETF별 신호가 buy와 caution으로 동시에 나타남,소폭 방어,0.008493172215805866,2.461787879062701,2.461787879062701,0.0
zscore,HSI_state5_overlay,2012-03-31,2012-04-30,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,0.0015006768828879,1.0015006768828878,1.0015006768828878,0.0
zscore,HSI_state5_overlay,2012-04-30,2012-05-31,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,-0.0226497180898505,0.9788169688846959,1.0015006768828878,-0.0226497180898505
zscore,HSI_state5_overlay,2012-05-31,2012-06-30,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,0.0029937000336713662,0.9817472532774041,1.0015006768828878,-0.019723824517987376
zscore,HSI_state5_overlay,2012-06-30,2012-07-31,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,0.012929218886426567,0.9944404784061757,1.0015006768828878,-0.007049619276031427
zscore,HSI_state5_overlay,2012-07-31,2012-08-31,risk_relief,위험 완화 우세,위험 완화 방향 우세,기본 동일비중 유지,0.0024376468962339997,0.9968645731518518,1.0015006768828878,-0.004629156862345329
zscore,HSI_state5_overlay,2012-08-31,2012-09-30,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,0.017588847642714633,1.0143982722494396,1.0143982722494396,0.0
zscore,HSI_state5_overlay,2012-09-30,2012-10-31,risk_relief,위험 완화 우세,위험 완화 방향 우세,기본 동일비중 유지,-0.013575138818670132,1.0006276748862344,1.0143982722494396,-0.013575138818670007
zscore,HSI_state5_overlay,2012-10-31,2012-11-30,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,0.006960021770225432,1.0075920652873327,1.0143982722494396,-0.006709600310156327
zscore,HSI_state5_overlay,2012-11-30,2012-12-31,risk_relief,위험 완화 우세,위험 완화 방향 우세,기본 동일비중 유지,0.015110596956189633,1.0228173828821443,1.0228173828821443,0.0
zscore,HSI_state5_overlay,2012-12-31,2013-01-31,risk_relief,위험 완화 우세,위험 완화 방향 우세,기본 동일비중 유지,-0.005105456570753767,1.0175954331540276,1.0228173828821443,-0.005105456570753675
zscore,HSI_state5_overlay,2013-01-31,2013-02-28,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,0.015983739854600734,1.0338604138347913,1.0338604138347913,0.0
zscore,HSI_state5_overlay,2013-02-28,2013-03-31,risk_relief,위험 완화 우세,위험 완화 방향 우세,기본 동일비중 유지,-0.003404690053070667,1.0303404395675446,1.0338604138347913,-0.003404690053070536
zscore,HSI_state5_overlay,2013-03-31,2013-04-30,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,-0.008376797057387099,1.0217094868052683,1.0338604138347913,-0.011752966712839763
zscore,HSI_state5_overlay,2013-04-30,2013-05-31,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,0.005842287639656967,1.0276786075113509,1.0338604138347913,-0.005979343285338556
zscore,HSI_state5_overlay,2013-05-31,2013-06-30,risk_relief,위험 완화 우세,위험 완화 방향 우세,기본 동일비중 유지,-0.0253800016945285,1.0015961227112822,1.0338604138347913,-0.031207589237152944
zscore,HSI_state5_overlay,2013-06-30,2013-07-31,accident_zone,강한 위험 악화,위험 악화 방향성과 신호 강도가 모두 높음,강한 방어전환,0.004441064054305955,1.0060442752487875,1.0338604138347913,-0.02690512008562962
zscore,HSI_state5_overlay,2013-07-31,2013-08-31,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,0.005953039605501233,1.0120332966642314,1.0338604138347913,-0.02111224772558884
zscore,HSI_state5_overlay,2013-08-31,2013-09-30,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,0.015636409030746964,1.0278578632436086,1.0338604138347913,-0.005805958435837644
zscore,HSI_state5_overlay,2013-09-30,2013-10-31,risk_relief,위험 완화 우세,위험 완화 방향 우세,기본 동일비중 유지,0.009636739528166198,1.0377630617436648,1.0377630617436648,0.0
zscore,HSI_state5_overlay,2013-10-31,2013-11-30,risk_relief,위험 완화 우세,위험 완화 방향 우세,기본 동일비중 유지,0.0023225552066738,1.0401733237460113,1.0401733237460113,0.0
zscore,HSI_state5_overlay,2013-11-30,2013-12-31,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,-0.0007731302831468331,1.0393691342497018,1.0401733237460113,-0.0007731302831468501
zscore,HSI_state5_overlay,2013-12-31,2014-01-31,risk_relief,위험 완화 우세,위험 완화 방향 우세,기본 동일비중 유지,-0.012654091485433934,1.0262168621377699,1.0401733237460113,-0.013417438507247637
zscore,HSI_state5_overlay,2014-01-31,2014-02-28,risk_warning,위험 악화 우세,위험 악화 방향 우세,방어 강화,0.0058063520929366,1.0321754385630504,1.0401733237460113,-0.007688992786469395
zscore,HSI_state5_overlay,2014-02-28,2014-03-31,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,0.0015961368006335334,1.033822931765251,1.0401733237460113,-0.006105128670182092
zscore,HSI_state5_overlay,2014-03-31,2014-04-30,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,-0.0017131378380782997,1.032051850582971,1.0401733237460113,-0.00780780758132904
zscore,HSI_state5_overlay,2014-04-30,2014-05-31,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,0.008550089929545066,1.0408759867174087,1.0408759867174087,0.0
zscore,HSI_state5_overlay,2014-05-31,2014-06-30,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,0.0028531464179251333,1.0438457583104157,1.0438457583104157,0.0
zscore,HSI_state5_overlay,2014-06-30,2014-07-31,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,0.015966848898589802,1.060512685806792,1.060512685806792,0.0
zscore,HSI_state5_overlay,2014-07-31,2014-08-31,risk_relief,위험 완화 우세,위험 완화 방향 우세,기본 동일비중 유지,-0.0047117386894943,1.0555158271543765,1.060512685806792,-0.004711738689494371
zscore,HSI_state5_overlay,2014-08-31,2014-09-30,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,-0.007346750431157199,1.047761215796137,1.060512685806792,-0.012023873152402942
zscore,HSI_state5_overlay,2014-09-30,2014-10-31,risk_warning,위험 악화 우세,위험 악화 방향 우세,방어 강화,-0.0010539862324622801,1.0466568898997797,1.060512685806792,-0.013065186388101835
zscore,HSI_state5_overlay,2014-10-31,2014-11-30,risk_warning,위험 악화 우세,위험 악화 방향 우세,방어 강화,0.0044174405157632,1.0512804344513256,1.060512685806792,-0.008705460556035494
zscore,HSI_state5_overlay,2014-11-30,2014-12-31,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,-0.007306045314910066,1.043599731958546,1.060512685806792,-0.015947903381635986
zscore,HSI_state5_overlay,2014-12-31,2015-01-31,risk_warning,위험 악화 우세,위험 악화 방향 우세,방어 강화,0.00912149825612968,1.0531189250937032,1.060512685806792,-0.0069718738983908235
zscore,HSI_state5_overlay,2015-01-31,2015-02-28,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,0.0011007385482829,1.05427813369048,1.060512685806792,-0.005878809560461717
zscore,HSI_state5_overlay,2015-02-28,2015-03-31,risk_relief,위험 완화 우세,위험 완화 방향 우세,기본 동일비중 유지,0.011063450561136333,1.0659420877002517,1.0659420877002517,0.0
zscore,HSI_state5_overlay,2015-03-31,2015-04-30,risk_relief,위험 완화 우세,위험 완화 방향 우세,기본 동일비중 유지,0.012825993075925699,1.079613853536433,1.079613853536433,0.0
zscore,HSI_state5_overlay,2015-04-30,2015-05-31,conflict,충돌 상태,ETF별 신호가 buy와 caution으로 동시에 나타남,소폭 방어,-0.0036114744484995126,1.0757148556901401,1.079613853536433,-0.0036114744484995187
zscore,HSI_state5_overlay,2015-05-31,2015-06-30,risk_warning,위험 악화 우세,위험 악화 방향 우세,방어 강화,-0.0063237130175637195,1.0689123436540258,1.079613853536433,-0.009912349538080623
zscore,HSI_state5_overlay,2015-06-30,2015-07-31,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,-0.009907601939748031,1.0583219856446184,1.079613853536433,-0.019721743864317798
zscore,HSI_state5_overlay,2015-07-31,2015-08-31,risk_warning,위험 악화 우세,위험 악화 방향 우세,방어 강화,-0.00781854643112896,1.0500474460607714,1.079613853536433,-0.02738609492534072
zscore,HSI_state5_overlay,2015-08-31,2015-09-30,accident_zone,강한 위험 악화,위험 악화 방향성과 신호 강도가 모두 높음,강한 방어전환,0.00558036658809735,1.0559070957446859,1.079613853536433,-0.021958552786343177
zscore,HSI_state5_overlay,2015-09-30,2015-10-31,risk_warning,위험 악화 우세,위험 악화 방향 우세,방어 강화,0.01222856759608556,1.0688193270401862,1.079613853536433,-0.009998506837317622
zscore,HSI_state5_overlay,2015-10-31,2015-11-30,conflict,충돌 상태,ETF별 신호가 buy와 caution으로 동시에 나타남,소폭 방어,-0.00680474668181895,1.0615462822710455,1.079613853536433,-0.016735216212912185
zscore,HSI_state5_overlay,2015-11-30,2015-12-31,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,0.0003973234484021665,1.061968059500556,1.079613853536433,-0.016344542058325362
zscore,HSI_state5_overlay,2015-12-31,2016-01-31,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,-0.009656431924371966,1.0517132372281315,1.079613853536433,-0.025843144024976117
zscore,HSI_state5_overlay,2016-01-31,2016-02-29,risk_warning,위험 악화 우세,위험 악화 방향 우세,방어 강화,0.006135132938139841,1.0581656377513275,1.079613853536433,-0.01986656221096894
zscore,HSI_state5_overlay,2016-02-29,2016-03-31,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,0.015012506351088131,1.0740513561085727,1.079613853536433,-0.0051523027512471176
zscore,HSI_state5_overlay,2016-03-31,2016-04-30,conflict,충돌 상태,ETF별 신호가 buy와 caution으로 동시에 나타남,소폭 방어,0.00014471343162457504,1.0742067857660562,1.079613853536433,-0.005008334927034452
zscore,HSI_state5_overlay,2016-04-30,2016-05-31,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,-0.0016575668434742998,1.0724262162149354,1.079613853536433,-0.006657600120592577
zscore,HSI_state5_overlay,2016-05-31,2016-06-30,risk_relief,위험 완화 우세,위험 완화 방향 우세,기본 동일비중 유지,0.004566522344273567,1.0773234744938656,1.079613853536433,-0.0021214798560290626
zscore,HSI_state5_overlay,2016-06-30,2016-07-31,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,0.010949224439235666,1.0891193310097562,1.0891193310097562,0.0
zscore,HSI_state5_overlay,2016-07-31,2016-08-31,risk_relief,위험 완화 우세,위험 완화 방향 우세,기본 동일비중 유지,0.0059072074060047,1.09555298478792,1.09555298478792,0.0
zscore,HSI_state5_overlay,2016-08-31,2016-09-30,risk_relief,위험 완화 우세,위험 완화 방향 우세,기본 동일비중 유지,0.002252867473113733,1.0980211204724213,1.0980211204724213,0.0
zscore,HSI_state5_overlay,2016-09-30,2016-10-31,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,-0.0031884063998721666,1.0945201829047122,1.0980211204724213,-0.003188406399872168
zscore,HSI_state5_overlay,2016-10-31,2016-11-30,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,-0.004094266744982608,1.0900389253181333,1.0980211204724213,-0.007269618958562152
zscore,HSI_state5_overlay,2016-11-30,2016-12-31,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,0.014063980571360166,1.105369211585834,1.105369211585834,0.0
zscore,HSI_state5_overlay,2016-12-31,2017-01-31,risk_relief,위험 완화 우세,위험 완화 방향 우세,기본 동일비중 유지,0.011872406235655667,1.1184926039061676,1.1184926039061676,0.0
zscore,HSI_state5_overlay,2017-01-31,2017-02-28,risk_relief,위험 완화 우세,위험 완화 방향 우세,기본 동일비중 유지,0.0023961963800120997,1.1211727318347178,1.1211727318347178,0.0
zscore,HSI_state5_overlay,2017-02-28,2017-03-31,risk_relief,위험 완화 우세,위험 완화 방향 우세,기본 동일비중 유지,0.0155926511412925,1.1386547871113464,1.1386547871113464,0.0
zscore,HSI_state5_overlay,2017-03-31,2017-04-30,risk_relief,위험 완화 우세,위험 완화 방향 우세,기본 동일비중 유지,0.008539160716373333,1.148377943338958,1.148377943338958,0.0
zscore,HSI_state5_overlay,2017-04-30,2017-05-31,risk_relief,위험 완화 우세,위험 완화 방향 우세,기본 동일비중 유지,0.02245401536909887,1.174163639328225,1.174163639328225,0.0
zscore,HSI_state5_overlay,2017-05-31,2017-06-30,risk_relief,위험 완화 우세,위험 완화 방향 우세,기본 동일비중 유지,0.008253107690499535,1.1838541382898697,1.1838541382898697,0.0
zscore,HSI_state5_overlay,2017-06-30,2017-07-31,risk_relief,위험 완화 우세,위험 완화 방향 우세,기본 동일비중 유지,0.0032537876304274,1.1877061482412676,1.1877061482412676,0.0
zscore,HSI_state5_overlay,2017-07-31,2017-08-31,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,-0.0063331708368011995,1.1801842023005367,1.1877061482412676,-0.006333170836801072
zscore,HSI_state5_overlay,2017-08-31,2017-09-30,conflict,충돌 상태,ETF별 신호가 buy와 caution으로 동시에 나타남,소폭 방어,0.006649544897414837,1.188031890140954,1.188031890140954,0.0
zscore,HSI_state5_overlay,2017-09-30,2017-10-31,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,0.015820820822352782,1.2068275298061149,1.2068275298061149,0.0
zscore,HSI_state5_overlay,2017-10-31,2017-11-30,risk_relief,위험 완화 우세,위험 완화 방향 우세,기본 동일비중 유지,-0.006830430282880965,1.1985843785003127,1.2068275298061149,-0.006830430282880995
zscore,HSI_state5_overlay,2017-11-30,2017-12-31,conflict,충돌 상태,ETF별 신호가 buy와 caution으로 동시에 나타남,소폭 방어,0.0026410688793203126,1.2017499224016095,1.2068275298061149,-0.004207401040413061
zscore,HSI_state5_overlay,2017-12-31,2018-01-31,risk_warning,위험 악화 우세,위험 악화 방향 우세,방어 강화,0.0047587074106399604,1.207468698663078,1.207468698663078,0.0
zscore,HSI_state5_overlay,2018-01-31,2018-02-28,risk_warning,위험 악화 우세,위험 악화 방향 우세,방어 강화,-0.00991644597013088,1.1954949005521613,1.207468698663078,-0.00991644597013086
zscore,HSI_state5_overlay,2018-02-28,2018-03-31,conflict,충돌 상태,ETF별 신호가 buy와 caution으로 동시에 나타남,소폭 방어,0.003936573516756013,1.2002010541170918,1.207468698663078,-0.006018909271961359
zscore,HSI_state5_overlay,2018-03-31,2018-04-30,conflict,충돌 상태,ETF별 신호가 buy와 caution으로 동시에 나타남,소폭 방어,0.007556308663024288,1.2092701437396878,1.2092701437396878,0.0
zscore,HSI_state5_overlay,2018-04-30,2018-05-31,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,-0.011237720807092167,1.195680703483989,1.2092701437396878,-0.011237720807092177
zscore,HSI_state5_overlay,2018-05-31,2018-06-30,conflict,충돌 상태,ETF별 신호가 buy와 caution으로 동시에 나타남,소폭 방어,-0.006455328291440263,1.1879621920112595,1.2092701437396878,-0.017620505921475127
zscore,HSI_state5_overlay,2018-06-30,2018-07-31,conflict,충돌 상태,ETF별 신호가 buy와 caution으로 동시에 나타남,소폭 방어,-0.00013847563391309995,1.187797688193656,1.2092701437396878,-0.017756541544660776
zscore,HSI_state5_overlay,2018-07-31,2018-08-31,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,0.0045705422064022325,1.193226567660212,1.2092701437396878,-0.013267156360828314
zscore,HSI_state5_overlay,2018-08-31,2018-09-30,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,0.0019349264164053998,1.1955353732667346,1.2092701437396878,-0.011357900915735963
zscore,HSI_state5_overlay,2018-09-30,2018-10-31,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,-0.03864777457644564,1.1493305916625551,1.2092701437396878,-0.04956671789792855
zscore,HSI_state5_overlay,2018-10-31,2018-11-30,conflict,충돌 상태,ETF별 신호가 buy와 caution으로 동시에 나타남,소폭 방어,0.00907477488683415,1.1597605080524447,1.2092701437396878,-0.04094174981789733
zscore,HSI_state5_overlay,2018-11-30,2018-12-31,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,-0.005633539493796566,1.1532269514269857,1.2092701437396878,-0.046344642347149634
zscore,HSI_state5_overlay,2018-12-31,2019-01-31,risk_warning,위험 악화 우세,위험 악화 방향 우세,방어 강화,0.01986378717801868,1.1761344061580867,1.2092701437396878,-0.02740143528155603
zscore,HSI_state5_overlay,2019-01-31,2019-02-28,risk_relief,위험 완화 우세,위험 완화 방향 우세,기본 동일비중 유지,-0.0016789742386959666,1.1741597067889034,1.2092701437396878,-0.02903440321631101
zscore,HSI_state5_overlay,2019-02-28,2019-03-31,risk_relief,위험 완화 우세,위험 완화 방향 우세,기본 동일비중 유지,-0.005060258396885832,1.1682181552733397,1.2092701437396878,-0.03394774003052292
zscore,HSI_state5_overlay,2019-03-31,2019-04-30,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,0.010081192387361701,1.1799951872470589,1.2092701437396878,-0.024208781341525265
zscore,HSI_state5_overlay,2019-04-30,2019-05-31,risk_relief,위험 완화 우세,위험 완화 방향 우세,기본 동일비중 유지,-0.022823155562683304,1.1530639735253017,1.2092701437396878,-0.04647941612166795
zscore,HSI_state5_overlay,2019-05-31,2019-06-30,risk_warning,위험 악화 우세,위험 악화 방향 우세,방어 강화,0.013161402732042781,1.1682399128566776,1.2092701437396878,-0.03392974770395263
zscore,HSI_state5_overlay,2019-06-30,2019-07-31,risk_relief,위험 완화 우세,위험 완화 방향 우세,기본 동일비중 유지,-0.010353801654958033,1.1561441885135542,1.2092701437396878,-0.043932247480981124
zscore,HSI_state5_overlay,2019-07-31,2019-08-31,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,-0.008134378738862733,1.1467396738074498,1.2092701437396878,-0.05170926467998416
zscore,HSI_state5_overlay,2019-08-31,2019-09-30,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,0.0191980596606677,1.16875485048046,1.2092701437396878,-0.033503922567652
zscore,HSI_state5_overlay,2019-09-30,2019-10-31,conflict,충돌 상태,ETF별 신호가 buy와 caution으로 동시에 나타남,소폭 방어,0.001350690108043813,1.170333476095732,1.2092701437396878,-0.03219848587640106
zscore,HSI_state5_overlay,2019-10-31,2019-11-30,risk_relief,위험 완화 우세,위험 완화 방향 우세,기본 동일비중 유지,0.0018935060731308333,1.1725495096403076,1.2092701437396878,-0.03036594783182278
zscore,HSI_state5_overlay,2019-11-30,2019-12-31,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,0.025667474462761533,1.2026458942353238,1.2092701437396878,-0.005477890559572041
zscore,HSI_state5_overlay,2019-12-31,2020-01-31,conflict,충돌 상태,ETF별 신호가 buy와 caution으로 동시에 나타남,소폭 방어,-0.005301900926048288,1.1962695848549694,1.2092701437396878,-0.010750748252589704
zscore,HSI_state5_overlay,2020-01-31,2020-02-29,risk_warning,위험 악화 우세,위험 악화 방향 우세,방어 강화,-0.00879192084615484,1.185752077354262,1.2092701437396878,-0.019448149371070866
zscore,HSI_state5_overlay,2020-02-29,2020-03-31,accident_zone,강한 위험 악화,위험 악화 방향성과 신호 강도가 모두 높음,강한 방어전환,-0.010646886219171581,1.173127509902525,1.2092701437396878,-0.029887973356715114
zscore,HSI_state5_overlay,2020-03-31,2020-04-30,accident_zone,강한 위험 악화,위험 악화 방향성과 신호 강도가 모두 높음,강한 방어전환,0.011076564258376385,1.1861217321492292,1.2092701437396878,-0.01914246515577711
zscore,HSI_state5_overlay,2020-04-30,2020-05-31,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,0.014604187082227433,1.2034440758278322,1.2092701437396878,-0.00481783821589965
zscore,HSI_state5_overlay,2020-05-31,2020-06-30,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,0.016216021926894947,1.2229591513492482,1.2229591513492482,0.0
zscore,HSI_state5_overlay,2020-06-30,2020-07-31,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,0.023920227566852463,1.2522126125544868,1.2522126125544868,0.0
zscore,HSI_state5_overlay,2020-07-31,2020-08-31,risk_relief,위험 완화 우세,위험 완화 방향 우세,기본 동일비중 유지,0.007706614673417599,1.2618629326486377,1.2618629326486377,0.0
