Date,R_ew,R_bm,R_base_gross,R_lambda_gross,R_lambda_net,saa_effect,timing_effect,lambda_effect,cost_effect,total_excess_vs_ew,residual_check
2022-11-30,0.030778666666666666,0.053396,0.053396,0.03759367520904069,0.03748900987025818,0.022617333333333337,0.0,-0.015802324790959315,-0.00010466533878250529,0.006710343203591516,-8.673617379884035e-19
2022-12-31,-0.025298666666666664,-0.0541315,-0.0541315,-0.04054839364795169,-0.04062165938509944,-0.028832833333333332,0.0,0.013583106352048303,-7.32657371477537e-05,-0.015322992718432779,3.469446951953614e-18
2023-01-31,0.03592533333333334,0.06564079999999999,0.0502802,0.05109163437900017,0.051055796801876906,0.02971546666666666,-0.015360599999999993,0.0008114343790001659,-3.58375771232656e-05,0.015130463468543569,3.469446951953614e-18
2023-02-28,-0.005501333333333333,-0.0073551,-0.0073551,-0.0067280844453828075,-0.006781984656585207,-0.0018537666666666667,0.0,0.0006270155546171932,-5.39002112023993e-05,-0.0012806513232518739,-1.0842021724855044e-18
2023-03-31,0.016250333333333332,0.0215621,0.0215621,0.02029408797639323,0.02025635782855155,0.005311766666666667,0.0,-0.0012680120236067704,-3.7730147841679504e-05,0.0040060244952182175,0.0
2023-04-30,0.00556,0.008929299999999998,0.008929299999999998,0.008362972198676983,0.008336561095187807,0.0033692999999999996,0.0,-0.0005663278013230176,-2.64111034891756e-05,0.0027765610951878067,4.336808689942018e-19
2023-05-31,0.013570333333333332,0.028599299999999998,0.028599299999999998,0.02683023828964815,0.026811750517205725,0.015028966666666666,0.0,-0.0017690617103518463,-1.84877724424229e-05,0.013241417183872393,-3.469446951953614e-18
2023-06-30,-0.000771,-0.0008925999999999999,-0.0008925999999999999,-0.0008839348776961964,-0.0008968763184058924,-0.00012160000000000014,0.0,8.665122303803613e-06,-1.2941440709696e-05,-0.0001258763184058924,1.3552527156068805e-19
2023-07-31,0.007302666666666666,0.0117695,0.0117695,0.01151214670793032,0.011503087699433532,0.004466833333333333,0.0,-0.0002573532920696807,-9.0590084967872e-06,0.004200421032766867,1.734723475976807e-18
2023-08-31,-0.007053,-0.017664799999999998,-0.0119617,-0.015525738789729793,-0.015579397483782042,-0.0106118,0.005703099999999999,-0.003564038789729791,-5.36586940522489e-05,-0.008526397483782042,-1.734723475976807e-18
2023-09-30,-0.0072566666666666665,-0.0150497,-0.0150497,-0.014040253116217247,-0.014062692030380672,-0.007793033333333333,0.0,0.0010094468837827531,-2.24389141634257e-05,-0.006806025363714005,0.0
2023-10-31,-0.021648,-0.0453993,-0.013362300000000002,-0.03347285150865134,-0.03360714426873694,-0.0237513,0.032036999999999996,-0.020110551508651337,-0.0001342927600856019,-0.01195914426873694,1.734723475976807e-18
2023-11-30,0.043260333333333324,0.07931389999999999,0.0082008,0.04546241258738112,0.045308407655321195,0.03605356666666667,-0.0711131,0.037261612587381115,-0.0001540049320599213,0.002048074321987871,6.5052130349130266e-18
2023-12-31,0.027733999999999995,0.0489046,0.0489046,0.0349524766798635,0.03485028013230545,0.021170599999999998,0.0,-0.013952123320136497,-0.000102196547558055,0.007116280132305454,8.673617379884035e-18
2024-01-31,-0.019785999999999998,-0.0432374,-0.0432374,-0.03251731529031335,-0.03258885287360399,-0.0234514,0.0,0.01072008470968665,-7.15375832906385e-05,-0.012802852873603991,-1.734723475976807e-18
2024-02-29,0.020229333333333332,0.0415363,0.01225805,0.025990021302391392,0.02589009761069484,0.021306966666666666,-0.029278249999999995,0.013731971302391394,-9.9923691696553e-05,0.0056607642773615074,-4.336808689942018e-18
2024-03-31,0.021855666666666666,0.04235749999999999,0.04235749999999999,0.031923636133503595,0.03184358271769118,0.02050183333333333,0.0,-0.010433863866496404,-8.005341581241281e-05,0.009987916051024514,0.0
2024-04-30,-0.007895,-0.0162419,-0.0162419,-0.013302548723490383,-0.013358586114559073,-0.008346899999999999,0.0,0.002939351276509617,-5.60373910686889e-05,-0.0054635861145590735,-2.6020852139652106e-18
2024-05-31,-0.002930999999999999,-0.010791199999999997,0.00010705000000000046,-0.005548618032292685,-0.005659391858544602,-0.0078602,0.010898249999999996,-0.005655668032292685,-0.00011077382625191761,-0.002728391858544603,2.6020852139652106e-18
2024-06-30,0.02772433333333333,0.051537,0.0195325,0.031073881606231327,0.030996339927854985,0.023812666666666666,-0.0320045,0.011541381606231325,-7.754167837634229e-05,0.003272006594521655,4.336808689942018e-18
2024-07-31,0.0011356666666666666,-0.0031607999999999996,-0.0031607999999999996,-0.0004540043359772606,-0.0005497251611138209,-0.004296466666666666,0.0,0.0027067956640227393,-9.57208251365603e-05,-0.0016853918277804874,-4.336808689942018e-19
2024-08-31,-0.013545666666666666,-0.0323561,-0.021991700000000003,-0.021201244337797392,-0.021220966185301806,-0.01881043333333333,0.0103644,0.0007904556622026062,-1.97218475044138e-05,-0.00767529951863514,0.0
2024-09-30,-0.011727666666666666,-0.0291245,0.0038024999999999995,-0.012007354601714983,-0.012158549308461893,-0.017396833333333337,0.032927,-0.01580985460171498,-0.0001511947067469102,-0.0004308826417952268,4.119968255444917e-18
2024-10-31,-0.004854000000000001,-0.0106153,0.0010942999999999999,-0.0030716017403571855,-0.0031774380350800225,-0.0057613000000000004,0.0117096,-0.004165901740357185,-0.0001058362947228371,0.0016765619649199781,0.0
2024-11-30,-0.009314333333333332,-0.0270593,0.005430099999999999,-0.0019942751021840236,-0.0020683605084900096,-0.017744966666666664,0.0324894,-0.007424375102184024,-7.408540630598601e-05,0.007245972824843323,-5.204170427930421e-18
2024-12-31,-0.005762,-0.012552500000000001,0.0009864,-0.0013395327714868079,-0.0013913925559009982,-0.0067905000000000005,0.013538900000000001,-0.0023259327714868078,-5.1859784414190204e-05,0.004370607444099002,-8.673617379884035e-19
2025-01-31,0.018312666666666665,0.0340242,0.0035855999999999996,0.007163469650283378,0.007127167801193445,0.015711533333333333,-0.030438599999999996,0.003577869650283379,-3.63018490899331e-05,-0.01118549886547322,-1.734723475976807e-18
2025-02-28,0.004765,0.0076488,0.0076488,0.00424975420460606,0.004064140623056516,0.0028837999999999997,0.0,-0.0033990457953939402,-0.0001856135815495438,-0.0007008593769434841,2.168404344971009e-19
2025-03-31,0.002098333333333333,0.0023081,0.00216285,0.0021148529894757886,0.002021640895529856,0.0002097666666666667,-0.00014524999999999993,-4.7997010524211366e-05,-9.32120939459327e-05,-7.669243780347723e-05,5.421010862427522e-20
2025-04-30,0.009409999999999998,0.0127296,0.01147025,0.009868505078896923,0.00980325661313477,0.0033196,-0.0012593499999999996,-0.001601744921103077,-6.524846576215291e-05,0.00039325661313477193,1.463672932855431e-18
2025-05-31,0.02197733333333333,0.045475999999999996,0.03242495,0.027469358564887563,0.027423684638854057,0.023498666666666664,-0.013051049999999996,-0.004955591435112429,-4.5673926033507e-05,0.005446351305520725,-6.071532165918825e-18
2025-06-30,0.051776,0.1078165,0.1078165,0.0778357552865278,0.07775176946559775,0.0560405,0.0,-0.02998074471347221,-8.398582093004541e-05,0.02597576946559775,3.469446951953614e-18
2025-07-31,0.02066666666666667,0.0409774,0.0409774,0.033377760637492024,0.03331897056284099,0.02031073333333333,0.0,-0.0075996393625079785,-5.879007465103181e-05,0.012652303896174322,1.734723475976807e-18
2025-08-31,-0.004023333333333333,-0.010863699999999999,-0.010863699999999999,-0.00906868962134326,-0.009109842673598982,-0.006840366666666665,0.0,0.0017950103786567384,-4.11530522557222e-05,-0.005086509340265649,-8.673617379884035e-19
2025-09-30,0.033659666666666664,0.07138599999999999,0.07138599999999999,0.06444676855734527,0.06441796142076626,0.037726333333333334,0.0,-0.006939231442654747,-2.88071365790055e-05,0.0307582947540996,1.734723475976807e-17
2025-10-31,0.07450933333333332,0.15635839999999998,0.15635839999999998,0.14584353053179125,0.14582336553618594,0.08184906666666665,0.0,-0.010514869468208714,-2.01649956053039e-05,0.07131403220285262,0.0
2025-11-30,-0.015812,-0.031062999999999993,-0.031062999999999993,-0.029710689548005462,-0.029724805044929175,-0.015250999999999997,0.0,0.0013523104519945332,-1.41154969237127e-05,-0.013912805044929175,1.734723475976807e-18
2025-12-31,0.028734333333333327,0.0641291,-0.0014681,0.04220167695360885,0.04200155780145545,0.03539476666666666,-0.0655972,0.04366977695360885,-0.000200119152153401,0.013267224468122125,8.673617379884035e-18
2026-01-31,0.08984199999999998,0.18915829999999997,0.18915829999999997,0.1451067252636076,0.14503680867011498,0.0993163,0.0,-0.04405157473639239,-6.99165934926192e-05,0.055194808670115,1.3877787807814457e-17
2026-02-28,0.07531699999999998,0.1537535,0.1537535,0.12922526604837706,0.12917632443293223,0.07843649999999999,0.0,-0.024528233951622937,-4.89416154448334e-05,0.053859324432932246,2.0816681711721685e-17
2026-03-31,-0.06985,-0.1413022,-0.1413022,-0.12552501831151805,-0.12555927744232942,-0.0714522,0.0,0.015777181688481957,-3.42591308113834e-05,-0.055709277442329425,0.0
2026-04-30,0.111501,0.231857,0.0021458,0.14458035939883837,0.14439434079040633,0.12035599999999999,-0.22971119999999998,0.1424345593988384,-0.0001860186084320315,0.03289334079040633,-4.85722573273506e-17
2026-05-31,0.11706300000000001,0.2448107,0.2448107,0.1799928272884474,0.17991304031434982,0.12774770000000002,0.0,-0.0648178727115526,-7.978697409757781e-05,0.0628500403143498,-4.163336342344337e-17
2026-06-30,0.011630333333333333,0.0206837,0.0206837,0.01738141006914694,0.017325559187278638,0.009053366666666667,0.0,-0.0033022899308530595,-5.5850881868304396e-05,0.005695225853945305,2.6020852139652106e-18
2026-07-31,,,,,,,,,-6.59043826921868e-05,,
