Date,method,strategy,experiment,display_name,monthly_return,cumulative_return
2022-04-30,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0119962798259622,1.2847748068963694
2022-05-31,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0006964040189717,1.2856695292353657
2022-06-30,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.04718608738698,1.225003814478088
2022-07-31,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0142863527820306,1.2425046511310551
2022-08-31,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0070966233872562,1.233687063565064
2022-09-30,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.043957409242405,1.1794573764348737
2022-10-31,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0181170831421346,1.2008257037863483
2022-11-30,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0307783947892427,1.2377851913705546
2022-12-31,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0252987114819191,1.2064708209374788
2023-01-31,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0359255847036093,1.2498139906075012
2023-02-28,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0055010502907803,1.2429387009910484
2023-03-31,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0162505813909641,1.2631371775154827
2023-04-30,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0055600584875809,1.2701602941003067
2023-05-31,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0135702719975658,1.2873967147717562
2023-06-30,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.000771131444924,1.2864039626829038
2023-07-31,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0073026977178082,1.295798181965368
2023-08-31,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0070527103676691,1.2866592926930138
2023-09-30,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0072565683628874,1.2773225615758426
2023-10-31,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0131046454473178,1.2605837022845312
2023-11-30,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0304188911807244,1.298929260748519
2023-12-31,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0277339191477281,1.334953659844737
2024-01-31,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0197859763345929,1.3085402983232706
2024-02-29,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0153494872597743,1.328625720961285
2024-03-31,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0218554045410531,1.3576633735765422
2024-04-30,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0078950006726714,1.346944620328894
2024-05-31,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0029314455124737,1.34299612556608
2024-06-30,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0191900497603843,1.3687682880436964
2024-07-31,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0011360485541968,1.370323275278359
2024-08-31,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0135453681270092,1.3517617420617043
2024-09-30,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0053680462388359,1.344505422526428
2024-10-31,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0035970173728432,1.3396692131637185
2024-11-30,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.002698418921756,1.3360542244100235
2024-12-31,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0042608946257602,1.3303614381455109
2025-01-31,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0126514693874046,1.3471924651543925
2025-02-28,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0047651673996917,1.3536120627704564
2025-03-31,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0020983268060263,1.3564523832467283
2025-04-30,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.009409542916267,1.369215980160761
2025-05-31,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0219775216637944,1.3993079540271576
2025-06-30,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0390172187518587,1.453905058570651
2025-07-31,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0160495356953185,1.4772395597057848
2025-08-31,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0024632876359188,1.4736006937630712
2025-09-30,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0336598275312727,1.5232018389651
2025-10-31,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0558704978873853,1.6083038840910613
2025-11-30,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0124245864720943,1.5883213734097668
2025-12-31,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0156311137629138,1.6131486054896025
2026-01-31,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0898419572075724,1.7580770334734543
2026-02-28,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.057542240290803,1.859240724583326
2026-03-31,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0537594183260747,1.7592890247015769
2026-04-30,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0677284766553121,1.878442990341024
2026-05-31,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0880168764199046,2.0437776748837067
2026-06-30,rank,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0071765596469836,2.0584449672726834
2012-04-30,zscore,EW,EW,EW,0.0015006768828879,1.0015006768828878
2012-05-31,zscore,EW,EW,EW,-0.0226497180898505,0.978816968884696
2012-06-30,zscore,EW,EW,EW,0.0029937000336713,0.981747253277404
2012-07-31,zscore,EW,EW,EW,0.0129292188864265,0.9944404784061756
2012-08-31,zscore,EW,EW,EW,0.0024376468962339,0.9968645731518518
2012-09-30,zscore,EW,EW,EW,0.0175888476427146,1.0143982722494396
2012-10-31,zscore,EW,EW,EW,-0.0135751388186701,1.0006276748862344
2012-11-30,zscore,EW,EW,EW,0.0069600217702254,1.0075920652873327
2012-12-31,zscore,EW,EW,EW,0.0151105969561896,1.0228173828821443
2013-01-31,zscore,EW,EW,EW,-0.0051054565707537,1.0175954331540276
2013-02-28,zscore,EW,EW,EW,0.0159837398546007,1.033860413834791
2013-03-31,zscore,EW,EW,EW,-0.0034046900530706,1.0303404395675446
2013-04-30,zscore,EW,EW,EW,-0.008376797057387,1.0217094868052683
2013-05-31,zscore,EW,EW,EW,0.0058422876396569,1.0276786075113509
2013-06-30,zscore,EW,EW,EW,-0.0253800016945285,1.0015961227112822
2013-07-31,zscore,EW,EW,EW,0.0101025843697385,1.0117148320453755
2013-08-31,zscore,EW,EW,EW,0.0059530396055012,1.0177376105100149
2013-09-30,zscore,EW,EW,EW,0.0156364090307469,1.0336513720739249
2013-10-31,zscore,EW,EW,EW,0.0096367395281661,1.043612401109533
2013-11-30,zscore,EW,EW,EW,0.0023225552066738,1.046036248525479
2013-12-31,zscore,EW,EW,EW,-0.0007731302831468,1.0452275262244746
2014-01-31,zscore,EW,EW,EW,-0.0126540914854339,1.0320011214845362
2014-02-28,zscore,EW,EW,EW,0.0078089783081393,1.0400599958561842
2014-03-31,zscore,EW,EW,EW,0.0015961368006335,1.041720073890437
2014-04-30,zscore,EW,EW,EW,-0.0017131378380782,1.0399354638151697
2014-05-31,zscore,EW,EW,EW,0.008550089929545,1.0488270055517124
2014-06-30,zscore,EW,EW,EW,0.0028531464179251,1.0518194625656254
2014-07-31,zscore,EW,EW,EW,0.0159668488985898,1.068613704993007
2014-08-31,zscore,EW,EW,EW,-0.0047117386894943,1.0635786764550674
2014-09-30,zscore,EW,EW,EW,-0.0073467504311571,1.0557648293552515
2014-10-31,zscore,EW,EW,EW,-0.0050750817641505,1.0504067365225591
2014-11-30,zscore,EW,EW,EW,0.0057837227968951,1.0564819979105968
2014-12-31,zscore,EW,EW,EW,-0.00730604531491,1.0487632925594752
2015-01-31,zscore,EW,EW,EW,0.0122290003002188,1.0615886191790438
2015-02-28,zscore,EW,EW,EW,0.0011007385482829,1.0627571506945923
2015-03-31,zscore,EW,EW,EW,0.0110634505611363,1.074514911889796
2015-04-30,zscore,EW,EW,EW,0.0128259930759256,1.0882966327096737
2015-05-31,zscore,EW,EW,EW,-0.0057117511855084,1.0820805531276094
2015-06-30,zscore,EW,EW,EW,-0.0109958853693476,1.0701821194050178
2015-07-31,zscore,EW,EW,EW,-0.009907601939748,1.059579180962917
2015-08-31,zscore,EW,EW,EW,-0.014367104732265,1.0443560958978952
2015-09-30,zscore,EW,EW,EW,0.009506901306588,1.0542846862305302
2015-10-31,zscore,EW,EW,EW,0.0203075334124474,1.0756946077223883
2015-11-30,zscore,EW,EW,EW,-0.0086408940506986,1.0663996445861514
2015-12-31,zscore,EW,EW,EW,0.0003973234484021,1.0668233501703133
2016-01-31,zscore,EW,EW,EW,-0.0096564319243719,1.0565216431140632
2016-02-29,zscore,EW,EW,EW,0.0079819359802726,1.064954731231172
2016-03-31,zscore,EW,EW,EW,0.0150125063510881,1.0809423708974013
2016-04-30,zscore,EW,EW,EW,-0.0001168782096144,1.0808160322883944
2016-05-31,zscore,EW,EW,EW,-0.0016575668434742,1.0790245074693776
2016-06-30,zscore,EW,EW,EW,0.0045665223442735,1.0839518969927553
2016-07-31,zscore,EW,EW,EW,0.0109492244392356,1.0958203295942643
2016-08-31,zscore,EW,EW,EW,0.0059072074060047,1.102293567560894
2016-09-30,zscore,EW,EW,EW,0.0022528674731137,1.1047768888850744
2016-10-31,zscore,EW,EW,EW,-0.0031884063998721,1.1012544111821223
2016-11-30,zscore,EW,EW,EW,-0.0040942667449826,1.096745581868654
2016-12-31,zscore,EW,EW,EW,0.0140639805713601,1.11217019042378
2017-01-31,zscore,EW,EW,EW,0.0118724062356556,1.1253743267276777
2017-02-28,zscore,EW,EW,EW,0.002396196380012,1.128070944615541
2017-03-31,zscore,EW,EW,EW,0.0155926511412925,1.1456605613175594
2017-04-30,zscore,EW,EW,EW,0.0085391607163733,1.1554435409770607
2017-05-31,zscore,EW,EW,EW,0.0224540153690988,1.1813878880042856
2017-06-30,zscore,EW,EW,EW,0.0082531076904995,1.191138009468237
2017-07-31,zscore,EW,EW,EW,0.0032537876304274,1.1950137195895765
2017-08-31,zscore,EW,EW,EW,-0.0063331708368011,1.1874454935510943
2017-09-30,zscore,EW,EW,EW,0.0091203562482641,1.198275419477676
2017-10-31,zscore,EW,EW,EW,0.0158208208223527,1.217233120185062
2017-11-30,zscore,EW,EW,EW,-0.0068304302828809,1.208918894219624
2017-12-31,zscore,EW,EW,EW,0.0031843140637014,1.2127684716563625
2018-01-31,zscore,EW,EW,EW,0.0086686707828755,1.2232815622730024
2018-02-28,zscore,EW,EW,EW,-0.0182275999083302,1.200984075380653
2018-03-31,zscore,EW,EW,EW,0.0044458581586759,1.206323480230624
2018-04-30,zscore,EW,EW,EW,0.009523105192286,1.2178114256287846
2018-05-31,zscore,EW,EW,EW,-0.0112377208070921,1.2041260008318817
2018-06-30,zscore,EW,EW,EW,-0.0095073043346607,1.1926780084846949
2018-07-31,zscore,EW,EW,EW,-0.0007704603413472,1.1917590973791603
2018-08-31,zscore,EW,EW,EW,0.0045705422064022,1.1972060826335955
2018-09-30,zscore,EW,EW,EW,0.0019349264164053,1.1995225883087648
2018-10-31,zscore,EW,EW,EW,-0.0386477745764456,1.153163709716453
2018-11-30,zscore,EW,EW,EW,0.0113084648810852,1.1662042210299235
2018-12-31,zscore,EW,EW,EW,-0.0056335394937965,1.1596343634929194
2019-01-31,zscore,EW,EW,EW,0.0318842149914595,1.196608394850012
2019-02-28,zscore,EW,EW,EW,-0.0016789742386959,1.1945993201812513
2019-03-31,zscore,EW,EW,EW,-0.0050602583968858,1.18855433894039
2019-04-30,zscore,EW,EW,EW,0.0100811923873617,1.2005363838940812
2019-05-31,zscore,EW,EW,EW,-0.0228231555626833,1.1731363552458054
2019-06-30,zscore,EW,EW,EW,0.0201656146505405,1.196793370918232
2019-07-31,zscore,EW,EW,EW,-0.010353801654958,1.184402009733776
2019-08-31,zscore,EW,EW,EW,-0.0081343787388627,1.1747676352075314
2019-09-30,zscore,EW,EW,EW,0.0191980596606677,1.1973208943556672
2019-10-31,zscore,EW,EW,EW,0.0024147636299969,1.2002121413047928
2019-11-30,zscore,EW,EW,EW,0.0018935060731308,1.2024847502833989
2019-12-31,zscore,EW,EW,EW,0.0256674744627615,1.2333494969031582
2020-01-31,zscore,EW,EW,EW,-0.007945620575954,1.2235497697632218
2020-02-29,zscore,EW,EW,EW,-0.0169980585573131,1.2027517991289995
2020-03-31,zscore,EW,EW,EW,-0.0374930035740934,1.1576570216255089
2020-04-30,zscore,EW,EW,EW,0.0315141345349689,1.1941395807503663
2020-05-31,zscore,EW,EW,EW,0.0146041870822274,1.211579018589937
2020-06-30,zscore,EW,EW,EW,0.0162160219268949,1.2312260105215576
2020-07-31,zscore,EW,EW,EW,0.0239202275668524,1.260677216879461
2020-08-31,zscore,EW,EW,EW,0.0077066146734175,1.2703927704175075
2020-09-30,zscore,EW,EW,EW,0.0051224595310537,1.2769003059725144
2020-10-31,zscore,EW,EW,EW,-0.0100396354551167,1.2640806923880232
2020-11-30,zscore,EW,EW,EW,0.0499165164461711,1.3271791970588975
2020-12-31,zscore,EW,EW,EW,0.0465308491437893,1.3889339720640204
2021-01-31,zscore,EW,EW,EW,0.0147185369860452,1.4093770481030192
2021-02-28,zscore,EW,EW,EW,0.0046913747380715,1.4159889639829075
2021-03-31,zscore,EW,EW,EW,0.0033800253938123,1.4207750426385275
2021-04-30,zscore,EW,EW,EW,0.0065871454993188,1.4301338945661888
2021-05-31,zscore,EW,EW,EW,0.0032613036807721,1.4347979955005348
2021-06-30,zscore,EW,EW,EW,0.0076107497691589,1.44571788401358
2021-07-31,zscore,EW,EW,EW,-0.0086087095984755,1.433272118588785
2021-08-31,zscore,EW,EW,EW,-0.003258714558872,1.428601493869114
2021-09-30,zscore,EW,EW,EW,-0.0161471046622316,1.405533716026989
2021-10-31,zscore,EW,EW,EW,-0.0147416472418708,1.3848138337987632
2021-11-30,zscore,EW,EW,EW,-0.0083326742656609,1.373274631203137
2021-12-31,zscore,EW,EW,EW,0.0230846892894128,1.4049762493734943
2022-01-31,zscore,EW,EW,EW,-0.0325746285527598,1.3592096699247032
2022-02-28,zscore,EW,EW,EW,0.0038493363536262,1.3644417251193446
2022-03-31,zscore,EW,EW,EW,0.001244688176754,1.3661400296024706
2022-04-30,zscore,EW,EW,EW,-0.0119962798259622,1.349751431525911
2022-05-31,zscore,EW,EW,EW,0.0002517538692262,1.3500912366712912
2022-06-30,zscore,EW,EW,EW,-0.04718608738698,1.2863857135973236
2022-07-31,zscore,EW,EW,EW,0.0232620763746938,1.3163097163143396
2022-08-31,zscore,EW,EW,EW,-0.0070966233872562,1.3069683619966703
2022-09-30,zscore,EW,EW,EW,-0.043957409242405,1.2495174188415072
2022-10-31,zscore,EW,EW,EW,0.0235000363154613,1.2788811235610842
2022-11-30,zscore,EW,EW,EW,0.0307783947892427,1.3182430316705571
2022-12-31,zscore,EW,EW,EW,-0.0252987114819191,1.2848931815492737
2023-01-31,zscore,EW,EW,EW,0.0359255847036093,1.331053720378112
2023-02-28,zscore,EW,EW,EW,-0.0055010502907803,1.3237315269225816
2023-03-31,zscore,EW,EW,EW,0.0162505813909641,1.3452429338406222
2023-04-30,zscore,EW,EW,EW,0.0055600584875809,1.352722563232781
2023-05-31,zscore,EW,EW,EW,0.0135702719975658,1.3710793763530944
2023-06-30,zscore,EW,EW,EW,-0.000771131444924,1.3700220939325016
2023-07-31,zscore,EW,EW,EW,0.0073026977178082,1.3800269511512095
2023-08-31,zscore,EW,EW,EW,-0.0070527103676691,1.3702940207651626
2023-09-30,zscore,EW,EW,EW,-0.0072565683628874,1.3603503885262245
2023-10-31,zscore,EW,EW,EW,-0.0216477977099568,1.3309017985007474
2023-11-30,zscore,EW,EW,EW,0.0432605816028286,1.3884773843601403
2023-12-31,zscore,EW,EW,EW,0.0277339191477281,1.4269853038764335
2024-01-31,zscore,EW,EW,EW,-0.0197859763345929,1.3987510064241226
2024-02-29,zscore,EW,EW,EW,0.0202292168880773,1.4270466439054927
2024-03-31,zscore,EW,EW,EW,0.0218554045410531,1.4582353256069993
2024-04-30,zscore,EW,EW,EW,-0.0078950006726714,1.4467225567304187
2024-05-31,zscore,EW,EW,EW,-0.0029314455124737,1.442481568383697
2024-06-30,zscore,EW,EW,EW,0.0277245595783381,1.4824737345670052
2024-07-31,zscore,EW,EW,EW,0.0011360485541968,1.4841578967097948
2024-08-31,zscore,EW,EW,EW,-0.0135453681270092,1.4640544316402528
2024-09-30,zscore,EW,EW,EW,-0.0117277372033826,1.4468843860145282
2024-10-31,zscore,EW,EW,EW,-0.0048541571271529,1.4398609818599897
2024-11-30,zscore,EW,EW,EW,-0.0093143537012593,1.426449607394303
2024-12-31,zscore,EW,EW,EW,-0.0057618642271808,1.4182305984295815
2025-01-31,zscore,EW,EW,EW,0.0183125675885929,1.4442020421195338
2025-02-28,zscore,EW,EW,EW,0.0047651673996917,1.4510839066092105
2025-03-31,zscore,EW,EW,EW,0.0020983268060263,1.4541287548682418
2025-04-30,zscore,EW,EW,EW,0.009409542916267,1.4678114417929524
2025-05-31,zscore,EW,EW,EW,0.0219775216637944,1.5000702995533222
2025-06-30,zscore,EW,EW,EW,0.0517759790336783,1.5777379079320384
2025-07-31,zscore,EW,EW,EW,0.0206667101290094,1.6103445599348196
2025-08-31,zscore,EW,EW,EW,-0.0040235173665537,1.6038653106317864
2025-09-30,zscore,EW,EW,EW,0.0336598275312727,1.6578511403710434
2025-10-31,zscore,EW,EW,EW,0.0745094768631662,1.7813767615570937
2025-11-30,zscore,EW,EW,EW,-0.0158118489127863,1.753209901346604
2025-12-31,zscore,EW,EW,EW,0.0287342219474793,1.803587023772416
2026-01-31,zscore,EW,EW,EW,0.0898419572075724,1.9656248119823096
2026-02-28,zscore,EW,EW,EW,0.0753169910230577,2.1136697583010813
2026-03-31,zscore,EW,EW,EW,-0.0698501779600078,1.966029549535064
2026-04-30,zscore,EW,EW,EW,0.11150126138391,2.185244324226264
2026-05-31,zscore,EW,EW,EW,0.1170629968579534,2.441055573687024
2026-06-30,zscore,EW,EW,EW,0.0084931722158058,2.461787879062701
2012-04-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0015006768828879,1.0015006768828878
2012-05-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0226497180898505,0.978816968884696
2012-06-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0029937000336713,0.981747253277404
2012-07-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0129292188864265,0.9944404784061756
2012-08-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0024376468962339,0.9968645731518518
2012-09-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0175888476427146,1.0143982722494396
2012-10-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0135751388186701,1.0006276748862344
2012-11-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0069600217702254,1.0075920652873327
2012-12-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0151105969561896,1.0228173828821443
2013-01-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0051054565707537,1.0175954331540276
2013-02-28,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0159837398546007,1.033860413834791
2013-03-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0034046900530706,1.0303404395675446
2013-04-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.008376797057387,1.0217094868052683
2013-05-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0058422876396569,1.0276786075113509
2013-06-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0253800016945285,1.0015961227112822
2013-07-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0044410640543059,1.0060442752487877
2013-08-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0059530396055012,1.0120332966642314
2013-09-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0156364090307469,1.0278578632436086
2013-10-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0096367395281661,1.0377630617436648
2013-11-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0023225552066738,1.0401733237460111
2013-12-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0007731302831468,1.0393691342497018
2014-01-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0126540914854339,1.02621686213777
2014-02-28,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0058063520929366,1.0321754385630504
2014-03-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0015961368006335,1.033822931765251
2014-04-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0017131378380782,1.032051850582971
2014-05-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.008550089929545,1.0408759867174089
2014-06-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0028531464179251,1.0438457583104157
2014-07-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0159668488985898,1.060512685806792
2014-08-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0047117386894943,1.0555158271543763
2014-09-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0073467504311571,1.047761215796137
2014-10-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0010539862324622,1.0466568898997797
2014-11-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0044174405157632,1.0512804344513256
2014-12-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.00730604531491,1.043599731958546
2015-01-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0091214982561296,1.0531189250937032
2015-02-28,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0011007385482829,1.05427813369048
2015-03-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0110634505611363,1.0659420877002517
2015-04-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0128259930759256,1.079613853536433
2015-05-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0036114744484995,1.07571485569014
2015-06-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0063237130175637,1.0689123436540258
2015-07-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.009907601939748,1.0583219856446184
2015-08-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0078185464311289,1.0500474460607714
2015-09-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0055803665880973,1.055907095744686
2015-10-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0122285675960855,1.0688193270401862
2015-11-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0068047466818189,1.0615462822710455
2015-12-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0003973234484021,1.061968059500556
2016-01-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0096564319243719,1.0517132372281317
2016-02-29,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0061351329381398,1.0581656377513275
2016-03-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0150125063510881,1.0740513561085727
2016-04-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0001447134316245,1.0742067857660562
2016-05-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0016575668434742,1.0724262162149354
2016-06-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0045665223442735,1.0773234744938656
2016-07-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0109492244392356,1.0891193310097562
2016-08-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0059072074060047,1.09555298478792
2016-09-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0022528674731137,1.0980211204724213
2016-10-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0031884063998721,1.0945201829047122
2016-11-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0040942667449826,1.0900389253181333
2016-12-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0140639805713601,1.105369211585834
2017-01-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0118724062356556,1.1184926039061676
2017-02-28,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.002396196380012,1.1211727318347178
2017-03-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0155926511412925,1.1386547871113464
2017-04-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0085391607163733,1.148377943338958
2017-05-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0224540153690988,1.174163639328225
2017-06-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0082531076904995,1.1838541382898695
2017-07-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0032537876304274,1.1877061482412676
2017-08-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0063331708368011,1.1801842023005369
2017-09-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0066495448974148,1.188031890140954
