Date,069500_direction,069500_intensity,069500_signal,114260_direction,114260_intensity,114260_signal,153130_direction,153130_intensity,153130_signal
2012-11-26,-0.18032217632144693,0.18032217632144693,watch,0.1156401625295565,0.2876541236626158,watch,0.22107534817562055,0.42279625926182635,watch
2012-11-27,-0.2214562630274426,0.2214562630274426,watch,0.20280320097103943,0.3536088299733811,watch,0.2586612569761666,0.45011607575519924,watch
2012-11-28,-0.1667148830545282,0.1667148830545282,watch,0.15867275021707752,0.29824153963832195,watch,0.2330460760792492,0.43152278302560476,watch
2012-11-29,-0.26210282031899285,0.26210282031899285,watch,0.1408067918514223,0.27483815085300856,watch,0.2266493055014574,0.4435024397904317,watch
2012-11-30,-0.2682668135247502,0.2682668135247502,watch,0.19030483975648502,0.32198101149161373,watch,0.2763166323676748,0.4632836485659715,watch
2012-12-03,-0.2950199210116541,0.2950199210116541,watch,0.18460681558797024,0.31627852600285544,watch,0.24611319875308035,0.43910492893278635,watch
2012-12-04,-0.2617694254330136,0.2617694254330136,watch,0.15284954586545527,0.275985683164451,watch,0.2556769971321571,0.4372449086808796,watch
2012-12-05,-0.28172388350994043,0.28172388350994043,watch,0.23735766860181468,0.3306820207409135,watch,0.24749688875473602,0.4152645972344117,watch
2012-12-06,-0.3531293019212323,0.3531293019212323,buy,0.23126882742527236,0.34764058183940383,watch,0.25090937213783876,0.4378928796433611,watch
2012-12-07,-0.3834506393551998,0.3834506393551998,buy,0.20082369732492658,0.3188863445594726,watch,0.29370262976973543,0.4625126592299755,watch
2012-12-10,-0.4008197302180674,0.4008197302180674,buy,0.2574423068007095,0.36694334302828174,watch,0.2861754039298404,0.4689784607062393,watch
2012-12-11,-0.4359864497615704,0.4359864497615704,buy,0.20952948835393273,0.29002815768766965,watch,0.30497401651846756,0.47495737942520067,caution
2012-12-12,-0.45855319248623644,0.45855319248623644,buy,0.3342040685101354,0.3839600073062314,caution,0.3364492799760471,0.490281338406579,caution
2012-12-13,-0.5743842448754206,0.5743842448754206,buy,0.36734702938947555,0.41913991971969317,caution,0.3173248562020639,0.5040807902209119,caution
2012-12-14,-0.5866878549840893,0.5866878549840893,buy,0.4342471107168361,0.4807696069268143,caution,0.38742171627836663,0.5437809629377207,caution
2012-12-17,-0.4746109089438849,0.4746109089438849,buy,0.3926034882913958,0.4352778070144672,caution,0.3475824714710486,0.5219470979216481,caution
2012-12-18,-0.47508693963644943,0.47508693963644943,buy,0.41914415501008373,0.4562722215786598,caution,0.35997781461202394,0.5088492156018986,caution
2012-12-20,-0.47358618453671963,0.47358618453671963,buy,0.3822755650916971,0.41609735556210486,caution,0.30064373863638494,0.4804174805304396,caution
2012-12-21,-0.402609753397652,0.402609753397652,buy,0.31681884535176824,0.33720975097960254,caution,0.29343050872178256,0.4887544856932104,watch
2012-12-24,-0.41383252832844675,0.41383252832844675,buy,0.30694670792392814,0.3393564869014773,caution,0.35232908964503173,0.5403620168970144,caution
2012-12-26,-0.41741847699208007,0.41741847699208007,buy,0.3239805064750593,0.37095552541614074,caution,0.07199374823019372,0.21056729792380297,watch
2012-12-27,-0.4368486665408197,0.4368486665408197,buy,0.28424809397727985,0.33705430712275175,watch,-0.017531229133906444,0.2594479168006436,watch
2012-12-28,-0.4798789611612879,0.4798789611612879,buy,0.19668669423073118,0.20607535206677363,watch,-0.05276588070921452,0.25133790663170524,watch
2013-01-02,-0.5369587606089747,0.5369587606089747,buy,0.278930951242472,0.2884624614684611,watch,0.0008082712907822121,0.30945906087027647,watch
2013-01-03,-0.48981019960607997,0.48981019960607997,buy,0.14817649444415448,0.16122341167493123,watch,-0.0769080570918624,0.29010478989755895,watch
2013-01-04,-0.42472057300685667,0.42472057300685667,buy,0.12143845129977401,0.13705548000670695,watch,-0.10783554438397887,0.29151431791269466,watch
2013-01-07,-0.4261524222990359,0.4261524222990359,buy,0.1632336826785572,0.1632336826785572,watch,-0.0984881962987005,0.2784270942677727,watch
2013-01-08,-0.3245527505854524,0.3245527505854524,buy,0.06727118200625441,0.11238046432914434,watch,-0.09297975454263581,0.24338769573083582,watch
2013-01-09,-0.29511529165236544,0.29511529165236544,watch,0.05966604384152129,0.081316664169165,watch,-0.11129127787184542,0.22251470406725823,watch
2013-01-10,-0.33951722507586873,0.33951722507586873,buy,0.018705272967411302,0.15207141668149135,watch,-0.17745585441205278,0.3107060093545379,watch
2013-01-11,-0.30138450305072184,0.30138450305072184,buy,0.06613115013451278,0.09433213336102747,watch,-0.15361008346703742,0.24556636142814867,watch
