method,strategy,Date,hsi_state5,069500_weight,069500_daily_return,069500_contribution,069500_cum_return,114260_weight,114260_daily_return,114260_contribution,114260_cum_return,153130_weight,153130_daily_return,153130_contribution,153130_cum_return,strategy_daily_return
rank,EW,2017-02-20,conflict,0.3333333333333333,0.0034243529307125264,0.0011414509769041754,1.0998293931269794,0.3333333333333333,-0.00047015458682819755,-0.00015671819560939917,1.0902135340813524,0.3333333333333333,0.0,0.0,1.0532449422285215,0.0009847327812947762
rank,EW,2017-02-21,conflict,0.3333333333333333,0.009262952621548637,0.0030876508738495456,1.1100170606873012,0.3333333333333333,-9.407514722759025e-05,-3.135838240919675e-05,1.090110972082624,0.3333333333333333,0.0001471098174787855,4.903660582626183e-05,1.0533998848997332,0.0031053290972666106
rank,EW,2017-02-22,conflict,0.3333333333333333,0.0018443702792902972,0.0006147900930967657,1.112064343163538,0.3333333333333333,-0.0014300767725424768,-0.0004766922575141589,1.088552029701955,0.3333333333333333,0.0,0.0,1.0533998848997332,0.0001380978355826068
rank,EW,2017-02-23,conflict,0.3333333333333333,0.00035066187428767215,0.00011688729142922405,1.1124543017304402,0.3333333333333333,0.0007349061581367611,0.00024496871937892034,1.0893520132920353,0.3333333333333333,5.253149262984813e-05,1.751049754328271e-05,1.053455221568023,0.0003793665083514271
rank,EW,2017-02-24,conflict,0.3333333333333333,-0.0074489527648760046,-0.002482984254958668,1.1041676821837672,0.3333333333333333,0.0005272374639877508,0.00017574582132925026,1.0899263604849134,0.3333333333333333,5.252873321714979e-05,1.750957773904993e-05,1.0535105582363131,-0.0022897288558903677
rank,EW,2017-02-27,conflict,0.3333333333333333,-0.004635352286773808,-0.0015451174289246028,1.0990494759931748,0.3333333333333333,0.00035757974969419237,0.00011919324989806412,1.0903160960800806,0.3333333333333333,0.00010505194818843933,3.501731606281311e-05,1.053621231572893,-0.0013909068629637256
rank,EW,2017-02-28,conflict,0.3333333333333333,0.0019071273340134365,0.0006357091113378122,1.1011455032902746,0.3333333333333333,0.0003762651917071924,0.00012542173056906414,1.0907263440749937,0.3333333333333333,0.0,0.0,1.053621231572893,0.0007611308419068763
rank,EW,2017-03-02,risk_relief,0.3333333333333333,0.009251881363435244,0.0030839604544784143,1.1113331708505965,0.3333333333333333,-0.0008274720728175256,-0.0002758240242725085,1.0898237984861854,0.3333333333333333,0.00010504091343577215,3.501363781192405e-05,1.0537319049094727,0.0028431500680178297
rank,EW,2017-03-03,risk_relief,0.3333333333333333,-0.009517961314092771,-0.003172653771364257,1.1007555447233723,0.3333333333333333,-0.00043290043290045155,-0.0001443001443001505,1.0893520132920356,0.3333333333333333,0.0,0.0,1.0537319049094727,-0.0033169539156644072
rank,EW,2017-03-06,risk_relief,0.3333333333333333,0.0010627933752547225,0.00035426445841824084,1.1019254204240791,0.3333333333333333,-0.0002824486414220173,-9.414954714067243e-05,1.089044327295851,0.3333333333333333,0.0,0.0,1.0537319049094727,0.0002601149112775684
rank,EW,2017-03-07,risk_relief,0.3333333333333333,0.005883393789259506,0.001961131263086502,1.1084084815988293,0.3333333333333333,-0.0005462216529796837,-0.00018207388432656124,1.0884494677032273,0.3333333333333333,0.0,0.0,1.0537319049094727,0.0017790573787599406
rank,EW,2017-03-08,risk_relief,0.3333333333333333,0.0020229561546241115,0.0006743187182080371,1.1106507433585173,0.3333333333333333,-0.0001884552324595834,-6.281841081986113e-05,1.0882443437057707,0.3333333333333333,0.0,0.0,1.0537319049094727,0.000611500307388176
rank,EW,2017-03-09,risk_relief,0.3333333333333333,-0.0021066491112573527,-0.0007022163704191176,1.1083109919571037,0.3333333333333333,-0.00016964167907562722,-5.65472263585424e-05,1.0880597321080598,0.3333333333333333,0.0001365388453014038,4.551294843380127e-05,1.0538757802470262,-0.0007132506483438587
rank,EW,2017-03-10,risk_relief,0.3333333333333333,0.0007476799929631017,0.0002492266643210339,1.109139653911771,0.3333333333333333,-0.000640977301862633,-0.00021365910062087767,1.0873623105167078,0.3333333333333333,0.0,0.0,1.0538757802470262,3.5567563700156235e-05
rank,EW,2017-03-13,risk_relief,0.3333333333333333,0.011162872461984774,0.003720957487328258,1.121520838410918,0.3333333333333333,0.0007168458781361409,0.00023894862604538028,1.0881417817070422,0.3333333333333333,5.2507771150178684e-05,1.7502590383392892e-05,1.053931116915316,0.003977408703757032
rank,EW,2017-03-14,risk_relief,0.3333333333333333,0.00925764951321284,0.0030858831710709467,1.131903485254691,0.3333333333333333,0.0008294374905746249,0.00027647916352487495,1.0890443272958508,0.3333333333333333,5.250501422882081e-05,1.7501671409606935e-05,1.0539864535836059,0.0033798640060054286
rank,EW,2017-03-15,risk_relief,0.3333333333333333,0.0013349984927435443,0.0004449994975811814,1.1334145747014372,0.3333333333333333,-0.0009040910118285339,-0.0003013636706095113,1.0880597321080598,0.3333333333333333,9.450406367483843e-05,3.1501354558279474e-05,1.0540860595865278,0.00017513718152994956
rank,EW,2017-03-16,risk_relief,0.3333333333333333,0.007096163770858421,0.0023653879236194735,1.1414574701437965,0.3333333333333333,0.0025450569338663076,0.0008483523112887692,1.0908289060737222,0.3333333333333333,5.2497296389342196e-05,1.74990987964474e-05,1.0541413962548178,0.00323123933370469
rank,EW,2017-03-17,risk_relief,0.3333333333333333,0.004441217918606188,0.0014804059728687293,1.146526931513526,0.3333333333333333,0.001523157637413286,0.0005077192124710953,1.0924904104531195,0.3333333333333333,4.1995632454217e-05,1.3998544151405667e-05,1.0541856655894497,0.00200212372949123
rank,EW,2017-03-20,risk_relief,0.3333333333333333,-0.001232940776327518,-0.0004109802587758393,1.1451133317085054,0.3333333333333333,-0.0004693954187007243,-0.0001564651395669081,1.0919776004594783,0.3333333333333333,5.2492336118925564e-05,1.7497445372975186e-05,1.0542410022577395,-0.0005499479529697723
rank,EW,2017-03-21,risk_relief,0.3333333333333333,0.009620296271070972,0.0032067654236903236,1.1561296612234944,0.3333333333333333,0.0009204470742931736,0.00030681569143105786,1.092982708047015,0.3333333333333333,0.0,0.0,1.0542410022577395,0.0035135811151213816
rank,EW,2017-03-22,risk_relief,0.3333333333333333,-0.0032464794670714614,-0.0010821598223571538,1.15237631001706,0.3333333333333333,-0.0006380902334659488,-0.00021269674448864961,1.092285286455663,0.3333333333333333,0.0,0.0,1.0542410022577395,-0.0012948565668458034
rank,EW,2017-03-23,risk_relief,0.3333333333333333,0.0016073770145086375,0.0005357923381695457,1.1542286132098458,0.3333333333333333,0.0007323943661972088,0.00024413145539906958,1.0930852700457432,0.3333333333333333,0.0001889624909454657,6.298749698182189e-05,1.054440214263583,0.0008429112905504372
rank,EW,2017-03-24,risk_relief,0.3333333333333333,-0.0016047974998943948,-0.0005349324999647982,1.15237631001706,0.3333333333333333,-0.0011071703353412454,-0.0003690567784470818,1.09187503846075,0.3333333333333333,0.0,0.0,1.054440214263583,-0.0009039892784118799
rank,EW,2017-03-27,risk_relief,0.3333333333333333,-0.006302609872678833,-0.0021008699575596106,1.1451133317085054,0.3333333333333333,0.0014841254931430292,0.000494708497714343,1.0934955180406563,0.3333333333333333,4.198373130415156e-05,1.3994577101383854e-05,1.0544844835982148,-0.0015921668827438837
rank,EW,2017-03-28,risk_relief,0.3333333333333333,0.002341222543844612,0.0007804075146148707,1.1477942968559582,0.3333333333333333,-0.0007315837851019635,-0.0002438612617006545,1.092695534450576,0.3333333333333333,5.24774609305112e-05,1.7492486976837064e-05,1.0545398202665046,0.0005540387398910532
rank,EW,2017-03-29,risk_relief,0.3333333333333333,0.0034399286533315365,0.0011466428844438454,1.1517426273458435,0.3333333333333333,0.00016895062887178902,5.631687629059634e-05,1.0928801460482869,0.3333333333333333,0.0,0.0,1.0545398202665046,0.0012029597607344418
rank,EW,2017-03-30,risk_relief,0.3333333333333333,-0.0008887760284408408,-0.0002962586761469469,1.1507189861077252,0.3333333333333333,0.0005630736312618456,0.0001876912104206152,1.0934955180406563,0.3333333333333333,9.445447294398335e-05,3.148482431466111e-05,1.0546394262694263,-7.708264141167058e-05
rank,EW,2017-03-31,risk_relief,0.3333333333333333,-0.0019485745753378136,-0.0006495248584459379,1.1484767243480372,0.3333333333333333,7.503423436938661e-05,2.5011411456462202e-05,1.0935775676396389,0.3333333333333333,0.00014691530332755498,4.897176777585166e-05,1.0547943689406378,-0.000575541679213624
rank,EW,2017-04-03,risk_relief,0.3333333333333333,0.002461695174228673,0.0008205650580762243,1.1513039239580787,0.3333333333333333,-0.0005439573837525691,-0.00018131912791752303,1.0929827080470151,0.3333333333333333,5.246204371145424e-05,1.748734790381808e-05,1.0548497056089279,0.0006567332780625194
rank,EW,2017-04-04,risk_relief,0.3333333333333333,-0.002116939751894642,-0.0007056465839648807,1.1488666829149394,0.3333333333333333,0.0012949478267396675,0.00043164927557988914,1.0943980636294646,0.3333333333333333,5.245929158981255e-05,1.7486430529937515e-05,1.054905042277218,-0.000256510877855054
rank,EW,2017-04-05,risk_relief,0.3333333333333333,-0.0018668590097161708,-0.0006222863365720569,1.146721910796977,0.3333333333333333,-0.00028114632729181466,-9.371544243060488e-05,1.0940903776332798,0.3333333333333333,0.00010491307951365769,3.497102650455256e-05,1.0550157156137978,-0.0006810307524981093
rank,EW,2017-04-06,risk_relief,0.3333333333333333,-0.003953241232731108,-0.0013177470775770361,1.1421886424567382,0.3333333333333333,-0.00018748359518538926,-6.249453172846309e-05,1.0938852536358232,0.3333333333333333,0.00010490207391389283,3.496735797129761e-05,1.0551263889503775,-0.0013452742513342015
rank,EW,2017-04-07,risk_relief,0.3333333333333333,-0.0017070672584499347,-0.0005690224194833116,1.1402388496222269,0.3333333333333333,-0.000637563756375692,-0.00021252125212523065,1.0931878320444712,0.3333333333333333,-5.244553531158491e-05,-1.7481845103861637e-05,1.0550710522820876,-0.0007990255167124038
rank,EW,2017-04-10,risk_relief,0.3333333333333333,-0.0056857045143638985,-0.0018952348381212993,1.1337557884474767,0.3333333333333333,-0.001013247269861517,-0.00033774908995383896,1.0920801624582064,0.3333333333333333,0.00010489657198009539,3.4965523993365125e-05,1.0551817256186675,-0.002198018404081773
rank,EW,2017-04-11,risk_relief,0.3333333333333333,-0.0041274345414678,-0.0013758115138226001,1.1290762856446495,0.3333333333333333,0.000563486100676247,0.00018782870022541567,1.0926955344505758,0.3333333333333333,0.0,0.0,1.0551817256186675,-0.0011879828135971844
rank,EW,2017-04-12,risk_relief,0.3333333333333333,0.0005612399084746755,0.0001870799694915585,1.1297099683158656,0.3333333333333333,0.0,0.0,1.0926955344505758,0.3333333333333333,9.439701285907098e-05,3.146567095302366e-05,1.0552813316215894,0.00021854564044458216
rank,EW,2017-04-13,risk_relief,0.3333333333333333,0.009319986192612983,0.0031066620642043277,1.1402388496222267,0.3333333333333333,0.0007321193917777524,0.0002440397972592508,1.093495518040656,0.3333333333333333,5.243783494668364e-05,1.747927831556121e-05,1.0553366682898793,0.0033681811397791397
rank,EW,2017-04-14,risk_relief,0.3333333333333333,-0.004274965800273645,-0.0014249886000912149,1.1353643675359484,0.3333333333333333,0.0009004108124330834,0.00030013693747769443,1.094480113228447,0.3333333333333333,5.243508536434405e-05,1.7478361788114682e-05,1.055392004958169,-0.0011073733008254059
rank,EW,2017-04-17,risk_relief,0.3333333333333333,0.002146659797355399,0.000715553265785133,1.1378016085790876,0.3333333333333333,-0.00016867515040197567,-5.6225050133991886e-05,1.094295501630736,0.3333333333333333,0.0,0.0,1.055392004958169,0.0006593282156511411
rank,EW,2017-04-18,risk_relief,0.3333333333333333,-0.0005997772256018941,-0.000199925741867298,1.1371191810870087,0.3333333333333333,-0.0007310489615355298,-0.00024368298717850992,1.093495518040656,0.3333333333333333,5.2432336070218355e-05,1.747744535673945e-05,1.055447341626459,-0.0004261312836890685
rank,EW,2017-04-19,risk_relief,0.3333333333333333,-0.0044152949245541695,-0.0014717649748513897,1.132098464538142,0.3333333333333333,0.0013318576600573895,0.00044395255335246314,1.094951898422597,0.3333333333333333,5.2429587064528604e-05,1.7476529021509535e-05,1.0555026782947488,-0.001010335892477417
rank,EW,2017-04-20,risk_relief,0.3333333333333333,0.004262648008611425,0.0014208826695371415,1.1369242018035575,0.3333333333333333,-0.000505807418508808,-0.0001686024728362693,1.0943980636294646,0.3333333333333333,4.194147067759779e-05,1.398049022586593e-05,1.0555469476293806,0.001266260686926738
rank,EW,2017-04-21,risk_relief,0.3333333333333333,0.008231864174241155,0.0027439547247470513,1.146283207409212,0.3333333333333333,-0.0008246958933892934,-0.0002748986311297644,1.0934955180406563,0.3333333333333333,4.193971166444044e-05,1.3979903888146811e-05,1.0555912169640125,0.002483035997505434
rank,EW,2017-04-24,risk_relief,0.3333333333333333,0.005315529852015555,0.0017718432840051848,1.1523763100170599,0.3333333333333333,-0.0012943405428726962,-0.000431446847624232,1.0920801624582066,0.3333333333333333,0.0,0.0,1.0555912169640125,0.0013403964363809528
rank,EW,2017-04-25,risk_relief,0.3333333333333333,0.010151854828476026,0.0033839516094920086,1.164075067024128,0.3333333333333333,0.001746806912096277,0.0005822689706987589,1.0939878156345517,0.3333333333333333,0.00010484488199713482,3.4948293999044935e-05,1.0557018903005924,0.004001168874189812
rank,EW,2017-04-26,risk_relief,0.3333333333333333,0.006071772538838394,0.0020239241796127976,1.1711430660492315,0.3333333333333333,-9.375058594118801e-05,-3.1250195313729336e-05,1.0938852536358235,0.3333333333333333,-5.241694535007557e-05,-1.7472315116691856e-05,1.0556465536323025,0.0019752016691823764
rank,EW,2017-04-27,risk_relief,0.3333333333333333,0.0018729709481395407,0.0006243236493798469,1.1733365829880567,0.3333333333333333,0.0,0.0,1.0938852536358235,0.3333333333333333,0.00015725907909081016,5.2419693030270054e-05,1.0558125636371722,0.0006767433424101169
rank,EW,2017-04-28,risk_relief,0.3333333333333333,0.0021187320842508406,0.0007062440280836135,1.1758225688520587,0.3333333333333333,0.00037503750375034173,0.0001250125012501139,1.0942955016307363,0.3333333333333333,0.00014675206239056493,4.891735413018831e-05,1.0559675063083838,0.0008801738834639157
rank,EW,2017-05-02,risk_relief,0.3333333333333333,0.007793715280656643,0.0025979050935522143,1.184986595174262,0.3333333333333333,-0.0008247731873735065,-0.0002749243957911688,1.0933929560419278,0.3333333333333333,0.00015721128148160624,5.2403760493868745e-05,1.0561335163132535,0.0023753844582549144
rank,EW,2017-05-04,risk_relief,0.3333333333333333,0.00987248046071576,0.0032908268202385864,1.1966853521813299,0.3333333333333333,0.00035644604532492075,0.00011881534844164024,1.093782691637095,0.3333333333333333,0.00015718656997942837,5.239552332647612e-05,1.056299526318123,0.0034620376920067026
rank,EW,2017-05-08,risk_relief,0.3333333333333333,0.026354378818737256,0.008784792939579084,1.2282232512795506,0.3333333333333333,9.376816758255302e-05,3.1256055860851006e-05,1.0938852536358232,0.3333333333333333,5.238728874834564e-05,1.746242958278188e-05,1.056354862986413,0.008833511425022717
rank,EW,2017-05-10,risk_relief,0.3333333333333333,-0.010913997698138722,-0.0036379992327129074,1.2148184255422851,0.3333333333333333,-0.0011813681368136875,-0.0003937893789378958,1.0925929724518475,0.3333333333333333,0.0,0.0,1.056354862986413,-0.0040317886116508035
rank,EW,2017-05-11,risk_relief,0.3333333333333333,0.01263943503731646,0.00421314501243882,1.230173044114062,0.3333333333333333,-9.387027128504588e-05,-3.129009042834863e-05,1.0924904104531192,0.3333333333333333,9.429218003509376e-05,3.1430726678364586e-05,1.0564544689893347,0.004213285648688836
rank,EW,2017-05-12,risk_relief,0.3333333333333333,-0.004517177160518249,-0.0015057257201727494,1.2246161345357047,0.3333333333333333,0.0009951182876455356,0.0003317060958818452,1.0935775676396384,0.3333333333333333,5.237960547677112e-05,1.7459868492257037e-05,1.0565098056576245,-0.0011565597557986471
rank,EW,2017-05-15,risk_relief,0.3333333333333333,0.0024280539744456764,0.0008093513248152254,1.2275895686083345,0.3333333333333333,0.0003751430232776798,0.00012504767442589326,1.0939878156345515,0.3333333333333333,9.427835159536713e-05,3.142611719845571e-05,1.0566094116605462,0.0009658251164395744
rank,EW,2017-05-16,risk_relief,0.3333333333333333,0.0013897712833546016,0.00046325709445153385,1.229295637338532,0.3333333333333333,-0.0008250051562822547,-0.0002750017187607515,1.093085270045743,0.3333333333333333,0.0,0.0,1.0566094116605462,0.00018825537569078232
rank,EW,2017-05-17,risk_relief,0.3333333333333333,-0.0005154843570324141,-0.0001718281190108047,1.2286619546673159,0.3333333333333333,0.0006380303627391282,0.00021267678757970937,1.093782691637095,0.3333333333333333,0.00010474384891745459,3.491461630581819e-05,1.0567200849971259,7.576328487472286e-05
rank,EW,2017-05-18,risk_relief,0.3333333333333333,-0.002063000872808085,-0.000687666957602695,1.2261272239824512,0.3333333333333333,0.000993942576374085,0.000331314192124695,1.0948698488236142,0.3333333333333333,0.00015709931818896905,5.236643939632302e-05,1.0568860950019956,-0.000303986326081677
rank,EW,2017-05-19,risk_relief,0.3333333333333333,-0.0019877554265723685,-0.0006625851421907895,1.223689982939312,0.3333333333333333,-0.0002622901678657197,-8.74300559552399e-05,1.094582675227175,0.3333333333333333,0.0,0.0,1.0568860950019956,-0.0007500151981460294
rank,EW,2017-05-22,risk_relief,0.3333333333333333,0.00808636073932445,0.0026954535797748163,1.233585181574457,0.3333333333333333,0.0002623589820471839,8.745299401572795e-05,1.0948698488236142,0.3333333333333333,-5.235821395666029e-05,-1.745273798555343e-05,1.0568307583337058,0.0027654538358049905
rank,EW,2017-05-23,risk_relief,0.3333333333333333,0.0028450626308926807,0.0009483542102975602,1.2370948086765774,0.3333333333333333,7.494004796160247e-05,2.4980015987200822e-05,1.0949518984225968,0.3333333333333333,0.00015708286644811054,5.236095548270351e-05,1.0569967683385753,0.0010256951817674644
rank,EW,2017-05-24,risk_relief,0.3333333333333333,0.0010244690492138275,0.0003414896830712758,1.2383621740190096,0.3333333333333333,-0.0006931434994379426,-0.00023104783314598087,1.0941929396320078,0.3333333333333333,-5.2352731765514804e-05,-1.7450910588504932e-05,1.0569414316702854,9.299093933679001e-05
rank,EW,2017-05-25,risk_relief,0.3333333333333333,0.0118480614052352,0.003949353801745066,1.2530343650987075,0.3333333333333333,0.0007686106893125544,0.0002562035631041848,1.0950339480215794,0.3333333333333333,0.00010471094543507142,3.490364847835714e-05,1.057052105006865,0.004240461013327608
rank,EW,2017-05-26,risk_relief,0.3333333333333333,0.006029720687777074,0.002009906895925691,1.2605898123324388,0.3333333333333333,0.00043084070133381225,0.00014361356711127074,1.0955057332157294,0.3333333333333333,0.0,0.0,1.057052105006865,0.0021535204630369616
rank,EW,2017-05-29,risk_relief,0.3333333333333333,-0.0008893700939638371,-0.0002964566979879457,1.2594686814525948,0.3333333333333333,-0.0005055517067050763,-0.00016851723556835876,1.094951898422597,0.3333333333333333,0.0,0.0,1.057052105006865,-0.00046497393355630445
rank,EW,2017-05-30,risk_relief,0.3333333333333333,-0.006772970044121029,-0.0022576566813736765,1.250938337801608,0.3333333333333333,0.0005994754589733198,0.0001998251529911066,1.0956082952144577,0.3333333333333333,0.0001046999822009731,3.489999406699103e-05,1.0571627783434447,-0.0020229315343155787
rank,EW,2017-05-31,risk_relief,0.3333333333333333,0.0001558664224758921,5.19554741586307e-05,1.251133317085059,0.3333333333333333,0.0009173968396614107,0.0003057989465538036,1.0966134028019943,0.3333333333333333,8.375121700976429e-05,2.7917072336588095e-05,1.0572513170127085,0.0003856714930490224
rank,EW,2017-06-01,risk_relief,0.3333333333333333,-0.0028051583745665187,-0.0009350527915221729,1.2476236899829385,0.3333333333333333,-0.00028057836553752047,-9.352612184584015e-05,1.0963057168058095,0.3333333333333333,4.18721016655077e-05,1.3957367221835899e-05,1.0572955863473403,-0.0010146215461461772
rank,EW,2017-06-02,risk_relief,0.3333333333333333,0.01226802109787073,0.004089340365956909,1.2629295637338525,0.3333333333333333,-9.355237061703381e-05,-3.118412353901127e-05,1.0962031548070812,0.3333333333333333,0.00015701380674748577,5.2337935582495256e-05,1.05746159635221,0.004110494178000393
rank,EW,2017-06-05,risk_relief,0.3333333333333333,-0.0015438650661931952,-0.0005146216887310651,1.260979770899341,0.3333333333333333,0.001347280178140453,0.00044909339271348436,1.0976800475887678,0.3333333333333333,0.0,0.0,1.05746159635221,-6.55282960175807e-05
rank,EW,2017-06-07,risk_relief,0.3333333333333333,-0.005875758630020433,-0.001958586210006811,1.2535705581281982,0.3333333333333333,-0.0008782912563302103,-0.0002927637521100701,1.0967159648007225,0.3333333333333333,4.186377527526375e-05,1.3954591758421248e-05,1.057505865686842,-0.0022373953703584597
rank,EW,2017-06-08,risk_relief,0.3333333333333333,0.004977252401135335,0.001659084133711778,1.2598098951986343,0.3333333333333333,-9.351737552831807e-05,-3.117245850943935e-05,1.0966134028019943,0.3333333333333333,0.00010465505693235677,3.4885018977452255e-05,1.0576165390234216,0.0016627966941797911
rank,EW,2017-06-09,risk_relief,0.3333333333333333,0.007544979686593178,0.002514993228864393,1.269315135266877,0.3333333333333333,0.000355399263014089,0.00011846642100469632,1.0970031383971615,0.3333333333333333,-5.232205269878332e-05,-1.7440684232927772e-05,1.0575612023551317,0.002616018965636161
rank,EW,2017-06-12,risk_relief,0.3333333333333333,-0.009715821812596004,-0.0032386072708653346,1.2569826955885928,0.3333333333333333,-0.001608077786088291,-0.000536025928696097,1.095239072019036,0.3333333333333333,0.00010464958087852416,3.4883193626174716e-05,1.0576718756917116,-0.0037397500059352566
rank,EW,2017-06-13,risk_relief,0.3333333333333333,0.00550665063791822,0.0018355502126394065,1.2639044601511078,0.3333333333333333,0.0012548226392479211,0.00041827421308264035,1.0966134028019943,0.3333333333333333,-0.00010463863048959521,-3.487954349653173e-05,1.057561202355132,0.002218944882225515
rank,EW,2017-06-14,risk_relief,0.3333333333333333,-0.00019283427822125443,-6.427809274041814e-05,1.263660736046794,0.3333333333333333,9.352612184576614e-05,3.1175373948588714e-05,1.0967159648007225,0.3333333333333333,0.00010464958087852416,3.4883193626174716e-05,1.0576718756917118,1.7804748343452914e-06
rank,EW,2017-06-15,risk_relief,0.3333333333333333,-0.00397315229131312,-0.0013243840971043732,1.2586400194979273,0.3333333333333333,0.00018703475105663614,6.23449170188787e-05,1.0969210887981788,0.3333333333333333,0.00020927726097919042,6.975908699306346e-05,1.0578932223648714,-0.0011922800930924309
rank,EW,2017-06-16,risk_relief,0.3333333333333333,0.00034855350296281173,0.00011618450098760391,1.2590787228856923,0.3333333333333333,-0.0003739995512005434,-0.00012466651706684778,1.096510840803266,0.3333333333333333,-5.2308368292730556e-05,-1.7436122764243518e-05,1.0578378856965815,-2.591813884348739e-05
rank,EW,2017-06-19,risk_relief,0.3333333333333333,0.005420054200542035,0.0018066847335140115,1.265902997806482,0.3333333333333333,-9.353486979946091e-05,-3.1178289933153636e-05,1.0964082788045377,0.3333333333333333,0.0,0.0,1.0578378856965815,0.0017755064435808579
rank,EW,2017-06-20,risk_relief,0.3333333333333333,0.003080477474008525,0.0010268258246695083,1.2698025834755047,0.3333333333333333,-0.00018708723877947087,-6.236241292649028e-05,1.0962031548070812,0.3333333333333333,9.415998828221639e-05,3.1386662760738794e-05,1.0579374916995032,0.0009958500745037568
rank,EW,2017-06-21,risk_relief,0.3333333333333333,-0.006410748560460644,-0.0021369161868202147,1.2616621983914198,0.3333333333333333,0.00037424449392786663,0.0001247481646426222,1.096613402801994,0.3333333333333333,4.184494356174184e-05,1.3948314520580613e-05,1.0579817610341353,-0.001998219707657012
rank,EW,2017-06-22,risk_relief,0.3333333333333333,0.006799830004249996,0.002266610001416665,1.2702412868632698,0.3333333333333333,-0.0003741044873832866,-0.00012470149579442885,1.0962031548070812,0.3333333333333333,0.00010460798158895557,3.486932719631852e-05,1.058092434370715,0.0021767778328185545
rank,EW,2017-06-23,risk_relief,0.3333333333333333,0.0023024674776468412,0.0007674891592156137,1.2731659761150367,0.3333333333333333,9.356112348202217e-05,3.1187041160674056e-05,1.0963057168058095,0.3333333333333333,-0.00010459703990373104,-3.4865679967910346e-05,1.0579817610341353,0.0007638105204083774
rank,EW,2017-06-26,risk_relief,0.3333333333333333,0.005513227918373609,0.0018377426394578695,1.2801852303192776,0.3333333333333333,0.00046776185308528007,0.00015592061769509336,1.0968185267994506,0.3333333333333333,0.00010460798158895557,3.486932719631852e-05,1.058092434370715,0.002028532584349281
rank,EW,2017-06-27,risk_relief,0.3333333333333333,0.0002665346685450931,8.884488951503103e-05,1.280526444065317,0.3333333333333333,0.0,0.0,1.0968185267994506,0.3333333333333333,0.0,0.0,1.058092434370715,8.884488951503103e-05
rank,EW,2017-06-28,risk_relief,0.3333333333333333,-0.0031594975256946656,-0.0010531658418982217,1.276480623933706,0.3333333333333333,-0.0011034018439901594,-0.00036780061466338643,1.0956082952144575,0.3333333333333333,3.1379111971041596e-05,1.0459703990347197e-05,1.0581256363716889,-0.001410506752571261
rank,EW,2017-06-29,risk_relief,0.3333333333333333,0.006911826478787075,0.0023039421595956915,1.2853034365098697,0.3333333333333333,0.00018722384482883214,6.240794827627738e-05,1.0958134192119138,0.3333333333333333,0.0,0.0,1.0581256363716889,0.002366350107871969
rank,EW,2017-06-30,risk_relief,0.3333333333333333,-0.0030339805825242427,-0.001011326860841414,1.281403850840847,0.3333333333333333,0.0002620643180712978,8.73547726904326e-05,1.096100592808353,0.3333333333333333,0.00010459375784455105,3.486458594818368e-05,1.0582363097082688,-0.0008891075022027979
rank,EW,2017-07-03,risk_relief,0.3333333333333333,0.0022063298843579826,0.0007354432947859941,1.2842310504508885,0.3333333333333333,-0.000168425780372794,-5.614192679093133e-05,1.095915981210642,0.3333333333333333,0.00010458281913439116,3.4860939711463715e-05,1.0583469830448484,0.0007141623077065266
rank,EW,2017-07-04,risk_relief,0.3333333333333333,-0.006186897441736838,-0.0020622991472456125,1.2762856446502548,0.3333333333333333,-0.001141744810676304,-0.00038058160355876797,1.0946647248261576,0.3333333333333333,9.411469444087217e-05,3.1371564813624055e-05,1.0584465890477701,-0.0024115091859907567
rank,EW,2017-07-05,risk_relief,0.3333333333333333,0.0038574647672153795,0.001285821589071793,1.281208871557396,0.3333333333333333,0.00033729340778765327,0.00011243113592921775,1.0950339480215792,0.3333333333333333,0.0,0.0,1.0584465890477701,0.0013982527250010108
rank,EW,2017-07-06,risk_relief,0.3333333333333333,0.0001521838380764695,5.0727946025489835e-05,1.2814038508408472,0.3333333333333333,0.0,0.0,1.0950339480215792,0.3333333333333333,0.00014638685864265533,4.879561954755177e-05,1.0586015317189819,9.952356557304161e-05
rank,EW,2017-07-07,risk_relief,0.3333333333333333,-0.003994217894096153,-0.0013314059646987175,1.2762856446502548,0.3333333333333333,-0.000786752585044237,-0.0002622508616814123,1.094172427232262,0.3333333333333333,0.0,0.0,1.0586015317189819,-0.0015936568263801298
rank,EW,2017-07-10,risk_relief,0.3333333333333333,0.0033227666806707745,0.0011075888935569247,1.2805264440653172,0.3333333333333333,0.0007873720520414906,0.00026245735068049686,1.095033948021579,0.3333333333333333,4.181869504771285e-05,1.3939565015904282e-05,1.058645801053614,0.0013839858092533257
rank,EW,2017-07-11,risk_relief,0.3333333333333333,0.005595736581652133,0.0018652455272173776,1.2876919327321465,0.3333333333333333,-0.0004308407013337012,-0.00014361356711123374,1.0945621628274291,0.3333333333333333,9.408812921440912e-05,3.1362709738136374e-05,1.0587454070565359,0.0017529946698442802
rank,EW,2017-07-12,risk_relief,0.3333333333333333,-0.00018927205965857397,-6.309068655285799e-05,1.2874482086278327,0.3333333333333333,0.0007121305822603841,0.00023737686075346134,1.0953416340177635,0.3333333333333333,0.0,0.0,1.0587454070565359,0.00017428617420060336
rank,EW,2017-07-13,risk_relief,0.3333333333333333,0.01079054975011351,0.003596849916704503,1.3013404825737258,0.3333333333333333,0.000524354388659054,0.00017478479621968468,1.0959159812106418,0.3333333333333333,0.00010453253052356004,3.484417684118668e-05,1.0588560803931157,0.0038064788897653745
