Month,Ticker,MonthEndDate,price,ret21,ret63,ma20_gap,ma60_gap,vol20,vol60,rel_strength_63,ma20_gap_q90,large_down,large_up,medium_down,medium_up,small_down,small_flat,small_up,medium_flat,large_flat,risk_event_count,overheat_event_count,event_balance,risk_score,overheat_score,recovery_score,vol_rising,trend_negative,trend_positive,momentum_negative,momentum_positive,relative_positive,relative_negative,gap_overheated,high_vol_mixed,HSIStateLabel,StateReason,hsi_direction_score_draft,HSIStateLabelOriginal,HSIState5,StateLabelKR
2016-01,195930,2016-01-29,9636.0,-0.0770114942528735,-0.1199196273632294,-0.0093197555170587,-0.0757691532999338,0.2656283205393009,0.2715097221690933,-0.0721225532623311,0.0386391034124993,3.0,0.0,3.0,4.0,6.0,0.0,4.0,0.0,0.0,9.0,4.0,-5.0,7,2,1,False,True,False,True,False,False,True,False,False,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,7.0,강한 위험악화,accident_zone,강한 위험 악화
2016-02,195930,2016-02-29,9297.0,-0.0260842237586423,-0.1535099699535645,0.0039035293736535,-0.0611445950426576,0.3512758486682966,0.3253989674170368,-0.1146125587721663,0.0338203499880553,2.0,1.0,2.0,2.0,4.0,0.0,7.0,0.0,0.0,6.0,4.0,-2.0,6,2,0,True,False,False,True,False,False,True,False,True,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,7.0,강한 위험악화,accident_zone,강한 위험 악화
2016-03,195930,2016-03-31,9711.0,0.0072606576081319,-0.0768133853027854,0.0027104468365213,0.016051826211298,0.1772029807911312,0.2831189999504779,-0.0724702230646402,0.033633643290673,0.0,2.0,2.0,0.0,11.0,0.0,7.0,0.0,0.0,2.0,4.0,2.0,2,4,2,False,False,True,True,False,False,True,False,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,2.0,과열 후보,conflict,충돌 상태
2016-04,195930,2016-04-29,9925.0,0.0310617078745065,0.0397024931908653,0.0249499142863043,0.040011177282174,0.211732188870596,0.2653649747414789,-0.0101294492888158,0.0367944669674954,0.0,1.0,3.0,4.0,6.0,0.0,6.0,0.0,0.0,3.0,6.0,3.0,2,4,3,False,False,True,False,True,False,True,False,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,1.0,과열 후보,conflict,충돌 상태
2016-05,195930,2016-05-31,10045.0,0.0095477386934672,0.0868859554209044,0.0411861956020378,0.0385720883105067,0.181730839104489,0.1876703255360973,0.0436384514568442,0.0367944669674954,0.0,1.0,4.0,5.0,5.0,1.0,4.0,0.0,0.0,4.0,7.0,3.0,2,5,4,False,False,True,False,True,True,False,True,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,0.5,과열 후보,conflict,충돌 상태
2016-06,195930,2016-06-30,9177.0,-0.086411149825784,-0.0376468120805368,-0.0229178311906093,-0.042183450171343,0.4421717510015366,0.2971901915229302,-0.0561995973893189,0.0372996533287454,2.0,2.0,5.0,3.0,4.0,0.0,5.0,0.0,0.0,9.0,7.0,-2.0,8,5,0,True,True,False,True,False,False,True,False,True,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,10.5,강한 위험악화,accident_zone,강한 위험 악화
2016-07,195930,2016-07-29,9671.0,0.0538302277432711,-0.0280402010050251,0.0247851564569623,0.0192606645060997,0.1656374234848822,0.2893344191389477,-0.0376122722921589,0.0360882991314097,1.0,1.0,0.0,5.0,5.0,1.0,8.0,0.0,0.0,2.0,7.0,5.0,2,3,2,False,False,True,True,False,False,True,False,False,중립/혼조,위험악화·과열·회복 중 어느 한쪽이 뚜렷하지 않음,1.5,중립/혼조,neutral_watch,관찰·중립
2016-08,195930,2016-08-31,9786.0,-0.0045773573390296,-0.0154929577464788,0.0100634773184704,0.0307508386831754,0.1435331804530533,0.286778005438646,-0.017084640986611,0.0367944669674954,0.0,0.0,4.0,4.0,5.0,0.0,9.0,0.0,0.0,4.0,4.0,0.0,4,3,2,False,False,True,True,False,False,True,False,False,위험악화,하락 사건·약세 추세·변동성 확대 신호가 우세함,3.5,위험악화,risk_warning,위험 악화 우세
2016-09,195930,2016-09-30,9611.0,-0.008766501650165,0.0652848592329859,-0.0180081228128432,-0.0034063159422844,0.1959089307024086,0.1753346511778419,0.0518477012947394,0.0367944669674954,2.0,0.0,3.0,4.0,5.0,1.0,4.0,0.0,0.0,7.0,4.0,-3.0,6,4,2,True,True,False,False,True,True,False,False,False,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,6.0,강한 위험악화,accident_zone,강한 위험 악화
2016-10,195930,2016-10-31,9940.0,0.0131485067781063,0.0304789550072568,0.0100650851797843,0.0174192965067578,0.0912659496382442,0.1530319722454409,0.0297214706155465,0.0360882991314097,0.0,0.0,0.0,4.0,8.0,1.0,7.0,0.0,0.0,0.0,4.0,4.0,0,4,5,False,False,True,False,True,True,False,False,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,-3.0,과열 후보,neutral_watch,관찰·중립
2016-11,195930,2016-11-30,9806.0,-0.0080922516690269,0.0113448844884489,0.0002550109654715,-0.0006607229906123,0.2541757986860338,0.1907764700108517,0.02467143742302,0.0303906630593001,1.0,1.0,5.0,2.0,8.0,0.0,5.0,0.0,0.0,7.0,4.0,-3.0,3,3,2,True,False,False,False,True,True,False,False,True,고변동성 혼합구간,큰 상승과 큰 하락이 함께 나타나고 단기 변동성이 확대됨,2.5,고변동성 혼합구간,conflict,충돌 상태
2016-12,195930,2016-12-29,10559.0,0.0767897205792371,0.0986369784621787,0.0221239152215053,0.0561763661491423,0.1405683941543375,0.1741953639771167,0.0838400161521222,0.0370153555429432,0.0,1.0,2.0,5.0,5.0,0.0,8.0,0.0,0.0,2.0,7.0,5.0,0,4,4,False,False,True,False,True,True,False,False,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,-2.0,과열 후보,neutral_watch,관찰·중립
2017-01,195930,2017-01-31,10549.0,-0.0061239871867344,0.0612676056338028,-0.0128667009778692,0.0265933980380961,0.1193518825739317,0.1786280242058827,0.0462133400108089,0.0370153555429432,1.0,1.0,4.0,3.0,4.0,1.0,6.0,0.0,0.0,6.0,5.0,-1.0,2,3,3,False,False,False,False,True,True,False,False,False,회복 후보,일부 회복 신호가 나타나지만 아직 확정적이지 않음,0.5,회복 후보,risk_relief,위험 완화 우세
2017-02,195930,2017-02-28,10694.0,-0.0041903342955582,0.079003127837756,0.0029307636397739,0.0126989838918929,0.0766778565508874,0.1160534733144633,0.0449443520476245,0.0370153555429432,0.0,1.0,2.0,3.0,8.0,0.0,6.0,0.0,0.0,2.0,5.0,3.0,0,4,4,False,False,True,False,True,True,False,False,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,-2.0,과열 후보,neutral_watch,관찰·중립
2017-03,195930,2017-03-31,11283.0,0.0347578870139397,0.0630299604296211,0.0179859522810625,0.0427702464368395,0.1400947298003503,0.1171434711525348,0.0520659621095193,0.0327305332167139,3.0,4.0,1.0,3.0,3.0,0.0,8.0,0.0,0.0,7.0,11.0,4.0,4,7,3,True,False,True,False,True,True,False,False,True,고변동성 혼합구간,큰 상승과 큰 하락이 함께 나타나고 단기 변동성이 확대됨,4.5,고변동성 혼합구간,conflict,충돌 상태
2017-04,195930,2017-04-28,11602.0,0.0291847777876341,0.0803612999348171,0.0277670737162878,0.0523451459877186,0.1648411154204733,0.1357323515028262,0.0592708113407778,0.0321222658663718,1.0,3.0,4.0,2.0,4.0,2.0,4.0,0.0,0.0,6.0,8.0,2.0,3,6,3,True,False,True,False,True,True,False,False,True,고변동성 혼합구간,큰 상승과 큰 하락이 함께 나타나고 단기 변동성이 확대됨,3.0,고변동성 혼합구간,conflict,충돌 상태
2017-05,195930,2017-05-31,11692.0,0.0064560557803219,0.0867180964773677,-0.005401726851261,0.0287559520230646,0.1276059912707939,0.1429567655685861,0.058099220413356,0.0327305332167139,1.0,1.0,3.0,3.0,5.0,0.0,6.0,0.0,0.0,5.0,5.0,0.0,2,3,3,False,False,False,False,True,True,False,False,False,회복 후보,일부 회복 신호가 나타나지만 아직 확정적이지 않음,0.5,회복 후보,risk_relief,위험 완화 우세
2017-06,195930,2017-06-30,11408.0,-0.0242901128977078,0.0214899713467049,-0.0187341946360679,-0.0129097013117365,0.1275967526757266,0.1399708101110671,-0.0150011035879731,0.0325329742556944,2.0,0.0,2.0,3.0,5.0,1.0,8.0,0.0,0.0,6.0,3.0,-3.0,5,2,2,False,True,False,False,True,False,True,False,False,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,4.0,강한 위험악화,accident_zone,강한 위험 악화
2017-07,195930,2017-07-31,11388.0,-0.0017531556802243,-0.0197124903159163,-0.005766519266111,-0.0189637150963117,0.0968818888793445,0.1180237149219016,-0.0443828257803618,0.0311365576969629,0.0,0.0,3.0,3.0,7.0,0.0,8.0,0.0,0.0,3.0,3.0,0.0,4,1,1,False,True,False,True,False,False,True,False,False,위험악화,하락 사건·약세 추세·변동성 확대 신호가 우세함,3.5,위험악화,risk_warning,위험 악화 우세
2017-08,195930,2017-08-31,11178.0,-0.0154144279045186,-0.0394431554524361,-0.0128014342552074,-0.0235550527837591,0.1183106825040064,0.1083841859602135,-0.0511277692441687,0.0289669762144324,1.0,1.0,5.0,3.0,4.0,0.0,8.0,0.0,0.0,7.0,5.0,-2.0,6,3,0,True,True,False,True,False,False,True,False,True,고변동성 혼합구간,큰 상승과 큰 하락이 함께 나타나고 단기 변동성이 확대됨,7.5,고변동성 혼합구간,risk_warning,위험 악화 우세
2017-09,195930,2017-09-29,11687.0,0.0455358740382894,0.0326029333804558,0.0171409175765118,0.023729644975079,0.0868498310487229,0.0993662905169281,0.007009966194913,0.0289669762144324,0.0,1.0,1.0,4.0,6.0,0.0,9.0,0.0,0.0,1.0,6.0,5.0,0,4,5,False,False,True,False,True,True,False,False,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,-3.0,과열 후보,neutral_watch,관찰·중립
2017-10,195930,2017-10-31,11972.0,0.0377047759382855,0.0568502824858756,0.0137601083873153,0.039162443634638,0.074152554422882,0.0963013792098547,0.014095400762266,0.0289669762144324,0.0,1.0,1.0,2.0,5.0,0.0,7.0,0.0,0.0,1.0,4.0,3.0,0,3,5,False,False,True,False,True,True,False,False,False,안정적 회복 후보,추세·상대강도·변동성 안정 신호가 함께 나타남,-3.5,안정적 회복 후보,risk_relief,위험 완화 우세
2017-11,195930,2017-11-30,11807.0,-0.0178021795191747,0.0399894301065797,0.0002287302084833,0.0092502496698374,0.0839530451579623,0.081920830474529,-0.0128044706915503,0.0289669762144324,0.0,1.0,5.0,2.0,6.0,0.0,8.0,0.0,0.0,5.0,4.0,-1.0,4,4,2,True,False,True,False,True,False,True,False,False,위험악화,하락 사건·약세 추세·변동성 확대 신호가 우세함,4.0,위험악화,risk_warning,위험 악화 우세
2017-12,195930,2017-12-28,11622.0,-0.007260613308277,0.0021557299301544,-0.008890310201471,-0.0142967400492485,0.0852920014200296,0.0821658703041763,-0.0412744571119651,0.0244567788666054,1.0,2.0,5.0,1.0,6.0,1.0,3.0,0.0,0.0,7.0,5.0,-2.0,5,5,1,True,True,False,False,True,False,True,False,True,고변동성 혼합구간,큰 상승과 큰 하락이 함께 나타나고 단기 변동성이 확대됨,6.5,고변동성 혼합구간,risk_warning,위험 악화 우세
2018-01,195930,2018-01-31,11832.0,0.0321905260403034,-0.0116939525559639,-0.0029829617270842,0.0040917815019794,0.090733432940308,0.0913840134523092,-0.077362537392861,0.0224670515876988,2.0,1.0,1.0,4.0,6.0,1.0,7.0,0.0,0.0,5.0,6.0,1.0,5,2,1,False,False,False,True,False,False,True,False,False,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,5.0,강한 위험악화,accident_zone,강한 위험 악화
2018-02,195930,2018-02-28,11213.0,-0.0614380179124466,-0.0409681833732467,-0.0094785473883199,-0.0354906413432425,0.2953862961400229,0.1851597895842536,-0.0578291228888444,0.0224670515876988,5.0,2.0,1.0,4.0,3.0,0.0,3.0,0.0,0.0,11.0,8.0,-3.0,7,5,0,True,True,False,True,False,False,True,False,True,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,9.5,강한 위험악화,accident_zone,강한 위험 악화
2018-03,195930,2018-03-30,11048.0,-0.0147150628734504,-0.0542715288478,-9.05133009299064e-06,-0.030385297804588,0.2132790644988269,0.2144906985191594,-0.0778215623440578,0.0204201959322646,2.0,1.0,5.0,6.0,2.0,1.0,4.0,0.0,0.0,9.0,8.0,-1.0,7,2,1,False,True,False,True,False,False,True,False,False,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,7.0,강한 위험악화,accident_zone,강한 위험 악화
2018-04,195930,2018-04-30,11512.0,0.0419985517740768,-0.0364108144304009,0.021337000399237,0.0291113723421849,0.1308181111709928,0.2234773245510078,-0.0082857173015853,0.022670386182192,0.0,1.0,3.0,1.0,5.0,0.0,11.0,0.0,0.0,3.0,3.0,0.0,3,1,2,False,False,True,True,False,False,True,False,False,중립/혼조,위험악화·과열·회복 중 어느 한쪽이 뚜렷하지 않음,1.5,중립/혼조,neutral_watch,관찰·중립
2018-05,195930,2018-05-31,11358.0,-0.0095919079176839,0.0008812125484667,-0.0254115486757935,0.0029655684987452,0.1209343002656508,0.1561829618176237,0.0068959902415072,0.0204201959322646,1.0,0.0,1.0,1.0,10.0,0.0,7.0,0.0,0.0,3.0,1.0,-2.0,0,1,3,False,False,False,False,True,True,False,False,False,회복 후보,일부 회복 신호가 나타나지만 아직 확정적이지 않음,-2.5,회복 후보,risk_relief,위험 완화 우세
2018-06,195930,2018-06-29,11218.0,-0.0188052129799702,0.0297411419129796,-0.01274333790967,-0.0178674351585015,0.1535958943668852,0.1375726282540557,0.0353544535189195,0.0204201959322646,2.0,2.0,3.0,1.0,4.0,0.0,7.0,0.0,0.0,7.0,5.0,-2.0,6,5,2,True,True,False,False,True,True,False,False,True,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,6.5,강한 위험악화,accident_zone,강한 위험 악화
2018-07,195930,2018-07-31,11587.0,0.0417153645599208,0.0130267529288337,0.0119518084915919,0.0095873183680936,0.1225142949339929,0.1338186176828099,0.0254109010031439,0.0206357476426891,0.0,3.0,3.0,0.0,5.0,1.0,10.0,0.0,0.0,3.0,6.0,3.0,1,5,4,False,False,True,False,True,True,False,False,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,-0.5,과열 후보,neutral_watch,관찰·중립
2018-08,195930,2018-08-31,11373.0,-0.0268674595704628,0.0013206550449023,-0.0027751838066051,-0.0027912142512678,0.105322296941085,0.1301981871658064,0.004357453155292,0.0206357476426891,0.0,0.0,5.0,4.0,6.0,0.0,7.0,0.0,0.0,5.0,4.0,-1.0,3,3,3,False,True,False,False,True,True,False,False,False,회복 후보,일부 회복 신호가 나타나지만 아직 확정적이지 않음,1.5,회복 후보,conflict,충돌 상태
2018-09,195930,2018-09-28,11378.0,-0.0026297335203365,0.0160742989819611,0.0211627865233077,0.003951511265557,0.1172934708046433,0.1179989148380653,0.0059705217281056,0.0206357476426891,2.0,0.0,1.0,5.0,4.0,0.0,5.0,0.0,0.0,5.0,5.0,0.0,3,5,4,False,False,True,False,True,True,False,True,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,1.5,과열 후보,conflict,충돌 상태
2018-10,195930,2018-10-31,10514.0,-0.0759360168746704,-0.0894604659218845,-0.0172913356388447,-0.0516251240265793,0.1918220971638914,0.1452544827633748,-0.0462611167174508,0.0186367506104779,3.0,1.0,4.0,4.0,6.0,0.0,3.0,0.0,0.0,10.0,6.0,-4.0,8,3,0,True,True,False,True,False,False,True,False,True,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,9.5,강한 위험악화,accident_zone,강한 위험 악화
2018-11,195930,2018-11-30,10519.0,-0.0070794789503492,-0.0850656693050361,-0.0051026440113687,-0.0238794890036809,0.1227385597255999,0.149383615845761,-0.0263279892619309,0.0191122344705081,1.0,1.0,4.0,3.0,5.0,0.0,8.0,0.0,0.0,6.0,5.0,-1.0,5,2,1,False,True,False,True,False,False,True,False,False,위험악화,하락 사건·약세 추세·변동성 확대 신호가 우세함,5.0,위험악화,risk_warning,위험 악화 우세
2018-12,195930,2018-12-28,9871.0,-0.0607098677324198,-0.1305381837399806,-0.0273966528886939,-0.0568147072313102,0.2247476181525023,0.1850649940729671,-0.0430325154522654,0.0191122344705081,5.0,3.0,2.0,1.0,5.0,0.0,3.0,0.0,0.0,12.0,7.0,-5.0,7,4,0,True,True,False,True,False,False,True,False,True,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,9.0,강한 위험악화,accident_zone,강한 위험 악화
2019-01,195930,2019-01-31,10534.0,0.0677072775187512,0.0019022256039566,0.0272362916516328,0.0226307452597107,0.1232328990232192,0.1676575074815419,-0.0048027553929829,0.0213591080750432,0.0,1.0,2.0,3.0,6.0,0.0,10.0,0.0,0.0,2.0,5.0,3.0,1,5,3,False,False,True,False,True,False,True,True,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,0.5,과열 후보,neutral_watch,관찰·중립
2019-02,195930,2019-02-28,10814.0,0.0398076923076922,0.0458413926499032,0.0166304725912136,0.0471748357837993,0.138919242912233,0.1715592467238168,-0.0081689735339327,0.0232901211730022,1.0,1.0,1.0,2.0,3.0,1.0,8.0,0.0,0.0,3.0,4.0,1.0,1,3,3,False,False,True,False,True,False,True,False,False,회복 후보,일부 회복 신호가 나타나지만 아직 확정적이지 않음,-0.5,회복 후보,risk_relief,위험 완화 우세
2019-03,195930,2019-03-29,11023.0,0.0132365107087049,0.1144474775048023,-0.0013770361109601,0.0387297399170749,0.1486334583893656,0.1364700986515554,0.0216277242484576,0.0247086663086339,0.0,1.0,3.0,3.0,8.0,0.0,5.0,0.0,0.0,3.0,5.0,2.0,2,4,2,True,False,False,False,True,True,False,False,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,2.0,과열 후보,conflict,충돌 상태
2019-04,195930,2019-04-30,11642.0,0.0447814771605492,0.1194230769230768,0.0157173580181209,0.0516632666119645,0.083312312341332,0.1256754099082322,0.0465897065283171,0.0259275622667887,0.0,0.0,0.0,5.0,6.0,1.0,10.0,0.0,0.0,0.0,5.0,5.0,0,4,5,False,False,True,False,True,True,False,False,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,-3.0,과열 후보,neutral_watch,관찰·중립
2019-05,195930,2019-05-31,11058.0,-0.0501632021989348,0.022563343813575,-0.0183275703651754,-0.018838571527863,0.1538904165071382,0.1270730190673189,0.0319301039858483,0.0228400269376477,4.0,0.0,4.0,6.0,3.0,1.0,3.0,0.0,0.0,12.0,6.0,-6.0,6,4,2,True,True,False,False,True,True,False,False,False,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,6.0,강한 위험악화,accident_zone,강한 위험 악화
2019-06,195930,2019-06-28,11547.0,0.044693748303628,0.0503957063585918,0.0134859369720055,0.014345072340276,0.1398094381491633,0.1318744828117202,0.0403699870756591,0.0245349435630956,0.0,3.0,3.0,2.0,6.0,1.0,4.0,0.0,0.0,3.0,8.0,5.0,2,6,3,True,False,True,False,True,True,False,False,False,불안정 과열,큰 상승 사건이 많지만 변동성도 함께 확대됨,2.0,불안정 과열,conflict,충돌 상태
2019-07,195930,2019-07-31,11702.0,-0.0059463132857627,0.0051537536505754,-0.0091238171849531,0.0166899799303208,0.0894754180624702,0.1333856039744771,0.0201118877953365,0.0256053991673469,0.0,1.0,3.0,2.0,9.0,0.0,8.0,0.0,0.0,3.0,4.0,1.0,1,2,3,False,False,False,False,True,True,False,False,False,회복 후보,일부 회복 신호가 나타나지만 아직 확정적이지 않음,-1.0,회복 후보,risk_relief,위험 완화 우세
2019-08,195930,2019-08-30,11487.0,-0.0183729277046659,0.0387954422137819,0.0185181080230356,-0.0046300976566447,0.1969906916614359,0.1465026357126492,0.0191088948379608,0.0256053991673469,3.0,1.0,5.0,6.0,2.0,0.0,4.0,0.0,0.0,11.0,8.0,-3.0,5,4,2,True,False,False,False,True,True,False,False,True,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,5.0,강한 위험악화,accident_zone,강한 위험 악화
2019-09,195930,2019-09-30,11917.0,0.0543218614527116,0.0320429548800553,0.012377562376288,0.0252887935484611,0.0834749035937557,0.1304090723380448,0.0336272299227428,0.0274622391855067,0.0,0.0,1.0,2.0,5.0,0.0,11.0,0.0,0.0,1.0,2.0,1.0,0,2,5,False,False,True,False,True,True,False,False,False,안정적 회복 후보,추세·상대강도·변동성 안정 신호가 함께 나타남,-4.0,안정적 회복 후보,risk_relief,위험 완화 우세
2019-10,195930,2019-10-31,12211.0,0.024670638583536,0.0324680815084128,0.0193374431834782,0.0448733947047539,0.1637025819475953,0.1548733257295354,0.0193828022570152,0.0274622391855067,2.0,2.0,0.0,3.0,6.0,1.0,7.0,0.0,0.0,4.0,7.0,3.0,4,7,3,True,False,True,False,True,True,False,False,True,고변동성 혼합구간,큰 상승과 큰 하락이 함께 나타나고 단기 변동성이 확대됨,4.5,고변동성 혼합구간,conflict,충돌 상태
2019-11,195930,2019-11-29,12491.0,0.0229301449512735,0.1051048394231619,0.0041198577141823,0.0335739848162015,0.0571337722531167,0.1109964682563372,0.0780915293561499,0.0274622391855067,0.0,0.0,1.0,3.0,8.0,0.0,9.0,0.0,0.0,1.0,3.0,2.0,0,3,5,False,False,True,False,True,True,False,False,False,안정적 회복 후보,추세·상대강도·변동성 안정 신호가 함께 나타남,-3.5,안정적 회복 후보,risk_relief,위험 완화 우세
2019-12,195930,2019-12-30,12720.0,0.0203754211455158,0.0727840094458969,0.0157797227368556,0.0325108331112371,0.1424294750622926,0.1177086490014006,0.0233708140337053,0.0274622391855067,1.0,3.0,2.0,3.0,5.0,4.0,2.0,0.0,0.0,4.0,9.0,5.0,2,7,3,True,False,True,False,True,True,False,False,True,불안정 과열,큰 상승 사건이 많지만 변동성도 함께 확대됨,2.5,불안정 과열,conflict,충돌 상태
2020-01,195930,2020-01-31,12496.0,-0.0199215686274509,0.0216662578693482,-0.0130477363914953,-0.0035974999568086,0.1458362932001326,0.1210923919797556,0.0052412233710517,0.0274622391855067,1.0,2.0,7.0,3.0,2.0,0.0,5.0,0.0,0.0,9.0,7.0,-2.0,4,6,2,True,True,False,False,True,True,False,False,True,고변동성 혼합구간,큰 상승과 큰 하락이 함께 나타나고 단기 변동성이 확대됨,5.0,고변동성 혼합구간,risk_warning,위험 악화 우세
2020-02,195930,2020-02-28,11592.0,-0.0686164229471316,-0.0723431498079385,-0.0811267136725206,-0.0799768777257629,0.2071683301354439,0.1677116148158504,-0.0579286758247109,0.0264148505968094,5.0,1.0,2.0,4.0,3.0,0.0,5.0,0.0,0.0,12.0,6.0,-6.0,7,3,0,True,True,False,True,False,False,True,False,True,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,8.5,강한 위험악화,accident_zone,강한 위험 악화
2020-03,195930,2020-03-31,9322.0,-0.1785336623193514,-0.2688627450980392,-0.0032718174625238,-0.1892867340859908,0.611957351048198,0.3800076029412537,-0.1573133433460306,0.0253665303237758,7.0,4.0,4.0,3.0,1.0,0.0,3.0,0.0,0.0,18.0,11.0,-7.0,8,5,0,True,True,False,True,False,False,True,False,True,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,10.5,강한 위험악화,accident_zone,강한 위험 악화
2020-04,195930,2020-04-29,9861.0,0.0716148663334057,-0.2076972521291981,0.0376668543257165,-0.0570419044674405,0.3002283777613707,0.41193932459918,-0.1393567079199484,0.0265289538344969,0.0,1.0,3.0,5.0,6.0,0.0,5.0,0.0,0.0,3.0,7.0,4.0,3,3,1,False,False,False,True,False,False,True,True,False,중립/혼조,위험악화·과열·회복 중 어느 한쪽이 뚜렷하지 않음,3.5,중립/혼조,conflict,충돌 상태
2020-05,195930,2020-05-29,10430.0,0.0863451723778772,-0.1330728950211952,0.064682254104845,0.0893102079750458,0.292084089495581,0.4288854829352506,-0.0880560823831211,0.0281073452057442,0.0,1.0,1.0,2.0,7.0,0.0,8.0,0.0,0.0,1.0,4.0,3.0,2,3,3,False,False,True,True,False,False,True,True,False,회복 후보,일부 회복 신호가 나타나지만 아직 확정적이지 않음,0.5,회복 후보,risk_relief,위험 완화 우세
2020-06,195930,2020-06-30,10814.0,0.0388088376560999,0.1442175431171304,-0.0092306282782472,0.0701650505773554,0.3434351720169598,0.302554588580644,0.0192188259446414,0.0314552095102746,1.0,1.0,4.0,2.0,6.0,0.0,8.0,0.0,0.0,6.0,4.0,-2.0,3,3,2,True,False,False,False,True,True,False,False,True,고변동성 혼합구간,큰 상승과 큰 하락이 함께 나타나고 단기 변동성이 확대됨,2.5,고변동성 혼합구간,conflict,충돌 상태
2020-07,195930,2020-07-31,10874.0,-0.0103749544958136,0.1337712438744656,-0.0288773683058938,0.0135179218874759,0.1812790984442115,0.2698205655914679,-0.0190987936455412,0.0321102898151286,0.0,0.0,3.0,4.0,7.0,0.0,9.0,0.0,0.0,3.0,4.0,1.0,2,3,2,False,False,False,False,True,False,True,False,False,중립/혼조,위험악화·과열·회복 중 어느 한쪽이 뚜렷하지 않음,1.5,중립/혼조,neutral_watch,관찰·중립
2020-08,195930,2020-08-31,11208.0,0.0094569035395839,0.059457415634748,0.0108817706665704,0.0134288973716372,0.1453493891092838,0.222282490403313,-0.0337637008791317,0.0321102898151286,0.0,0.0,1.0,4.0,9.0,1.0,5.0,0.0,0.0,1.0,4.0,3.0,1,4,4,False,False,True,False,True,False,True,False,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,-1.0,과열 후보,neutral_watch,관찰·중립
2020-09,195930,2020-09-29,10844.0,-0.0324768022840827,0.0032380423720972,-0.0132219522626554,-0.0219910712943617,0.1794997361119831,0.16640435425647,-0.0453401499234875,0.0294805095284003,2.0,1.0,3.0,4.0,4.0,1.0,6.0,0.0,0.0,7.0,6.0,-1.0,7,4,1,True,True,False,False,True,False,True,False,True,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,8.0,강한 위험악화,accident_zone,강한 위험 악화
2020-10,195930,2020-10-30,9906.0,-0.0675828313253011,-0.1102128806251684,-0.0746207308870786,-0.0937741571029314,0.1709010701410021,0.1669482397273791,-0.0801860170655872,0.0294805095284003,3.0,0.0,4.0,2.0,4.0,0.0,6.0,0.0,0.0,10.0,2.0,-8.0,8,1,0,True,True,False,True,False,False,True,False,False,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,8.5,강한 위험악화,accident_zone,강한 위험 악화
2020-11,195930,2020-11-30,11962.0,0.2075509792045224,0.0606490512502215,0.0520298318440863,0.0868189210552616,0.1917473734906295,0.1994492330705317,0.0556068123480916,0.0611980982581952,0.0,4.0,0.0,2.0,5.0,1.0,9.0,0.0,0.0,0.0,10.0,10.0,0,5,5,False,False,True,False,True,True,False,False,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,-2.5,과열 후보,neutral_watch,관찰·중립
